ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESNE04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1537948.0,Nebraska,60.0,National,1.0,Call 3,1.0506728887558,Bush,Female,White,40-44,Democrat,Conservative,"$30,000-$49,999",Worse today,Catholic,No,No,Before that,,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,68316.0
1513945.0,Nebraska,39.0,State,1.0,Call 2,1.03242254257202,Kerry,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",Worse today,Protestant,Yes,No,Just today,Against his opponent,Somewhat approve,Somewhat disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1537945.0,Nebraska,22.0,State,1.0,Call 3,0.371589869260788,Kerry,Male,White,45-49,Democrat,Moderate,"$100,000-$149,999",Worse today,None,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1535611.0,Nebraska,1.0,State,1.0,Call 3,1.25552153587341,Bush,Male,White,50-59,Independent,Conservative,,About the same,Catholic,No,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,50-64,18-64,Independent,,,Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,"City: 10,000 to 49,999",Small cities and Rural,3.0,68901.0
1535608.0,Nebraska,24.0,State,1.0,Call 3,0.950522363185883,Bush,Male,White,50-59,Independent,Conservative,"$50,000-$74,999",Better today,Other Christian,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1488947.0,Nebraska,48.0,State,1.0,Call 1,0.903378844261169,Bush,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",About the same,Protestant,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68410.0
1535600.0,Nebraska,56.0,State,1.0,Call 3,2.49205446243286,Kerry,Female,White,30-39,Something Else,Moderate,"$50,000-$74,999",About the same,Other Christian,No,No,Just today,Against his opponent,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68779.0
1537930.0,Nebraska,54.0,National,3.0,Call 3,1.19210958480835,Bush,Female,White,30-39,Republican,Moderate,,,,,No,,For your candidate,,,White female,30-44,30-39,18-64,Republican,,,,,All others,All others,,,,,White,CD 3,Rural,Small cities and Rural,3.0,69356.0
1513292.0,Nebraska,56.0,State,1.0,Call 2,1.80675768852234,Bush,Female,White,50-59,Republican,Moderate,"$15,000-$29,999",About the same,Protestant,Yes,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68779.0
1486599.0,Nebraska,50.0,State,1.0,Call 1,0.931884706020355,Bush,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,Suburbs,Suburbs,2.0,68005.0
1514593.0,Nebraska,55.0,State,1.0,Call 2,2.19766783714294,Bush,Male,White,18-24,Republican,Conservative,"$75,000-$99,999",Worse today,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68434.0
1514588.0,Nebraska,1.0,State,1.0,Call 2,1.25552153587341,Bush,Male,White,45-49,Republican,Conservative,"$200,000 or more",Better today,Protestant,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,"City: 10,000 to 49,999",Small cities and Rural,3.0,68901.0
1514586.0,Nebraska,22.0,State,1.0,Call 2,0.503117203712463,Bush,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",Better today,Protestant,No,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1514585.0,Nebraska,25.0,State,1.0,Call 2,0.695332229137421,Kerry,Male,White,60-64,Independent,Liberal,"$100,000-$149,999",Worse today,Catholic,No,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1514582.0,Nebraska,28.0,State,1.0,Call 2,0.868123829364777,Bush,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",About the same,Protestant,Yes,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1537430.0,Nebraska,39.0,State,1.0,Call 3,0.803489804267883,Bush,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1535574.0,Nebraska,55.0,State,1.0,Call 3,2.16324186325073,Bush,Male,White,50-59,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,No,No,Sometime last week,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68434.0
1535572.0,Nebraska,30.0,State,1.0,Call 3,1.0397287607193,Bush,Male,White,50-59,Republican,Liberal,,Better today,Protestant,No,No,Just today,Against his opponent,Somewhat approve,Somewhat approve,White male,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1535571.0,Nebraska,50.0,State,1.0,Call 3,0.931884706020355,Bush,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,Suburbs,Suburbs,2.0,68005.0
1514573.0,Nebraska,50.0,State,1.0,Call 2,1.01059746742249,Bush,Male,White,65-74,Independent,Conservative,"$50,000-$74,999",About the same,Protestant,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,Suburbs,Suburbs,2.0,68005.0
1514572.0,Nebraska,60.0,National,2.0,Call 2,1.01018559932709,Bush,Female,,65-74,Republican,Moderate,"$30,000-$49,999",Worse today,Protestant,Yes,No,Before that,,Somewhat approve,Somewhat disapprove,,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,CD 3,Rural,Small cities and Rural,3.0,68316.0
1488903.0,Nebraska,39.0,State,1.0,Call 1,1.03242254257202,Kerry,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Worse today,Catholic,No,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1486746.0,Nebraska,28.0,State,1.0,Call 1,0.641174674034119,Kerry,Male,Other,30-39,Republican,Conservative,"$100,000-$149,999",Better today,Catholic,No,No,During the last month,Against his opponent,Strongly disapprove,Somewhat approve,Non-white male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Other,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1486743.0,Nebraska,1.0,State,1.0,Call 1,1.26840996742249,Bush,Female,White,65-74,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,No,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,"City: 10,000 to 49,999",Small cities and Rural,3.0,68901.0
1486562.0,Nebraska,28.0,State,1.0,Call 1,0.931884706020355,Bush,Male,White,45-49,Republican,Conservative,"$200,000 or more",Better today,Catholic,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1486740.0,Nebraska,60.0,National,4.0,Call 1,1.25313806533813,Kerry,Female,White,65-74,Democrat,Moderate,"$30,000-$49,999",,,,No,Before that,,,,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,CD 3,Rural,Small cities and Rural,3.0,68316.0
1488888.0,Nebraska,60.0,National,1.0,Call 1,1.12784135341644,Bush,Male,White,50-59,Independent,Moderate,"$30,000-$49,999",Better today,Protestant,No,No,Before that,,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,68316.0
1514550.0,Nebraska,48.0,State,1.0,Call 2,0.903378844261169,Bush,Female,White,30-39,Republican,Conservative,"$15,000-$29,999",Better today,Protestant,Yes,,Before that,For your candidate,Somewhat approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68410.0
1535545.0,Nebraska,1.0,State,1.0,Call 3,1.16961693763733,Bush,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,Yes,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,"City: 10,000 to 49,999",Small cities and Rural,3.0,68901.0
1537876.0,Nebraska,22.0,State,1.0,Call 3,0.380064249038696,Kerry,Male,Black,50-59,Democrat,Moderate,"$100,000-$149,999",Better today,Protestant,Yes,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1537875.0,Nebraska,54.0,National,3.0,Call 3,1.19210958480835,Bush,Female,White,40-44,Independent,Conservative,"$15,000-$29,999",,Other Christian,No,No,,For your candidate,,,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,,,,,White,CD 3,Rural,Small cities and Rural,3.0,69356.0
1486548.0,Nebraska,22.0,State,1.0,Call 1,0.545613586902618,Bush,Female,White,75 or over,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,No,Before that,Against his opponent,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1535537.0,Nebraska,48.0,State,1.0,Call 3,0.969729065895081,Bush,Male,White,50-59,Independent,Moderate,"$30,000-$49,999",About the same,Protestant,No,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68410.0
1486534.0,Nebraska,56.0,State,1.0,Call 1,2.10327672958374,Bush,Male,White,65-74,Republican,Conservative,,About the same,Other Christian,Yes,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68779.0
1537858.0,Nebraska,60.0,National,1.0,Call 3,1.15553450584412,Kerry,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",Better today,Protestant,No,No,Before that,,Strongly disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,Rural,Small cities and Rural,3.0,68316.0
1514527.0,Nebraska,24.0,State,1.0,Call 2,0.885486304759979,Bush,Female,White,40-44,Republican,Conservative,"$15,000-$29,999",About the same,Catholic,No,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1535523.0,Nebraska,56.0,State,1.0,Call 3,2.10327672958374,Bush,Male,White,65-74,Independent,Conservative,"$15,000-$29,999",Better today,Catholic,No,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68779.0
1491192.0,Nebraska,54.0,National,2.0,Call 1,1.30003082752228,Bush,Male,White,25-29,Republican,Moderate,"Under $15,000",Better today,Catholic,No,No,Before that,,Somewhat approve,Strongly approve,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,69356.0
1537850.0,Nebraska,22.0,State,1.0,Call 3,0.503117203712463,Bush,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",About the same,Catholic,No,No,Before that,For your candidate,Somewhat approve,Strongly approve,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1486521.0,Nebraska,30.0,State,1.0,Call 1,1.14349806308746,Kerry,Male,White,50-59,Democrat,Moderate,"$30,000-$49,999",About the same,None,No,No,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1535512.0,Nebraska,50.0,State,1.0,Call 3,0.868123829364777,Bush,Female,White,50-59,Republican,Moderate,"$15,000-$29,999",Better today,Catholic,No,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,Suburbs,Suburbs,2.0,68005.0
1535511.0,Nebraska,30.0,State,1.0,Call 3,1.06525838375092,Kerry,Female,White,45-49,Democrat,Moderate,"Under $15,000",Worse today,Catholic,No,No,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1514513.0,Nebraska,22.0,State,1.0,Call 2,0.503117203712463,Bush,Female,White,50-59,Independent,Conservative,"$50,000-$74,999",About the same,Catholic,No,No,Before that,Against his opponent,Somewhat approve,Strongly disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1488849.0,Nebraska,1.0,State,1.0,Call 1,1.36157059669495,Bush,Male,White,60-64,Independent,Liberal,,Better today,Other Christian,Yes,No,Just today,For your candidate,Somewhat approve,Somewhat approve,White male,60 or over,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,CD 3,"City: 10,000 to 49,999",Small cities and Rural,3.0,68901.0
1488848.0,Nebraska,39.0,State,1.0,Call 1,1.10825061798096,Kerry,Male,White,45-49,Democrat,Liberal,"$30,000-$49,999",Worse today,Something else,No,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1486694.0,Nebraska,50.0,State,1.0,Call 1,0.931884706020355,Bush,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,No,No,Before that,For your candidate,Strongly approve,Somewhat disapprove,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,Suburbs,Suburbs,2.0,68005.0
1514506.0,Nebraska,1.0,State,1.0,Call 2,1.28634965419769,Kerry,Female,White,45-49,Democrat,Moderate,"$75,000-$99,999",Worse today,Other Christian,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,"City: 10,000 to 49,999",Small cities and Rural,3.0,68901.0
1535502.0,Nebraska,55.0,State,1.0,Call 3,2.01522970199585,Bush,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68434.0
1514504.0,Nebraska,28.0,State,1.0,Call 2,0.868123829364777,Bush,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,No,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1514503.0,Nebraska,25.0,State,1.0,Call 2,0.597304582595825,Kerry,Female,White,45-49,Independent,Liberal,"$50,000-$74,999",About the same,Protestant,No,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1486504.0,Nebraska,24.0,State,1.0,Call 1,0.609250664710999,Kerry,Female,White,30-39,Independent,Conservative,"$15,000-$29,999",Worse today,Other Christian,No,No,Just today,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1537828.0,Nebraska,54.0,National,2.0,Call 3,1.19210958480835,Bush,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,,No,Before that,,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,69356.0
1536451.0,Nebraska,39.0,State,1.0,Call 3,0.803489804267883,Bush,Male,White,50-59,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,No,No,Before that,For your candidate,Somewhat approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1488832.0,Nebraska,48.0,State,1.0,Call 1,0.903378844261169,Bush,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",About the same,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68410.0
1488938.0,Nebraska,54.0,National,1.0,Call 1,1.38775455951691,Bush,Male,White,65-74,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,Yes,No,Before that,,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,69356.0
