ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESMS04,AMEND1MS,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1507605.0,Mississippi,87.0,State,1.0,Call 2,1.99035561084747,Bush,Yes,Male,White,60-64,Republican,Liberal,"$30,000-$49,999",Better today,Other Christian,Yes,Before that,Against his opponent,Strongly approve,Strongly approve,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,3.0,39350.0
1526268.0,Mississippi,19.0,State,1.0,Call 3,0.535351395606995,Bush,Yes,Male,White,18-24,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1530862.0,Mississippi,36.0,State,1.0,Call 3,0.537360191345215,Kerry,No,Male,Black,18-24,,Liberal,"$15,000-$29,999",Omit,Muslim,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white male,18-29,18-24,18-64,,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1507598.0,Mississippi,19.0,State,1.0,Call 2,0.557370066642761,,Yes,Female,Black,40-44,Democrat,Conservative,"Under $15,000",Worse today,Other Christian,Yes,Before that,Against his opponent,Somewhat disapprove,Somewhat approve,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Southeast,Suburbs,Suburbs,4.0,39401.0
1507596.0,Mississippi,80.0,State,1.0,Call 2,0.71383148431778,Kerry,No,Male,Black,40-44,Democrat,Liberal,"Under $15,000",About the same,Protestant,Yes,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,2.0,39046.0
1507591.0,Mississippi,95.0,State,1.0,Call 2,0.944620311260223,Kerry,Yes,Male,Black,40-44,,,,Omit,,,Omit,Omit,Omit,Omit,Non-white male,30-44,40-49,18-64,,,,,All others,All others,All others,Omit,Omit,Omit,Omit,Black,Jackson and delta,Rural,Small cities and Rural,3.0,39652.0
1481922.0,Mississippi,109.0,State,1.0,Call 1,0.953569889068604,Kerry,Yes,Female,Black,50-59,Democrat,Moderate,"$15,000-$29,999",Worse today,None,,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Northeast,Rural,Small cities and Rural,1.0,38668.0
1530912.0,Mississippi,36.0,State,1.0,Call 3,0.56331479549408,Kerry,No,Female,Black,25-29,Democrat,Liberal,"Under $15,000",Worse today,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1528573.0,Mississippi,52.0,State,1.0,Call 3,1.56886875629425,Bush,Yes,Male,White,30-39,Republican,Conservative,"$15,000-$29,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1484245.0,Mississippi,19.0,State,1.0,Call 1,0.521858632564545,Bush,Yes,Female,White,30-39,Independent,Liberal,"$30,000-$49,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1507566.0,Mississippi,36.0,State,1.0,Call 2,0.523816823959351,Kerry,No,Female,Black,30-39,Democrat,Moderate,"$50,000-$74,999",Worse today,Other Christian,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1481896.0,Mississippi,70.0,State,1.0,Call 1,0.821788370609283,Bush,Yes,Male,White,50-59,Republican,Conservative,,About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1507555.0,Mississippi,109.0,State,1.0,Call 2,1.03104722499847,Bush,Yes,Male,White,18-24,Republican,Moderate,,About the same,Protestant,,During the last month,For your candidate,Somewhat approve,Strongly approve,White male,18-29,18-24,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38668.0
1506664.0,Mississippi,70.0,State,1.0,Call 2,0.861480951309204,Bush,Yes,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1526217.0,Mississippi,70.0,State,1.0,Call 3,0.821788370609283,Bush,Yes,Male,White,50-59,Republican,,"$30,000-$49,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1512218.0,Mississippi,91.0,State,1.0,Call 2,0.916384279727936,Bush,Yes,,White,40-44,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Rural,Small cities and Rural,4.0,39426.0
1526215.0,Mississippi,19.0,State,1.0,Call 3,0.337883114814758,,No,Male,,40-44,Democrat,Moderate,"$50,000-$74,999",Worse today,Something else,Yes,Sometime last week,For your candidate,Somewhat disapprove,Strongly approve,,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,Southeast,Suburbs,Suburbs,4.0,39401.0
1513878.0,Mississippi,102.0,State,1.0,Call 2,0.926797270774841,Kerry,Yes,Male,Black,45-49,Democrat,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,3.0,39073.0
1526212.0,Mississippi,95.0,State,1.0,Call 3,0.660061717033386,Kerry,No,Male,White,30-39,Democrat,Liberal,"$50,000-$74,999",Better today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Jackson and delta,Rural,Small cities and Rural,3.0,39652.0
1507546.0,Mississippi,52.0,State,1.0,Call 2,1.64464545249939,Bush,Yes,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1528541.0,Mississippi,80.0,State,1.0,Call 3,0.924511909484863,Bush,Yes,Male,White,50-59,Something Else,Moderate,"$75,000-$99,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,2.0,39046.0
1509872.0,Mississippi,53.0,State,1.0,Call 2,0.908292412757874,Bush,Yes,Male,White,45-49,Republican,,,Better today,Protestant,,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1481875.0,Mississippi,19.0,State,1.0,Call 1,0.495122820138931,Kerry,Yes,Female,Black,45-49,Democrat,Liberal,"Under $15,000",Worse today,Other Christian,Yes,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,4.0,39401.0
1507535.0,Mississippi,19.0,State,1.0,Call 2,0.273952573537827,Nader,Yes,Male,White,18-24,Independent,Moderate,"$15,000-$29,999",Worse today,Catholic,No,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1481871.0,Mississippi,80.0,State,1.0,Call 1,1.15792417526245,Bush,Yes,Male,Black,18-24,Democrat,Moderate,"Under $15,000",About the same,Something else,Yes,During the last month,For your candidate,Somewhat approve,Strongly approve,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Southeast,Suburbs,Suburbs,2.0,39046.0
1509865.0,Mississippi,28.0,National,4.0,Call 2,1.01515030860901,Bush,Yes,Male,White,50-59,Republican,Conservative,"$15,000-$29,999",,,,Before that,,,,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Southeast,Suburbs,Suburbs,4.0,39571.0
1507528.0,Mississippi,95.0,State,1.0,Call 2,1.06491434574127,Kerry,Yes,Female,Black,18-24,Democrat,Conservative,"$15,000-$29,999",About the same,Other Christian,Yes,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,Rural,Small cities and Rural,3.0,39652.0
1481863.0,Mississippi,53.0,State,1.0,Call 1,1.4275984764099099,Bush,Yes,Female,White,60-64,Republican,Conservative,"$15,000-$29,999",Better today,Other Christian,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1493519.0,Mississippi,5.0,State,1.0,Call 1,0.926797270774841,Kerry,Yes,Male,Black,40-44,Democrat,Moderate,"$50,000-$74,999",Worse today,Other Christian,Yes,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Northeast,Rural,Small cities and Rural,1.0,38915.0
1481853.0,Mississippi,95.0,State,1.0,Call 1,1.49276673793793,Bush,Yes,Male,White,75 or over,Something Else,Conservative,"$100,000-$149,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,Rural,Small cities and Rural,3.0,39652.0
1528510.0,Mississippi,102.0,State,1.0,Call 2,0.834208428859711,Kerry,Yes,Female,White,40-44,Independent,Liberal,"$50,000-$74,999",Worse today,Other Christian,Yes,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Southeast,Suburbs,Suburbs,3.0,39073.0
1507512.0,Mississippi,5.0,State,1.0,Call 2,1.04482161998749,Kerry,Yes,Female,Black,18-24,Democrat,Liberal,"$15,000-$29,999",About the same,Protestant,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Northeast,Rural,Small cities and Rural,1.0,38915.0
1482165.0,Mississippi,80.0,State,1.0,Call 1,0.919513821601868,Kerry,Yes,Female,Black,40-44,Democrat,Liberal,"$30,000-$49,999",Worse today,Other Christian,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,2.0,39046.0
1484174.0,Mississippi,19.0,State,1.0,Call 1,0.497814118862152,Bush,Yes,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1481838.0,Mississippi,109.0,State,1.0,Call 1,0.958753108978271,Bush,Yes,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38668.0
1526164.0,Mississippi,19.0,State,1.0,Call 3,0.746383368968964,Bush,Yes,Male,White,60-64,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1493496.0,Mississippi,111.0,State,1.0,Call 1,1.33842921257019,Bush,No,Female,White,50-59,,Moderate,"$15,000-$29,999",Worse today,,,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,50-64,18-64,,"Under $50,000","Under $100,000",,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38663.0
1507493.0,Mississippi,80.0,State,1.0,Call 2,0.943288028240204,Kerry,Yes,Male,Black,25-29,Democrat,Liberal,"$30,000-$49,999",Worse today,Other Christian,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,2.0,39046.0
1526152.0,Mississippi,70.0,State,1.0,Call 3,0.861480951309204,Bush,Yes,Female,White,30-39,Democrat,Liberal,"$15,000-$29,999",Worse today,Protestant,Yes,Before that,Against his opponent,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1493489.0,Mississippi,5.0,State,1.0,Call 1,1.04482161998749,Kerry,Yes,Female,Black,25-29,Republican,Moderate,"$15,000-$29,999",Worse today,Other Christian,Yes,During the last month,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Northeast,Rural,Small cities and Rural,1.0,38915.0
1512152.0,Mississippi,91.0,State,1.0,Call 2,0.660061717033386,Kerry,No,Male,White,50-59,Democrat,Liberal,"Under $15,000",Worse today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Southeast,Rural,Small cities and Rural,4.0,39426.0
1507485.0,Mississippi,36.0,State,1.0,Call 2,0.643659651279449,Kerry,Yes,Female,Black,50-59,Democrat,Moderate,"$50,000-$74,999",Worse today,Protestant,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1507483.0,Mississippi,52.0,State,1.0,Call 2,2.35223841667175,Bush,Yes,Male,White,60-64,Republican,Conservative,"$15,000-$29,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1507482.0,Mississippi,28.0,National,2.0,Call 2,0.705510318279266,Kerry,No,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Omit,Something else,No,Before that,,Strongly disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Southeast,Suburbs,Suburbs,4.0,39571.0
1530809.0,Mississippi,5.0,State,1.0,Call 3,1.04482161998749,Kerry,Yes,Female,Black,25-29,Democrat,Moderate,"$15,000-$29,999",Worse today,Other Christian,Yes,Just today,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Black,Northeast,Rural,Small cities and Rural,1.0,38915.0
1507022.0,Mississippi,70.0,State,1.0,Call 2,0.519414722919464,Kerry,No,Female,,50-59,Democrat,Liberal,"$75,000-$99,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1507476.0,Mississippi,87.0,State,1.0,Call 2,1.39162302017212,Bush,Yes,Female,White,45-49,Republican,Moderate,"$75,000-$99,999",Better today,Other Christian,Yes,Before that,Against his opponent,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,3.0,39350.0
1493470.0,Mississippi,5.0,State,1.0,Call 1,0.971561789512634,Kerry,Yes,Female,Black,45-49,Democrat,Moderate,"$75,000-$99,999",Worse today,Other Christian,Yes,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Non-white female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Northeast,Rural,Small cities and Rural,1.0,38915.0
1484136.0,Mississippi,102.0,State,1.0,Call 1,1.02402448654175,Bush,Yes,Female,White,50-59,Independent,Liberal,"$100,000-$149,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,3.0,39073.0
1481801.0,Mississippi,80.0,State,1.0,Call 1,0.919513821601868,Kerry,Yes,Female,Black,30-39,Democrat,Conservative,"$30,000-$49,999",Worse today,Something else,Yes,Before that,For your candidate,Strongly approve,Strongly disapprove,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,2.0,39046.0
1526123.0,Mississippi,95.0,State,1.0,Call 3,0.768741607666016,Kerry,No,Male,Black,30-39,Democrat,Liberal,"$50,000-$74,999",About the same,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,Rural,Small cities and Rural,3.0,39652.0
1528453.0,Mississippi,80.0,State,1.0,Call 3,0.919513821601868,Kerry,Yes,Female,Black,40-44,Democrat,Liberal,"$50,000-$74,999",About the same,Other Christian,No,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,2.0,39046.0
1528525.0,Mississippi,52.0,State,1.0,Call 3,1.30269134044647,Kerry,No,Male,Black,25-29,Democrat,Moderate,"$15,000-$29,999",Worse today,Protestant,Yes,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,Non-white male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1507449.0,Mississippi,19.0,State,1.0,Call 2,0.535351395606995,Bush,Yes,Male,White,18-24,Republican,Conservative,"Under $15,000",Omit,Other Christian,Yes,During the last month,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39401.0
