ID,STANUM,QTYPE,VERSION,TELEPOLL,WGT,PRESOR04,SENOR04,MEAS33OR,MEAS36OR,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,BRNAGAIN,EDUC,UNION4,MARRIED,LATINO,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECOR,COUNTACC,ENVIRON,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,COLLEDUC,BUSH,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,ZIPCODE
1465923.0,Oregon,State,1.0,Phone survey,1.06321978569031,Kerry,Wyden,Yes,Yes,Female,White,50-59,Democrat,Liberal,No,"$50,000-$74,999",About the same,None,No,Postgraduate study,No one is,Yes,No,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Omit,Omit,Somewhat badly,Not so good,Very confident,Omit,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Omit,Omit,Omit,Omit,No one in household is union member,Voter is not union member,Married women,White,Suburbs and capital,Suburbs,Suburbs,97034.0
1465924.0,Oregon,State,1.0,Phone survey,0.433268845081329,Bush,King,,,Female,,,,,,,Omit,,,,,,,For your candidate,Omit,Omit,Omit,Omit,Omit,Omit,Omit,Omit,Omit,Omit,Omit,,,,,,,,,,,,,Omit,Omit,Omit,Omit,Omit,Omit,Omit,Omit,,,All others,,Suburbs and capital,Suburbs,Suburbs,97305.0
1465925.0,Oregon,State,1.0,Phone survey,1.43153262138367,Bush,Wyden,Yes,Yes,Male,White,30-39,Something Else,Conservative,No,"$50,000-$74,999",Worse today,None,No,Some college/associate degree,No one is,Yes,No,For your candidate,Iraq,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Both of them,Both of them,Somewhat well,Good,Somewhat confident,Keeping jobs in your state,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northwest Pacific Coast,,,
1465926.0,Oregon,State,1.0,Phone survey,1.05295014381409,Kerry,Wyden,Yes,No,Female,White,45-49,Democrat,Liberal,No,"$75,000-$99,999",About the same,Other Christian,No,College graduate,"Yes, someone else is",No,No,For your candidate,Moral values,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Very confident,Protecting the environment,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,Northwest Pacific Coast,"City: 50,000 to 500,000","City over 50,000",97405.0
1465927.0,Oregon,State,1.0,Phone survey,0.614618122577667,Bush,Wyden,Yes,Yes,Female,White,45-49,Republican,Moderate,No,,About the same,Protestant,Yes,Postgraduate study,No one is,No,No,For your candidate,Education,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Both of them,Both of them,Somewhat well,Good,Very confident,Keeping jobs in your state,White female,45-59,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,College graduate,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Multnomah county,"City over 500,000","City over 50,000",97201.0
1465928.0,Oregon,State,1.0,Phone survey,1.15786635875702,Kerry,Wyden,No,No,Female,White,30-39,Independent,Moderate,No,"$75,000-$99,999",About the same,Catholic,No,Postgraduate study,"Yes, I am",Yes,No,For your candidate,Education,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Both of them,Very badly,Not so good,Very confident,Protecting the environment,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is union member,Married women,White,South and East,Rural,Small cities and Rural,97603.0
1465929.0,Oregon,State,1.0,Phone survey,0.631470918655396,Bush,,No,Yes,Female,White,18-24,Something Else,Conservative,No,"Under $15,000",Worse today,Other Christian,Yes,High school graduate,No one is,No,No,For your candidate,Moral values,Has clear stands on the issues,Somewhat approve,Strongly approve,Omit,Only George W. Bush,Neither of them,Somewhat well,Poor,Somewhat confident,Keeping jobs in your state,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97338.0
1465930.0,Oregon,State,1.0,Phone survey,0.625421345233917,Bush,Wyden,Yes,Yes,Male,Black,50-59,Independent,Moderate,Yes,"$50,000-$74,999",Better today,None,No,Some college/associate degree,No one is,No,No,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Strongly disapprove,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat badly,Not so good,Somewhat confident,Protecting the environment,Non-white male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,All others,All others,All others,No degree,Strongly/Somewhat approve,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,Black,Multnomah county,"City over 500,000","City over 50,000",97217.0
1465931.0,Oregon,State,1.0,Phone survey,1.15786635875702,Kerry,Wyden,No,No,Female,Other,50-59,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Catholic,No,College graduate,No one is,Yes,No,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat approve,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Very confident,Omit,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,College graduate,Somewhat/Strongly disapprove,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,Other,South and East,"City: 10,000 to 49,999",Small cities and Rural,97415.0
1465932.0,Oregon,State,1.0,Phone survey,1.40432572364807,Kerry,Wyden,No,No,Male,White,45-49,Republican,Conservative,No,"$30,000-$49,999",Better today,None,No,High school graduate,No one is,Yes,No,Omit,Economy/Jobs,Is honest and trustworthy,Somewhat disapprove,Somewhat approve,Safer from terrorism,Both of them,Neither of them,Somewhat well,Good,Very confident,Keeping jobs in your state,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,No degree,Somewhat/Strongly disapprove,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Multnomah county,"City over 500,000","City over 50,000",97266.0
1465933.0,Oregon,State,1.0,Phone survey,0.963663101196289,Bush,Wyden,No,Yes,Male,White,45-49,Republican,Conservative,No,"$100,000-$149,999",Better today,,Yes,College graduate,"Yes, I am and someone else is",Yes,No,For your candidate,Terrorism,Has strong religious faith,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat well,Not so good,Very confident,Keeping jobs in your state,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",,,All others,White evangelicals,College graduate,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97111.0
1465934.0,Oregon,State,1.0,Phone survey,0.821185708045959,Kerry,Wyden,Yes,No,Female,White,18-24,Democrat,Liberal,No,"$15,000-$29,999",Worse today,Jewish,No,Some college/associate degree,No one is,Yes,No,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Somewhat confident,Protecting the environment,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Suburbs and capital,Suburbs,Suburbs,97015.0
1465935.0,Oregon,State,1.0,Phone survey,0.467022180557251,Kerry,,Yes,Yes,Male,White,25-29,Something Else,,No,"$75,000-$99,999",Worse today,None,No,High school graduate,No one is,Yes,No,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Somewhat confident,Protecting the environment,White male,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,"City: 50,000 to 500,000","City over 50,000",97005.0
1465936.0,Oregon,State,1.0,Phone survey,0.531609892845154,Kerry,Wyden,Yes,No,Female,White,50-59,Independent,Liberal,No,"$30,000-$49,999",Worse today,None,No,College graduate,"Yes, I am",No,No,For your candidate,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Somewhat confident,Protecting the environment,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,Suburbs and capital,,,
1465937.0,Oregon,State,1.0,Phone survey,0.925927698612213,Bush,King,No,Yes,Female,White,25-29,Republican,Moderate,No,"$50,000-$74,999",Better today,None,No,Some college/associate degree,No one is,Yes,No,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Very confident,Keeping jobs in your state,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,All others,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,South and East,Suburbs,Suburbs,97502.0
1465938.0,Oregon,State,1.0,Phone survey,0.850240349769592,Bush,King,Yes,Yes,Female,White,25-29,Republican,Conservative,No,"$15,000-$29,999",Better today,Catholic,No,College graduate,No one is,No,No,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Very confident,Keeping jobs in your state,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,College graduate,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97223.0
1465939.0,Oregon,State,1.0,Phone survey,1.04944729804993,Bush,Wyden,Yes,No,Male,White,40-44,Something Else,Moderate,No,"$75,000-$99,999",About the same,Other Christian,No,Postgraduate study,No one is,Yes,No,For your candidate,Economy/Jobs,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Poor,Very confident,Keeping jobs in your state,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,South and East,"City: 10,000 to 49,999",Small cities and Rural,97801.0
1465940.0,Oregon,State,1.0,Phone survey,0.528600811958313,Kerry,Wyden,No,Yes,Female,White,75 or over,Democrat,Moderate,No,"Under $15,000",Worse today,Protestant,No,High school graduate,No one is,No,No,For your candidate,Health care,Is honest and trustworthy,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Omit,Only John Kerry,Somewhat badly,Not so good,Omit,Protecting the environment,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Omit,Only John Kerry/Neither of them,Only John Kerry/Both of them,Omit,Omit,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97030.0
1465941.0,Oregon,State,1.0,Phone survey,1.21990525722504,Bush,King,No,No,Male,White,40-44,Independent,Conservative,No,"$30,000-$49,999",About the same,Mormon/LDS,No,High school graduate,No one is,Yes,No,For your candidate,Economy/Jobs,Will bring about needed change,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Very confident,Keeping jobs in your state,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,South and East,Suburbs,Suburbs,97524.0
1465942.0,Oregon,State,1.0,Phone survey,0.702162861824036,Kerry,Wyden,Yes,No,Male,White,25-29,Something Else,Liberal,Yes,"$15,000-$29,999",About the same,None,No,High school graduate,No one is,No,No,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Not very confident,Protecting the environment,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Multnomah county,"City over 500,000","City over 50,000",97203.0
1465943.0,Oregon,State,1.0,Phone survey,1.40432572364807,Kerry,Wyden,No,No,Male,White,30-39,Democrat,Liberal,No,"$100,000-$149,999",Worse today,None,No,College graduate,No one is,Yes,No,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Somewhat confident,Protecting the environment,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Multnomah county,"City over 500,000","City over 50,000",97202.0
1465944.0,Oregon,State,1.0,Phone survey,0.535728991031647,Kerry,Wyden,Yes,No,Male,White,50-59,Democrat,Liberal,No,"$50,000-$74,999",Worse today,Jewish,No,Postgraduate study,No one is,Yes,No,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Very confident,Omit,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northwest Pacific Coast,"City: 50,000 to 500,000","City over 50,000",97405.0
1465945.0,Oregon,State,1.0,Phone survey,0.550418972969055,Bush,King,No,Yes,Female,White,40-44,Republican,Conservative,No,"$75,000-$99,999",Better today,Other Christian,Yes,Some college/associate degree,No one is,Yes,No,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Somewhat confident,Keeping jobs in your state,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Suburbs and capital,Suburbs,Suburbs,97132.0
1465946.0,Oregon,State,1.0,Phone survey,1.21990525722504,Bush,King,No,Yes,Male,White,50-59,Republican,Conservative,No,"$75,000-$99,999",Better today,Protestant,Yes,Some college/associate degree,No one is,Yes,No,Against his opponent,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Somewhat confident,Protecting the environment,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,South and East,"City: 10,000 to 49,999",Small cities and Rural,97526.0
1465947.0,Oregon,State,1.0,Phone survey,1.10083794593811,Bush,King,No,Yes,Female,White,40-44,Republican,Conservative,No,"$100,000-$149,999",About the same,Mormon/LDS,Yes,Some college/associate degree,No one is,Yes,No,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,Keeping jobs in your state,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Suburbs and capital,Suburbs,Suburbs,97070.0
1465948.0,Oregon,State,1.0,Phone survey,0.528600811958313,Kerry,Wyden,Yes,Yes,Female,White,75 or over,Democrat,Conservative,No,"Under $15,000",About the same,Other Christian,Yes,Did not complete high school,No one is,No,No,Against his opponent,Iraq,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Not so good,Somewhat confident,Keeping jobs in your state,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,,,
1465949.0,Oregon,State,1.0,Phone survey,1.05295014381409,Kerry,Wyden,Yes,No,Female,White,40-44,Democrat,Liberal,No,"$30,000-$49,999",Worse today,None,No,College graduate,No one is,Yes,No,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Very confident,Protecting the environment,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Northwest Pacific Coast,"City: 50,000 to 500,000","City over 50,000",97402.0
1465950.0,Oregon,State,1.0,Phone survey,1.0161544084549,Kerry,Wyden,No,No,Male,White,75 or over,Democrat,Liberal,No,"$30,000-$49,999",About the same,Protestant,No,Postgraduate study,No one is,Yes,No,For your candidate,Economy/Jobs,Is a strong leader,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Neither of them,Only John Kerry,Somewhat badly,Not so good,Very confident,Omit,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97225.0
1465951.0,Oregon,State,1.0,Phone survey,1.1988331079483,Bush,King,No,Yes,Female,White,30-39,Republican,Conservative,No,"$75,000-$99,999",Better today,Protestant,Yes,Some college/associate degree,No one is,Yes,No,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Somewhat confident,Keeping jobs in your state,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,South and East,Rural,Small cities and Rural,97865.0
1465952.0,Oregon,State,1.0,Phone survey,1.06321978569031,Kerry,Wyden,Yes,Yes,Female,White,50-59,Democrat,Moderate,No,"$15,000-$29,999",Worse today,None,No,Some college/associate degree,No one is,No,No,Against his opponent,Economy/Jobs,Cares about people like me,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Neither of them,Very badly,Good,Somewhat confident,Protecting the environment,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97267.0
1465953.0,Oregon,State,1.0,Phone survey,1.05295014381409,Kerry,Wyden,No,No,Female,Hispanic/Latino,30-39,Independent,Moderate,No,"$50,000-$74,999",About the same,None,No,High school graduate,No one is,Yes,,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Very confident,Protecting the environment,Non-white female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,Hispanic/Latino,Northwest Pacific Coast,,,
1465954.0,Oregon,State,1.0,Phone survey,1.57942509651184,Kerry,Wyden,No,No,Female,White,50-59,Democrat,Liberal,No,"$100,000-$149,999",Worse today,Protestant,No,Postgraduate study,"Yes, I am",Yes,No,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Omit,Only John Kerry,Only John Kerry,Very badly,Not so good,Very confident,Protecting the environment,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Married women,White,Northwest Pacific Coast,"City: 50,000 to 500,000","City over 50,000",97405.0
1465955.0,Oregon,State,1.0,Phone survey,0.528600811958313,Kerry,Wyden,No,Yes,Female,White,75 or over,Democrat,Moderate,No,"Under $15,000",Worse today,Protestant,Yes,Did not complete high school,No one is,No,No,Against his opponent,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Somewhat confident,Keeping jobs in your state,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97027.0
1465956.0,Oregon,State,1.0,Phone survey,1.0313196182251,Bush,Wyden,No,Yes,Female,White,40-44,Democrat,Moderate,No,"$50,000-$74,999",About the same,Protestant,Yes,Postgraduate study,No one is,Yes,No,Against his opponent,Omit,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat badly,Not so good,Very confident,Omit,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,College graduate,Strongly/Somewhat approve,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,South and East,Rural,Small cities and Rural,97759.0
