ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESDC04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,TERRWORR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1477488.0,District of Columbia,17.0,State,1.0,Call 1,1.09126567840576,Kerry,Female,Black,50-59,Democrat,Moderate,"$100,000-$149,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1477486.0,District of Columbia,10.0,State,1.0,Call 1,1.06615328788757,Kerry,Female,White,25-29,Independent,Liberal,"$50,000-$74,999",Better today,Catholic,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Somewhat worried,White female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20007.0
1477485.0,District of Columbia,9.0,State,1.0,Call 1,1.6308069229126,Bush,Female,White,65-74,Democrat,Moderate,,About the same,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Very worried,White female,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20016.0
1477936.0,District of Columbia,10.0,State,1.0,Call 1,0.909882009029388,Kerry,Male,White,30-39,Democrat,Moderate,"Under $15,000",About the same,Catholic,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Somewhat worried,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20007.0
1477479.0,District of Columbia,23.0,State,1.0,Call 1,0.927040338516235,Kerry,Female,Black,30-39,Democrat,Moderate,"$100,000-$149,999",About the same,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20001.0
1477931.0,District of Columbia,12.0,State,1.0,Call 1,1.08705830574036,Kerry,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",About the same,None,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Very worried,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20008.0
1477473.0,District of Columbia,16.0,State,1.0,Call 1,1.05041599273682,Kerry,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Somewhat worried,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Northwest,"City over 500,000","City over 50,000",1.0,20015.0
1477468.0,District of Columbia,22.0,State,1.0,Call 1,1.14814031124115,Kerry,Male,Black,65-74,Democrat,Moderate,"$100,000-$149,999",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,Non-white male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1503130.0,District of Columbia,22.0,State,1.0,Call 2,0.809648752212524,Kerry,Female,Black,50-59,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,No,Before that,Omit,Strongly disapprove,Strongly disapprove,Not at all worried,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1526446.0,District of Columbia,31.0,State,1.0,Call 3,0.757936358451843,Kerry,Female,White,45-49,Democrat,Moderate,"$200,000 or more",Worse today,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,North central,"City over 500,000","City over 50,000",1.0,20002.0
1477452.0,District of Columbia,23.0,State,1.0,Call 1,0.927040338516235,Kerry,Female,Black,50-59,Republican,Moderate,"$50,000-$74,999",Worse today,Muslim,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20001.0
1477449.0,District of Columbia,28.0,State,1.0,Call 1,1.0087730884552,Kerry,Male,Black,40-44,Democrat,Moderate,"$30,000-$49,999",Better today,Other Christian,No,In the last three days,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20002.0
1528770.0,District of Columbia,26.0,State,1.0,Call 3,0.463520169258118,Kerry,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",Worse today,Other Christian,No,Sometime last week,Against his opponent,Strongly disapprove,Somewhat approve,Not too worried,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Not too/Not at all worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1503100.0,District of Columbia,16.0,State,1.0,Call 2,1.09205913543701,Kerry,Male,Black,50-59,Democrat,Moderate,"$200,000 or more",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not at all worried,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20015.0
1477434.0,District of Columbia,15.0,State,1.0,Call 1,0.929596662521362,Kerry,Female,Black,50-59,Democrat,,"$15,000-$29,999",Worse today,,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not at all worried,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1503096.0,District of Columbia,38.0,State,1.0,Call 2,0.875538110733032,Kerry,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",Better today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20032.0
1525394.0,District of Columbia,7.0,State,1.0,Call 3,2.09028959274292,Bush,Female,Black,40-44,Republican,Conservative,"$50,000-$74,999",Worse today,Protestant,,Before that,For your candidate,Somewhat approve,Somewhat approve,Not too worried,Non-white female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,Black,Southwest,"City over 500,000","City over 50,000",1.0,20001.0
1503093.0,District of Columbia,9.0,State,1.0,Call 2,1.0481595993042,Kerry,Female,White,60-64,Democrat,Moderate,"$15,000-$29,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20016.0
1503090.0,District of Columbia,15.0,State,1.0,Call 2,0.62521904706955,Bush,Male,Hispanic/Latino,30-39,Republican,Moderate,"$30,000-$49,999",Better today,Catholic,Yes,Just today,Against his opponent,Strongly approve,Strongly approve,Very worried,Non-white male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,Hispanic/Latino,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1477426.0,District of Columbia,16.0,State,1.0,Call 1,0.946745634078979,Kerry,Female,White,30-39,Democrat,Moderate,"$200,000 or more",About the same,Jewish,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Very worried,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Northwest,"City over 500,000","City over 50,000",1.0,20015.0
1526416.0,District of Columbia,22.0,State,1.0,Call 3,0.809648752212524,Kerry,Female,Black,30-39,Democrat,Moderate,"$15,000-$29,999",Worse today,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1477420.0,District of Columbia,17.0,State,1.0,Call 1,1.41870820522308,Kerry,Female,Black,25-29,Democrat,Liberal,"$50,000-$74,999",Worse today,Other Christian,No,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,Somewhat worried,Non-white female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1477419.0,District of Columbia,23.0,State,1.0,Call 1,1.2052059173584,Kerry,Female,Black,25-29,Democrat,Liberal,"$30,000-$49,999",Worse today,Other Christian,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20001.0
1526404.0,District of Columbia,5.0,State,1.0,Call 3,0.910918414592743,Kerry,Male,Black,40-44,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,No,During the last month,Against his opponent,Strongly disapprove,Somewhat disapprove,Not too worried,Non-white male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Southwest,"City over 500,000","City over 50,000",1.0,20009.0
1477862.0,District of Columbia,15.0,State,1.0,Call 1,1.2085292339325,Kerry,Female,Black,25-29,Independent,Liberal,"Under $15,000",Worse today,Something else,No,Before that,Omit,Strongly disapprove,Strongly disapprove,Not too worried,Non-white female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1477858.0,District of Columbia,9.0,State,1.0,Call 1,1.41566407680511,Bush,Male,White,40-44,Republican,Conservative,"$200,000 or more",Better today,Jewish,No,Before that,For your candidate,Strongly approve,Strongly approve,Very worried,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20016.0
1526393.0,District of Columbia,31.0,State,1.0,Call 3,0.757936358451843,Kerry,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",Worse today,Catholic,,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,North central,"City over 500,000","City over 50,000",1.0,20002.0
1477397.0,District of Columbia,28.0,State,1.0,Call 1,1.0087730884552,Kerry,Male,Black,50-59,Democrat,Moderate,"Under $15,000",Worse today,Catholic,No,Just today,For your candidate,Strongly disapprove,Strongly disapprove,Not at all worried,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,North central,"City over 500,000","City over 50,000",1.0,20002.0
1503059.0,District of Columbia,17.0,State,1.0,Call 2,1.39476430416107,Kerry,Female,Black,65-74,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Not too worried,Non-white female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1477395.0,District of Columbia,22.0,State,1.0,Call 1,0.778774619102478,Kerry,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1503057.0,District of Columbia,16.0,State,1.0,Call 2,0.596661150455475,Bush,Female,White,50-59,Republican,Moderate,"$150,000-$199,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Somewhat worried,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Northwest,"City over 500,000","City over 50,000",1.0,20015.0
1526383.0,District of Columbia,10.0,State,1.0,Call 3,1.47178733348846,Bush,Male,Black,50-59,Republican,Moderate,"$50,000-$74,999",Better today,Catholic,No,Before that,Against his opponent,Somewhat approve,Strongly approve,Somewhat worried,Non-white male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Black,Southwest,"City over 500,000","City over 50,000",1.0,20007.0
1528707.0,District of Columbia,26.0,State,1.0,Call 3,0.463520169258118,Kerry,Female,Black,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Somewhat worried,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1479711.0,District of Columbia,26.0,State,1.0,Call 1,0.514276444911957,Kerry,Male,Black,50-59,Democrat,Moderate,"$100,000-$149,999",Worse today,Protestant,,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1477376.0,District of Columbia,16.0,State,1.0,Call 1,1.23082387447357,Kerry,Female,Other,18-24,Democrat,Liberal,"$200,000 or more",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Somewhat approve,Somewhat worried,Non-white female,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Other,Northwest,"City over 500,000","City over 50,000",1.0,20015.0
1477368.0,District of Columbia,23.0,State,1.0,Call 1,0.927040338516235,Kerry,Female,Black,50-59,Democrat,Conservative,"$100,000-$149,999",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not at all worried,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,North central,"City over 500,000","City over 50,000",1.0,20001.0
1503030.0,District of Columbia,22.0,State,1.0,Call 2,0.809648752212524,Kerry,Female,Black,50-59,Democrat,Liberal,"$15,000-$29,999",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1526358.0,District of Columbia,22.0,State,1.0,Call 3,0.809648752212524,Kerry,Female,Black,40-44,Democrat,Moderate,"$50,000-$74,999",About the same,Something else,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Somewhat worried,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1503018.0,District of Columbia,17.0,State,1.0,Call 2,1.21076118946075,Kerry,Male,Black,30-39,Independent,Moderate,"$50,000-$74,999",About the same,Muslim,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not too worried,Non-white male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1503009.0,District of Columbia,38.0,State,1.0,Call 2,0.971411108970642,Kerry,Male,Black,50-59,Democrat,Liberal,"$15,000-$29,999",Better today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20032.0
1477345.0,District of Columbia,28.0,State,1.0,Call 1,0.909212648868561,Kerry,Female,Black,50-59,Democrat,,"Under $15,000",Worse today,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not too worried,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,North central,"City over 500,000","City over 50,000",1.0,20002.0
1503006.0,District of Columbia,9.0,State,1.0,Call 2,0.945953786373138,Kerry,Male,Black,40-44,Democrat,Liberal,"$200,000 or more",Worse today,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Very worried,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Southwest,"City over 500,000","City over 50,000",1.0,20016.0
1525303.0,District of Columbia,9.0,State,1.0,Call 3,0.945953786373138,Kerry,Male,Black,30-39,Democrat,Moderate,"Under $15,000",About the same,Other Christian,No,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,Very worried,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Southwest,"City over 500,000","City over 50,000",1.0,20016.0
1526329.0,District of Columbia,22.0,State,1.0,Call 3,0.898306727409363,Kerry,Male,Black,30-39,Something Else,Moderate,"$30,000-$49,999",Better today,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,Non-white male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1526326.0,District of Columbia,5.0,State,1.0,Call 3,1.06736779212952,Kerry,Female,Black,18-24,Democrat,Liberal,"$15,000-$29,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Southwest,"City over 500,000","City over 50,000",1.0,20009.0
1528656.0,District of Columbia,26.0,State,1.0,Call 3,0.602602958679199,Kerry,Female,Black,25-29,Democrat,Conservative,"Under $15,000",Better today,Other Christian,No,Just today,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1502672.0,District of Columbia,17.0,State,1.0,Call 2,1.21076118946075,Kerry,Male,Black,30-39,Democrat,Moderate,"$75,000-$99,999",Better today,Other Christian,,Sometime last week,Against his opponent,Somewhat disapprove,Strongly disapprove,Very worried,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1477328.0,District of Columbia,23.0,State,1.0,Call 1,0.927040338516235,Kerry,Female,Black,45-49,Democrat,Moderate,"$30,000-$49,999",Worse today,Something else,,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Somewhat worried,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20001.0
1502983.0,District of Columbia,23.0,State,1.0,Call 2,0.927040338516235,Kerry,Female,Hispanic/Latino,30-39,Independent,Liberal,"$100,000-$149,999",Better today,Something else,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20001.0
1477314.0,District of Columbia,22.0,State,1.0,Call 1,0.809648752212524,Kerry,Female,Black,50-59,Democrat,Conservative,"$75,000-$99,999",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1477313.0,District of Columbia,16.0,State,1.0,Call 1,0.946745634078979,Kerry,Female,White,30-39,Democrat,Liberal,"$200,000 or more",Better today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Northwest,"City over 500,000","City over 50,000",1.0,20015.0
