ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESHI04,SENHI04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEHI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1522022.0,Hawaii,30.0,State,1.0,Call 2,1.05740416049957,Bush,Inouye,Male,Other,30-39,Republican,Conservative,"Under $15,000",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1522044.0,Hawaii,34.0,State,1.0,Call 2,1.02250277996063,Bush,Cavasso,Female,White,18-24,Republican,Moderate,"$15,000-$29,999",Better today,None,,Just today,For your candidate,Somewhat approve,Somewhat disapprove,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96754.0
1522051.0,Hawaii,38.0,State,1.0,Call 2,1.08223962783813,Kerry,Inouye,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",Worse today,Catholic,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1522060.0,Hawaii,8.0,State,1.0,Call 2,1.27737665176392,Kerry,Inouye,Male,White,75 or over,Independent,Conservative,,About the same,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Independent,,,Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96816.0
1522072.0,Hawaii,30.0,State,1.0,Call 2,0.634285986423492,Kerry,Inouye,Female,White,50-59,Independent,Liberal,"$75,000-$99,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1522084.0,Hawaii,38.0,State,1.0,Call 2,1.01404595375061,Kerry,Inouye,Female,White,30-39,Something Else,Liberal,"$50,000-$74,999",Worse today,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1522101.0,Hawaii,8.0,State,1.0,Call 2,0.88800036907196,Kerry,Inouye,Female,Asian,45-49,Independent,Moderate,"$200,000 or more",About the same,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96816.0
1522107.0,Hawaii,30.0,State,1.0,Call 2,0.67694103717804,Kerry,Inouye,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",Better today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1522119.0,Hawaii,38.0,State,1.0,Call 2,0.82898223400116,Kerry,,Male,White,25-29,,Liberal,"$15,000-$29,999",About the same,,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,18-29,25-29,18-64,,"Under $50,000","Under $100,000",,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1522131.0,Hawaii,8.0,State,1.0,Call 2,1.19688713550568,Kerry,Inouye,Female,White,60-64,Democrat,Liberal,"$200,000 or more",Better today,None,No,Before that,For your candidate,Somewhat approve,Strongly disapprove,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96816.0
1522146.0,Hawaii,30.0,State,1.0,Call 2,0.646552920341492,Kerry,Inouye,Male,Other,18-24,Something Else,Moderate,"$50,000-$74,999",Worse today,Something else,No,Just today,For your candidate,Somewhat disapprove,Strongly disapprove,Non-white male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1522150.0,Hawaii,38.0,State,1.0,Call 2,1.0512443780899,Kerry,Inouye,Male,Hispanic/Latino,,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,Yes,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white male,,,,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1522182.0,Hawaii,38.0,State,1.0,Call 2,1.01404595375061,Kerry,Inouye,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1522200.0,Hawaii,30.0,State,1.0,Call 2,0.634285986423492,Kerry,Inouye,Female,Other,50-59,Democrat,Moderate,"$30,000-$49,999",Better today,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1522219.0,Hawaii,38.0,State,1.0,Call 2,1.58688163757324,Bush,Cavasso,Male,White,50-59,Republican,Moderate,"$100,000-$149,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1522221.0,Hawaii,8.0,State,1.0,Call 2,0.848137676715851,Kerry,Inouye,Female,Asian,18-24,Democrat,Moderate,"$50,000-$74,999",Better today,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96816.0
1522246.0,Hawaii,30.0,State,1.0,Call 2,0.646552920341492,Kerry,Inouye,Male,Asian,25-29,Independent,Liberal,"$30,000-$49,999",Worse today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1522258.0,Hawaii,38.0,State,1.0,Call 2,1.08223962783813,Kerry,Inouye,Male,White,40-44,Independent,Conservative,"$50,000-$74,999",Worse today,Catholic,,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1522259.0,Hawaii,8.0,State,1.0,Call 2,0.793317198753357,Bush,Cavasso,Female,White,40-44,Republican,Moderate,"$100,000-$149,999",Better today,Catholic,No,Before that,Omit,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,1.0,96816.0
1522298.0,Hawaii,30.0,State,1.0,Call 2,0.634285986423492,Kerry,Inouye,Female,Other,30-39,Democrat,Moderate,"$75,000-$99,999",Worse today,Catholic,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Other,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1522307.0,Hawaii,8.0,State,1.0,Call 2,0.846666991710663,Bush,Cavasso,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",About the same,Other Christian,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,1.0,96816.0
1522308.0,Hawaii,38.0,State,1.0,Call 2,1.01404595375061,Kerry,Inouye,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Better today,None,,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1522338.0,Hawaii,30.0,State,1.0,Call 2,0.605812609195709,Kerry,Inouye,Female,White,18-24,Independent,Liberal,"$100,000-$149,999",About the same,None,No,During the last month,Against his opponent,Somewhat approve,Strongly disapprove,White female,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1522382.0,Hawaii,30.0,State,1.0,Call 2,0.605812609195709,Kerry,Inouye,Female,Hispanic/Latino,18-24,Democrat,Liberal,"$150,000-$199,999",About the same,None,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1522442.0,Hawaii,30.0,State,1.0,Call 2,0.605812609195709,Kerry,Inouye,Female,Hispanic/Latino,18-24,Democrat,Moderate,"Under $15,000",About the same,Catholic,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1524616.0,Hawaii,31.0,State,1.0,Call 2,2.43329763412476,Bush,Inouye,Male,White,60-64,Independent,Moderate,"$200,000 or more",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1524682.0,Hawaii,31.0,State,1.0,Call 2,1.8053240776062,Bush,Inouye,Male,Other,50-59,Democrat,Moderate,"$50,000-$74,999",Better today,Protestant,No,Just today,For your candidate,Somewhat approve,Somewhat approve,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Other,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1524738.0,Hawaii,31.0,State,1.0,Call 2,2.43329763412476,Bush,Inouye,Male,White,65-74,Independent,Moderate,"$50,000-$74,999",Better today,Protestant,,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1524794.0,Hawaii,31.0,State,1.0,Call 2,2.27997183799744,Bush,Inouye,Female,White,65-74,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1524842.0,Hawaii,31.0,State,1.0,Call 2,1.30398654937744,Bush,Cavasso,Female,Other,65-74,Republican,Conservative,,Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Somewhat approve,Non-white female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1524906.0,Hawaii,31.0,State,1.0,Call 2,1.61563277244568,Bush,Inouye,Female,Other,25-29,Something Else,Moderate,"$50,000-$74,999",About the same,None,No,Just today,For your candidate,Strongly approve,Strongly approve,Non-white female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",None,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1524951.0,Hawaii,31.0,State,1.0,Call 2,1.45961844921112,Kerry,Inouye,Female,White,60-64,Democrat,Liberal,"$75,000-$99,999",About the same,Jewish,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1524998.0,Hawaii,31.0,State,1.0,Call 2,1.08292722702026,Kerry,Inouye,Female,Other,30-39,Democrat,Liberal,"$100,000-$149,999",Better today,Other Christian,No,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1525035.0,Hawaii,31.0,State,1.0,Call 2,1.15575301647186,Kerry,Inouye,Male,White,30-39,Democrat,Moderate,"$15,000-$29,999",Better today,Other Christian,No,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1525082.0,Hawaii,31.0,State,1.0,Call 2,1.08292722702026,Kerry,Inouye,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",Better today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1525121.0,Hawaii,31.0,State,1.0,Call 2,1.15575301647186,Kerry,Inouye,Male,White,50-59,Independent,Liberal,"$50,000-$74,999",About the same,Other Christian,,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1525165.0,Hawaii,31.0,State,1.0,Call 2,1.10387086868286,Kerry,Inouye,Male,White,18-24,Democrat,Liberal,,About the same,Other Christian,No,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,White male,18-29,18-24,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1525212.0,Hawaii,31.0,State,1.0,Call 2,1.08292722702026,Kerry,Inouye,Female,Other,50-59,Something Else,Moderate,"$100,000-$149,999",About the same,Catholic,No,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1525275.0,Hawaii,31.0,State,1.0,Call 2,1.10387086868286,Kerry,Inouye,Male,White,25-29,Something Else,Liberal,"$30,000-$49,999",Better today,None,No,Just today,For your candidate,Somewhat approve,Strongly approve,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1525321.0,Hawaii,31.0,State,1.0,Call 2,1.08292722702026,Kerry,Inouye,Female,White,30-39,Independent,Moderate,"$100,000-$149,999",Better today,Protestant,No,In the last three days,Against his opponent,Somewhat approve,Strongly disapprove,White female,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1540626.0,Hawaii,36.0,State,1.0,Call 3,1.78426766395569,Bush,Cavasso,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Neighbor islands,Rural,Small cities and Rural,2.0,96705.0
1540642.0,Hawaii,36.0,State,1.0,Call 3,1.90425789356232,Bush,Cavasso,Male,Hispanic/Latino,50-59,Democrat,Conservative,"$75,000-$99,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Hispanic/Latino,Neighbor islands,Rural,Small cities and Rural,2.0,96705.0
1540660.0,Hawaii,36.0,State,1.0,Call 3,1.21685516834259,Kerry,Inouye,Female,Hispanic/Latino,50-59,Independent,Liberal,"Under $15,000",Worse today,Something else,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,Neighbor islands,Rural,Small cities and Rural,2.0,96705.0
1540808.0,Hawaii,39.0,State,1.0,Call 3,1.09401869773865,Kerry,Inouye,Male,White,65-74,Democrat,Moderate,"Under $15,000",About the same,Catholic,No,Just today,For your candidate,Somewhat approve,Somewhat disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96790.0
1540830.0,Hawaii,39.0,State,1.0,Call 3,0.760534524917603,Kerry,Inouye,Female,Hispanic/Latino,40-44,Independent,Moderate,,Worse today,Catholic,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,30-44,40-49,18-64,Independent,,,Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,Neighbor islands,Rural,Small cities and Rural,2.0,96790.0
1540853.0,Hawaii,39.0,State,1.0,Call 3,2.30156874656677,Kerry,Other,Female,White,45-49,Independent,Liberal,"$30,000-$49,999",About the same,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96790.0
1540866.0,Hawaii,39.0,State,1.0,Call 3,0.760534524917603,Kerry,Inouye,Female,Other,40-44,Something Else,Moderate,"$15,000-$29,999",About the same,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Other,Neighbor islands,Rural,Small cities and Rural,2.0,96790.0
1540908.0,Hawaii,3.0,State,1.0,Call 3,0.968266725540161,Bush,Cavasso,Male,Asian,40-44,Something Else,Conservative,"$15,000-$29,999",About the same,Something else,No,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1540940.0,Hawaii,28.0,State,1.0,Call 3,0.708318948745728,Bush,Cavasso,Female,Asian,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Non-white female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1540954.0,Hawaii,28.0,State,1.0,Call 3,1.06864929199219,Kerry,Inouye,Female,Hispanic/Latino,75 or over,Democrat,Liberal,"$15,000-$29,999",Worse today,Catholic,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Other,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1540959.0,Hawaii,3.0,State,1.0,Call 3,0.907254755496979,Bush,Cavasso,Female,Other,45-49,Something Else,Conservative,"$30,000-$49,999",About the same,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat disapprove,Non-white female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1540966.0,Hawaii,28.0,State,1.0,Call 3,0.792857468128204,Kerry,Inouye,Female,Asian,40-44,Democrat,Moderate,"$75,000-$99,999",Better today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1540983.0,Hawaii,28.0,State,1.0,Call 3,1.23846936225891,Bush,Inouye,Female,Hispanic/Latino,30-39,Democrat,Liberal,"$50,000-$74,999",Better today,Catholic,Yes,Just today,Against his opponent,Somewhat approve,Somewhat approve,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Other,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1540997.0,Hawaii,28.0,State,1.0,Call 3,1.01890730857849,Bush,Cavasso,Male,White,75 or over,Republican,Conservative,,About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96744.0
