ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,TELEPOLL,WGT,PRESTX04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,MEXICAN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,FAVBUSH,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1534230.0,Texas,33.0,State,1.0,Call 3,Exit poll,0.773871779441834,Kerry,Female,White,65-74,Democrat,Liberal,"$15,000-$29,999",About the same,Jewish,No,Before that,For your candidate,Somewhat disapprove,Somewhat approve,Unfavorable,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,Dallas/Fort Worth,Suburbs,Suburbs,3.0,75088.0
1534233.0,Texas,108.0,State,1.0,Call 3,Exit poll,0.516047716140747,Kerry,Male,Hispanic/Latino,30-39,Democrat,Moderate,"$30,000-$49,999",Better today,Catholic,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,English,South-Central,Rural,Small cities and Rural,14.0,77964.0
1534240.0,Texas,48.0,State,1.0,Call 3,Exit poll,0.468760550022125,Kerry,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",About the same,Catholic,No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,Unfavorable,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,East,"City: 50,000 to 500,000","City over 50,000",26.0,75007.0
1534253.0,Texas,128.0,National,4.0,Call 3,Exit poll,1.14236354827881,Bush,Female,White,45-49,Independent,Conservative,"$50,000-$74,999",,,No,Before that,,,,Favorable,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,English,Dallas/Fort Worth,"City over 500,000","City over 50,000",12.0,76135.0
1534268.0,Texas,25.0,National,1.0,Call 2,Exit poll,0.719874083995819,Kerry,Male,White,18-24,Independent,Moderate,"$150,000-$199,999",About the same,None,No,Before that,,Strongly disapprove,Somewhat disapprove,,White male,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,East,"City: 50,000 to 500,000","City over 50,000",3.0,75023.0
1534270.0,Texas,125.0,State,1.0,Call 3,Exit poll,1.01748204231262,Bush,Male,White,50-59,Independent,Conservative,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,West,"City: 10,000 to 49,999",Small cities and Rural,17.0,79549.0
1534278.0,Texas,33.0,State,1.0,Call 3,Exit poll,0.710303783416748,Kerry,Female,Black,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly approve,Unfavorable,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,English,Dallas/Fort Worth,Suburbs,Suburbs,3.0,75088.0
1534281.0,Texas,108.0,State,1.0,Call 3,Exit poll,0.79736202955246,Kerry,Male,White,65-74,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Unfavorable,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,South-Central,Rural,Small cities and Rural,14.0,77964.0
1534282.0,Texas,45.0,National,4.0,Call 3,Exit poll,0.756174027919769,Kerry,Male,Hispanic/Latino,40-44,Democrat,,"$30,000-$49,999",,,Yes,Sometime last week,,,,Unfavorable,Non-white male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,,Hispanic/Latino,English,Dallas/Fort Worth,Suburbs,Suburbs,30.0,75115.0
1534304.0,Texas,48.0,State,1.0,Call 3,Exit poll,0.468760550022125,Kerry,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",Better today,Catholic,No,Sometime last week,Omit,Omit,Somewhat approve,Unfavorable,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Omit,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",26.0,75007.0
1534317.0,Texas,71.0,State,1.0,Call 3,Exit poll,0.325609236955643,Kerry,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",About the same,Something else,No,Before that,For your candidate,Somewhat approve,Strongly disapprove,Unfavorable,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1534324.0,Texas,125.0,State,1.0,Call 3,Exit poll,0.964630544185638,Bush,Female,White,45-49,Independent,Liberal,"$30,000-$49,999",Worse today,Something else,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,West,"City: 10,000 to 49,999",Small cities and Rural,17.0,79549.0
1534329.0,Texas,33.0,State,1.0,Call 3,Exit poll,0.528285920619965,Kerry,Male,Other,30-39,Independent,,"$50,000-$74,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,Non-white male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Other,English,Dallas/Fort Worth,Suburbs,Suburbs,3.0,75088.0
1534332.0,Texas,108.0,State,1.0,Call 3,Exit poll,0.635807156562805,Bush,Male,Hispanic/Latino,30-39,Independent,Liberal,"$50,000-$74,999",Better today,Catholic,Yes,Before that,For your candidate,Somewhat approve,Strongly approve,Favorable,Non-white male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,South-Central,Rural,Small cities and Rural,14.0,77964.0
1534352.0,Texas,48.0,State,1.0,Call 3,Exit poll,0.49444368481636,Kerry,Male,Asian,50-59,Democrat,Moderate,"$75,000-$99,999",Worse today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,English,East,"City: 50,000 to 500,000","City over 50,000",26.0,75007.0
1534353.0,Texas,128.0,National,3.0,Call 3,Exit poll,0.985599040985107,Bush,Female,White,18-24,Independent,Liberal,"$30,000-$49,999",,Other Christian,No,,For your candidate,,,,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,Dallas/Fort Worth,"City over 500,000","City over 50,000",12.0,76135.0
1534380.0,Texas,108.0,State,1.0,Call 3,Exit poll,0.602781116962433,Bush,Female,White,30-39,Independent,Conservative,"$30,000-$49,999",Worse today,Catholic,No,During the last month,For your candidate,Somewhat approve,Somewhat disapprove,Favorable,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,South-Central,Rural,Small cities and Rural,14.0,77964.0
1534382.0,Texas,25.0,National,1.0,Call 2,Exit poll,0.719874083995819,Kerry,Male,White,25-29,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,No,Before that,,Strongly disapprove,Somewhat disapprove,,White male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,East,"City: 50,000 to 500,000","City over 50,000",3.0,75023.0
1534385.0,Texas,125.0,State,1.0,Call 3,Exit poll,1.01748204231262,Bush,Male,White,40-44,Something Else,Moderate,"$50,000-$74,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,West,"City: 10,000 to 49,999",Small cities and Rural,17.0,79549.0
1534395.0,Texas,71.0,State,1.0,Call 3,Exit poll,0.437795996665955,Kerry,Female,Black,30-39,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Unfavorable,Non-white female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1534405.0,Texas,45.0,National,3.0,Call 3,Exit poll,0.716895759105682,Kerry,Female,Hispanic/Latino,30-39,Independent,Liberal,"$50,000-$74,999",,Catholic,Yes,,For your candidate,,,,Non-white female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,All others,All others,,,,,Hispanic/Latino,English,Dallas/Fort Worth,Suburbs,Suburbs,30.0,75115.0
1534406.0,Texas,33.0,State,1.0,Call 3,Exit poll,0.432114899158478,Kerry,Female,Hispanic/Latino,25-29,Independent,Moderate,"$30,000-$49,999",About the same,Catholic,Yes,In the last three days,Against his opponent,Somewhat disapprove,Somewhat disapprove,Unfavorable,Non-white female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Hispanic/Latino,English,Dallas/Fort Worth,Suburbs,Suburbs,3.0,75088.0
1534409.0,Texas,48.0,State,1.0,Call 3,Exit poll,0.468760550022125,Kerry,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,East,"City: 50,000 to 500,000","City over 50,000",26.0,75007.0
1534434.0,Texas,108.0,State,1.0,Call 3,Exit poll,0.635807156562805,Bush,Male,White,50-59,Democrat,Conservative,,Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,45-59,50-64,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,South-Central,Rural,Small cities and Rural,14.0,77964.0
1534457.0,Texas,125.0,State,1.0,Call 3,Exit poll,0.871347665786743,Bush,Female,,45-49,Republican,Conservative,"$50,000-$74,999",About the same,,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,English,West,"City: 10,000 to 49,999",Small cities and Rural,17.0,79549.0
1534470.0,Texas,48.0,State,1.0,Call 3,Exit poll,0.49444368481636,Kerry,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,No,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,Unfavorable,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,East,"City: 50,000 to 500,000","City over 50,000",26.0,75007.0
1534490.0,Texas,25.0,National,1.0,Call 2,Exit poll,0.834373712539673,Kerry,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",About the same,Protestant,No,Just today,,Somewhat approve,Somewhat approve,,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",3.0,75023.0
1534499.0,Texas,108.0,State,1.0,Call 3,Exit poll,0.602781116962433,Bush,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,South-Central,Rural,Small cities and Rural,14.0,77964.0
1534502.0,Texas,71.0,State,1.0,Call 3,Exit poll,0.325609236955643,Kerry,Male,White,45-49,Democrat,Moderate,"$75,000-$99,999",About the same,Catholic,,During the last month,Against his opponent,Somewhat approve,Strongly disapprove,Unfavorable,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1534518.0,Texas,48.0,State,1.0,Call 3,Exit poll,0.468760550022125,Kerry,Female,Hispanic/Latino,45-49,Democrat,Liberal,"$50,000-$74,999",About the same,Catholic,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,Non-white female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,English,East,"City: 50,000 to 500,000","City over 50,000",26.0,75007.0
1534525.0,Texas,33.0,State,1.0,Call 3,Exit poll,0.61283004283905,Kerry,Female,Black,18-24,Democrat,Conservative,"Under $15,000",Worse today,None,No,In the last three days,Against his opponent,Somewhat disapprove,Strongly disapprove,Unfavorable,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Black,English,Dallas/Fort Worth,Suburbs,Suburbs,3.0,75088.0
1534529.0,Texas,125.0,State,1.0,Call 3,Exit poll,0.964630544185638,Bush,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,West,"City: 10,000 to 49,999",Small cities and Rural,17.0,79549.0
1534544.0,Texas,128.0,National,2.0,Call 3,Exit poll,0.773783385753632,Kerry,Male,Hispanic/Latino,18-24,Democrat,Moderate,"Under $15,000",Worse today,Catholic,Yes,Before that,,Somewhat disapprove,Somewhat approve,,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Hispanic/Latino,English,Dallas/Fort Worth,"City over 500,000","City over 50,000",12.0,76135.0
1534562.0,Texas,108.0,State,1.0,Call 3,Exit poll,0.635807156562805,Bush,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,South-Central,Rural,Small cities and Rural,14.0,77964.0
1534570.0,Texas,45.0,National,3.0,Call 3,Exit poll,0.912968039512634,Kerry,Female,Black,,Democrat,Moderate,,,Other Christian,No,,For your candidate,,,,Non-white female,,,,Democrat,,,Protestant/Other Christian,All others,All others,,,,,Black,English,Dallas/Fort Worth,Suburbs,Suburbs,30.0,75115.0
1534573.0,Texas,71.0,State,1.0,Call 3,Exit poll,0.30869597196579,Kerry,Female,White,45-49,Independent,Liberal,"$75,000-$99,999",About the same,None,No,Before that,For your candidate,Somewhat approve,Somewhat disapprove,Favorable,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1534586.0,Texas,48.0,State,1.0,Call 3,Exit poll,0.994583368301392,Bush,Male,White,40-44,Republican,Moderate,"$75,000-$99,999",About the same,Protestant,No,During the last month,For your candidate,Strongly approve,Strongly approve,Favorable,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",26.0,75007.0
1534599.0,Texas,125.0,State,1.0,Call 3,Exit poll,1.57214450836182,Bush,Male,White,65-74,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,West,"City: 10,000 to 49,999",Small cities and Rural,17.0,79549.0
1534601.0,Texas,25.0,National,1.0,Call 2,Exit poll,1.37282502651215,Bush,Female,White,18-24,Something Else,Conservative,,Better today,None,No,Before that,,Strongly approve,Somewhat approve,,White female,18-29,18-24,18-64,Independent,,,None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",3.0,75023.0
1534617.0,Texas,33.0,State,1.0,Call 3,Exit poll,0.455790221691132,Kerry,Male,White,25-29,Democrat,Moderate,"$50,000-$74,999",Worse today,Other Christian,No,During the last month,For your candidate,Somewhat disapprove,Somewhat approve,Unfavorable,White male,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,Dallas/Fort Worth,Suburbs,Suburbs,3.0,75088.0
1534619.0,Texas,108.0,State,1.0,Call 3,Exit poll,0.548556447029114,Bush,Male,White,18-24,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,South-Central,Rural,Small cities and Rural,14.0,77964.0
1534631.0,Texas,48.0,State,1.0,Call 3,Exit poll,0.813525915145874,Bush,Female,White,18-24,Republican,Conservative,"$150,000-$199,999",Worse today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",26.0,75007.0
1534634.0,Texas,145.0,National,4.0,Call 3,Exit poll,0.438164204359055,Kerry,Male,White,18-24,,,,,,No,In the last three days,,,,Unfavorable,White male,18-29,18-24,18-64,,,,,,,,Just today/In the last three days,Just today/In the last three days/Sometime last week,,White,English,South-Central,"City over 500,000","City over 50,000",10.0,78745.0
1534641.0,Texas,71.0,State,1.0,Call 3,Exit poll,0.325609236955643,Kerry,Male,Asian,40-44,Democrat,Moderate,"$200,000 or more",Better today,None,No,Just today,Against his opponent,Strongly disapprove,Somewhat approve,Unfavorable,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",None,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Asian,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1534651.0,Texas,125.0,State,1.0,Call 3,Exit poll,1.01748204231262,Bush,Male,White,40-44,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,West,"City: 10,000 to 49,999",Small cities and Rural,17.0,79549.0
1534677.0,Texas,108.0,State,1.0,Call 3,Exit poll,0.931376695632935,Bush,Female,White,60-64,Republican,Moderate,"$75,000-$99,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat disapprove,Favorable,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,South-Central,Rural,Small cities and Rural,14.0,77964.0
1534693.0,Texas,48.0,State,1.0,Call 3,Exit poll,0.994583368301392,Bush,Male,White,40-44,Republican,Moderate,"$75,000-$99,999",Better today,Something else,,During the last month,For your candidate,Somewhat approve,Somewhat disapprove,Favorable,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,,East,"City: 50,000 to 500,000","City over 50,000",26.0,75007.0
1534698.0,Texas,25.0,National,1.0,Call 2,Exit poll,1.59117984771729,Bush,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",Better today,Other Christian,No,During the last month,,Strongly approve,Strongly approve,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",3.0,75023.0
1534704.0,Texas,33.0,State,1.0,Call 3,Exit poll,0.61283004283905,Kerry,Female,Black,18-24,Republican,Liberal,"$15,000-$29,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Somewhat approve,Unfavorable,Non-white female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,English,Dallas/Fort Worth,Suburbs,Suburbs,3.0,75088.0
1534709.0,Texas,45.0,National,3.0,Call 3,Exit poll,1.01670932769775,Kerry,Female,Black,30-39,Democrat,Moderate,"$75,000-$99,999",,Other Christian,No,,Against his opponent,,,,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,,,,,Black,English,Dallas/Fort Worth,Suburbs,Suburbs,30.0,75115.0
1534720.0,Texas,71.0,State,1.0,Call 3,Exit poll,0.437795996665955,Kerry,Female,Black,45-49,Democrat,Moderate,"$30,000-$49,999",Worse today,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly approve,Unfavorable,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1534722.0,Texas,125.0,State,1.0,Call 3,Exit poll,0.964630544185638,Bush,Female,White,40-44,Democrat,Moderate,"$15,000-$29,999",About the same,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,West,"City: 10,000 to 49,999",Small cities and Rural,17.0,79549.0
1534741.0,Texas,108.0,State,1.0,Call 3,Exit poll,0.602781116962433,Bush,Female,White,45-49,Independent,Conservative,"$50,000-$74,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,South-Central,Rural,Small cities and Rural,14.0,77964.0
1534763.0,Texas,33.0,State,1.0,Call 3,Exit poll,0.61283004283905,Kerry,Female,Black,18-24,Independent,Liberal,"$30,000-$49,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Unfavorable,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,English,Dallas/Fort Worth,Suburbs,Suburbs,3.0,75088.0
1534778.0,Texas,125.0,State,1.0,Call 3,Exit poll,0.964630544185638,Bush,Female,White,45-49,Something Else,Moderate,"$75,000-$99,999",About the same,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,West,"City: 10,000 to 49,999",Small cities and Rural,17.0,79549.0
