ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESIN04,SENIN04,GOVIN04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,STECIN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1474894.0,Indiana,34.0,State,1.0,Call 1,Complete,0.951497554779053,Kerry,Bayh,Kernan,Female,White,75 or over,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,No,Yes,Before that,For your candidate,Health care,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Neither of them,Good,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Married women,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,46372.0
1474893.0,Indiana,74.0,National,4.0,Call 1,Complete,0.540175914764404,Bush,Scott,Daniels,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",,,,Yes,Before that,,,,,,Only George W. Bush,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,Married women,White,East central,Suburbs,Suburbs,5.0,46126.0
1472557.0,Indiana,3.0,State,1.0,Call 1,Complete,1.20202720165253,Bush,Bayh,Daniels,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,No,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Good,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,North,Suburbs,Suburbs,3.0,46804.0
1472555.0,Indiana,87.0,State,1.0,Call 1,Complete,0.851910948753357,Kerry,Bayh,Kernan,Female,White,40-44,Democrat,Liberal,"$150,000-$199,999",About the same,None,No,Yes,Before that,For your candidate,Moral values,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Not so good,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,North,Rural,Small cities and Rural,5.0,46962.0
1495884.0,Indiana,52.0,State,1.0,Call 2,Complete,0.994217395782471,Kerry,Bayh,Kernan,Male,White,65-74,Democrat,Moderate,"Under $15,000",Worse today,Protestant,No,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Good,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Marion County,"City over 500,000","City over 50,000",4.0,46214.0
1521539.0,Indiana,87.0,State,1.0,Call 3,Complete,0.993594765663147,Kerry,Bayh,Kernan,Male,White,50-59,Democrat,Conservative,"$15,000-$29,999",Worse today,Protestant,Yes,Yes,Before that,Against his opponent,Terrorism,Is honest and trustworthy,Strongly disapprove,Somewhat disapprove,Only John Kerry,Good,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,North,Rural,Small cities and Rural,5.0,46962.0
1472540.0,Indiana,9.0,State,1.0,Call 1,Complete,1.16866767406464,Bush,Scott,Daniels,Male,White,45-49,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,Yes,Yes,Before that,Against his opponent,Taxes,Is honest and trustworthy,Strongly approve,Somewhat approve,Only George W. Bush,Good,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,South,Suburbs,Suburbs,9.0,47172.0
1472539.0,Indiana,33.0,State,1.0,Call 1,Complete,1.98494982719421,Bush,Bayh,Kernan,Female,White,50-59,,,,About the same,,,Yes,Before that,For your candidate,Moral values,Omit,Somewhat approve,Omit,Neither of them,Not so good,White female,45-59,50-64,18-64,,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Only Kerry/Neither,Only Bush/Neither,Married women,White,Northwest,Suburbs,Suburbs,1.0,46307.0
1526197.0,Indiana,30.0,National,4.0,Call 3,Complete,0.349584311246872,Bush,Scott,,Female,White,50-59,Republican,,"$100,000-$149,999",,,,Yes,Before that,,,,,,Only George W. Bush,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,Married women,White,North,Rural,Small cities and Rural,1.0,46392.0
1519816.0,Indiana,14.0,National,2.0,Call 3,Complete,1.39402687549591,Kerry,Bayh,Kernan,Female,White,40-44,Democrat,Moderate,"Under $15,000",Worse today,None,No,No,During the last month,,Health care,Will bring about needed change,Somewhat approve,Somewhat disapprove,,,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,All others,White,South,Rural,Small cities and Rural,9.0,47542.0
1495569.0,Indiana,45.0,State,1.0,Call 2,Complete,0.824874460697174,Kerry,Bayh,Did not vote,Male,White,18-24,Democrat,,"$50,000-$74,999",Worse today,Protestant,No,No,Before that,For your candidate,Iraq,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Neither of them,Poor,White male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,East central,Suburbs,Suburbs,6.0,46064.0
1472530.0,Indiana,66.0,State,1.0,Call 1,Complete,0.652523219585419,Kerry,Bayh,Kernan,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,No,No,Before that,Against his opponent,Education,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Only John Kerry,Not so good,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,South,Rural,Small cities and Rural,9.0,47454.0
1472523.0,Indiana,30.0,National,2.0,Call 1,Complete,0.769538640975952,Bush,Bayh,Kernan,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",About the same,Other Christian,No,Yes,Before that,,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,,,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,Married women,White,North,Rural,Small cities and Rural,1.0,46392.0
1520631.0,Indiana,74.0,National,4.0,Call 3,Complete,0.716802597045898,Bush,Bayh,Daniels,Female,White,45-49,Republican,Moderate,"$100,000-$149,999",,,,Yes,Before that,,,,,,Only George W. Bush,,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,Married women,White,East central,Suburbs,Suburbs,5.0,46126.0
1495844.0,Indiana,74.0,National,1.0,Call 2,Complete,0.996066570281982,Bush,Scott,Daniels,Male,White,60-64,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Yes,Before that,,Moral values,Is a strong leader,Strongly approve,Strongly approve,,,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,All others,White,East central,Suburbs,Suburbs,5.0,46126.0
1472510.0,Indiana,54.0,State,1.0,Call 1,Complete,0.634321272373199,Kerry,Bayh,Kernan,Female,White,50-59,Democrat,Liberal,"$15,000-$29,999",Worse today,Something else,Yes,No,During the last month,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Both of them,Not so good,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,All others,White,Marion County,"City over 500,000","City over 50,000",7.0,46229.0
1493505.0,Indiana,25.0,State,1.0,Call 2,Complete,2.33010077476501,Bush,Bayh,Daniels,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",About the same,None,No,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,Only George W. Bush,Good,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,North,Suburbs,Suburbs,4.0,46123.0
1495837.0,Indiana,70.0,National,4.0,Call 2,Complete,1.13086354732513,Kerry,Bayh,Kernan,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",,,,Yes,Before that,,,,,,Both of them,,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Kerry/Both,All others,White,Northwest,Suburbs,Suburbs,2.0,46554.0
1472505.0,Indiana,82.0,State,1.0,Call 1,Complete,0.687868773937225,Kerry,Bayh,Kernan,Male,White,50-59,Democrat,Moderate,"$100,000-$149,999",Worse today,Protestant,Yes,Yes,During the last month,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Not so good,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,South,"City: 50,000 to 500,000","City over 50,000",8.0,47803.0
1472503.0,Indiana,47.0,State,1.0,Call 1,Complete,1.2658257484436,Kerry,Bayh,Kernan,Female,,65-74,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,No,Yes,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Not so good,,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Married women,,East central,"City: 50,000 to 500,000","City over 50,000",6.0,42012.0
1493499.0,Indiana,14.0,National,1.0,Call 2,Complete,1.96548664569855,Bush,Scott,Daniels,Male,White,45-49,Republican,Conservative,"$150,000-$199,999",Better today,Protestant,Yes,Yes,Before that,,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,,,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,All others,White,South,Rural,Small cities and Rural,9.0,47542.0
1521981.0,Indiana,52.0,State,1.0,Call 3,Not complete,0.89336633682251,Bush,Scott,Daniels,Male,White,50-59,,,,,,,,Before that,Against his opponent,Taxes,Is a strong leader,Somewhat approve,,,,White male,45-59,50-64,18-64,,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,All others,White,Marion County,"City over 500,000","City over 50,000",4.0,46214.0
1521491.0,Indiana,70.0,National,4.0,Call 3,Complete,1.39248239994049,Bush,Bayh,Daniels,Male,White,40-44,Republican,Liberal,"$50,000-$74,999",,,,Yes,Before that,,,,,,Only George W. Bush,,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,All others,White,Northwest,Suburbs,Suburbs,2.0,46554.0
1495827.0,Indiana,45.0,State,1.0,Call 2,Complete,0.708230674266815,Bush,Scott,Daniels,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Not so good,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,East central,Suburbs,Suburbs,6.0,46064.0
1523819.0,Indiana,29.0,State,1.0,Call 3,Complete,1.72962820529938,Bush,Scott,Daniels,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,Yes,Before that,Omit,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Only George W. Bush,Good,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,South,Rural,Small cities and Rural,9.0,47220.0
1472488.0,Indiana,87.0,State,1.0,Call 1,Complete,0.784738421440125,Bush,Scott,Daniels,Male,White,40-44,Something Else,Conservative,"$50,000-$74,999",Better today,Mormon/LDS,No,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Not so good,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,North,Rural,Small cities and Rural,5.0,46962.0
1472487.0,Indiana,52.0,State,1.0,Call 1,Complete,0.765974819660187,Bush,Scott,Daniels,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",Better today,Catholic,No,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Good,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Marion County,"City over 500,000","City over 50,000",4.0,46214.0
1472486.0,Indiana,26.0,National,3.0,Call 1,Complete,0.606167435646057,Kerry,Bayh,Kernan,Female,Asian,45-49,Republican,Conservative,"$50,000-$74,999",,Catholic,No,Yes,,For your candidate,,,,,,,Non-white female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,All others,All others,All others,,,,,,,Married women,Asian,North,Suburbs,Suburbs,4.0,46123.0
1523811.0,Indiana,33.0,State,1.0,Call 3,Complete,1.22345006465912,Bush,Did not vote,Did not vote,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",Better today,Catholic,No,Yes,Before that,For your candidate,Taxes,Is honest and trustworthy,Strongly approve,Somewhat approve,Only George W. Bush,Good,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,Suburbs,Suburbs,1.0,46307.0
1472484.0,Indiana,9.0,State,1.0,Call 1,Complete,1.00201904773712,Bush,Scott,Daniels,Female,White,30-39,Republican,Conservative,"$15,000-$29,999",About the same,Other Christian,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Somewhat approve,Only George W. Bush,Good,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,South,Suburbs,Suburbs,9.0,47172.0
1473087.0,Indiana,54.0,State,1.0,Call 1,Complete,1.05101919174194,Bush,Scott,Daniels,Male,White,50-59,Republican,Conservative,"$150,000-$199,999",Better today,Protestant,No,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Not so good,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Marion County,"City over 500,000","City over 50,000",7.0,46229.0
1521472.0,Indiana,87.0,State,1.0,Call 3,Complete,0.853316962718964,Bush,,Daniels,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",Better today,Other Christian,No,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Somewhat approve,Only George W. Bush,Not so good,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,North,Rural,Small cities and Rural,5.0,46962.0
1523803.0,Indiana,69.0,National,4.0,Call 3,Complete,1.12573945522308,Kerry,Bayh,Kernan,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",,,,Yes,Before that,,,,,,Only John Kerry,,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,Married women,White,North,Rural,Small cities and Rural,8.0,46120.0
1472472.0,Indiana,66.0,State,1.0,Call 1,Complete,0.652523219585419,Kerry,Bayh,Kernan,Female,White,30-39,Democrat,Moderate,,Better today,Something else,Yes,Yes,Before that,For your candidate,Education,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Good,White female,30-44,30-39,18-64,Democrat,,,Something else,White Something else,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,South,Rural,Small cities and Rural,9.0,47454.0
1472471.0,Indiana,74.0,National,1.0,Call 1,Complete,0.540175914764404,Bush,Scott,Daniels,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,Yes,Yes,Before that,,Terrorism,Is a strong leader,Strongly approve,Strongly approve,,,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,Married women,White,East central,Suburbs,Suburbs,5.0,46126.0
1520580.0,Indiana,72.0,State,1.0,Call 3,Complete,0.836427211761475,Kerry,Did not vote,Did not vote,Male,White,30-39,Independent,Conservative,"$15,000-$29,999",Worse today,None,,No,During the last month,For your candidate,Education,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Only John Kerry,Not so good,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Northwest,Suburbs,Suburbs,2.0,46545.0
1495591.0,Indiana,34.0,State,1.0,Call 2,Complete,0.664318799972534,Kerry,Bayh,Kernan,Male,Hispanic/Latino,25-29,Democrat,Moderate,"$15,000-$29,999",Worse today,Other Christian,Yes,No,During the last month,For your candidate,Taxes,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Both of them,Not so good,Non-white male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,All others,Hispanic/Latino,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,46372.0
1520570.0,Indiana,74.0,National,4.0,Call 3,Complete,0.800811350345612,Kerry,Bayh,Kernan,Male,White,50-59,Democrat,Liberal,"$15,000-$29,999",,,,Yes,Before that,,,,,,Only John Kerry,,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,All others,White,East central,Suburbs,Suburbs,5.0,46126.0
1495785.0,Indiana,34.0,State,1.0,Call 2,Complete,0.741052746772766,Bush,Bayh,Daniels,Female,Hispanic/Latino,30-39,Republican,Moderate,"Under $15,000",Worse today,Catholic,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Not so good,Non-white female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,Hispanic/Latino,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,46372.0
1472453.0,Indiana,45.0,State,1.0,Call 1,Complete,0.708230674266815,Bush,Scott,Daniels,Female,White,30-39,Republican,Conservative,"$100,000-$149,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Not so good,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,East central,Suburbs,Suburbs,6.0,46064.0
1519110.0,Indiana,3.0,State,1.0,Call 3,Complete,0.756913483142853,Bush,Scott,Daniels,Female,White,60-64,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,No,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Good,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,North,Suburbs,Suburbs,3.0,46804.0
1472449.0,Indiana,54.0,State,1.0,Call 1,Complete,0.550949275493622,Kerry,Bayh,Kernan,Female,Black,18-24,Independent,Moderate,"$15,000-$29,999",Worse today,Other Christian,No,No,During the last month,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Somewhat disapprove,Only John Kerry,Not so good,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,Black,Marion County,"City over 500,000","City over 50,000",7.0,46229.0
1526107.0,Indiana,30.0,National,4.0,Call 3,Complete,0.557015240192413,Kerry,Bayh,Kernan,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",,,,Yes,During the last month,,,,,,Both of them,,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Kerry/Both,All others,White,North,Rural,Small cities and Rural,1.0,46392.0
1495675.0,Indiana,18.0,State,1.0,Call 2,Complete,0.796759486198425,Bush,Scott,Daniels,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,No,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Good,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,East central,Suburbs,Suburbs,5.0,46038.0
1495774.0,Indiana,18.0,State,1.0,Call 2,Complete,0.796759486198425,Bush,Scott,Daniels,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,No,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Good,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,East central,Suburbs,Suburbs,5.0,46038.0
1473050.0,Indiana,52.0,State,1.0,Call 1,Complete,0.539173066616058,Kerry,Bayh,Kernan,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,Yes,Yes,During the last month,Against his opponent,Taxes,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Only John Kerry,Poor,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Marion County,"City over 500,000","City over 50,000",4.0,46214.0
