ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESDE04,HOUDE04,GOVDE04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1501977.0,Delaware,81.0,State,1.0,Call 2,1.42608082294464,Bush,,Minner,Female,White,65-74,Independent,Conservative,"$30,000-$49,999",About the same,Protestant,Before that,Against his opponent,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
1479145.0,Delaware,83.0,State,1.0,Call 1,1.42710280418396,Bush,Castle,Lee,Male,White,60-64,Independent,Liberal,,Better today,Catholic,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,50-64,18-64,Independent,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1480231.0,Delaware,64.0,State,1.0,Call 1,1.42893135547638,Bush,Castle,Lee,Male,White,18-24,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19810.0
1476997.0,Delaware,80.0,State,1.0,Call 1,1.43437516689301,Bush,Castle,Lee,Female,White,60-64,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,In the last three days,For your candidate,Strongly approve,Somewhat approve,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19973.0
1509233.0,Delaware,25.0,State,1.0,Call 2,1.43520724773407,Bush,Castle,Lee,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",Better today,Catholic,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1531421.0,Delaware,25.0,State,1.0,Call 3,1.43520724773407,Bush,Castle,Lee,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",Better today,Other Christian,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1531148.0,Delaware,25.0,State,1.0,Call 3,1.43520724773407,Bush,Castle,Lee,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1507530.0,Delaware,34.0,National,3.0,Call 2,1.44185125827789,,Castle,Lee,Female,White,65-74,Independent,Conservative,"$15,000-$29,999",,Catholic,,Against his opponent,,,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,,,,,White,New Castle county,Suburbs,Suburbs,1.0,19707.0
1502573.0,Delaware,75.0,National,4.0,Call 1,1.45508527755737,Bush,Castle,Lee,Male,White,65-74,Republican,Conservative,"$30,000-$49,999",,,Before that,,,,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1506792.0,Delaware,26.0,State,1.0,Call 2,1.45639944076538,Kerry,Donnelly,Minner,Male,White,65-74,Independent,Moderate,"$30,000-$49,999",About the same,,Before that,For your candidate,Somewhat approve,Strongly approve,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1506325.0,Delaware,34.0,National,1.0,Call 2,1.45817172527313,Bush,Castle,Lee,Male,White,30-39,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,Before that,,Somewhat approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19707.0
1483857.0,Delaware,34.0,National,4.0,Call 1,1.45817172527313,Bush,Castle,Lee,Male,White,45-49,Republican,Conservative,"$30,000-$49,999",,,Before that,,,,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,New Castle county,Suburbs,Suburbs,1.0,19707.0
1506892.0,Delaware,34.0,National,2.0,Call 2,1.45817172527313,Bush,Castle,Lee,Male,White,40-44,Independent,Conservative,"$30,000-$49,999",Worse today,Catholic,During the last month,,Somewhat disapprove,Strongly disapprove,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19707.0
1477065.0,Delaware,80.0,State,1.0,Call 1,1.45914661884308,Bush,Castle,Lee,,Other,75 or over,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,Before that,For your candidate,Somewhat approve,Somewhat approve,,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Other,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19973.0
1479531.0,Delaware,25.0,State,1.0,Call 1,1.4595000743866,Bush,Castle,Lee,Female,White,25-29,Independent,Conservative,"$30,000-$49,999",About the same,Other Christian,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1527165.0,Delaware,75.0,National,3.0,Call 2,1.47747409343719,Bush,Castle,Other,Female,White,18-24,Democrat,Conservative,"$15,000-$29,999",,Other Christian,,For your candidate,,,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1532301.0,Delaware,75.0,National,3.0,Call 3,1.47747409343719,Bush,Castle,Other,Female,Hispanic/Latino,18-24,Democrat,Conservative,"$15,000-$29,999",,Other Christian,,For your candidate,,,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,,,,,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1477506.0,Delaware,59.0,State,1.0,Call 1,1.48411571979523,Bush,Donnelly,Lee,Male,Black,25-29,Something Else,Liberal,"$15,000-$29,999",Better today,Other Christian,Before that,Against his opponent,Somewhat approve,Somewhat approve,Non-white male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,New Castle county,Suburbs,Suburbs,1.0,19702.0
1528208.0,Delaware,4.0,State,1.0,Call 2,1.48418688774109,Bush,Castle,Lee,Male,White,60-64,Republican,Liberal,"$50,000-$74,999",Better today,Catholic,In the last three days,For your candidate,Strongly approve,Strongly approve,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Kent/Sussex counties,Suburbs,Suburbs,1.0,19977.0
1527184.0,Delaware,43.0,State,1.0,Call 3,1.49378705024719,Bush,Castle,Lee,Female,White,50-59,Independent,Moderate,,Better today,Mormon/LDS,Just today,Against his opponent,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1479767.0,Delaware,43.0,State,1.0,Call 1,1.49378705024719,Bush,Castle,Lee,Female,White,50-59,Independent,Moderate,"$100,000-$149,999",Worse today,Protestant,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1479648.0,Delaware,43.0,State,1.0,Call 1,1.49378705024719,Bush,Castle,Lee,Female,White,45-49,Republican,Moderate,"$200,000 or more",Better today,Catholic,Before that,Against his opponent,Somewhat disapprove,Somewhat approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1528674.0,Delaware,81.0,State,1.0,Call 3,1.49659192562103,Bush,Castle,Lee,Female,Black,60-64,Democrat,Moderate,"Under $15,000",Better today,Other Christian,Before that,Against his opponent,Strongly approve,Strongly approve,Non-white female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
1529373.0,Delaware,59.0,State,1.0,Call 3,1.49862098693848,Kerry,Donnelly,Other,Female,White,40-44,Democrat,Conservative,"$30,000-$49,999",Worse today,Catholic,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19702.0
1508726.0,Delaware,25.0,State,1.0,Call 2,1.49987423419952,Kerry,Donnelly,Lee,Female,Black,60-64,Democrat,Moderate,"$30,000-$49,999",Omit,Protestant,Just today,Against his opponent,Somewhat disapprove,Strongly approve,Non-white female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Black,New Castle county,Suburbs,Suburbs,1.0,19713.0
1478922.0,Delaware,17.0,State,1.0,Call 1,1.50938165187836,Kerry,Donnelly,Minner,Female,Black,40-44,Democrat,Liberal,"$30,000-$49,999",Worse today,Other Christian,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
1503046.0,Delaware,17.0,State,1.0,Call 2,1.50938165187836,Kerry,Donnelly,Minner,Female,Black,45-49,Democrat,Liberal,"$15,000-$29,999",Worse today,Catholic,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
1478834.0,Delaware,17.0,State,1.0,Call 1,1.50938165187836,Kerry,Donnelly,Minner,Female,Black,40-44,Democrat,Liberal,"$15,000-$29,999",Worse today,Other Christian,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
1531222.0,Delaware,17.0,State,1.0,Call 3,1.50938165187836,Kerry,Donnelly,Minner,Female,Black,40-44,Democrat,Moderate,"$15,000-$29,999",Worse today,Protestant,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
1532129.0,Delaware,17.0,State,1.0,Call 3,1.50938165187836,Kerry,Donnelly,Minner,Female,Black,45-49,Democrat,Moderate,"$30,000-$49,999",Worse today,Other Christian,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
1531711.0,Delaware,17.0,State,1.0,Call 3,1.50938165187836,Kerry,Donnelly,Minner,Female,Black,40-44,Independent,Conservative,"$15,000-$29,999",About the same,Protestant,Before that,Against his opponent,Somewhat disapprove,Somewhat approve,Non-white female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
1477359.0,Delaware,80.0,State,1.0,Call 1,1.51447641849518,Bush,Castle,Lee,Male,White,65-74,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19973.0
1526923.0,Delaware,43.0,State,1.0,Call 3,1.5190714597702,Bush,Castle,Lee,Female,White,25-29,Republican,Moderate,"$75,000-$99,999",Better today,Protestant,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1530736.0,Delaware,17.0,State,1.0,Call 3,1.53492999076843,Kerry,Donnelly,Minner,Female,Black,25-29,Democrat,Moderate,"$30,000-$49,999",Worse today,Other Christian,In the last three days,For your candidate,Somewhat disapprove,Strongly disapprove,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Black,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
1531798.0,Delaware,17.0,State,1.0,Call 3,1.55524122714996,Kerry,Castle,Minner,Female,Black,40-44,Democrat,Moderate,"$15,000-$29,999",Worse today,Other Christian,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
1478962.0,Delaware,11.0,State,1.0,Call 1,1.56009697914124,Bush,Castle,Minner,Female,White,65-74,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19901.0
1531617.0,Delaware,17.0,State,1.0,Call 3,1.56477975845337,Kerry,Donnelly,Lee,Female,White,45-49,Democrat,Liberal,"$75,000-$99,999",Better today,Catholic,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
1480078.0,Delaware,26.0,State,1.0,Call 1,1.57275366783142,Bush,Castle,Minner,Male,White,50-59,Republican,Conservative,,About the same,,Sometime last week,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,,,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1505757.0,Delaware,26.0,State,1.0,Call 2,1.57275366783142,Bush,Castle,Minner,Male,White,45-49,Republican,Conservative,"$150,000-$199,999",Worse today,Catholic,Sometime last week,For your candidate,Strongly disapprove,Somewhat approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1527199.0,Delaware,26.0,State,1.0,Call 3,1.57275366783142,Bush,Castle,Minner,Male,White,45-49,Republican,Moderate,"$100,000-$149,999",About the same,Catholic,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1507241.0,Delaware,26.0,State,1.0,Call 2,1.57275366783142,Bush,Castle,Minner,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",About the same,Catholic,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1506015.0,Delaware,26.0,State,1.0,Call 2,1.57275366783142,Bush,Castle,Minner,Male,White,30-39,Independent,Conservative,"$75,000-$99,999",Better today,Catholic,In the last three days,For your candidate,Strongly disapprove,Strongly approve,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1478554.0,Delaware,26.0,State,1.0,Call 1,1.57275366783142,Bush,Castle,Minner,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",About the same,Catholic,During the last month,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1479093.0,Delaware,43.0,State,1.0,Call 1,1.57720613479614,Bush,Castle,Lee,Male,White,30-39,Republican,Moderate,"$100,000-$149,999",Better today,Catholic,Before that,For your candidate,Somewhat approve,Somewhat disapprove,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1527354.0,Delaware,43.0,State,1.0,Call 3,1.57720613479614,Bush,Castle,Lee,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1527218.0,Delaware,43.0,State,1.0,Call 3,1.57720613479614,Bush,Castle,Lee,Male,White,30-39,Republican,Conservative,"$100,000-$149,999",Better today,Catholic,Before that,Against his opponent,Somewhat approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1502825.0,Delaware,43.0,State,1.0,Call 2,1.57720613479614,Bush,Castle,Lee,Male,White,50-59,Republican,Moderate,"$100,000-$149,999",Better today,Catholic,During the last month,For your candidate,Strongly approve,Somewhat approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1526700.0,Delaware,43.0,State,1.0,Call 3,1.57720613479614,Bush,Castle,Lee,Male,White,50-59,Republican,Conservative,"$150,000-$199,999",About the same,Catholic,Before that,For your candidate,Strongly approve,Somewhat approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1526895.0,Delaware,43.0,State,1.0,Call 3,1.57720613479614,Bush,Castle,Lee,Male,White,30-39,Republican,Conservative,"$100,000-$149,999",About the same,None,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1508453.0,Delaware,4.0,State,1.0,Call 1,1.58638739585876,Bush,Castle,Lee,Female,Black,60-64,Something Else,Moderate,"$15,000-$29,999",Better today,Protestant,In the last three days,Against his opponent,Strongly disapprove,Somewhat disapprove,Non-white female,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Black,Kent/Sussex counties,Suburbs,Suburbs,1.0,19977.0
1531957.0,Delaware,17.0,State,1.0,Call 3,1.59367156028748,Kerry,Donnelly,Minner,Male,Black,40-44,Democrat,Conservative,"Under $15,000",Worse today,Muslim,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,Non-white male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
1477829.0,Delaware,80.0,State,1.0,Call 1,1.59527611732483,Bush,Donnelly,Other,Male,White,65-74,Republican,Moderate,"$30,000-$49,999",About the same,Other Christian,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19973.0
1531306.0,Delaware,17.0,State,1.0,Call 3,1.61232244968414,Kerry,Castle,Lee,Female,White,40-44,Republican,Moderate,"$30,000-$49,999",About the same,None,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
1477790.0,Delaware,59.0,State,1.0,Call 1,1.63038539886475,Kerry,Castle,Other,Male,White,50-59,Independent,Liberal,"$75,000-$99,999",About the same,None,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19702.0
1530575.0,Delaware,34.0,National,4.0,Call 3,1.64561808109283,Bush,Castle,Lee,Male,Black,45-49,Democrat,Moderate,"$75,000-$99,999",,,Before that,,,,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Black,New Castle county,Suburbs,Suburbs,1.0,19707.0
1479798.0,Delaware,81.0,State,1.0,Call 2,1.6484043598175,Bush,Castle,Minner,Female,White,65-74,Republican,Moderate,,Better today,Protestant,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
