ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESCA04,SENCA04,PROP71CA,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,MEXICAN,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECCA,COUNTACC,ARNLDJOB,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1541952.0,California,77.0,State,1.0,Call 3,Complete,Exit poll,0.976621806621552,Bush,Jones,Yes,Female,White,18-24,Republican,Conservative,No,"$15,000-$29,999",Better today,Protestant,Once a week,College graduate,No one does,No,Before that,Against his opponent,Iraq,Has clear stands on the issues,Somewhat approve,Strongly approve,Safer from terrorism,Neither of them,Neither of them,Somewhat well,Good,Very confident,Approve,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Southern California,Suburbs,Suburbs,41.0,92277.0
1541955.0,California,77.0,State,1.0,Call 3,Complete,Exit poll,0.575247168540955,Bush,,,Male,White,18-24,Republican,Conservative,No,"$15,000-$29,999",Better today,Other Christian,Once a week,High school graduate,No one does,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Somewhat confident,Approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Southern California,Suburbs,Suburbs,41.0,92277.0
1541957.0,California,77.0,State,1.0,Call 3,Complete,Exit poll,1.01479935646057,Bush,Jones,Yes,Male,White,18-24,Something Else,Conservative,Yes,"Under $15,000",About the same,Other Christian,Never,High school graduate,"Yes, someone else does",,Before that,For your candidate,Economy/Jobs,Cares about people like me,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Not so good,Somewhat confident,Approve,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Never,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,White,,Southern California,Suburbs,Suburbs,41.0,92277.0
1541958.0,California,105.0,National,1.0,Call 3,Complete,Exit poll,0.705599963665009,Kerry,,Did not vote,Male,Hispanic/Latino,45-49,Independent,Moderate,Yes,,About the same,Catholic,A few times a year,Did not complete high school,No one does,Yes,Before that,,Taxes,Cares about people like me,Omit,Somewhat disapprove,Less safe from terrorism,,,Very badly,,,,Non-white male,45-59,40-49,18-64,Independent,,,Catholic,All others,All others,Occasionally,Catholics/Non-weekly,No degree,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,Hispanic/Latino,English,Bay Area,"City over 500,000","City over 50,000",16.0,95123.0
1541961.0,California,77.0,State,1.0,Call 3,Complete,Exit poll,0.881201505661011,Bush,Jones,Yes,Male,White,45-49,Republican,Moderate,No,"$100,000-$149,999",About the same,Catholic,Once a week,Some college/associate degree,"Yes, I do and someone else does",,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,Approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,White,,Southern California,Suburbs,Suburbs,41.0,92277.0
1541966.0,California,77.0,State,1.0,Call 3,Complete,Exit poll,0.65608286857605,Bush,,No,Male,White,30-39,Republican,Conservative,Yes,"$30,000-$49,999",Better today,Protestant,Once a week,Some college/associate degree,No one does,,Before that,Against his opponent,Iraq,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,Approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,,Southern California,Suburbs,Suburbs,41.0,92277.0
1541968.0,California,105.0,National,1.0,Call 3,Complete,Exit poll,0.946807384490967,Kerry,Boxer,Yes,Female,White,30-39,Democrat,Liberal,No,"$75,000-$99,999",Worse today,Something else,A few times a year,Postgraduate study,"Yes, I do",No,Before that,,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,Someone in household is union member,Voter is union member,White,English,Bay Area,"City over 500,000","City over 50,000",16.0,95123.0
1541970.0,California,41.0,State,1.0,Call 3,Complete,Exit poll,0.483920037746429,Kerry,,Yes,Female,White,18-24,Independent,Moderate,Yes,"$15,000-$29,999",Better today,Jewish,Never,Some college/associate degree,No one does,No,During the last month,For your candidate,Omit,Is intelligent,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Omit,Disapprove,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Omit,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,English,Los Angeles County,"City over 500,000","City over 50,000",27.0,91316.0
1541971.0,California,77.0,State,1.0,Call 3,Complete,Exit poll,0.976621806621552,Bush,Jones,Yes,Female,White,18-24,Republican,Liberal,Yes,"$15,000-$29,999",Better today,Protestant,A few times a year,Some college/associate degree,No one does,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Very confident,Approve,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Southern California,Suburbs,Suburbs,41.0,92277.0
1541976.0,California,77.0,State,1.0,Call 3,Complete,Exit poll,1.0124317407608,Bush,Jones,No,Female,Hispanic/Latino,18-24,Republican,Conservative,No,,About the same,Other Christian,A few times a year,Some college/associate degree,"Yes, someone else does",Yes,Before that,Against his opponent,Iraq,Is a strong leader,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Not so good,Somewhat confident,Approve,Non-white female,18-29,18-24,18-64,Republican,,,Protestant/Other Christian,All others,All others,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,White,English,Southern California,Suburbs,Suburbs,41.0,92277.0
1541977.0,California,105.0,National,1.0,Call 3,Complete,Exit poll,1.09035170078278,Kerry,Boxer,Yes,Female,Hispanic/Latino,25-29,Democrat,Moderate,Yes,"$30,000-$49,999",Worse today,Catholic,Once a week,Some college/associate degree,No one does,Yes,Before that,,Terrorism,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Safer from terrorism,,,Very badly,,,,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Weekly,Catholics/Weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,Hispanic/Latino,English,Bay Area,"City over 500,000","City over 50,000",16.0,95123.0
1541979.0,California,77.0,State,1.0,Call 3,Complete,Exit poll,0.913512647151947,Bush,Jones,No,Male,White,30-39,Republican,Conservative,No,"$30,000-$49,999",Better today,Other Christian,A few times a month,Some college/associate degree,"Yes, someone else does",No,Before that,Against his opponent,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both of them,Very badly,Good,Not very confident,Approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Not very/Not at all confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,White,English,Southern California,Suburbs,Suburbs,41.0,92277.0
1541982.0,California,105.0,National,2.0,Call 3,Complete,Exit poll,0.793294906616211,Kerry,Did not vote,Yes,Female,Asian,40-44,Independent,Liberal,No,"$50,000-$74,999",Worse today,Other Christian,A few times a month,College graduate,No one does,No,Just today,,Omit,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,Non-white female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,Asian,English,Bay Area,"City over 500,000","City over 50,000",16.0,95123.0
1541984.0,California,41.0,State,1.0,Call 3,Complete,Exit poll,0.483920037746429,Kerry,Did not vote,Yes,Female,White,18-24,Democrat,Liberal,No,"$30,000-$49,999",Worse today,Jewish,A few times a year,Postgraduate study,No one does,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly approve,Less safe from terrorism,Neither of them,Neither of them,Very badly,Poor,Somewhat confident,Disapprove,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Los Angeles County,"City over 500,000","City over 50,000",27.0,91316.0
1541985.0,California,67.0,State,1.0,Call 3,Not complete,Exit poll,0.747953832149506,Bush,,No,Female,Hispanic/Latino,18-24,,,,,,,,,,Yes,Before that,For your candidate,Omit,Omit,Strongly approve,,,,,,Omit,,,Non-white female,18-29,18-24,18-64,,,,,All others,All others,,,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,,Hispanic/Latino,English,Inland/Valley,Suburbs,Suburbs,3.0,95843.0
1541986.0,California,67.0,State,1.0,Call 3,Complete,Exit poll,0.535639882087708,Bush,Jones,,Female,Hispanic/Latino,40-44,Independent,Conservative,No,"$50,000-$74,999",Better today,Other Christian,Never,Some college/associate degree,"Yes, I do",Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Somewhat confident,Approve,Non-white female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Never,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,Hispanic/Latino,English,Inland/Valley,Suburbs,Suburbs,3.0,95843.0
1541988.0,California,105.0,National,2.0,Call 3,Complete,Exit poll,0.946807384490967,Kerry,Boxer,Yes,Female,White,30-39,Democrat,Liberal,No,"$30,000-$49,999",Worse today,Something else,A few times a year,College graduate,No one does,No,Before that,,Moral values,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Omit,,,Very badly,,,,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,White,English,Bay Area,"City over 500,000","City over 50,000",16.0,95123.0
1541990.0,California,67.0,State,1.0,Call 3,Complete,Exit poll,0.7725989818573,Bush,Jones,No,Female,White,45-49,Republican,Conservative,No,"Under $15,000",About the same,Other Christian,A few times a month,Some college/associate degree,No one does,,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,Approve,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,,Inland/Valley,Suburbs,Suburbs,3.0,95843.0
1541992.0,California,67.0,State,1.0,Call 3,Complete,Exit poll,0.784116804599762,Bush,Jones,Yes,Male,Black,65-74,Republican,Conservative,No,"$30,000-$49,999",About the same,Protestant,A few times a year,Some college/associate degree,No one does,,Before that,For your candidate,Iraq,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,Approve,Non-white male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Black,,Inland/Valley,Suburbs,Suburbs,3.0,95843.0
1541995.0,California,67.0,State,1.0,Call 3,Complete,Exit poll,0.976456880569458,Kerry,Boxer,No,Female,White,30-39,Something Else,Liberal,No,"$50,000-$74,999",About the same,None,Never,Postgraduate study,No one does,No,Before that,For your candidate,Taxes,Cares about people like me,Strongly disapprove,Strongly disapprove,Safer from terrorism,Neither of them,Only John Kerry,Very badly,Poor,Not very confident,Disapprove,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Inland/Valley,Suburbs,Suburbs,3.0,95843.0
1541998.0,California,67.0,State,1.0,Call 3,Complete,Exit poll,0.49940499663353,Bush,Jones,Yes,Female,,45-49,Republican,Conservative,No,"$75,000-$99,999",About the same,Catholic,Once a week,Some college/associate degree,"Yes, someone else does",,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Very confident,Approve,,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,All others,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,,,Inland/Valley,Suburbs,Suburbs,3.0,95843.0
1541999.0,California,20.0,National,4.0,Call 3,Complete,Exit poll,1.57324731349945,Bush,Jones,Yes,Female,White,65-74,Republican,Conservative,,"$150,000-$199,999",,,,High school graduate,No one does,,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,,,,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,,Los Angeles County,Suburbs,Suburbs,38.0,91745.0
1542000.0,California,41.0,State,1.0,Call 3,Complete,Exit poll,1.4142040014267,Other,Boxer,Yes,Female,White,30-39,Independent,Moderate,No,"$50,000-$74,999",Better today,Jewish,A few times a year,Some college/associate degree,No one does,No,During the last month,Omit,Iraq,Cares about people like me,Somewhat disapprove,Somewhat approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat badly,Good,Very confident,Approve,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Los Angeles County,"City over 500,000","City over 50,000",27.0,91316.0
1542001.0,California,67.0,State,1.0,Call 3,Complete,Exit poll,0.573371231555939,Kerry,,,Male,Black,50-59,Independent,Moderate,No,"$75,000-$99,999",Better today,Protestant,A few times a month,Postgraduate study,"Yes, someone else does",No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Safer from terrorism,Both of them,Both of them,Somewhat badly,Not so good,Somewhat confident,Disapprove,Non-white male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is not union member,Black,English,Inland/Valley,Suburbs,Suburbs,3.0,95843.0
1542002.0,California,105.0,National,2.0,Call 3,Complete,Exit poll,1.09035170078278,Kerry,Boxer,Yes,Female,Hispanic/Latino,18-24,Independent,Liberal,No,"$30,000-$49,999",Worse today,None,A few times a year,Some college/associate degree,No one does,Yes,Before that,,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,,,Very badly,,,,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,Other,English,Bay Area,"City over 500,000","City over 50,000",16.0,95123.0
1542003.0,California,67.0,State,1.0,Call 3,Complete,Exit poll,1.0146279335022,Kerry,Boxer,No,Male,White,45-49,Democrat,Moderate,No,"$50,000-$74,999",Better today,Something else,A few times a year,Did not complete high school,No one does,No,Before that,Omit,Taxes,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Both of them,Very badly,Good,Somewhat confident,Approve,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,English,Inland/Valley,Suburbs,Suburbs,3.0,95843.0
1542005.0,California,67.0,State,1.0,Call 3,Complete,Exit poll,1.01487910747528,Kerry,Boxer,No,Male,,65-74,,,,,Worse today,,Omit,,"Yes, I do",No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Strongly disapprove,Omit,Omit,Omit,Only John Kerry,Omit,Not so good,Not at all confident,Disapprove,,60 or over,65 or over,65 or over,,,,,,,Omit,Omit,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Omit,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Omit,Omit,Someone in household is union member,Voter is union member,,English,Inland/Valley,Suburbs,Suburbs,3.0,95843.0
1542007.0,California,20.0,National,4.0,Call 3,Complete,Exit poll,1.32120656967163,Bush,Jones,No,Male,White,30-39,Independent,Conservative,,"$200,000 or more",,,,High school graduate,No one does,No,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,,,,White male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Los Angeles County,Suburbs,Suburbs,38.0,91745.0
1542009.0,California,67.0,State,1.0,Call 3,Complete,Exit poll,0.7725989818573,Bush,Jones,No,Female,Other,40-44,Republican,Conservative,No,,Better today,Other Christian,More than once a week,Some college/associate degree,No one does,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Somewhat confident,Approve,Non-white female,30-44,40-49,18-64,Republican,,,Protestant/Other Christian,All others,All others,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Other,English,Inland/Valley,Suburbs,Suburbs,3.0,95843.0
1542010.0,California,105.0,National,3.0,Call 3,Complete,Exit poll,1.1038875579834,Bush,Boxer,Yes,Male,Asian,25-29,Independent,Moderate,,"$30,000-$49,999",,Protestant,A few times a month,,,No,,Against his opponent,,,,,,,,,,Very confident,,Non-white male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,,,,,,,Very/somewhat confident,,,,,,,Asian,English,Bay Area,"City over 500,000","City over 50,000",16.0,95123.0
1542011.0,California,41.0,State,1.0,Call 3,Complete,Exit poll,0.949434816837311,Bush,Boxer,Yes,Male,Other,30-39,Democrat,Conservative,Yes,"$75,000-$99,999",About the same,,Once a week,Some college/associate degree,No one does,No,During the last month,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Very confident,Approve,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",,All others,All others,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Other,English,Los Angeles County,"City over 500,000","City over 50,000",27.0,91316.0
1542012.0,California,67.0,State,1.0,Call 3,Complete,Exit poll,0.802800953388214,Bush,Jones,No,Male,White,50-59,Republican,Conservative,No,"$50,000-$74,999",Better today,Other Christian,Once a week,Some college/associate degree,"Yes, someone else does",No,Before that,For your candidate,Moral values,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Very confident,Approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,White,English,Inland/Valley,Suburbs,Suburbs,3.0,95843.0
1542013.0,California,67.0,State,1.0,Call 3,Complete,Exit poll,0.754206538200378,Kerry,Boxer,Yes,Female,White,40-44,Independent,Moderate,No,"$30,000-$49,999",Worse today,Something else,Never,Some college/associate degree,"Yes, I do",No,Before that,For your candidate,Health care,Is intelligent,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Very confident,Disapprove,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,White,English,Inland/Valley,Suburbs,Suburbs,3.0,95843.0
1542015.0,California,105.0,National,3.0,Call 3,Complete,Exit poll,0.946807384490967,Kerry,Boxer,Yes,Female,Hispanic/Latino,30-39,Democrat,Moderate,,"$50,000-$74,999",,Catholic,A few times a month,,,Yes,,Against his opponent,,,,,,,,,,Very confident,,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,,,,,,,Very/somewhat confident,,,,,,,Hispanic/Latino,English,Bay Area,"City over 500,000","City over 50,000",16.0,95123.0
