ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESVA04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,ATTEND,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,TERRWORR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1473470.0,Virginia,13.0,State,1.0,Call 1,Complete,1.17186689376831,Bush,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Worse today,None,Never,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Only George W. Bush,Very worried,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,Never,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,East/Richmond,Suburbs,Suburbs,4.0,23831.0
1525940.0,Virginia,11.0,National,4.0,Call 3,Complete,0.609849095344543,Bush,Male,White,50-59,Republican,Moderate,"$15,000-$29,999",,,,,Before that,,,,,,Only George W. Bush,Not too worried,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Not too/Not at all worried,Only Bush/Both,Only Bush/Neither,White,East/Richmond,"City: 50,000 to 500,000","City over 50,000",5.0,24501.0
1474613.0,Virginia,16.0,State,1.0,Call 1,Complete,0.725743591785431,Kerry,Female,White,25-29,Independent,Liberal,"$30,000-$49,999",About the same,None,Never,No,Before that,Against his opponent,Terrorism,Will bring about needed change,Strongly disapprove,Omit,Neither of them,Very worried,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Very/Somewhat worried,Only Kerry/Neither,Only Bush/Neither,White,East/Richmond,Suburbs,Suburbs,7.0,23112.0
1472279.0,Virginia,4.0,State,1.0,Call 1,Complete,0.840079188346863,Kerry,Male,White,30-39,Democrat,Moderate,"$100,000-$149,999",Better today,Catholic,A few times a year,No,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Very worried,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,White,North,"City: 50,000 to 500,000","City over 50,000",8.0,22209.0
1472277.0,Virginia,106.0,State,1.0,Call 1,Complete,1.41467583179474,Bush,Male,White,30-39,Independent,Conservative,"$100,000-$149,999",About the same,Protestant,A few times a year,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Strongly approve,Only George W. Bush,Somewhat worried,White male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,Southeast,"City: 50,000 to 500,000","City over 50,000",2.0,23452.0
1474609.0,Virginia,3.0,State,1.0,Call 1,Complete,0.763730823993683,Bush,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,More than once a week,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat disapprove,Only George W. Bush,Somewhat worried,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,East/Richmond,Suburbs,Suburbs,5.0,22959.0
1500270.0,Virginia,98.0,National,3.0,Call 2,Complete,1.36402034759521,Kerry,Female,Black,18-24,Democrat,,"Under $15,000",,,A few times a month,,,Against his opponent,,,,,,,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",,All others,All others,Occasionally,All others,,,,,,,,Black,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23701.0
1502601.0,Virginia,26.0,State,1.0,Call 2,Complete,1.08749580383301,Bush,Male,White,30-39,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,A few times a year,No,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Somewhat worried,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,10.0,22182.0
1472271.0,Virginia,107.0,State,1.0,Call 1,Complete,1.38895452022552,Bush,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Once a week,No,Before that,For your candidate,Economy/Jobs,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Very worried,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,Southeast,"City: 50,000 to 500,000","City over 50,000",2.0,23456.0
1472441.0,Virginia,64.0,National,1.0,Call 1,Complete,1.19411301612854,Bush,Male,White,30-39,Republican,Conservative,"$100,000-$149,999",Worse today,Protestant,Once a week,No,Before that,,Taxes,Has clear stands on the issues,Somewhat approve,Somewhat disapprove,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,White,North,Suburbs,Suburbs,1.0,22191.0
1497765.0,Virginia,72.0,State,1.0,Call 2,Complete,1.69435346126556,Other,Male,White,30-39,Something Else,,"$30,000-$49,999",About the same,,Omit,No,Just today,Omit,Omit,Is a strong leader,Somewhat approve,Somewhat approve,Omit,Somewhat worried,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",,,All others,Omit,Omit,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,Omit,Omit,White,East/Richmond,Suburbs,Suburbs,1.0,22408.0
1472268.0,Virginia,25.0,State,1.0,Call 1,Complete,0.538185179233551,Kerry,Female,White,40-44,Independent,Moderate,"$50,000-$74,999",About the same,Catholic,A few times a year,No,In the last three days,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Both of them,Somewhat worried,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Bush/Both,Only Kerry/Both,White,North,Suburbs,Suburbs,10.0,20170.0
1500024.0,Virginia,59.0,State,1.0,Call 2,Complete,0.88495796918869,Bush,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Once a week,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Somewhat worried,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,East/Richmond,Rural,Small cities and Rural,4.0,23824.0
1521257.0,Virginia,107.0,State,1.0,Call 3,Complete,1.29569494724274,Bush,Female,White,40-44,Republican,Conservative,"$150,000-$199,999",Better today,Catholic,Once a week,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Very worried,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,Southeast,"City: 50,000 to 500,000","City over 50,000",2.0,23456.0
1526147.0,Virginia,11.0,National,4.0,Call 3,Complete,0.413286060094833,Kerry,Female,Black,50-59,Democrat,Moderate,"$50,000-$74,999",,,,,Before that,,,,,,Only John Kerry,Somewhat worried,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,Black,East/Richmond,"City: 50,000 to 500,000","City over 50,000",5.0,24501.0
1497923.0,Virginia,21.0,National,1.0,Call 2,Complete,0.66836154460907,Bush,Female,White,50-59,Republican,Moderate,"$200,000 or more",Better today,Protestant,A few times a month,No,Before that,,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,White,North,Suburbs,Suburbs,11.0,22032.0
1521752.0,Virginia,25.0,State,1.0,Call 3,Complete,0.652290999889374,Kerry,Female,Black,50-59,Democrat,Moderate,"Under $15,000",Worse today,,More than once a week,No,In the last three days,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Omit,Somewhat worried,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,All others,All others,Weekly,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Omit,Omit,Black,North,Suburbs,Suburbs,10.0,20170.0
1472257.0,Virginia,90.0,State,1.0,Call 1,Not complete,1.20781791210175,Kerry,Female,Black,50-59,,,,,,,,Before that,Omit,Economy/Jobs,Is intelligent,Strongly disapprove,,,,Non-white female,45-59,50-64,18-64,,,,,All others,All others,,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,Black,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23661.0
1523581.0,Virginia,11.0,National,2.0,Call 3,Complete,0.609849095344543,Bush,Male,White,30-39,Republican,Conservative,"Under $15,000",About the same,Other Christian,A few times a year,No,Sometime last week,,Health care,Is a strong leader,Strongly approve,Strongly disapprove,,,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,,,,White,East/Richmond,"City: 50,000 to 500,000","City over 50,000",5.0,24501.0
1521247.0,Virginia,72.0,State,1.0,Call 3,Complete,0.924742698669434,Kerry,Male,White,60-64,Democrat,Conservative,"$15,000-$29,999",Worse today,Protestant,A few times a year,Yes,Before that,For your candidate,Terrorism,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,White male,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,White,East/Richmond,Suburbs,Suburbs,1.0,22408.0
1521246.0,Virginia,60.0,State,1.0,Call 3,Complete,1.0876362323761,Did not vote,Male,White,18-24,Independent,Moderate,"$30,000-$49,999",About the same,Protestant,Once a week,No,In the last three days,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Very worried,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Bush/Neither,White,West/Shenandoah,Rural,Small cities and Rural,7.0,22850.0
1498388.0,Virginia,25.0,State,1.0,Call 2,Complete,0.576921880245209,Kerry,Male,Asian,40-44,Independent,Moderate,"$100,000-$149,999",Worse today,None,Never,No,During the last month,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Somewhat disapprove,Only John Kerry,Somewhat worried,Non-white male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",None,All others,All others,Never,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,Asian,North,Suburbs,Suburbs,10.0,20170.0
1472251.0,Virginia,60.0,State,1.0,Call 1,Complete,1.43990457057953,Bush,Male,White,60-64,Independent,,"$50,000-$74,999",Worse today,Other Christian,More than once a week,Yes,Before that,Against his opponent,Economy/Jobs,Has strong religious faith,Somewhat approve,Somewhat approve,Only George W. Bush,Not too worried,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,Only Bush/Both,Only Bush/Neither,White,West/Shenandoah,Rural,Small cities and Rural,7.0,22850.0
1521243.0,Virginia,98.0,National,3.0,Call 3,Complete,0.996533334255219,Kerry,Female,White,30-39,Democrat,Moderate,"$15,000-$29,999",,Protestant,Once a week,,,For your candidate,,,,,,,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,,,,,,,,White,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23701.0
1472862.0,Virginia,76.0,State,1.0,Call 1,Complete,1.52045738697052,Kerry,Female,White,65-74,Democrat,Moderate,"$15,000-$29,999",About the same,Other Christian,Once a week,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Not too worried,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Only Kerry/Neither,Only Kerry/Both,White,West/Shenandoah,Rural,Small cities and Rural,9.0,24637.0
1472247.0,Virginia,72.0,State,1.0,Call 1,Complete,1.07216060161591,Bush,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",Better today,Other Christian,More than once a week,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Not at all worried,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,Only Bush/Both,Only Bush/Neither,White,East/Richmond,Suburbs,Suburbs,1.0,22408.0
1476911.0,Virginia,64.0,National,4.0,Call 1,Complete,1.19411301612854,Bush,Male,White,40-44,Independent,Moderate,"$50,000-$74,999",,,,,Before that,,,,,,Only George W. Bush,Not too worried,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Not too/Not at all worried,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,1.0,22191.0
1524889.0,Virginia,11.0,National,3.0,Call 3,Complete,0.428665846586227,Kerry,,Black,50-59,Democrat,Conservative,"Under $15,000",,Something else,More than once a week,,,For your candidate,,,,,,,,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Weekly,All others,,,,,,,,Black,East/Richmond,"City: 50,000 to 500,000","City over 50,000",5.0,24501.0
1497906.0,Virginia,72.0,State,1.0,Call 2,Complete,0.778885304927826,Kerry,Female,Black,30-39,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,A few times a month,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,Black,East/Richmond,Suburbs,Suburbs,1.0,22408.0
1521234.0,Virginia,4.0,State,1.0,Call 3,Complete,0.783673167228699,Kerry,Female,White,40-44,Democrat,Moderate,"$100,000-$149,999",About the same,None,Never,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Very worried,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Never,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,White,North,"City: 50,000 to 500,000","City over 50,000",8.0,22209.0
1497435.0,Virginia,11.0,National,1.0,Call 2,Complete,0.36553281545639,Kerry,Male,White,50-59,Independent,Liberal,"$75,000-$99,999",About the same,Catholic,A few times a month,Yes,In the last three days,,Iraq,Will bring about needed change,Somewhat approve,Somewhat approve,,,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,,,White,East/Richmond,"City: 50,000 to 500,000","City over 50,000",5.0,24501.0
1472238.0,Virginia,13.0,State,1.0,Call 1,Complete,1.17186689376831,Bush,Male,White,45-49,Republican,Moderate,"$50,000-$74,999",Worse today,Protestant,Once a week,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Only George W. Bush,Somewhat worried,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,East/Richmond,Suburbs,Suburbs,4.0,23831.0
1497734.0,Virginia,25.0,State,1.0,Call 2,Complete,0.918806552886963,Bush,Female,White,65-74,Republican,Conservative,"$30,000-$49,999",About the same,Catholic,More than once a week,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Somewhat worried,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,10.0,20170.0
1472411.0,Virginia,25.0,State,1.0,Call 1,Complete,0.733732104301453,Bush,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",Better today,Catholic,Once a week,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Somewhat worried,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,10.0,20170.0
1521228.0,Virginia,97.0,State,1.0,Call 3,Complete,0.794157564640045,Kerry,Female,Black,30-39,Democrat,Moderate,"Under $15,000",Worse today,Other Christian,More than once a week,No,During the last month,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Only John Kerry,Somewhat worried,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,Black,East/Richmond,Suburbs,Suburbs,4.0,23803.0
1497897.0,Virginia,60.0,State,1.0,Call 2,Complete,1.40783095359802,Kerry,Female,White,75 or over,Independent,Liberal,"$30,000-$49,999",About the same,Protestant,Never,No,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,Protestants/Non-weekly,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,White,West/Shenandoah,Rural,Small cities and Rural,7.0,22850.0
1474566.0,Virginia,11.0,National,4.0,Call 1,Complete,0.609849095344543,Bush,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",,,,,Before that,,,,,,Only George W. Bush,Somewhat worried,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,East/Richmond,"City: 50,000 to 500,000","City over 50,000",5.0,24501.0
1521223.0,Virginia,37.0,State,1.0,Call 3,Complete,1.09289848804474,Bush,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",About the same,Protestant,More than once a week,No,During the last month,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Somewhat worried,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,West/Shenandoah,Rural,Small cities and Rural,9.0,24124.0
1501962.0,Virginia,26.0,State,1.0,Call 2,Complete,1.08749580383301,Bush,Male,White,45-49,Republican,Conservative,"$75,000-$99,999",Worse today,Protestant,Once a week,No,Just today,Against his opponent,Omit,Has clear stands on the issues,Somewhat disapprove,Strongly disapprove,Only George W. Bush,Somewhat worried,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,10.0,22182.0
1474560.0,Virginia,73.0,National,2.0,Call 1,Complete,1.57307732105255,Bush,Male,White,60-64,Republican,Conservative,"$50,000-$74,999",Worse today,Protestant,A few times a year,Yes,Before that,,Taxes,Has clear stands on the issues,Strongly approve,Somewhat approve,,,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,White,East/Richmond,Suburbs,Suburbs,1.0,22408.0
1497888.0,Virginia,76.0,State,1.0,Call 2,Complete,1.13266754150391,Kerry,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,A few times a year,No,In the last three days,Against his opponent,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat approve,Both of them,Somewhat worried,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Kerry/Both,White,West/Shenandoah,Rural,Small cities and Rural,9.0,24637.0
1472224.0,Virginia,25.0,State,1.0,Call 1,Complete,0.567275166511536,Kerry,Male,,45-49,Independent,Liberal,"$100,000-$149,999",About the same,Muslim,A few times a month,No,Just today,Against his opponent,Iraq,Omit,Strongly disapprove,Strongly disapprove,Neither of them,Not at all worried,,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Something else,All others,All others,Occasionally,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Not too/Not at all worried,Only Kerry/Neither,Only Bush/Neither,,North,Suburbs,Suburbs,10.0,20170.0
1472836.0,Virginia,69.0,State,1.0,Call 1,Complete,1.09289848804474,Bush,Male,White,45-49,Independent,Moderate,"$75,000-$99,999",Better today,Other Christian,Once a week,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Very worried,White male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,West/Shenandoah,Rural,Small cities and Rural,6.0,22821.0
1500218.0,Virginia,16.0,State,1.0,Call 2,Complete,1.07216060161591,Bush,Female,White,30-39,,,"$50,000-$74,999",About the same,,Omit,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Very worried,White female,30-44,30-39,18-64,,"$50,000 or more","Under $100,000",,,All others,Omit,Omit,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,East/Richmond,Suburbs,Suburbs,7.0,23112.0
1474552.0,Virginia,64.0,National,3.0,Call 1,Complete,1.06157159805298,Kerry,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",,Protestant,A few times a month,,,For your candidate,,,,,,,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,,,,,,,,Black,North,Suburbs,Suburbs,1.0,22191.0
