ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESRI04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,UNION4,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1514352.0,,93.0,State,1.0,Call 2,1.0456280708313,Kerry,Male,White,18-24,Democrat,Liberal,,Better today,Catholic,No one is,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,18-29,18-24,18-64,Democrat,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2886.0
1514349.0,,54.0,State,1.0,Call 2,1.00267028808594,Bush,Female,White,50-59,Democrat,Conservative,"$100,000-$149,999",Better today,Catholic,No one is,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1481686.0,,25.0,State,1.0,Call 1,1.20696556568146,Kerry,Female,White,25-29,Democrat,Moderate,"$75,000-$99,999",Worse today,Catholic,No one is,No,Before that,Against his opponent,Somewhat disapprove,Somewhat approve,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1516680.0,,69.0,State,1.0,Call 2,1.37256336212158,Kerry,Male,Black,60-64,Democrat,Moderate,"$50,000-$74,999",About the same,Protestant,No one is,No,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,Black,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1479351.0,,55.0,State,1.0,Call 1,1.20823705196381,Kerry,Male,White,50-59,Independent,Moderate,"$100,000-$149,999",Better today,Catholic,No one is,No,Just today,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2896.0
1484014.0,,69.0,State,1.0,Call 1,1.1324657201767,Kerry,Female,White,75 or over,Democrat,Liberal,"$30,000-$49,999",Worse today,,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1516673.0,,48.0,State,1.0,Call 2,0.892921984195709,Kerry,Female,White,40-44,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1479342.0,,82.0,State,1.0,Call 1,0.916851043701172,Kerry,Male,White,75 or over,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,No one is,No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1486339.0,,48.0,State,1.0,Call 1,0.892921984195709,Kerry,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,No one is,No,During the last month,For your candidate,Strongly disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1514328.0,,55.0,State,1.0,Call 2,1.33983623981476,Bush,Male,White,50-59,Independent,Moderate,"$100,000-$149,999",About the same,Catholic,"Yes, I am and someone else is",No,Before that,For your candidate,Strongly approve,Somewhat disapprove,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2896.0
1481991.0,,93.0,State,1.0,Call 1,1.213498711586,Kerry,Male,White,75 or over,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2886.0
1514321.0,,8.0,State,1.0,Call 2,1.116166472435,Kerry,Male,Other,75 or over,Democrat,Liberal,"$30,000-$49,999",Worse today,Other Christian,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,Other,Rural/Rest of state,Suburbs,Suburbs,2.0,2813.0
1481657.0,,100.0,National,4.0,Call 1,1.17481708526611,Kerry,Male,White,75 or over,Independent,Liberal,"$30,000-$49,999",,,No one is,No,Before that,,,,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,No one in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1532982.0,,57.0,National,3.0,Call 3,0.894263744354248,Kerry,Male,White,60-64,Independent,Liberal,"$15,000-$29,999",,Catholic,,No,,Omit,,,White male,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,,,,,,,White,Providence/Industrial,Suburbs,Suburbs,1.0,2860.0
1479322.0,,53.0,State,1.0,Call 1,1.52451181411743,Bush,Male,White,60-64,Independent,Moderate,"$100,000-$149,999",Better today,Catholic,No one is,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1479320.0,,8.0,State,1.0,Call 1,1.07592940330505,Kerry,Female,White,60-64,Independent,Liberal,"$30,000-$49,999",Worse today,Protestant,"Yes, I am",No,During the last month,Against his opponent,Somewhat disapprove,Strongly disapprove,White female,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2813.0
1479318.0,,69.0,State,1.0,Call 1,0.817253828048706,Kerry,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",About the same,Other Christian,"Yes, someone else is",No,In the last three days,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1514307.0,,82.0,State,1.0,Call 2,0.6378014087677,Kerry,Female,White,50-59,Democrat,Liberal,"$100,000-$149,999",Worse today,None,"Yes, I am",No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1513017.0,,38.0,State,1.0,Call 2,1.12174952030182,Bush,Male,White,40-44,Republican,Conservative,"$200,000 or more",About the same,Catholic,"Yes, I am",No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1516633.0,,69.0,State,1.0,Call 2,0.97580486536026,Kerry,Female,White,18-24,Independent,Liberal,"$15,000-$29,999",Omit,None,No one is,No,Just today,Against his opponent,Strongly disapprove,Somewhat approve,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1532963.0,,8.0,State,1.0,Call 3,0.861024022102356,Bush,Female,White,50-59,Independent,Conservative,"$30,000-$49,999",About the same,Catholic,"Yes, I am",No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2813.0
1514296.0,,16.0,State,1.0,Call 2,1.68780469894409,Kerry,Male,Black,65-74,Independent,Liberal,"$75,000-$99,999",About the same,Catholic,"Yes, I am",No,In the last three days,Omit,Strongly disapprove,Somewhat disapprove,Non-white male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,Black,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1516626.0,,48.0,State,1.0,Call 2,1.0272078514099099,Bush,Male,White,45-49,Independent,Conservative,"$75,000-$99,999",About the same,Protestant,No one is,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,White male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1516624.0,,57.0,National,3.0,Call 2,0.727708101272583,Bush,,White,50-59,Democrat,Moderate,"$75,000-$99,999",,Catholic,,No,,For your candidate,,,,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,,,,,,,White,Providence/Industrial,Suburbs,Suburbs,1.0,2860.0
1532954.0,,54.0,State,1.0,Call 3,0.767420411109924,Kerry,Female,White,50-59,Something Else,Liberal,"$75,000-$99,999",Better today,Catholic,"Yes, someone else is",No,Just today,For your candidate,Somewhat approve,Somewhat disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1483958.0,,93.0,State,1.0,Call 1,1.5283362865448,Bush,Female,White,65-74,Independent,Conservative,"$50,000-$74,999",About the same,Catholic,No one is,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2886.0
1481624.0,,93.0,State,1.0,Call 1,1.1441844701767,Bush,Male,White,30-39,Republican,Liberal,"$50,000-$74,999",Better today,Catholic,"Yes, I am",No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2886.0
1479289.0,,55.0,State,1.0,Call 1,1.33983623981476,Bush,Male,White,40-44,Republican,Conservative,"$150,000-$199,999",Better today,Catholic,No one is,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2896.0
1516616.0,,100.0,National,2.0,Call 2,0.97580486536026,Kerry,Female,Hispanic/Latino,25-29,Democrat,Moderate,"$15,000-$29,999",About the same,Catholic,No one is,Yes,Before that,,Strongly disapprove,Somewhat disapprove,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,Hispanic/Latino,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1514282.0,,54.0,State,1.0,Call 2,1.38939654827118,Bush,Female,White,65-74,Independent,Moderate,"$30,000-$49,999",About the same,Catholic,No one is,No,Sometime last week,Against his opponent,Somewhat approve,Somewhat approve,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1479284.0,,53.0,State,1.0,Call 1,1.06051671504974,Bush,Female,Other,30-39,Democrat,Conservative,"$75,000-$99,999",Better today,Catholic,No one is,No,Before that,For your candidate,Strongly approve,Strongly approve,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,Other,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1479682.0,,53.0,State,1.0,Call 1,0.744209766387939,Kerry,Male,,50-59,Independent,Moderate,,Worse today,Catholic,"Yes, I am",No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,,45-59,50-64,18-64,Independent,,,Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1479280.0,,82.0,State,1.0,Call 1,0.661653637886047,Kerry,Male,White,45-49,Democrat,Liberal,"$75,000-$99,999",Worse today,Protestant,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1535269.0,,48.0,State,1.0,Call 3,1.0661529302597,Kerry,Female,White,25-29,Independent,,"$75,000-$99,999",About the same,Catholic,No one is,No,During the last month,For your candidate,Strongly disapprove,Somewhat disapprove,White female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1481609.0,,42.0,State,1.0,Call 1,1.11157810688019,Kerry,Male,White,30-39,Democrat,Moderate,"$150,000-$199,999",About the same,Catholic,No one is,No,Before that,For your candidate,Somewhat approve,Strongly approve,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1512986.0,,53.0,State,1.0,Call 2,0.969167113304138,Kerry,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,"Yes, someone else is",No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1514266.0,,8.0,State,1.0,Call 2,0.89322417974472,Bush,Male,White,50-59,Independent,Conservative,"$75,000-$99,999",Better today,Protestant,"Yes, someone else is",No,Before that,For your candidate,Strongly approve,Strongly disapprove,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2813.0
1533724.0,,16.0,State,1.0,Call 3,1.36212432384491,Bush,Male,White,45-49,Republican,Moderate,"$100,000-$149,999",Better today,Catholic,No one is,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1514263.0,,38.0,State,1.0,Call 2,0.976161599159241,Did not vote,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",About the same,Catholic,"Yes, I am and someone else is",No,Before that,Against his opponent,Strongly approve,Somewhat approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1514261.0,,93.0,State,1.0,Call 2,1.58549225330353,Bush,Male,White,65-74,Republican,Moderate,"$75,000-$99,999",Better today,Protestant,No one is,No,During the last month,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2886.0
1481596.0,,25.0,State,1.0,Call 1,1.45312237739563,Kerry,Male,White,65-74,Democrat,Moderate,"$50,000-$74,999",Worse today,Catholic,No one is,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1479660.0,,57.0,National,1.0,Call 1,0.900255382061005,Kerry,Male,Black,25-29,,Moderate,"$50,000-$74,999",About the same,Catholic,No one is,No,Before that,,Strongly disapprove,Strongly disapprove,Non-white male,18-29,25-29,18-64,,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,Black,Providence/Industrial,Suburbs,Suburbs,1.0,2860.0
1486258.0,,48.0,State,1.0,Call 1,0.892921984195709,Kerry,Female,White,30-39,Independent,Liberal,"$75,000-$99,999",Worse today,Catholic,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1479658.0,,82.0,State,1.0,Call 1,0.6378014087677,Kerry,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",Worse today,Catholic,"Yes, I am",No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1479256.0,,8.0,State,1.0,Call 1,1.116166472435,Kerry,Male,White,65-74,Democrat,Liberal,"Under $15,000",About the same,Protestant,"Yes, I am",No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2813.0
1514247.0,,70.0,State,1.0,Call 2,0.954814791679382,Kerry,Female,Black,30-39,Democrat,Liberal,"$15,000-$29,999",Worse today,Other Christian,No one is,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,Black,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1479251.0,,69.0,State,1.0,Call 1,0.954814791679382,Kerry,Female,Black,40-44,Independent,Moderate,"$75,000-$99,999",About the same,Other Christian,"Yes, someone else is",No,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,Black,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1516578.0,,69.0,State,1.0,Call 2,0.943615674972534,Bush,Female,White,30-39,Independent,Moderate,"$100,000-$149,999",Better today,Other Christian,No one is,No,In the last three days,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1479248.0,,53.0,State,1.0,Call 1,1.06051671504974,Bush,Female,White,45-49,Independent,Moderate,"$50,000-$74,999",About the same,Catholic,No one is,,Just today,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1516569.0,,48.0,State,1.0,Call 2,0.789170801639557,Kerry,Female,,30-39,Democrat,Moderate,"$100,000-$149,999",Worse today,Catholic,No one is,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1514227.0,,16.0,State,1.0,Call 2,1.00495529174805,Kerry,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",Better today,Catholic,No one is,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1532888.0,,54.0,State,1.0,Call 3,0.950570940971375,Kerry,Male,White,18-24,Democrat,Liberal,,Worse today,None,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,18-29,18-24,18-64,Democrat,,,None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
