ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESSC04,SENSC04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,ISS04SC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1498422.0,South Carolina,63.0,State,1.0,Call 2,Complete,0.754153072834015,Kerry,Tenenbaum,Female,White,45-49,Independent,Moderate,"$50,000-$74,999",Worse today,Protestant,No,No,Before that,For your candidate,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Only John Kerry,Education,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Piedmont,Suburbs,Suburbs,4.0,29605.0
1474115.0,South Carolina,23.0,State,1.0,Call 1,Complete,1.07118093967438,Kerry,Tenenbaum,Female,Black,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,,Yes,No,Sometime last week,Omit,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Health care,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Low Country,"City: 50,000 to 500,000","City over 50,000",6.0,29405.0
1522718.0,South Carolina,97.0,State,1.0,Call 3,Complete,1.45673596858978,Bush,DeMint,Male,White,18-24,Republican,Moderate,"Under $15,000",About the same,Other Christian,Yes,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Somewhat disapprove,Only George W. Bush,Education,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,White,Midlands,Suburbs,Suburbs,2.0,29170.0
1522717.0,South Carolina,98.0,State,1.0,Call 3,Not complete,0.623818933963776,Kerry,Tenenbaum,Male,White,30-39,,,,,,,,Before that,For your candidate,Terrorism,Cares about people like me,Somewhat approve,,,,White male,30-44,30-39,18-64,,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,Midlands,Suburbs,Suburbs,2.0,29033.0
1478961.0,South Carolina,90.0,State,1.0,Call 1,Complete,0.534081757068634,Bush,DeMint,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Mormon/LDS,No,Yes,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Taxes,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Low Country,Rural,Small cities and Rural,2.0,29936.0
1474099.0,South Carolina,9.0,State,1.0,Call 1,Complete,0.993982136249542,Bush,DeMint,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Only John Kerry,Education,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,White,Piedmont,Suburbs,Suburbs,3.0,29673.0
1522707.0,South Carolina,121.0,State,1.0,Call 3,Complete,0.900701820850372,Kerry,DeMint,Female,Black,50-59,Democrat,Liberal,"$30,000-$49,999",Worse today,Something else,Yes,No,During the last month,Against his opponent,Taxes,Will bring about needed change,Somewhat disapprove,Somewhat approve,Only George W. Bush,Health care,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Black,Piedmont,Suburbs,Suburbs,3.0,29631.0
1474095.0,South Carolina,120.0,National,1.0,Call 1,Complete,1.06354916095734,Kerry,Tenenbaum,Female,White,45-49,Democrat,Moderate,"$100,000-$149,999",Worse today,Protestant,No,No,Before that,,Omit,Is a strong leader,Strongly disapprove,Strongly disapprove,,,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,Piedmont,Suburbs,Suburbs,3.0,29642.0
1498397.0,South Carolina,48.0,State,1.0,Call 2,Complete,2.06601858139038,Bush,DeMint,Male,White,65-74,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,No,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Education,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Low Country,Suburbs,Suburbs,1.0,29485.0
1474091.0,South Carolina,97.0,State,1.0,Call 1,Complete,1.50816285610199,Bush,DeMint,Male,White,50-59,Republican,Conservative,,About the same,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Only George W. Bush,Taxes,White male,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Midlands,Suburbs,Suburbs,2.0,29170.0
1498395.0,South Carolina,23.0,State,1.0,Call 2,Complete,1.10368072986603,Kerry,Tenenbaum,Male,Black,18-24,Democrat,Liberal,"Under $15,000",Worse today,Something else,No,No,Before that,Against his opponent,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,Social Security,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Low Country,"City: 50,000 to 500,000","City over 50,000",6.0,29405.0
1498394.0,South Carolina,124.0,State,1.0,Call 2,Complete,0.806936383247375,Kerry,Tenenbaum,Female,Black,40-44,Democrat,,"$100,000-$149,999",Worse today,Protestant,Yes,No,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Only John Kerry,Economy/Jobs,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Midlands,"City: 50,000 to 500,000","City over 50,000",6.0,29061.0
1522698.0,South Carolina,135.0,State,1.0,Call 3,Complete,1.11867845058441,Kerry,Tenenbaum,Male,Other,65-74,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,Yes,Yes,Before that,Against his opponent,Iraq,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Only John Kerry,Social Security,Non-white male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Other,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,4.0,29306.0
1522696.0,South Carolina,131.0,State,1.0,Call 3,Complete,0.328922718763351,Kerry,Tenenbaum,Male,White,50-59,Democrat,Moderate,"$100,000-$149,999",About the same,Protestant,No,Yes,Before that,Against his opponent,Iraq,Cares about people like me,Strongly disapprove,Somewhat disapprove,Both of them,Education,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,Midlands,Suburbs,Suburbs,2.0,29223.0
1522694.0,South Carolina,63.0,State,1.0,Call 3,Complete,0.804465711116791,Kerry,Tenenbaum,Male,White,30-39,Republican,Conservative,"$200,000 or more",Worse today,Catholic,No,No,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Taxes,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Piedmont,Suburbs,Suburbs,4.0,29605.0
1498386.0,South Carolina,96.0,State,1.0,Call 2,Complete,1.3849790096283,Bush,Tenenbaum,Female,White,40-44,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,No,No,Sometime last week,Against his opponent,Education,Is a strong leader,Strongly approve,Somewhat approve,Only George W. Bush,Taxes,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Midlands,Suburbs,Suburbs,2.0,29033.0
1498385.0,South Carolina,38.0,State,1.0,Call 2,Complete,0.843602776527405,Kerry,Tenenbaum,Female,Black,50-59,Democrat,Moderate,"$50,000-$74,999",Worse today,Other Christian,Yes,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Only John Kerry,Economy/Jobs,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Pee Dee,Rural,Small cities and Rural,6.0,29102.0
1498383.0,South Carolina,92.0,State,1.0,Call 2,Complete,0.869488060474396,Bush,Tenenbaum,Female,White,25-29,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Education,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Piedmont,Rural,Small cities and Rural,3.0,29325.0
1498381.0,South Carolina,10.0,State,1.0,Call 2,Complete,1.77523672580719,Bush,Other,Female,Black,45-49,Republican,Liberal,"$100,000-$149,999",Worse today,Protestant,No,No,During the last month,For your candidate,Moral values,Omit,Strongly approve,Somewhat disapprove,Both of them,Economy/Jobs,Non-white female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Black,Piedmont,Suburbs,Suburbs,3.0,29627.0
1498376.0,South Carolina,80.0,State,1.0,Call 2,Complete,1.2243869304657,Bush,DeMint,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",About the same,Other Christian,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Only George W. Bush,Economy/Jobs,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,3.0,29646.0
1476528.0,South Carolina,92.0,State,1.0,Call 1,Complete,1.27336239814758,Bush,DeMint,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",About the same,Protestant,No,Yes,During the last month,Against his opponent,Moral values,Is a strong leader,Somewhat approve,Somewhat disapprove,Only George W. Bush,Economy/Jobs,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,White,Piedmont,Rural,Small cities and Rural,3.0,29325.0
1498371.0,South Carolina,13.0,National,4.0,Call 2,Complete,0.798686265945435,,Tenenbaum,Female,Black,30-39,Democrat,Moderate,"$200,000 or more",,,,,Before that,,,,,,Only John Kerry,,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,Black,Midlands,Rural,Small cities and Rural,6.0,29003.0
1498367.0,South Carolina,24.0,State,1.0,Call 2,Complete,0.781837940216064,Kerry,Tenenbaum,Male,White,30-39,Democrat,Liberal,"$75,000-$99,999",Better today,Protestant,No,No,During the last month,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Both of them,Foreign trade,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,Low Country,"City: 50,000 to 500,000","City over 50,000",1.0,29406.0
1522670.0,South Carolina,44.0,State,1.0,Call 3,Complete,1.18323361873627,Bush,DeMint,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",About the same,Catholic,No,No,Before that,For your candidate,Iraq,Is a strong leader,Somewhat approve,Strongly approve,Only George W. Bush,Taxes,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Pee Dee,Rural,Small cities and Rural,5.0,29069.0
1522667.0,South Carolina,121.0,State,1.0,Call 3,Complete,0.737033009529114,Bush,Tenenbaum,Female,Black,30-39,Independent,Moderate,"$30,000-$49,999",Better today,Other Christian,Yes,No,In the last three days,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly disapprove,Only George W. Bush,Economy/Jobs,Non-white female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,Black,Piedmont,Suburbs,Suburbs,3.0,29631.0
1498361.0,South Carolina,135.0,State,1.0,Call 2,Complete,0.80508154630661,Bush,Tenenbaum,Female,White,18-24,Independent,Moderate,,Better today,Protestant,No,No,Just today,Against his opponent,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat approve,Both of them,Omit,White female,18-29,18-24,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,4.0,29306.0
1498360.0,South Carolina,110.0,State,1.0,Call 2,Complete,0.861318111419678,Did not vote,,Female,Black,50-59,Democrat,Conservative,"$15,000-$29,999",Worse today,Other Christian,No,,Before that,Against his opponent,Health care,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Neither of them,Education,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Black,Piedmont,Rural,Small cities and Rural,3.0,29835.0
1522664.0,South Carolina,96.0,State,1.0,Call 3,Complete,2.50695109367371,Bush,DeMint,Male,Black,40-44,Republican,Liberal,"$30,000-$49,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Iraq,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Taxes,Non-white male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Black,Midlands,Suburbs,Suburbs,2.0,29033.0
1474053.0,South Carolina,96.0,State,1.0,Call 1,Complete,0.88546085357666,Kerry,Tenenbaum,Female,White,25-29,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,No,No,In the last three days,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Both of them,Education,White female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,Midlands,Suburbs,Suburbs,2.0,29033.0
1522662.0,South Carolina,120.0,National,2.0,Call 3,Complete,1.6325159072876,Bush,DeMint,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",Better today,Other Christian,No,No,Before that,,Terrorism,Is a strong leader,Strongly approve,Somewhat disapprove,,,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,Piedmont,Suburbs,Suburbs,3.0,29642.0
1498354.0,South Carolina,86.0,State,1.0,Call 2,Complete,1.02755129337311,Kerry,Tenenbaum,Male,White,65-74,Independent,Moderate,"$30,000-$49,999",About the same,Protestant,No,Yes,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Somewhat approve,Both of them,Taxes,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,Pee Dee,Suburbs,Suburbs,1.0,29566.0
1498353.0,South Carolina,131.0,State,1.0,Call 2,Complete,0.317706763744354,Kerry,Tenenbaum,Male,White,25-29,Democrat,Liberal,"$15,000-$29,999",Worse today,None,No,No,Before that,For your candidate,Education,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Education,White male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Midlands,Suburbs,Suburbs,2.0,29223.0
1474044.0,South Carolina,23.0,State,1.0,Call 1,Complete,1.56005430221558,Kerry,Tenenbaum,Male,Black,60-64,Democrat,Liberal,"$15,000-$29,999",Worse today,Protestant,No,No,Before that,Against his opponent,Economy/Jobs,Has clear stands on the issues,Somewhat disapprove,Strongly disapprove,Neither of them,Social Security,Non-white male,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Black,Low Country,"City: 50,000 to 500,000","City over 50,000",6.0,29405.0
1523639.0,South Carolina,38.0,State,1.0,Call 3,Complete,0.739227294921875,Bush,DeMint,Female,White,30-39,Republican,Conservative,"$15,000-$29,999",Worse today,Something else,Yes,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Taxes,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Pee Dee,Rural,Small cities and Rural,6.0,29102.0
1522651.0,South Carolina,80.0,State,1.0,Call 3,Complete,1.14781165122986,Bush,DeMint,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",About the same,Other Christian,Yes,No,Just today,For your candidate,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Taxes,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,3.0,29646.0
1498343.0,South Carolina,63.0,State,1.0,Call 2,Complete,0.728437125682831,Kerry,Tenenbaum,Female,White,25-29,Independent,Liberal,"$30,000-$49,999",About the same,Something else,No,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Health care,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Piedmont,Suburbs,Suburbs,4.0,29605.0
1522645.0,South Carolina,131.0,State,1.0,Call 3,Complete,0.414734810590744,Kerry,Tenenbaum,Male,Black,40-44,Democrat,Moderate,"$100,000-$149,999",About the same,Other Christian,Yes,No,Before that,For your candidate,Omit,Has clear stands on the issues,Somewhat disapprove,Somewhat disapprove,Only John Kerry,Economy/Jobs,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Midlands,Suburbs,Suburbs,2.0,29223.0
1498339.0,South Carolina,98.0,State,1.0,Call 2,Complete,1.17493188381195,Kerry,DeMint,Male,White,60-64,Democrat,Moderate,"$50,000-$74,999",Worse today,Protestant,No,Yes,Before that,Against his opponent,Iraq,Is honest and trustworthy,Somewhat approve,Strongly approve,Only John Kerry,Taxes,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,White,Midlands,Suburbs,Suburbs,2.0,29033.0
1498338.0,South Carolina,57.0,National,1.0,Call 2,Complete,1.534827709198,Bush,DeMint,Female,White,60-64,Republican,Conservative,,About the same,Catholic,No,No,Before that,,Terrorism,Is a strong leader,Strongly approve,Strongly approve,,,White female,60 or over,50-64,18-64,Republican,,,Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,White,Low Country,"City: 10,000 to 49,999",Small cities and Rural,1.0,29440.0
1474032.0,South Carolina,97.0,State,1.0,Call 1,Complete,1.50816285610199,Bush,DeMint,Male,White,50-59,Republican,Conservative,"$15,000-$29,999",Better today,Other Christian,Yes,No,During the last month,For your candidate,Taxes,Cares about people like me,Strongly approve,Strongly approve,Only George W. Bush,Education,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Midlands,Suburbs,Suburbs,2.0,29170.0
1522639.0,South Carolina,63.0,State,1.0,Call 3,Complete,0.728437125682831,Kerry,Tenenbaum,Female,White,18-24,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,No,No,Before that,For your candidate,Taxes,Is intelligent,Strongly disapprove,Somewhat disapprove,Only John Kerry,Taxes,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Piedmont,Suburbs,Suburbs,4.0,29605.0
1474227.0,South Carolina,57.0,National,3.0,Call 1,Complete,1.2046971321106,Bush,DeMint,Female,,45-49,Republican,Conservative,"$30,000-$49,999",,Something else,Yes,,,For your candidate,,,,,,,,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Something else,All others,All others,All others,,,,,,,,Low Country,"City: 10,000 to 49,999",Small cities and Rural,1.0,29440.0
1498331.0,South Carolina,124.0,State,1.0,Call 2,Complete,0.806936383247375,Kerry,Tenenbaum,Female,Black,50-59,Democrat,Moderate,"$50,000-$74,999",Worse today,Catholic,No,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Social Security,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Midlands,"City: 50,000 to 500,000","City over 50,000",6.0,29061.0
1522633.0,South Carolina,121.0,State,1.0,Call 3,Complete,0.538680732250214,Kerry,Tenenbaum,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",Worse today,Protestant,No,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Taxes,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Piedmont,Suburbs,Suburbs,3.0,29631.0
