ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESOH04,SENOH04,ISS1OH,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECOH,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1489812.0,Ohio,14.0,State,1.0,Call 1,Complete,0.689393937587738,Kerry,Fingerhut,No,Male,White,40-44,Independent,Moderate,No,"$50,000-$74,999",Better today,Something else,A few times a year,No,Some college/associate degree,No one does,Yes,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Neither of them,Very badly,Worse today,Poor,Somewhat confident,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Cuyahoga County,"City: 50,000 to 500,000","City over 50,000",10.0,44109.0
1526655.0,Ohio,74.0,State,1.0,Call 3,Complete,0.573055684566498,Kerry,Voinovich,No,Female,White,18-24,Democrat,Moderate,Yes,"Under $15,000",Worse today,None,Never,No,Did not complete high school,"Yes, I do",No,Before that,For your candidate,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Good,Somewhat confident,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Never,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,Northwest,"City: 50,000 to 500,000","City over 50,000",9.0,43607.0
1502348.0,Ohio,100.0,State,1.0,Call 2,Complete,0.690900206565857,Kerry,Fingerhut,Yes,Female,White,25-29,Democrat,Moderate,Yes,"$30,000-$49,999",Worse today,None,A few times a month,No,Some college/associate degree,"Yes, someone else does",No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Only John Kerry,Somewhat badly,Worse today,Poor,Somewhat confident,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,5.0,44830.0
1482903.0,Ohio,51.0,State,1.0,Call 1,Complete,0.783474385738373,Bush,Voinovich,Did not vote,Male,Other,50-59,Republican,Liberal,No,"$15,000-$29,999",Better today,Catholic,Once a week,No,College graduate,"Yes, someone else does",,Before that,For your candidate,Education,Cares about people like me,Strongly approve,Somewhat approve,Safer from terrorism,Both of them,Only George W. Bush,Somewhat well,Better today,Excellent,Very confident,Non-white male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Weekly,Catholics/Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,Other,Southwest,"City: 50,000 to 500,000","City over 50,000",1.0,45223.0
1502344.0,Ohio,120.0,State,1.0,Call 2,Complete,1.61736750602722,Kerry,Voinovich,Yes,Male,White,75 or over,Independent,Moderate,No,"$30,000-$49,999",About the same,Protestant,Once a week,No,Some college/associate degree,"Yes, someone else does",No,Just today,Against his opponent,Iraq,Cares about people like me,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Worse today,Not so good,Somewhat confident,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,White,Northwest,Suburbs,Suburbs,5.0,43460.0
1477961.0,Ohio,118.0,State,1.0,Call 1,Complete,1.50616717338562,Bush,Voinovich,Yes,Female,White,50-59,Republican,Conservative,No,,About the same,Protestant,A few times a month,Yes,High school graduate,No one does,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,Very confident,White female,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Northeast,Rural,Small cities and Rural,16.0,44270.0
1480367.0,Ohio,91.0,State,1.0,Call 1,Complete,0.836161494255066,Kerry,Voinovich,Yes,Female,White,50-59,Independent,Moderate,No,"$50,000-$74,999",Worse today,Other Christian,Once a week,,College graduate,"Yes, someone else does",Yes,During the last month,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Worse today,Poor,Not at all confident,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,Married women,White,Northeast,Suburbs,Suburbs,17.0,44288.0
1477988.0,Ohio,9.0,State,1.0,Call 1,Complete,0.795710980892181,Bush,Voinovich,Yes,Female,White,50-59,Independent,Conservative,No,"$50,000-$74,999",About the same,Catholic,More than once a week,No,Postgraduate study,"Yes, someone else does",Yes,Before that,For your candidate,Iraq,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,Somewhat confident,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,Married women,White,Southwest,Suburbs,Suburbs,2.0,45106.0
1502329.0,Ohio,51.0,State,1.0,Call 2,Complete,0.590717554092407,Kerry,Fingerhut,No,Female,White,45-49,Independent,Moderate,No,"$100,000-$149,999",Worse today,None,A few times a year,No,,"Yes, someone else does",No,Before that,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Poor,Omit,White female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Occasionally,All others,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Omit,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,Southwest,"City: 50,000 to 500,000","City over 50,000",1.0,45223.0
1485075.0,Ohio,1.0,State,1.0,Call 1,Complete,2.58460521697998,Kerry,Voinovich,Yes,Female,White,60-64,Republican,Conservative,No,,Worse today,Other Christian,A few times a year,No,High school graduate,No one does,No,During the last month,Against his opponent,Omit,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Only George W. Bush,Only John Kerry,Somewhat badly,Worse today,Not so good,Very confident,White female,60 or over,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Southwest,Rural,Small cities and Rural,2.0,45144.0
1492605.0,Ohio,88.0,National,4.0,Call 1,Complete,0.448213070631027,Kerry,Fingerhut,No,Female,White,18-24,Democrat,Liberal,,"$15,000-$29,999",,,,,High school graduate,"Yes, someone else does",No,Before that,,,,,,,Only John Kerry,Only John Kerry,,Worse today,,,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,8.0,45431.0
1502325.0,Ohio,9.0,State,1.0,Call 2,Complete,0.737595498561859,Kerry,Voinovich,No,Male,White,50-59,Democrat,Conservative,No,"$50,000-$74,999",Worse today,Protestant,A few times a year,No,College graduate,No one does,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly approve,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat well,Worse today,Good,Somewhat confident,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,Protestants/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,2.0,45106.0
1475638.0,Ohio,3.0,State,1.0,Call 1,Complete,1.50502192974091,Bush,Voinovich,Yes,Male,White,40-44,Independent,Moderate,No,"$30,000-$49,999",Better today,Protestant,A few times a year,No,High school graduate,No one does,No,Before that,For your candidate,Taxes,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,Somewhat confident,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northwest,Suburbs,Suburbs,4.0,45820.0
1527484.0,Ohio,88.0,National,2.0,Call 3,Complete,0.473182499408722,Kerry,Fingerhut,No,Female,Black,18-24,Democrat,Liberal,No,"$15,000-$29,999",About the same,Protestant,A few times a year,No,Postgraduate study,No one does,No,Before that,,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,,,Somewhat badly,,,,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,Protestants/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,All others,Black,Southwest,Suburbs,Suburbs,8.0,45431.0
1480342.0,Ohio,114.0,State,1.0,Call 1,Complete,0.766776025295258,Bush,Voinovich,Yes,Female,White,40-44,Republican,Moderate,No,"$100,000-$149,999",About the same,Protestant,Once a week,Yes,College graduate,"Yes, someone else does",Yes,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,Very confident,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,Married women,White,Northeast,"City: 10,000 to 49,999",Small cities and Rural,18.0,44622.0
1502302.0,Ohio,26.0,State,1.0,Call 2,Complete,1.44470977783203,Bush,Voinovich,Yes,Female,White,75 or over,Republican,Moderate,No,"$50,000-$74,999",Better today,Protestant,Once a week,No,Did not complete high school,No one does,Yes,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Better today,Good,Not very confident,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Not very/Not at all confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Central,Suburbs,Suburbs,12.0,43032.0
1500836.0,Ohio,104.0,State,1.0,Call 2,Complete,1.25389897823334,Bush,Voinovich,Yes,Female,White,65-74,Something Else,Moderate,No,"$30,000-$49,999",Better today,Protestant,More than once a week,Yes,High school graduate,No one does,No,Before that,For your candidate,Education,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,About the same,Good,Very confident,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northeast,Suburbs,Suburbs,13.0,44203.0
1492571.0,Ohio,47.0,State,1.0,Call 1,Complete,0.453469693660736,Bush,Voinovich,Yes,Female,White,40-44,Republican,Moderate,No,"$50,000-$74,999",Worse today,Other Christian,A few times a year,Yes,High school graduate,No one does,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Worse today,Not so good,Somewhat confident,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Central,Rural,Small cities and Rural,18.0,43725.0
1503892.0,Ohio,2.0,State,1.0,Call 2,Complete,1.17157173156738,Bush,Voinovich,No,Male,White,60-64,Republican,Conservative,No,"$75,000-$99,999",About the same,Protestant,A few times a year,No,High school graduate,"Yes, I do",Yes,Before that,Against his opponent,Iraq,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Better today,Good,Somewhat confident,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,Protestants/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,Southwest,Rural,Small cities and Rural,2.0,45697.0
1502285.0,Ohio,42.0,State,1.0,Call 2,Complete,0.826915323734283,Bush,Voinovich,Yes,Female,White,30-39,Republican,Moderate,No,"$30,000-$49,999",About the same,Other Christian,Never,No,College graduate,No one does,Yes,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Not so good,Very confident,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Central,Suburbs,Suburbs,7.0,43213.0
1502284.0,Ohio,23.0,State,1.0,Call 2,Complete,0.882743120193481,Kerry,Voinovich,Yes,Female,Black,30-39,Democrat,Moderate,No,"$30,000-$49,999",Better today,Protestant,Once a week,Yes,Postgraduate study,No one does,No,Just today,Against his opponent,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Worse today,Not so good,Somewhat confident,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,Black,Cuyahoga County,Suburbs,Suburbs,14.0,44139.0
1531446.0,Ohio,119.0,State,1.0,Call 3,Complete,0.908844709396362,Kerry,Fingerhut,,Female,White,40-44,Democrat,Liberal,No,"$75,000-$99,999",About the same,None,Never,No,College graduate,No one does,No,During the last month,Against his opponent,Education,Has clear stands on the issues,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Worse today,Not so good,Not very confident,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,All others,Never,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northeast,"City: 10,000 to 49,999",Small cities and Rural,16.0,44691.0
1477973.0,Ohio,74.0,State,1.0,Call 1,Not complete,0.52985954284668,Kerry,Fingerhut,,Female,Black,40-44,,,,,,,,,,,,Before that,For your candidate,Omit,Omit,Omit,,,,,,,Not so good,,Non-white female,30-44,40-49,18-64,,,,,All others,All others,All others,,,All others,,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,,All others,Black,Northwest,"City: 50,000 to 500,000","City over 50,000",9.0,43607.0
1502277.0,Ohio,103.0,State,1.0,Call 2,Complete,1.06619882583618,Kerry,Fingerhut,No,Female,Black,45-49,Democrat,Liberal,Yes,"Under $15,000",Worse today,Muslim,Never,No,Postgraduate study,No one does,No,Before that,Against his opponent,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,Very confident,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Never,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Black,Northeast,"City: 50,000 to 500,000","City over 50,000",13.0,44314.0
1477971.0,Ohio,63.0,National,4.0,Call 1,Complete,0.909284055233002,Bush,Voinovich,Yes,Male,White,40-44,,Conservative,,"$100,000-$149,999",,,,,Postgraduate study,No one does,Yes,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,,,,White male,30-44,40-49,18-64,,"$50,000 or more","$100,000 or more",,,,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,2.0,45241.0
1502274.0,Ohio,88.0,National,2.0,Call 2,Complete,0.890512347221375,Bush,Voinovich,Did not vote,Female,Hispanic/Latino,75 or over,Democrat,Liberal,No,"Under $15,000",Omit,Protestant,More than once a week,Yes,Did not complete high school,No one does,No,Omit,,Omit,Omit,Somewhat approve,Somewhat disapprove,Safer from terrorism,,,Somewhat badly,,,,Non-white female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,No degree,Strongly/Somewhat approve,Omit,Omit,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,8.0,45431.0
1526574.0,Ohio,74.0,State,1.0,Call 3,Complete,0.615975558757782,Kerry,Voinovich,No,Male,Black,50-59,Democrat,Moderate,Yes,"$75,000-$99,999",Worse today,Protestant,A few times a month,No,College graduate,No one does,Yes,During the last month,For your candidate,Health care,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,Somewhat confident,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,Protestants/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Black,Northwest,"City: 50,000 to 500,000","City over 50,000",9.0,43607.0
1480301.0,Ohio,98.0,State,1.0,Call 1,Complete,1.3178962469101,Bush,Voinovich,Yes,Female,White,50-59,Independent,Moderate,No,"$30,000-$49,999",About the same,None,A few times a year,No,Some college/associate degree,"Yes, I do",Yes,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Poor,Somewhat confident,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Occasionally,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,Married women,White,Central,Rural,Small cities and Rural,2.0,45648.0
1475586.0,Ohio,72.0,State,1.0,Call 1,Complete,0.723252892494202,Kerry,Fingerhut,No,Female,White,18-24,Independent,Liberal,No,"$150,000-$199,999",Worse today,None,Never,No,College graduate,No one does,No,Before that,Against his opponent,Education,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,Not at all confident,White female,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Never,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northwest,"City: 50,000 to 500,000","City over 50,000",9.0,43615.0
1494243.0,Ohio,88.0,National,4.0,Call 1,Complete,0.440958142280579,Kerry,Fingerhut,No,Female,White,30-39,Democrat,Moderate,,"$50,000-$74,999",,,,,College graduate,"Yes, I do",Yes,Before that,,,,,,,Only John Kerry,Only John Kerry,,Worse today,,,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Married women,White,Southwest,Suburbs,Suburbs,8.0,45431.0
1482818.0,Ohio,1.0,State,1.0,Call 1,Complete,1.62202620506287,Bush,Voinovich,Yes,Female,White,45-49,Republican,Liberal,No,"$100,000-$149,999",Better today,Protestant,Once a week,Yes,High school graduate,No one does,Yes,Before that,For your candidate,Iraq,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,Very confident,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Southwest,Rural,Small cities and Rural,2.0,45144.0
