ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESMI04,PROP2MI,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECMI,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1513310.0,Michigan,19.0,National,4.0,Call 2,Complete,Exit poll,0.763952732086182,Kerry,Yes,Male,White,50-59,Democrat,Liberal,,"$15,000-$29,999",,,,,High school graduate,"Yes, I do",Yes,Before that,,,,,,,Only John Kerry,Only John Kerry,,Worse today,,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,North/Northeast,Rural,Small cities and Rural,4.0,48625.0
1513328.0,Michigan,22.0,State,1.0,Call 2,Complete,Exit poll,0.988955199718475,Bush,No,Female,White,30-39,Independent,Moderate,No,"$50,000-$74,999",About the same,Protestant,Once a week,No,College graduate,No one does,Yes,During the last month,Against his opponent,Health care,Is intelligent,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat badly,Worse today,Not so good,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,University Belt,Rural,Small cities and Rural,1.0,49807.0
1513329.0,Michigan,40.0,State,1.0,Call 2,Complete,Exit poll,0.872340440750122,Kerry,No,Male,Black,18-24,Independent,Liberal,Yes,"$100,000-$149,999",Worse today,Something else,Never,No,Some college/associate degree,No one does,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,Non-white male,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",Something else,All others,All others,All others,Never,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Black,University Belt,"City: 10,000 to 49,999",Small cities and Rural,8.0,48823.0
1513342.0,Michigan,140.0,State,1.0,Call 2,Complete,Exit poll,0.67475026845932,Kerry,No,Female,White,50-59,Independent,Liberal,No,"Under $15,000",About the same,Protestant,Never,No,Some college/associate degree,"Yes, someone else does",No,Before that,Against his opponent,Terrorism,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Only John Kerry,Very badly,Worse today,Not so good,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,Protestants/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,Wayne County,Suburbs,Suburbs,13.0,48225.0
1513351.0,Michigan,144.0,National,4.0,Call 2,Complete,Exit poll,0.67475026845932,Kerry,No,Female,White,40-44,Independent,Moderate,,"$100,000-$149,999",,,,,Postgraduate study,"Yes, I do",Yes,During the last month,,,,,,,Neither of them,Neither of them,,Worse today,,White female,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",,,,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is union member,Married women,White,Wayne County,Suburbs,Suburbs,11.0,48167.0
1513369.0,Michigan,100.0,State,1.0,Call 2,Complete,Exit poll,0.845583975315094,Kerry,Yes,Male,Black,30-39,Democrat,Moderate,No,"$75,000-$99,999",Worse today,Protestant,A few times a month,Yes,College graduate,"Yes, I do",Yes,Before that,Against his opponent,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,Protestants/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,Black,Suburban Oakland and Macomb,Suburbs,Suburbs,12.0,48237.0
1513373.0,Michigan,110.0,State,1.0,Call 2,Complete,Exit poll,1.63475561141968,Bush,Did not vote,Male,White,18-24,Republican,Moderate,Yes,"$75,000-$99,999",About the same,Catholic,A few times a month,No,High school graduate,"Yes, someone else does",No,Just today,For your candidate,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,White,University Belt,Suburbs,Suburbs,4.0,48623.0
1513413.0,Michigan,33.0,National,2.0,Call 2,Complete,Exit poll,1.31653606891632,Bush,No,Female,Black,30-39,Democrat,Liberal,No,"$15,000-$29,999",Worse today,Other Christian,More than once a week,Yes,High school graduate,No one does,No,Sometime last week,,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Less safe from terrorism,,,Somewhat badly,,,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,,,,,No one in household is union member,Voter is not union member,All others,Black,University Belt,"City: 50,000 to 500,000","City over 50,000",5.0,48504.0
1513420.0,Michigan,5.0,State,1.0,Call 2,Complete,Exit poll,0.639439284801483,Kerry,Yes,Female,White,60-64,Independent,Moderate,No,"$15,000-$29,999",About the same,Catholic,Never,No,High school graduate,No one does,Yes,During the last month,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat badly,Worse today,Poor,White female,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Never,Catholics/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,North/Northeast,"City: 10,000 to 49,999",Small cities and Rural,1.0,49707.0
1513422.0,Michigan,16.0,National,3.0,Call 2,Complete,Exit poll,1.1656973361969,Kerry,,,White,75 or over,Democrat,Moderate,,"Under $15,000",,Catholic,More than once a week,,,,No,,Against his opponent,,,,,,,,,,,,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,,,,,,,,,,,,,All others,White,Southwest,Rural,Small cities and Rural,6.0,49047.0
1513433.0,Michigan,22.0,State,1.0,Call 2,Complete,Exit poll,0.572959065437317,Kerry,Yes,Male,White,50-59,Democrat,Moderate,No,"Under $15,000",About the same,Catholic,Never,No,Some college/associate degree,No one does,No,During the last month,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Neither of them,Somewhat well,Worse today,Not so good,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Never,Catholics/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,University Belt,Rural,Small cities and Rural,1.0,49807.0
1513459.0,Michigan,15.0,National,1.0,Call 2,Complete,Exit poll,0.798090636730194,Bush,No,Female,White,30-39,Republican,Moderate,No,"$50,000-$74,999",Better today,Protestant,Once a week,Yes,Some college/associate degree,No one does,Yes,Before that,,Moral values,Will bring about needed change,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,No one in household is union member,Voter is not union member,Married women,White,Southwest,"City: 10,000 to 49,999",Small cities and Rural,6.0,49120.0
1513460.0,Michigan,40.0,State,1.0,Call 2,Complete,Exit poll,0.720812857151031,Kerry,No,Male,White,18-24,Democrat,Liberal,Yes,,About the same,Catholic,A few times a year,No,Some college/associate degree,No one does,No,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Not so good,White male,18-29,18-24,18-64,Democrat,,,Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,University Belt,"City: 10,000 to 49,999",Small cities and Rural,8.0,48823.0
1513471.0,Michigan,140.0,State,1.0,Call 2,Complete,Exit poll,0.867222905158997,Kerry,No,Male,Black,50-59,Democrat,Moderate,No,"$75,000-$99,999",Worse today,Muslim,Once a week,No,Some college/associate degree,"Yes, I do",Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat approve,Safer from terrorism,Both of them,Only John Kerry,Somewhat well,Worse today,Not so good,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,Black,Wayne County,Suburbs,Suburbs,13.0,48225.0
1513485.0,Michigan,110.0,State,1.0,Call 2,Complete,Exit poll,2.891446352005,Bush,No,Male,White,60-64,Republican,,No,"$75,000-$99,999",Better today,Other Christian,Once a week,,Some college/associate degree,No one does,Yes,Just today,Against his opponent,Health care,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Better today,Not so good,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,All others,All others,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,University Belt,Suburbs,Suburbs,4.0,48623.0
1513498.0,Michigan,19.0,National,3.0,Call 2,Complete,Exit poll,0.77761036157608,Kerry,No,Male,White,50-59,Democrat,Moderate,,"$30,000-$49,999",,Protestant,Never,No,,,Yes,,Against his opponent,,,,,,,,,,,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,Protestants/Non-weekly,All others,,,,,,,,,,,,,All others,White,North/Northeast,Rural,Small cities and Rural,4.0,48625.0
1513526.0,Michigan,100.0,State,1.0,Call 2,Complete,Exit poll,0.923215389251709,Bush,Yes,Male,White,18-24,Republican,Conservative,No,"$30,000-$49,999",About the same,Protestant,A few times a year,Yes,High school graduate,No one does,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Suburban Oakland and Macomb,Suburbs,Suburbs,12.0,48237.0
1513539.0,Michigan,5.0,State,1.0,Call 2,Complete,Exit poll,0.378468036651611,Bush,,Male,White,30-39,Democrat,Conservative,No,"$30,000-$49,999",Worse today,Catholic,Once a week,No,Some college/associate degree,No one does,Yes,During the last month,Against his opponent,Moral values,Cares about people like me,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Worse today,Not so good,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,North/Northeast,"City: 10,000 to 49,999",Small cities and Rural,1.0,49707.0
1513548.0,Michigan,131.0,State,1.0,Call 2,Complete,Exit poll,1.10570919513702,Kerry,No,Male,Black,40-44,Democrat,Conservative,No,"$75,000-$99,999",Worse today,Mormon/LDS,More than once a week,No,College graduate,"Yes, I do and someone else does",No,Just today,Against his opponent,Terrorism,Is honest and trustworthy,Somewhat approve,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat well,Worse today,Not so good,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,College graduate,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,Black,Wayne County,"City over 500,000","City over 50,000",14.0,48223.0
1513588.0,Michigan,22.0,State,1.0,Call 2,Complete,Exit poll,0.771933615207672,,No,Female,White,50-59,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Other Christian,A few times a year,Yes,Some college/associate degree,No one does,No,In the last three days,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Neither of them,Somewhat well,About the same,Not so good,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,University Belt,Rural,Small cities and Rural,1.0,49807.0
1513589.0,Michigan,144.0,National,4.0,Call 2,Complete,Exit poll,0.974496901035309,Bush,Yes,Female,Hispanic/Latino,40-44,Independent,Moderate,,"$100,000-$149,999",,,,,College graduate,"Yes, someone else does",No,During the last month,,,,,,,Only George W. Bush,Only George W. Bush,,Better today,,Non-white female,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",,,,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,Hispanic/Latino,Wayne County,Suburbs,Suburbs,11.0,48167.0
1513602.0,Michigan,110.0,State,1.0,Call 2,Complete,Exit poll,1.6517972946167,Kerry,No,Male,White,50-59,Democrat,,No,"$50,000-$74,999",About the same,Protestant,Once a week,No,Some college/associate degree,No one does,Yes,In the last three days,Against his opponent,Health care,Has clear stands on the issues,Somewhat disapprove,Somewhat approve,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat well,Better today,Good,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,University Belt,Suburbs,Suburbs,4.0,48623.0
1513626.0,Michigan,140.0,State,1.0,Call 2,Complete,Exit poll,0.816594660282135,Kerry,No,Female,Black,40-44,Democrat,Moderate,No,"$75,000-$99,999",Worse today,Protestant,Once a week,Yes,Postgraduate study,"Yes, someone else does",Yes,During the last month,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Somewhat badly,Worse today,Not so good,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,Married women,Black,Wayne County,Suburbs,Suburbs,13.0,48225.0
1513643.0,Michigan,40.0,State,1.0,Call 2,Complete,Exit poll,0.678731977939606,Kerry,No,Female,White,18-24,Democrat,Liberal,Yes,"$100,000-$149,999",Worse today,None,Never,No,Some college/associate degree,"Yes, someone else does",No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Not so good,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Never,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,University Belt,"City: 10,000 to 49,999",Small cities and Rural,8.0,48823.0
1513646.0,Michigan,5.0,State,1.0,Call 2,Complete,Exit poll,0.338739067316055,Kerry,,Female,White,50-59,Democrat,Moderate,No,"Under $15,000",Worse today,Catholic,A few times a month,No,Some college/associate degree,No one does,No,Before that,Against his opponent,Economy/Jobs,Omit,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Neither of them,Very badly,Worse today,Poor,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,North/Northeast,"City: 10,000 to 49,999",Small cities and Rural,1.0,49707.0
1513653.0,Michigan,33.0,National,3.0,Call 2,Complete,Exit poll,0.982198417186737,Kerry,Yes,Female,Black,60-64,Democrat,Conservative,,"Under $15,000",,Other Christian,A few times a year,No,,,Yes,,For your candidate,,,,,,,,,,,Non-white female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,,,,,,,,,,,,,Married women,Black,University Belt,"City: 50,000 to 500,000","City over 50,000",5.0,48504.0
1513663.0,Michigan,16.0,National,4.0,Call 2,Complete,Exit poll,1.33964347839355,Kerry,Yes,Male,White,25-29,Independent,Conservative,,"$15,000-$29,999",,,,,Some college/associate degree,No one does,No,During the last month,,,,,,,Both of them,Neither of them,,,,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",,,,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Southwest,Rural,Small cities and Rural,6.0,49047.0
1513668.0,Michigan,113.0,National,1.0,Call 2,Complete,Exit poll,0.712540030479431,Kerry,No,Male,White,45-49,Democrat,Liberal,No,"$75,000-$99,999",Worse today,Catholic,A few times a year,No,High school graduate,"Yes, I do",Yes,Before that,,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,Someone in household is union member,Voter is union member,All others,White,University Belt,Suburbs,Suburbs,5.0,48604.0
1513701.0,Michigan,22.0,State,1.0,Call 2,Complete,Exit poll,0.857597410678864,Bush,Yes,Female,White,40-44,Republican,Moderate,No,"$150,000-$199,999",Worse today,None,A few times a year,No,Postgraduate study,"Yes, I do",Yes,Before that,Against his opponent,Iraq,Is a strong leader,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat badly,Worse today,Not so good,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Occasionally,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,Married women,White,University Belt,Rural,Small cities and Rural,1.0,49807.0
1513705.0,Michigan,19.0,National,3.0,Call 2,Complete,Exit poll,0.827589571475983,Bush,No,Male,White,18-24,Independent,Moderate,,"$15,000-$29,999",,Other Christian,Never,No,,,No,,For your candidate,,,,,,,,,,,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,All others,All others,,,,,,,,,,,,,All others,White,North/Northeast,Rural,Small cities and Rural,4.0,48625.0
1513713.0,Michigan,110.0,State,1.0,Call 2,Complete,Exit poll,1.57342422008514,Kerry,No,Female,White,25-29,Democrat,,Yes,"$30,000-$49,999",Worse today,Something else,A few times a year,No,College graduate,"Yes, I do",Yes,Just today,For your candidate,Moral values,Is intelligent,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Not so good,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Occasionally,All others,All others,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Married women,White,University Belt,Suburbs,Suburbs,4.0,48623.0
1513754.0,Michigan,144.0,National,4.0,Call 2,Complete,Exit poll,1.04693078994751,Bush,Yes,Male,White,25-29,Republican,Conservative,,"$100,000-$149,999",,,,,College graduate,No one does,No,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,Better today,,White male,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",,,,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Wayne County,Suburbs,Suburbs,11.0,48167.0
1513779.0,Michigan,100.0,State,1.0,Call 2,Complete,Exit poll,0.859341025352478,Bush,Yes,Female,White,45-49,Republican,Conservative,No,"$100,000-$149,999",Better today,Jewish,A few times a year,No,Postgraduate study,No one does,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only John Kerry,Very well,About the same,Good,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,All others,Occasionally,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Suburban Oakland and Macomb,Suburbs,Suburbs,12.0,48237.0
1513789.0,Michigan,140.0,State,1.0,Call 2,Complete,Exit poll,0.95539653301239,Bush,No,Male,White,50-59,Republican,Conservative,No,"$100,000-$149,999",Better today,Catholic,A few times a month,No,Some college/associate degree,No one does,Yes,Before that,For your candidate,Taxes,Is a strong leader,Somewhat approve,Strongly approve,Less safe from terrorism,Both of them,Only George W. Bush,Somewhat well,Better today,Good,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Wayne County,Suburbs,Suburbs,13.0,48225.0
