ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESCT04,SENCT04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,TERRWORR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1528672.0,Connecticut,48.0,State,1.0,Call 3,0.489436537027359,Kerry,Orchulli,Female,White,25-29,Independent,Liberal,"$50,000-$74,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Very worried,White female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1528671.0,Connecticut,42.0,National,2.0,Call 3,0.573838651180267,Kerry,Dodd,Male,Hispanic/Latino,30-39,Democrat,Moderate,"$150,000-$199,999",Better today,Protestant,Yes,Before that,,Somewhat disapprove,Somewhat disapprove,,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,Hispanic/Latino,Connecticut valley,Suburbs,Suburbs,5.0,6450.0
1498340.0,Connecticut,22.0,State,1.0,Call 2,1.67784285545349,Bush,Dodd,Male,White,40-44,Independent,Moderate,"$75,000-$99,999",Better today,Catholic,No,In the last three days,For your candidate,Somewhat approve,Somewhat approve,Somewhat worried,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,White,Coastal/NY suburbs,"City: 50,000 to 500,000","City over 50,000",4.0,6824.0
1475009.0,Connecticut,93.0,State,1.0,Call 1,0.874812185764313,Kerry,Dodd,Female,White,40-44,Democrat,Liberal,"$200,000 or more",About the same,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,4.0,6880.0
1498334.0,Connecticut,46.0,National,1.0,Call 2,1.71750688552856,Bush,Orchulli,Male,White,45-49,Republican,Conservative,"$100,000-$149,999",Worse today,Something else,No,During the last month,,Somewhat approve,Somewhat approve,,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,White,Connecticut valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,6457.0
1498333.0,Connecticut,77.0,State,1.0,Call 2,1.83409786224365,Bush,Dodd,Male,White,60-64,Democrat,Moderate,"$100,000-$149,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Not too worried,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,White,Coastal/NY suburbs,Suburbs,Suburbs,2.0,6378.0
1526322.0,Connecticut,92.0,State,1.0,Call 3,1.30937361717224,Bush,Dodd,Male,White,60-64,Democrat,Moderate,,About the same,Catholic,,Sometime last week,For your candidate,Strongly approve,Somewhat approve,Somewhat worried,White male,60 or over,50-64,18-64,Democrat,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,White,"Large cities, not Stamford",Suburbs,Suburbs,3.0,6516.0
1528654.0,Connecticut,32.0,State,1.0,Call 3,1.48977982997894,Kerry,Dodd,Female,Hispanic/Latino,50-59,Democrat,Moderate,"$75,000-$99,999",About the same,Catholic,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Hispanic/Latino,"Large cities, not Stamford","City: 50,000 to 500,000","City over 50,000",1.0,6106.0
1472657.0,Connecticut,22.0,State,1.0,Call 1,0.707834362983704,Kerry,Dodd,Female,Hispanic/Latino,65-74,Independent,Moderate,"$150,000-$199,999",Worse today,Protestant,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not too worried,Non-white female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,,Coastal/NY suburbs,"City: 50,000 to 500,000","City over 50,000",4.0,6824.0
1471625.0,Connecticut,92.0,State,1.0,Call 1,2.30772829055786,Bush,Orchulli,Female,White,40-44,Democrat,Moderate,"$150,000-$199,999",Better today,Catholic,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Somewhat worried,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,"Large cities, not Stamford",Suburbs,Suburbs,3.0,6516.0
1477321.0,Connecticut,37.0,State,1.0,Call 1,1.15210747718811,Kerry,Orchulli,Male,White,30-39,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,No,Before that,For your candidate,Somewhat disapprove,Strongly approve,Somewhat worried,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,5.0,6791.0
1498315.0,Connecticut,11.0,State,1.0,Call 2,0.266637206077576,Nader,,Female,Other,40-44,Independent,Liberal,"Under $15,000",Worse today,Something else,No,Before that,Against his opponent,Strongly disapprove,Somewhat approve,Very worried,Non-white female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Other,East/West rural,Rural,Small cities and Rural,2.0,6234.0
1472645.0,Connecticut,11.0,State,1.0,Call 1,1.03845679759979,Kerry,Dodd,Male,White,65-74,Independent,Moderate,"$50,000-$74,999",Worse today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Somewhat worried,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,2.0,6234.0
1526303.0,Connecticut,48.0,State,1.0,Call 3,0.330706000328064,Kerry,Dodd,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",Worse today,Jewish,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Somewhat worried,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1472642.0,Connecticut,48.0,State,1.0,Call 1,0.35071736574173,Bush,,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Worse today,Protestant,No,Before that,For your candidate,Strongly approve,Somewhat approve,Somewhat worried,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1526300.0,Connecticut,50.0,State,1.0,Call 3,0.986224412918091,Kerry,Dodd,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",Worse today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,2.0,6370.0
1527532.0,Connecticut,48.0,State,1.0,Call 3,0.332914024591446,Kerry,Dodd,Male,White,50-59,Independent,Moderate,"$150,000-$199,999",About the same,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1498298.0,Connecticut,10.0,State,1.0,Call 2,1.2702978849411,Bush,Orchulli,Male,White,60-64,Republican,Moderate,"$30,000-$49,999",About the same,Catholic,,Before that,For your candidate,Strongly approve,Somewhat approve,Very worried,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,5.0,6804.0
1472634.0,Connecticut,1.0,State,1.0,Call 1,0.794199883937836,Kerry,Dodd,Female,White,45-49,Democrat,Liberal,"$30,000-$49,999",About the same,Catholic,No,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,Somewhat worried,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1475495.0,Connecticut,46.0,National,1.0,Call 1,1.70611560344696,Bush,Orchulli,Female,Hispanic/Latino,18-24,Republican,Moderate,"$15,000-$29,999",Better today,Something else,Yes,Before that,,Strongly approve,Strongly approve,,Non-white female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,Hispanic/Latino,Connecticut valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,6457.0
1528620.0,Connecticut,51.0,National,3.0,Call 3,0.929698467254639,,Dodd,Female,Hispanic/Latino,30-39,Independent,Liberal,"$150,000-$199,999",,Protestant,Yes,,Omit,,,,Non-white female,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,,,,,,Hispanic/Latino,Connecticut valley,Suburbs,Suburbs,3.0,6770.0
1528617.0,Connecticut,48.0,State,1.0,Call 3,0.309192329645157,Kerry,Dodd,Female,White,50-59,Independent,Moderate,"$100,000-$149,999",Better today,Catholic,No,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1474955.0,Connecticut,93.0,State,1.0,Call 1,0.874812185764313,Kerry,Dodd,Female,White,50-59,Democrat,Liberal,"$200,000 or more",Better today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,4.0,6880.0
1475483.0,Connecticut,50.0,State,1.0,Call 1,0.979683339595795,Kerry,Dodd,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",Worse today,Jewish,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,2.0,6370.0
1498281.0,Connecticut,93.0,State,1.0,Call 2,1.86672043800354,Bush,Dodd,Female,White,18-24,Republican,Moderate,"$150,000-$199,999",About the same,Jewish,No,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,4.0,6880.0
1528608.0,Connecticut,24.0,State,1.0,Call 3,1.56445074081421,Bush,Orchulli,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Not too worried,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,White,Connecticut valley,Suburbs,Suburbs,1.0,6033.0
1472615.0,Connecticut,46.0,National,4.0,Call 1,1.71750688552856,Bush,Orchulli,Male,White,30-39,Republican,Conservative,"$150,000-$199,999",,,No,Before that,,,,Somewhat worried,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Very/Somewhat worried,White,Connecticut valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,6457.0
1498097.0,Connecticut,10.0,State,1.0,Call 2,1.04312193393707,Kerry,Dodd,Male,White,45-49,Independent,Moderate,"$75,000-$99,999",Better today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,White male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,5.0,6804.0
1474935.0,Connecticut,50.0,State,1.0,Call 1,0.915951251983643,Kerry,Dodd,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,2.0,6370.0
1527497.0,Connecticut,10.0,State,1.0,Call 3,1.18508315086365,Bush,Orchulli,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,5.0,6804.0
1498263.0,Connecticut,1.0,State,1.0,Call 2,0.815085828304291,Kerry,Dodd,Female,Black,75 or over,Independent,Moderate,"$15,000-$29,999",Worse today,Protestant,No,During the last month,For your candidate,Somewhat approve,Somewhat disapprove,Somewhat worried,Non-white female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1526258.0,Connecticut,92.0,State,1.0,Call 3,1.22153759002686,Bush,Dodd,Female,White,30-39,Democrat,,"$50,000-$74,999",Better today,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Very worried,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,"Large cities, not Stamford",Suburbs,Suburbs,3.0,6516.0
1473200.0,Connecticut,46.0,National,4.0,Call 1,0.855132102966309,Kerry,Dodd,Male,White,50-59,Independent,Moderate,"$100,000-$149,999",,,No,Before that,,,,Somewhat worried,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Very/Somewhat worried,White,Connecticut valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,6457.0
1497914.0,Connecticut,32.0,State,1.0,Call 2,1.60407793521881,Kerry,Dodd,Male,White,50-59,Democrat,Liberal,,Better today,Catholic,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,Somewhat worried,White male,45-59,50-64,18-64,Democrat,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,"Large cities, not Stamford","City: 50,000 to 500,000","City over 50,000",1.0,6106.0
1472588.0,Connecticut,11.0,State,1.0,Call 1,0.968794584274292,Kerry,Dodd,Female,White,45-49,Democrat,Liberal,"$200,000 or more",Better today,Jewish,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,2.0,6234.0
1526246.0,Connecticut,48.0,State,1.0,Call 3,0.309192329645157,Kerry,Dodd,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",About the same,Catholic,,In the last three days,Against his opponent,Strongly disapprove,Strongly disapprove,Not too worried,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Not too/Not at all worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1514577.0,Connecticut,37.0,State,1.0,Call 2,1.15013194084167,Bush,Dodd,Male,White,75 or over,Republican,Moderate,"$50,000-$74,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Somewhat approve,Somewhat worried,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,5.0,6791.0
1526241.0,Connecticut,50.0,State,1.0,Call 3,0.915951251983643,Kerry,Dodd,Female,White,45-49,Independent,Moderate,"$75,000-$99,999",Worse today,Protestant,,Before that,Omit,Somewhat disapprove,Somewhat disapprove,Very worried,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,2.0,6370.0
1498241.0,Connecticut,77.0,State,1.0,Call 2,1.70340955257416,Bush,Dodd,Female,White,60-64,Democrat,Liberal,"$50,000-$74,999",Omit,Catholic,No,Sometime last week,Against his opponent,Somewhat approve,Strongly disapprove,Not too worried,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Not too/Not at all worried,White,Coastal/NY suburbs,Suburbs,Suburbs,2.0,6378.0
1527472.0,Connecticut,48.0,State,1.0,Call 3,0.281455755233765,Kerry,Dodd,Female,,30-39,Democrat,Moderate,"$100,000-$149,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1498237.0,Connecticut,11.0,State,1.0,Call 2,0.968794584274292,Kerry,Dodd,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",About the same,Protestant,No,During the last month,For your candidate,Strongly disapprove,Somewhat disapprove,Somewhat worried,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,2.0,6234.0
1498236.0,Connecticut,10.0,State,1.0,Call 2,0.794327080249786,Bush,Did not vote,Male,White,65-74,Republican,Conservative,"$30,000-$49,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,5.0,6804.0
1474904.0,Connecticut,46.0,National,2.0,Call 1,1.71750688552856,Bush,Orchulli,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Better today,Catholic,,Before that,,Somewhat approve,Somewhat approve,,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,White,Connecticut valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,6457.0
1477236.0,Connecticut,37.0,State,1.0,Call 1,0.741041600704193,Bush,,Female,White,45-49,Independent,Conservative,,About the same,Catholic,No,During the last month,Omit,Somewhat approve,Somewhat approve,Somewhat worried,White female,45-59,40-49,18-64,Independent,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,5.0,6791.0
1528559.0,Connecticut,48.0,State,1.0,Call 3,0.309192329645157,Kerry,Dodd,Female,White,30-39,Independent,Liberal,"$75,000-$99,999",Worse today,Catholic,,Just today,Against his opponent,Somewhat approve,Somewhat approve,Very worried,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1474897.0,Connecticut,93.0,State,1.0,Call 1,0.874812185764313,Kerry,Dodd,Female,White,30-39,Democrat,Liberal,"$200,000 or more",About the same,Jewish,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Very worried,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,4.0,6880.0
1498226.0,Connecticut,32.0,State,1.0,Call 2,1.19932782649994,Bush,Dodd,Female,Hispanic/Latino,50-59,,Moderate,"$15,000-$29,999",Worse today,Catholic,Yes,During the last month,Against his opponent,Somewhat approve,Strongly disapprove,Very worried,Non-white female,45-59,50-64,18-64,,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Hispanic/Latino,"Large cities, not Stamford","City: 50,000 to 500,000","City over 50,000",1.0,6106.0
1472562.0,Connecticut,1.0,State,1.0,Call 1,0.855132102966309,Kerry,Dodd,Male,White,50-59,Democrat,Moderate,,Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,45-59,50-64,18-64,Democrat,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1475426.0,Connecticut,93.0,State,1.0,Call 1,2.44969534873962,Bush,Orchulli,Male,White,30-39,Republican,Moderate,"$200,000 or more",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Very worried,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,4.0,6880.0
1498223.0,Connecticut,46.0,National,1.0,Call 2,0.849460482597351,Kerry,Dodd,Female,White,25-29,Something Else,Liberal,"$15,000-$29,999",Worse today,Something else,No,Before that,,Strongly disapprove,Strongly disapprove,,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,White,Connecticut valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,6457.0
1527455.0,Connecticut,37.0,State,1.0,Call 3,0.666095852851868,Kerry,Did not vote,Female,White,65-74,Democrat,Liberal,"$50,000-$74,999",Worse today,Catholic,,Just today,Against his opponent,Somewhat disapprove,Somewhat disapprove,Somewhat worried,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,5.0,6791.0
1528546.0,Connecticut,42.0,National,2.0,Call 3,1.07041370868683,Bush,Orchulli,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",Better today,Catholic,No,Before that,,Strongly approve,Somewhat approve,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,White,Connecticut valley,Suburbs,Suburbs,5.0,6450.0
