ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMN04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,TERRWORR,STECMN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,TERWORR2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1532393.0,Minnesota,75.0,State,1.0,Call 3,Complete,0.752340197563171,Kerry,Female,White,45-49,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Catholic,Never,Some college/associate degree,"Yes, someone else does",Yes,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Very worried,Good,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Never,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,Married women,White,East,"City: 50,000 to 500,000","City over 50,000",8.0,55808.0
1533083.0,Minnesota,19.0,State,1.0,Call 3,Complete,0.940415501594543,Bush,Male,White,45-49,Republican,Conservative,No,"$50,000-$74,999",Worse today,Catholic,Once a week,College graduate,No one does,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Somewhat worried,Good,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,East,Rural,Small cities and Rural,1.0,55955.0
1512945.0,Minnesota,50.0,State,1.0,Call 2,Complete,0.790009796619415,Bush,Male,White,25-29,Independent,Moderate,No,"$15,000-$29,999",Better today,None,A few times a year,Some college/associate degree,"Yes, I do",No,During the last month,For your candidate,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Somewhat worried,Good,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,East,Rural,Small cities and Rural,8.0,55616.0
1493495.0,Minnesota,86.0,State,1.0,Call 1,Complete,1.55741703510284,Kerry,Female,White,25-29,Independent,Liberal,No,"$50,000-$74,999",Worse today,Other Christian,A few times a year,Postgraduate study,,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Not so good,White female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,,,Married women,White,Twin Cities Suburbs,Suburbs,Suburbs,6.0,55025.0
1493490.0,Minnesota,42.0,State,1.0,Call 1,Complete,0.889074385166168,Kerry,Male,White,25-29,Democrat,Liberal,No,"$50,000-$74,999",About the same,Protestant,A few times a month,College graduate,No one does,No,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Not too worried,Good,White male,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,Suburbs,Suburbs,5.0,55423.0
1495359.0,Minnesota,14.0,State,1.0,Call 1,Complete,1.23358452320099,Bush,Female,White,30-39,Republican,Conservative,No,"$50,000-$74,999",Better today,Other Christian,Once a week,Some college/associate degree,No one does,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Somewhat worried,Excellent,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Twin Cities Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,55122.0
1493488.0,Minnesota,36.0,State,1.0,Call 1,Complete,1.19109332561493,Bush,Male,White,18-24,Republican,Conservative,Yes,"$15,000-$29,999",Better today,None,A few times a year,College graduate,No one does,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Somewhat worried,Good,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,Occasionally,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",5.0,55417.0
1493487.0,Minnesota,46.0,State,1.0,Call 1,Complete,0.863564789295197,Kerry,Male,White,18-24,Republican,Conservative,Yes,"$15,000-$29,999",Better today,None,Never,Some college/associate degree,No one does,No,During the last month,For your candidate,Economy/Jobs,Is intelligent,Somewhat approve,Somewhat disapprove,Safer from terrorism,Both of them,Only John Kerry,Very badly,Not too worried,Good,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,West,Rural,Small cities and Rural,7.0,56273.0
1493486.0,Minnesota,33.0,State,1.0,Call 1,Complete,0.833198726177216,Kerry,Female,White,50-59,Democrat,Liberal,No,"$30,000-$49,999",About the same,Protestant,A few times a month,Postgraduate study,No one does,No,Before that,Against his opponent,Taxes,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not too worried,Good,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",5.0,55408.0
1532373.0,Minnesota,85.0,State,1.0,Call 3,Complete,0.955122172832489,Bush,Male,White,30-39,Democrat,Conservative,No,"$150,000-$199,999",Better today,Protestant,A few times a month,College graduate,No one does,Yes,Before that,Against his opponent,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat well,Somewhat worried,Excellent,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Twin Cities Suburbs,Suburbs,Suburbs,2.0,55016.0
1533062.0,Minnesota,59.0,State,1.0,Call 3,Complete,0.857293128967285,Bush,Female,White,50-59,Republican,Conservative,No,"$30,000-$49,999",About the same,Protestant,A few times a month,High school graduate,No one does,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat badly,Somewhat worried,Good,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,West,Rural,Small cities and Rural,7.0,56567.0
1515412.0,Minnesota,88.0,National,1.0,Call 2,Complete,1.18520867824554,Bush,Female,White,30-39,Republican,Moderate,No,"$150,000-$199,999",Better today,Catholic,A few times a year,Some college/associate degree,No one does,Yes,Before that,,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Less safe from terrorism,,,Somewhat well,,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,Married women,White,Twin Cities Suburbs,Suburbs,Suburbs,6.0,55125.0
1512924.0,Minnesota,36.0,State,1.0,Call 2,Complete,0.868933379650116,Kerry,Male,White,30-39,Democrat,Liberal,No,"$75,000-$99,999",About the same,Protestant,A few times a year,Some college/associate degree,"Yes, I do",Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Good,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",5.0,55417.0
1495348.0,Minnesota,76.0,National,2.0,Call 1,Complete,0.646542370319366,Kerry,Female,White,50-59,Democrat,Conservative,No,"$50,000-$74,999",Worse today,Other Christian,A few times a year,College graduate,No one does,Yes,Before that,,Health care,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,,,Very badly,,,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,Married women,White,East,Suburbs,Suburbs,8.0,55732.0
1533056.0,Minnesota,9.0,State,1.0,Call 3,Complete,1.8174614906311,Bush,Female,White,50-59,Republican,Liberal,No,"Under $15,000",About the same,Protestant,A few times a year,High school graduate,,No,During the last month,For your candidate,Iraq,Is honest and trustworthy,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Very worried,Good,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,,,All others,White,West,Rural,Small cities and Rural,1.0,56152.0
1512919.0,Minnesota,85.0,State,1.0,Call 2,Complete,0.751004636287689,Kerry,Male,White,40-44,Democrat,Moderate,No,"$100,000-$149,999",Worse today,Catholic,Once a week,Postgraduate study,No one does,Yes,During the last month,For your candidate,Economy/Jobs,Cares about people like me,Somewhat approve,Somewhat disapprove,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Somewhat worried,Good,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Twin Cities Suburbs,Suburbs,Suburbs,2.0,55016.0
1512917.0,Minnesota,75.0,State,1.0,Call 2,Complete,0.803627789020538,Bush,Male,White,30-39,Republican,Conservative,No,"$30,000-$49,999",Better today,Other Christian,A few times a month,College graduate,No one does,No,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Both of them,Somewhat well,Somewhat worried,Good,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,East,"City: 50,000 to 500,000","City over 50,000",8.0,55808.0
1493471.0,Minnesota,32.0,State,1.0,Call 1,Complete,0.718286871910095,Kerry,Male,Black,30-39,Democrat,Conservative,No,"$50,000-$74,999",Better today,None,Never,Some college/associate degree,No one does,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Very worried,Not so good,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,All others,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Black,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",5.0,55404.0
1493469.0,Minnesota,39.0,National,3.0,Call 1,Complete,0.674494206905365,Kerry,Female,White,50-59,Democrat,Liberal,,"$75,000-$99,999",,,Once a week,,,Yes,,For your candidate,,,,,,,,,,,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",,,All others,Weekly,All others,,,,,,,,,,,,,,Married women,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",3.0,55345.0
1493466.0,Minnesota,9.0,State,1.0,Call 1,Complete,2.19496321678162,Kerry,Female,White,65-74,Democrat,Moderate,No,,Worse today,Protestant,Once a week,High school graduate,No one does,Yes,Before that,For your candidate,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Somewhat badly,Very worried,Not so good,White female,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,West,Rural,Small cities and Rural,1.0,56152.0
1512907.0,Minnesota,29.0,State,1.0,Call 2,Complete,0.627252221107483,Kerry,Female,Black,45-49,Independent,Moderate,No,"$15,000-$29,999",Worse today,Other Christian,A few times a year,Some college/associate degree,No one does,No,Before that,Against his opponent,Education,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Not too worried,Poor,Non-white female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,Black,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",6.0,55369.0
1493461.0,Minnesota,83.0,National,3.0,Call 1,Complete,0.859171211719513,Kerry,Female,White,50-59,Democrat,Moderate,,"$75,000-$99,999",,Catholic,A few times a month,,,Yes,,For your candidate,,,,,,,,,,,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,,,,,,,,,,,,,,Married women,White,West,Suburbs,Suburbs,6.0,56307.0
1490617.0,Minnesota,75.0,State,1.0,Call 1,Complete,0.803627789020538,Bush,Male,White,30-39,Independent,Conservative,No,"$30,000-$49,999",About the same,Protestant,A few times a year,Some college/associate degree,No one does,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not too worried,Good,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Not too/Not at all worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,East,"City: 50,000 to 500,000","City over 50,000",8.0,55808.0
1493459.0,Minnesota,72.0,State,1.0,Call 1,Complete,1.07480335235596,Bush,Female,White,75 or over,Republican,Conservative,No,"$15,000-$29,999",About the same,Protestant,Once a week,Some college/associate degree,No one does,Yes,Before that,Omit,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Somewhat worried,Good,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,West,Rural,Small cities and Rural,7.0,55332.0
1515390.0,Minnesota,39.0,National,2.0,Call 2,Complete,0.691502273082733,Kerry,Male,White,18-24,Democrat,Liberal,No,"$100,000-$149,999",About the same,Other Christian,A few times a year,Some college/associate degree,No one does,No,Before that,,Education,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Somewhat badly,,,White male,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",3.0,55345.0
1490613.0,Minnesota,56.0,National,4.0,Call 1,Complete,1.01646208763123,Kerry,Female,White,65-74,Independent,Liberal,,"$30,000-$49,999",,,,Some college/associate degree,No one does,No,Before that,,,,,,,Neither of them,Only John Kerry,,Somewhat worried,,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,55902.0
1493449.0,Minnesota,88.0,National,3.0,Call 1,Complete,0.931919693946838,Kerry,Female,White,30-39,Democrat,Moderate,,"$100,000-$149,999",,None,Never,,,Yes,,Against his opponent,,,,,,,,,,,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Never,All others,,,,,,,,,,,,,,Married women,White,Twin Cities Suburbs,Suburbs,Suburbs,6.0,55125.0
1515379.0,Minnesota,86.0,State,1.0,Call 2,Complete,2.01485466957092,Bush,Female,White,50-59,Republican,Moderate,No,"$100,000-$149,999",Better today,Catholic,Once a week,High school graduate,No one does,Yes,Before that,For your candidate,Iraq,Is a strong leader,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Somewhat worried,Good,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Twin Cities Suburbs,Suburbs,Suburbs,6.0,55025.0
1493443.0,Minnesota,76.0,National,1.0,Call 1,Complete,0.678914666175842,Bush,Male,White,18-24,Republican,,No,"$30,000-$49,999",Better today,Other Christian,A few times a month,Some college/associate degree,No one does,Yes,During the last month,,Moral values,Is honest and trustworthy,Somewhat approve,Strongly approve,Less safe from terrorism,,,Somewhat well,,,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,All others,White,East,Suburbs,Suburbs,8.0,55732.0
1514168.0,Minnesota,49.0,State,1.0,Call 2,Complete,1.48577010631561,Bush,Male,Other,60-64,Republican,Conservative,No,"Under $15,000",Better today,,More than once a week,Some college/associate degree,No one does,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Strongly approve,Omit,Only George W. Bush,Only George W. Bush,Very badly,Very worried,Omit,Non-white male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",,All others,All others,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,Other,East,Rural,Small cities and Rural,8.0,56660.0
1532329.0,Minnesota,48.0,State,1.0,Call 3,Complete,0.831016361713409,Bush,Female,White,45-49,Republican,Conservative,No,"$50,000-$74,999",About the same,Protestant,More than once a week,Some college/associate degree,No one does,Yes,Before that,For your candidate,Omit,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Very worried,Good,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,East,Rural,Small cities and Rural,8.0,56649.0
1493440.0,Minnesota,44.0,State,1.0,Call 1,Not complete,1.57888412475586,Bush,Male,White,60-64,,,,,,,,,,,Before that,For your candidate,Omit,Is a strong leader,Somewhat approve,,,,,,,Good,White male,60 or over,50-64,18-64,,,,,,All others,,,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,,All others,White,Twin Cities Suburbs,Suburbs,Suburbs,8.0,55079.0
1493439.0,Minnesota,34.0,National,4.0,Call 1,Complete,0.801757276058197,Kerry,Female,White,30-39,Democrat,Moderate,,"$100,000-$149,999",,,,Some college/associate degree,No one does,Yes,During the last month,,,,,,,Only John Kerry,Only John Kerry,,Somewhat worried,,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",5.0,55407.0
1512882.0,Minnesota,48.0,State,1.0,Call 2,Complete,0.866657435894012,Bush,Male,Other,50-59,Something Else,Moderate,No,"$15,000-$29,999",About the same,Other Christian,A few times a month,High school graduate,No one does,No,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Somewhat approve,Somewhat disapprove,Safer from terrorism,Both of them,Both of them,Somewhat badly,Somewhat worried,Not so good,Non-white male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Other,East,Rural,Small cities and Rural,8.0,56649.0
