ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESWI04,SENWI04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,VETVOTER,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECWI,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1489769.0,Wisconsin,32.0,State,1.0,Call 1,Complete,1.22476518154144,Kerry,Feingold,Female,Black,50-59,Democrat,Conservative,No,"$15,000-$29,999",Worse today,Other Christian,More than once a week,Some college/associate degree,"Yes, I am",No,No,Before that,Against his opponent,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,Black,South,Suburbs,Suburbs,1.0,53144.0
1487721.0,Wisconsin,21.0,State,1.0,Call 1,Complete,0.736332654953003,Kerry,Feingold,Female,White,30-39,Democrat,Moderate,No,"$75,000-$99,999",Better today,Other Christian,Once a week,College graduate,No one is,No,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Somewhat badly,Good,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,54751.0
1487719.0,Wisconsin,76.0,State,1.0,Call 1,Complete,1.21221160888672,Bush,Feingold,Male,White,50-59,Republican,Moderate,No,"$200,000 or more",Better today,Protestant,Once a week,Postgraduate study,No one is,No,Yes,Sometime last week,Against his opponent,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Good,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Milwaukee vicinity,Suburbs,Suburbs,5.0,53045.0
1499190.0,Wisconsin,4.0,State,1.0,Call 1,Complete,0.65829861164093,Bush,Michels,Female,White,30-39,Republican,Conservative,No,"$30,000-$49,999",Better today,Catholic,A few times a year,College graduate,No one is,No,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Northeast,"City: 50,000 to 500,000","City over 50,000",8.0,54302.0
1512022.0,Wisconsin,31.0,State,1.0,Call 2,Complete,0.585962176322937,Kerry,Feingold,Female,White,30-39,Democrat,Liberal,No,"$30,000-$49,999",Worse today,Catholic,A few times a year,Postgraduate study,No one is,No,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,South,Suburbs,Suburbs,1.0,53143.0
1512020.0,Wisconsin,73.0,State,1.0,Call 2,Not complete,0.809965908527374,Kerry,Feingold,Female,White,50-59,,,,,,,,,,,,Before that,Against his opponent,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,,,,,,Not so good,White female,45-59,50-64,18-64,,,,,,All others,,,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,All others,White,Northwest,Rural,Small cities and Rural,8.0,54568.0
1487711.0,Wisconsin,7.0,State,1.0,Call 1,Complete,0.78935980796814,Bush,Michels,Male,White,30-39,Independent,Conservative,No,"$75,000-$99,999",Better today,Other Christian,Once a week,College graduate,"Yes, I am",No,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,Northwest,Suburbs,Suburbs,7.0,54748.0
1512015.0,Wisconsin,64.0,State,1.0,Call 2,Complete,1.97045743465424,Bush,Michels,Female,White,65-74,Republican,Conservative,No,"Under $15,000",About the same,Protestant,More than once a week,Some college/associate degree,No one is,No,No,Before that,Omit,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Excellent,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,South,Suburbs,Suburbs,1.0,53406.0
1536316.0,Wisconsin,31.0,State,1.0,Call 3,Complete,0.726300895214081,Kerry,Feingold,Female,White,60-64,Independent,Conservative,No,"$15,000-$29,999",Worse today,Protestant,Never,Did not complete high school,"Yes, I am",No,No,During the last month,Against his opponent,Omit,Omit,Strongly disapprove,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only John Kerry,Very badly,Not so good,White female,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Never,Protestants/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,South,Suburbs,Suburbs,1.0,53143.0
1497425.0,Wisconsin,4.0,State,1.0,Call 1,Complete,0.775787472724915,Kerry,Feingold,Female,White,60-64,Democrat,Liberal,No,"$100,000-$149,999",About the same,Catholic,Once a week,Postgraduate study,"Yes, someone else is",No,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,Northeast,"City: 50,000 to 500,000","City over 50,000",8.0,54302.0
1536312.0,Wisconsin,21.0,State,1.0,Call 3,Complete,0.81546950340271,Bush,Feingold,Female,White,45-49,Something Else,Moderate,No,"$50,000-$74,999",Worse today,Protestant,A few times a year,High school graduate,"Yes, I am",No,Yes,Before that,Against his opponent,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Neither of them,Somewhat well,Good,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,Married women,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,54751.0
1492562.0,Wisconsin,19.0,State,1.0,Call 1,Complete,0.33068859577179,Kerry,Feingold,Female,,50-59,Democrat,Moderate,No,"$50,000-$74,999",Worse today,Protestant,Once a week,College graduate,No one is,No,Yes,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,,Milwaukee vicinity,"City: 10,000 to 49,999",Small cities and Rural,6.0,53098.0
1513312.0,Wisconsin,7.0,State,1.0,Call 2,Complete,0.754575312137604,Bush,Michels,Female,White,30-39,Republican,Conservative,No,"$50,000-$74,999",Better today,Protestant,Once a week,Some college/associate degree,No one is,No,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Northwest,Suburbs,Suburbs,7.0,54748.0
1512003.0,Wisconsin,4.0,State,1.0,Call 2,Complete,0.625886738300323,Kerry,Feingold,Female,White,30-39,Independent,Moderate,Yes,"$15,000-$29,999",Worse today,Catholic,Never,,No one is,No,No,In the last three days,For your candidate,Taxes,Will bring about needed change,Somewhat approve,Strongly approve,Safer from terrorism,Neither of them,Neither of them,Somewhat well,Not so good,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Never,Catholics/Non-weekly,,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northeast,"City: 50,000 to 500,000","City over 50,000",8.0,54302.0
1536307.0,Wisconsin,27.0,National,2.0,Call 3,Complete,1.01303887367249,Kerry,Feingold,Female,White,25-29,Independent,Moderate,No,"$30,000-$49,999",About the same,Something else,A few times a year,Some college/associate degree,No one is,No,No,Just today,,Health care,Will bring about needed change,Somewhat disapprove,Somewhat approve,Less safe from terrorism,,,Very badly,,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,,,,,No one in household is union member,Voter is not union member,All others,White,South,Rural,Small cities and Rural,3.0,53805.0
1487695.0,Wisconsin,3.0,State,1.0,Call 1,Complete,1.09716439247131,Bush,Michels,Female,White,50-59,Republican,Moderate,No,"$75,000-$99,999",Better today,Protestant,A few times a year,Some college/associate degree,"Yes, someone else is",No,Yes,Before that,Against his opponent,Terrorism,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,Married women,White,Northeast,"City: 50,000 to 500,000","City over 50,000",8.0,54303.0
1480311.0,Wisconsin,64.0,State,1.0,Call 1,Complete,1.13745594024658,Kerry,Feingold,Female,White,50-59,Independent,Moderate,No,"$100,000-$149,999",Worse today,Protestant,Once a week,Postgraduate study,No one is,No,Yes,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,South,Suburbs,Suburbs,1.0,53406.0
1492553.0,Wisconsin,71.0,State,1.0,Call 1,Complete,0.925146043300629,Kerry,Feingold,Female,White,75 or over,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Catholic,Once a week,Some college/associate degree,No one is,No,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Milwaukee vicinity,"City: 50,000 to 500,000","City over 50,000",6.0,53081.0
1482829.0,Wisconsin,2.0,State,1.0,Call 1,Complete,1.13892126083374,Kerry,Michels,Female,White,40-44,Democrat,Liberal,No,"$15,000-$29,999",Better today,Protestant,A few times a year,Some college/associate degree,No one is,No,Yes,Before that,For your candidate,Iraq,Has strong religious faith,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Neither of them,Very well,Excellent,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Northeast,Suburbs,Suburbs,8.0,54301.0
1511992.0,Wisconsin,52.0,State,1.0,Call 2,Complete,1.399937748909,Kerry,Feingold,Male,White,60-64,Independent,Liberal,No,"$30,000-$49,999",Worse today,None,Never,College graduate,No one is,No,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,White male,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Milwaukee,Suburbs,Suburbs,4.0,53172.0
1511990.0,Wisconsin,10.0,State,1.0,Call 2,Complete,1.57534992694855,,Feingold,Male,White,75 or over,Democrat,Moderate,,,About the same,Catholic,Once a week,Did not complete high school,No one is,Yes,Yes,Omit,Omit,Taxes,Is honest and trustworthy,Strongly approve,Strongly disapprove,Safer from terrorism,Only John Kerry,Only George W. Bush,Very badly,Not so good,White male,60 or over,65 or over,65 or over,Democrat,,,Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Omit,Omit,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,South,Rural,Small cities and Rural,2.0,53954.0
1536866.0,Wisconsin,60.0,National,1.0,Call 3,Complete,0.961829304695129,Bush,Michels,Male,White,65-74,Republican,Conservative,No,"$30,000-$49,999",Better today,Catholic,A few times a year,Some college/associate degree,No one is,No,Yes,Before that,,Taxes,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat badly,,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,,,,,No one in household is union member,Voter is not union member,All others,White,Northwest,Rural,Small cities and Rural,7.0,52524.0
1487682.0,Wisconsin,32.0,State,1.0,Call 1,Complete,1.22476518154144,Kerry,Feingold,Female,Black,45-49,Democrat,Moderate,No,"$30,000-$49,999",Worse today,,A few times a month,Some college/associate degree,"Yes, I am",No,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Somewhat approve,Safer from terrorism,Both of them,Neither of them,Somewhat well,Good,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,Black,South,Suburbs,Suburbs,1.0,53144.0
1487680.0,Wisconsin,30.0,State,1.0,Call 1,Complete,0.929369390010834,Bush,Michels,Male,White,40-44,Republican,Conservative,Yes,"$75,000-$99,999",About the same,Protestant,A few times a month,High school graduate,No one is,No,Yes,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Milwaukee vicinity,Rural,Small cities and Rural,6.0,53036.0
1508579.0,Wisconsin,54.0,State,1.0,Call 2,Complete,0.966449379920959,Kerry,Feingold,Male,White,25-29,Something Else,Liberal,No,"$15,000-$29,999",About the same,None,A few times a year,Some college/associate degree,"Yes, I am",No,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,Milwaukee,"City: 50,000 to 500,000","City over 50,000",5.0,53227.0
1536287.0,Wisconsin,77.0,National,2.0,Call 3,Complete,0.810823082923889,Kerry,Feingold,Male,Other,40-44,,Moderate,No,"$200,000 or more",About the same,None,Never,Postgraduate study,No one is,No,No,Before that,,Terrorism,Is intelligent,Strongly disapprove,Somewhat approve,Safer from terrorism,,,Somewhat badly,,Non-white male,30-44,40-49,18-64,,"$50,000 or more","$100,000 or more",None,All others,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,,,,,No one in household is union member,Voter is not union member,All others,Other,Milwaukee vicinity,Suburbs,Suburbs,5.0,53005.0
1518001.0,Wisconsin,77.0,National,2.0,Call 2,Complete,0.777978777885437,Bush,Michels,Female,,50-59,Republican,Moderate,No,"$75,000-$99,999",Worse today,Other Christian,Once a week,College graduate,"Yes, I am",No,Yes,Before that,,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat disapprove,Safer from terrorism,,,Somewhat badly,,,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,Someone in household is union member,Voter is union member,Married women,,Milwaukee vicinity,Suburbs,Suburbs,5.0,53005.0
1492532.0,Wisconsin,45.0,State,1.0,Call 1,Complete,0.835990369319916,Kerry,,Female,Other,30-39,Democrat,Moderate,No,"Under $15,000",About the same,Muslim,A few times a month,High school graduate,No one is,No,No,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Good,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Other,Milwaukee,"City over 500,000","City over 50,000",4.0,53215.0
1487066.0,Wisconsin,60.0,National,1.0,Call 1,Complete,0.850808382034302,Kerry,Feingold,Female,White,65-74,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Catholic,Omit,High school graduate,No one is,No,Yes,Before that,,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Omit,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,No one in household is union member,Voter is not union member,Married women,White,Northwest,Rural,Small cities and Rural,7.0,52524.0
1536278.0,Wisconsin,20.0,State,1.0,Call 3,Complete,0.794084250926971,Kerry,Feingold,Female,White,45-49,Democrat,Moderate,No,"$100,000-$149,999",Worse today,Protestant,A few times a year,College graduate,"Yes, someone else is",No,Yes,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,Married women,White,Northwest,Suburbs,Suburbs,7.0,54880.0
1511969.0,Wisconsin,88.0,State,1.0,Call 2,Complete,1.35258293151855,Kerry,Feingold,Male,White,75 or over,Republican,Moderate,No,"$75,000-$99,999",Better today,Protestant,Never,Postgraduate study,No one is,No,Yes,In the last three days,Against his opponent,Health care,Is intelligent,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Both of them,Somewhat badly,Not so good,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northeast,"City: 50,000 to 500,000","City over 50,000",6.0,54904.0
1536271.0,Wisconsin,84.0,State,1.0,Call 3,Complete,1.05576193332672,Bush,Michels,Female,White,45-49,Republican,Conservative,No,"$75,000-$99,999",About the same,Other Christian,Never,High school graduate,No one is,No,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Never,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Northeast,Rural,Small cities and Rural,6.0,54965.0
1536843.0,Wisconsin,15.0,National,4.0,Call 3,Complete,0.768157184123993,Kerry,Feingold,Male,White,40-44,Democrat,Liberal,,"$30,000-$49,999",,,,College graduate,No one is,,No,Before that,,,,,,,Only John Kerry,Only John Kerry,,,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,South,"City: 50,000 to 500,000","City over 50,000",2.0,53711.0
