ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESUT04,SENUT04,GOVUT04,AMEND3UT,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1540244.0,Utah,26.0,State,1.0,Call 3,0.620902478694916,Bush,2.0,Huntsman,Yes,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",About the same,Mormon/LDS,No,During the last month,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1519246.0,Utah,52.0,State,1.0,Call 2,1.21774661540985,Bush,2.0,Huntsman,Yes,Female,White,18-24,Republican,Moderate,"$50,000-$74,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",3.0,84097.0
1519245.0,Utah,39.0,State,1.0,Call 2,1.1233719587326,Kerry,1.0,Matheson,No,Male,White,40-44,Democrat,Liberal,"$100,000-$149,999",About the same,Mormon/LDS,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1519244.0,Utah,26.0,State,1.0,Call 2,0.680266082286835,Kerry,1.0,Matheson,No,Female,White,18-24,Democrat,Moderate,"$15,000-$29,999",Worse today,Something else,No,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1493509.0,Utah,52.0,State,1.0,Call 1,1.51032781600952,Bush,2.0,Huntsman,Yes,Female,White,60-64,Republican,Conservative,"$15,000-$29,999",Worse today,Mormon/LDS,No,Before that,Against his opponent,Somewhat disapprove,Somewhat approve,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",3.0,84097.0
1493574.0,Utah,48.0,State,1.0,Call 1,0.836929798126221,Bush,2.0,Huntsman,Yes,Male,White,45-49,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1540230.0,Utah,29.0,State,1.0,Call 3,0.962967693805695,Kerry,1.0,Matheson,,Female,White,18-24,Democrat,Moderate,"$30,000-$49,999",About the same,Mormon/LDS,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,2.0,84020.0
1521565.0,Utah,35.0,National,4.0,Call 2,0.982392728328705,Bush,2.0,Huntsman,Yes,Female,White,75 or over,Independent,Conservative,"$15,000-$29,999",,,No,Before that,,,,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1493567.0,Utah,13.0,State,1.0,Call 1,1.24078404903412,Bush,2.0,Huntsman,Yes,Female,White,60-64,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1491230.0,Utah,20.0,State,1.0,Call 1,1.05956947803497,Bush,1.0,Matheson,No,Male,White,25-29,Independent,Liberal,"$100,000-$149,999",Better today,Something else,No,Before that,For your candidate,Somewhat approve,Somewhat disapprove,White male,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,"City: 50,000 to 500,000","City over 50,000",1.0,84104.0
1493562.0,Utah,9.0,National,4.0,Call 1,1.19045734405518,Bush,2.0,Huntsman,Yes,Male,White,50-59,Republican,Moderate,"$100,000-$149,999",,,No,Sometime last week,,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,,White,East/Ogden area,Suburbs,Suburbs,1.0,84010.0
1495894.0,Utah,16.0,State,1.0,Call 1,0.494923740625381,Kerry,2.0,Matheson,No,Female,White,45-49,Independent,Liberal,"$50,000-$74,999",About the same,Mormon/LDS,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,West/Provo area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84720.0
1493560.0,Utah,26.0,State,1.0,Call 1,0.620902478694916,Bush,2.0,Huntsman,Yes,Male,White,45-49,Republican,Moderate,"$75,000-$99,999",Better today,Mormon/LDS,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1540218.0,Utah,26.0,State,1.0,Call 3,0.615818679332733,Bush,2.0,Huntsman,Yes,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",About the same,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1540217.0,Utah,56.0,State,1.0,Call 3,1.07567608356476,Bush,2.0,Huntsman,Yes,Female,White,18-24,Something Else,Moderate,,About the same,Mormon/LDS,No,During the last month,Against his opponent,Strongly approve,Somewhat approve,White female,18-29,18-24,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",2.0,84770.0
1493556.0,Utah,56.0,State,1.0,Call 1,0.638282120227814,Bush,0.0,Did not vote,Did not vote,Female,White,18-24,Republican,Conservative,"$15,000-$29,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",2.0,84770.0
1520668.0,Utah,9.0,National,2.0,Call 2,1.18071019649506,Bush,2.0,Huntsman,Yes,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",About the same,Mormon/LDS,No,Before that,,Strongly approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,Suburbs,Suburbs,1.0,84010.0
1495780.0,Utah,29.0,State,1.0,Call 1,0.973964691162109,Bush,2.0,Huntsman,Yes,Male,White,40-44,Republican,Conservative,"$200,000 or more",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84020.0
1519212.0,Utah,29.0,State,1.0,Call 2,0.973964691162109,Bush,2.0,Huntsman,Yes,Male,Hispanic/Latino,45-49,Republican,Moderate,"$150,000-$199,999",Better today,Protestant,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,Non-white male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Hispanic/Latino,Salt Lake county,Suburbs,Suburbs,2.0,84020.0
1519210.0,Utah,52.0,State,1.0,Call 2,1.12253510951996,Bush,2.0,Matheson,Yes,Female,White,30-39,Republican,Liberal,"$30,000-$49,999",About the same,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",3.0,84097.0
1519207.0,Utah,26.0,State,1.0,Call 2,0.688065350055695,Kerry,1.0,Matheson,No,Male,White,30-39,Democrat,Moderate,"$75,000-$99,999",Worse today,None,No,Before that,Against his opponent,Strongly disapprove,Somewhat approve,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1498034.0,Utah,44.0,State,1.0,Call 1,1.70594608783722,Bush,2.0,Huntsman,Yes,Male,White,65-74,Republican,Conservative,"$15,000-$29,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,Rural,Small cities and Rural,1.0,84098.0
1519204.0,Utah,48.0,State,1.0,Call 2,0.827443182468414,Bush,2.0,Huntsman,Yes,Female,White,18-24,Republican,Conservative,"$75,000-$99,999",About the same,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1495872.0,Utah,11.0,National,3.0,Call 1,1.58463728427887,Bush,2.0,Huntsman,Yes,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",,Mormon/LDS,No,,For your candidate,,,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,East/Ogden area,Suburbs,Suburbs,1.0,84040.0
1493535.0,Utah,7.0,State,1.0,Call 1,0.916330397129059,Bush,1.0,Huntsman,Yes,Female,White,30-39,Republican,Liberal,"Under $15,000",Better today,Mormon/LDS,No,Just today,For your candidate,Strongly approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84501.0
1540194.0,Utah,56.0,State,1.0,Call 3,1.0791003704071,Bush,2.0,Huntsman,Yes,Female,White,50-59,Republican,,"$15,000-$29,999",Omit,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat disapprove,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",2.0,84770.0
1498199.0,Utah,44.0,State,1.0,Call 1,0.830185830593109,Kerry,1.0,Matheson,No,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",Worse today,Something else,No,Before that,Omit,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East/Ogden area,Rural,Small cities and Rural,1.0,84098.0
1540190.0,Utah,9.0,National,3.0,Call 3,1.19045734405518,Bush,2.0,Huntsman,Yes,Male,White,30-39,Republican,Conservative,"$15,000-$29,999",,Mormon/LDS,No,,For your candidate,,,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,East/Ogden area,Suburbs,Suburbs,1.0,84010.0
1495861.0,Utah,29.0,State,1.0,Call 1,0.970874011516571,Bush,2.0,Huntsman,Yes,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",Worse today,Mormon/LDS,No,Before that,Against his opponent,Somewhat approve,Strongly approve,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84020.0
1540187.0,Utah,16.0,State,1.0,Call 3,0.520180881023407,Kerry,,Matheson,No,Male,White,18-24,Something Else,Liberal,"$15,000-$29,999",Better today,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,West/Provo area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84720.0
1519189.0,Utah,36.0,State,1.0,Call 2,0.982183218002319,Bush,2.0,Huntsman,Yes,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",About the same,Mormon/LDS,No,During the last month,For your candidate,Strongly approve,Somewhat disapprove,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,3.0,84118.0
1519185.0,Utah,39.0,State,1.0,Call 2,1.253289103508,Bush,2.0,Huntsman,Yes,Male,White,65-74,Republican,Conservative,"$75,000-$99,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1519184.0,Utah,7.0,State,1.0,Call 2,1.22500276565552,Bush,2.0,Huntsman,Yes,Female,White,18-24,Something Else,Liberal,"Under $15,000",Worse today,Mormon/LDS,,Just today,For your candidate,Somewhat approve,Strongly approve,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84501.0
1540177.0,Utah,26.0,State,1.0,Call 3,0.61893218755722,Bush,2.0,Huntsman,Yes,Male,White,25-29,Republican,Moderate,"$50,000-$74,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1519179.0,Utah,26.0,State,1.0,Call 2,0.682431638240814,Kerry,1.0,Matheson,No,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",Worse today,Mormon/LDS,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1521506.0,Utah,9.0,National,3.0,Call 2,2.07629442214966,Bush,9.0,Matheson,Yes,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",,Mormon/LDS,No,,For your candidate,,,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,East/Ogden area,Suburbs,Suburbs,1.0,84010.0
1491176.0,Utah,39.0,State,1.0,Call 1,1.24302756786346,Bush,2.0,Huntsman,Yes,Female,White,65-74,Republican,Conservative,"$15,000-$29,999",Worse today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat disapprove,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1540167.0,Utah,56.0,State,1.0,Call 3,0.98429799079895,Bush,2.0,Huntsman,Yes,Female,,45-49,Independent,Moderate,"Under $15,000",Worse today,Mormon/LDS,No,Before that,For your candidate,Somewhat approve,Somewhat approve,,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,West/Provo area,"City: 50,000 to 500,000","City over 50,000",2.0,84770.0
1519167.0,Utah,52.0,State,1.0,Call 2,1.21774661540985,Bush,2.0,Huntsman,Yes,Female,White,18-24,Republican,Conservative,"Under $15,000",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",3.0,84097.0
1540160.0,Utah,13.0,State,1.0,Call 3,1.0118887424469,Bush,2.0,Huntsman,Yes,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,Against his opponent,Somewhat approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1519159.0,Utah,29.0,State,1.0,Call 2,0.973964691162109,Bush,2.0,Huntsman,Yes,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84020.0
1519152.0,Utah,26.0,State,1.0,Call 2,0.682431638240814,Kerry,1.0,Matheson,No,Female,White,40-44,Independent,Moderate,"$50,000-$74,999",Better today,Mormon/LDS,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1519151.0,Utah,7.0,State,1.0,Call 2,1.2289023399353,Bush,2.0,Huntsman,Yes,Female,White,30-39,Republican,Conservative,"$200,000 or more",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84501.0
1540143.0,Utah,56.0,State,1.0,Call 3,1.0791003704071,Bush,2.0,Huntsman,Yes,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",Worse today,Mormon/LDS,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",2.0,84770.0
1519142.0,Utah,48.0,State,1.0,Call 2,0.830077230930328,Bush,2.0,Huntsman,Yes,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Mormon/LDS,,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1493442.0,Utah,13.0,State,1.0,Call 1,1.00360357761383,Bush,2.0,Huntsman,Yes,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",About the same,Mormon/LDS,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1540130.0,Utah,13.0,State,1.0,Call 3,0.820550203323364,Bush,2.0,Huntsman,Yes,Female,Black,18-24,Democrat,Liberal,"$30,000-$49,999",Better today,Muslim,No,Sometime last week,Against his opponent,Strongly approve,Strongly approve,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Black,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1493468.0,Utah,56.0,State,1.0,Call 1,1.33412289619446,Bush,2.0,Huntsman,Yes,Female,White,65-74,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",2.0,84770.0
1498131.0,Utah,44.0,State,1.0,Call 1,0.67486560344696,Kerry,,Matheson,No,Male,White,40-44,Independent,Moderate,"$30,000-$49,999",Worse today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East/Ogden area,Rural,Small cities and Rural,1.0,84098.0
1498130.0,Utah,11.0,National,1.0,Call 1,1.23343026638031,Bush,2.0,Huntsman,No,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",About the same,Protestant,No,Before that,,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,Suburbs,Suburbs,1.0,84040.0
1540122.0,Utah,36.0,State,1.0,Call 3,0.898747265338898,Bush,2.0,Huntsman,Yes,Female,,50-59,Republican,Conservative,,Better today,Mormon/LDS,,Before that,Omit,Strongly approve,Strongly approve,,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,Salt Lake county,Suburbs,Suburbs,3.0,84118.0
1540121.0,Utah,9.0,National,2.0,Call 3,0.716238737106323,Kerry,1.0,Matheson,No,Female,White,45-49,Democrat,Moderate,"$75,000-$99,999",About the same,Something else,No,Before that,,Somewhat disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East/Ogden area,Suburbs,Suburbs,1.0,84010.0
1493457.0,Utah,7.0,State,1.0,Call 1,1.2289023399353,Bush,2.0,Huntsman,Yes,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Mormon/LDS,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84501.0
