ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESAZ04,SENAZ04,PRP200AZ,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,EDUC,VETVOTER,MEXICAN,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECAZ,IMMIG,MCAINGWB,MOVETOAZ,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,QRACEAI,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1538231.0,Arizona,46.0,State,1.0,Call 3,Complete,Exit poll,0.734310030937195,Bush,McCain,No,Male,White,30-39,Republican,Conservative,No,"$30,000-$49,999",Better today,Other Christian,Did not complete high school,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Not so good,Decreased,Had no effect on your vote for president,I was born in Arizona,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City: 50,000 to 500,000","City over 50,000",6.0,85203.0
1538239.0,Arizona,15.0,State,1.0,Call 3,Complete,Exit poll,0.624355614185333,Kerry,McCain,Yes,Male,White,30-39,Democrat,Liberal,No,"$50,000-$74,999",About the same,Other Christian,Some college/associate degree,Yes,No,Before that,For your candidate,Moral values,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,English,Maricopa County,"City over 500,000","City over 50,000",4.0,85015.0
1538247.0,Arizona,89.0,State,1.0,Call 3,Complete,Exit poll,0.622191786766052,Kerry,Starky,No,Male,White,65-74,Democrat,Moderate,No,"$50,000-$74,999",Worse today,Other Christian,College graduate,Yes,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Increased,Less likely to vote for Bush,I moved to AZ more than 10 years ago,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,86301.0
1538263.0,Arizona,2.0,State,1.0,Call 3,Complete,Exit poll,0.536758482456207,Bush,McCain,Yes,Male,White,45-49,Democrat,Moderate,No,"$100,000-$149,999",Better today,Protestant,College graduate,Yes,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Kept about the same,More likely to vote for Bush,I moved to AZ 5-10 years ago,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,8.0,85650.0
1538276.0,Arizona,60.0,State,1.0,Call 3,Complete,Exit poll,1.07698810100555,Bush,McCain,No,Male,Hispanic/Latino,30-39,,Conservative,Yes,"$30,000-$49,999",About the same,Other Christian,Did not complete high school,No,Yes,Just today,For your candidate,Health care,Has strong religious faith,Somewhat approve,Strongly disapprove,Safer from terrorism,Only George W. Bush,Both of them,Very well,Good,Decreased,More likely to vote for Bush,I moved to AZ in the last 4 years,Non-white male,30-44,30-39,18-64,,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Hispanic/Latino,English,Maricopa County,"City over 500,000","City over 50,000",4.0,85031.0
1538278.0,Arizona,46.0,State,1.0,Call 3,Complete,Exit poll,0.797515749931335,Kerry,McCain,Yes,Female,White,40-44,Something Else,Moderate,No,"$30,000-$49,999",Worse today,Other Christian,High school graduate,No,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Kept about the same,Had no effect on your vote for president,I moved to AZ 5-10 years ago,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Maricopa County,"City: 50,000 to 500,000","City over 50,000",6.0,85203.0
1538281.0,Arizona,40.0,State,1.0,Call 3,Complete,Exit poll,0.605011940002441,Kerry,McCain,Yes,Female,White,50-59,Democrat,Conservative,No,"$200,000 or more",Worse today,Catholic,Postgraduate study,No,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Decreased,Less likely to vote for Bush,I moved to AZ 5-10 years ago,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Maricopa County,Suburbs,Suburbs,5.0,85268.0
1538291.0,Arizona,89.0,State,1.0,Call 3,Complete,Exit poll,0.43300473690033,Bush,McCain,Did not vote,Female,White,40-44,Republican,Moderate,Yes,,Better today,,,No,No,Before that,Against his opponent,Omit,Omit,Strongly approve,Somewhat approve,Omit,Omit,Only George W. Bush,Somewhat well,Excellent,Decreased,Had no effect on your vote for president,I was born in Arizona,White female,30-44,40-49,18-64,Republican,,,,,All others,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Omit,Omit,White,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,86301.0
1538294.0,Arizona,15.0,State,1.0,Call 3,Complete,Exit poll,0.638012588024139,Kerry,McCain,Yes,Female,White,30-39,Independent,Moderate,No,"$30,000-$49,999",About the same,Catholic,College graduate,No,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Omit,Neither of them,Neither of them,Somewhat badly,Not so good,Kept about the same,Had no effect on your vote for president,I moved to AZ 5-10 years ago,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,White,English,Maricopa County,"City over 500,000","City over 50,000",4.0,85015.0
1538312.0,Arizona,2.0,State,1.0,Call 3,Complete,Exit poll,0.548499405384064,Bush,McCain,Yes,Female,White,50-59,Republican,Moderate,No,"$100,000-$149,999",About the same,Catholic,Postgraduate study,No,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ in the last 4 years,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,8.0,85650.0
1538313.0,Arizona,40.0,State,1.0,Call 3,Complete,Exit poll,0.799079656600952,Kerry,McCain,Yes,Male,White,75 or over,Republican,Conservative,No,"$200,000 or more",About the same,Protestant,Some college/associate degree,Yes,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Decreased,More likely to vote for Bush,I moved to AZ more than 10 years ago,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,Suburbs,Suburbs,5.0,85268.0
1538316.0,Arizona,46.0,State,1.0,Call 3,Complete,Exit poll,0.855247914791107,Bush,McCain,Yes,Female,White,18-24,Independent,Moderate,No,"$30,000-$49,999",Better today,Other Christian,High school graduate,No,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Decreased,Had no effect on your vote for president,I moved to AZ in the last 4 years,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City: 50,000 to 500,000","City over 50,000",6.0,85203.0
1538321.0,Arizona,60.0,State,1.0,Call 3,Complete,Exit poll,1.26409077644348,Bush,McCain,Yes,Male,Hispanic/Latino,30-39,Republican,Moderate,No,"$30,000-$49,999",Better today,Catholic,Some college/associate degree,No,Yes,Before that,For your candidate,Omit,Omit,Somewhat approve,Strongly approve,Safer from terrorism,Both of them,Only George W. Bush,Somewhat well,Good,Decreased,More likely to vote for Bush,,Non-white male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,American Indian,English,Maricopa County,"City over 500,000","City over 50,000",4.0,85031.0
1538328.0,Arizona,89.0,State,1.0,Call 3,Complete,Exit poll,0.571089386940002,Kerry,McCain,No,Male,White,45-49,Republican,Moderate,No,"$50,000-$74,999",About the same,None,Some college/associate degree,No,No,During the last month,Omit,Health care,Will bring about needed change,Somewhat approve,Somewhat disapprove,Omit,Both of them,Both of them,Somewhat badly,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,86301.0
1538339.0,Arizona,15.0,State,1.0,Call 3,Complete,Exit poll,0.689504086971283,Bush,McCain,Yes,Male,White,30-39,Republican,Moderate,No,"$50,000-$74,999",Better today,Other Christian,College graduate,Yes,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ in the last 4 years,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City over 500,000","City over 50,000",4.0,85015.0
1538349.0,Arizona,40.0,State,1.0,Call 3,Complete,Exit poll,0.592061340808868,Kerry,McCain,Yes,Male,White,45-49,Democrat,Liberal,No,"$75,000-$99,999",Worse today,Catholic,College graduate,No,No,In the last three days,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Decreased,Had no effect on your vote for president,I moved to AZ 5-10 years ago,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Maricopa County,Suburbs,Suburbs,5.0,85268.0
1538358.0,Arizona,46.0,State,1.0,Call 3,Complete,Exit poll,0.836940884590149,Bush,McCain,Yes,Male,White,18-24,Republican,Conservative,No,"$75,000-$99,999",Better today,Mormon/LDS,Some college/associate degree,No,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Increased,Had no effect on your vote for president,I was born in Arizona,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City: 50,000 to 500,000","City over 50,000",6.0,85203.0
1538366.0,Arizona,89.0,State,1.0,Call 3,Complete,Exit poll,0.530805826187134,Bush,McCain,Yes,Female,White,50-59,Republican,Moderate,Yes,"$15,000-$29,999",Worse today,Protestant,High school graduate,No,No,Before that,Against his opponent,Economy/Jobs,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Neither of them,Neither of them,Somewhat badly,Not so good,Decreased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,White,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,86301.0
1538369.0,Arizona,2.0,State,1.0,Call 3,Complete,Exit poll,0.536758482456207,Bush,McCain,Yes,Male,Hispanic/Latino,50-59,Republican,Conservative,No,"$100,000-$149,999",Better today,Catholic,High school graduate,No,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Kept about the same,Had no effect on your vote for president,I was born in Arizona,Non-white male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Hispanic/Latino,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,8.0,85650.0
1538381.0,Arizona,40.0,State,1.0,Call 3,Complete,Exit poll,0.78432160615921,Kerry,Starky,No,Male,White,60-64,Democrat,Liberal,No,"$30,000-$49,999",About the same,Something else,Some college/associate degree,No,No,Before that,Against his opponent,Moral values,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Increased,Less likely to vote for Bush,I moved to AZ more than 10 years ago,White male,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Maricopa County,Suburbs,Suburbs,5.0,85268.0
1538389.0,Arizona,89.0,State,1.0,Call 3,Not complete,Exit poll,0.471083790063858,Kerry,Starky,No,Female,White,50-59,,,,,,,,,No,Before that,Omit,Iraq,Is intelligent,Strongly disapprove,,,,,,Poor,,,,White female,45-59,50-64,18-64,,,,,,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,White,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,86301.0
1538401.0,Arizona,15.0,State,1.0,Call 3,Complete,Exit poll,0.41849210858345,Kerry,McCain,,Female,White,45-49,Independent,Liberal,No,"$50,000-$74,999",About the same,Catholic,High school graduate,No,No,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Omit,Omit,Very badly,Good,Omit,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Omit,Omit,Omit,Omit,White,English,Maricopa County,"City over 500,000","City over 50,000",4.0,85015.0
1538404.0,Arizona,46.0,State,1.0,Call 3,Complete,Exit poll,0.861880123615265,Bush,McCain,Yes,Male,White,30-39,Republican,Conservative,Yes,"$30,000-$49,999",Better today,Mormon/LDS,College graduate,No,No,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Decreased,More likely to vote for Bush,I moved to AZ 5-10 years ago,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City: 50,000 to 500,000","City over 50,000",6.0,85203.0
1538417.0,Arizona,74.0,State,1.0,Call 3,Complete,Exit poll,0.717137098312378,Kerry,McCain,Yes,Female,White,30-39,Republican,Moderate,No,"$15,000-$29,999",About the same,Something else,Some college/associate degree,No,No,Before that,Against his opponent,Moral values,Will bring about needed change,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Both of them,Only John Kerry,Somewhat badly,Not so good,Kept about the same,Had no effect on your vote for president,I was born in Arizona,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,English,Pima/Pinal/Santa Cruz,Suburbs,Suburbs,8.0,85737.0
1538427.0,Arizona,2.0,State,1.0,Call 3,Complete,Exit poll,0.548499405384064,Bush,McCain,Yes,Female,White,50-59,Republican,Moderate,No,"$100,000-$149,999",About the same,Protestant,College graduate,No,No,During the last month,For your candidate,Terrorism,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,8.0,85650.0
1538430.0,Arizona,89.0,State,1.0,Call 3,Complete,Exit poll,0.530805826187134,Bush,McCain,Yes,Female,Hispanic/Latino,40-44,Republican,Conservative,No,"$30,000-$49,999",Better today,Catholic,High school graduate,No,Yes,Before that,For your candidate,Omit,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Kept about the same,More likely to vote for Bush,I was born in Arizona,Non-white female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Hispanic/Latino,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,86301.0
1538431.0,Arizona,40.0,State,1.0,Call 3,Complete,Exit poll,0.866522252559662,Bush,McCain,Yes,,White,65-74,Republican,Conservative,No,"$30,000-$49,999",Worse today,Catholic,Some college/associate degree,Yes,No,Before that,For your candidate,Terrorism,Omit,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Omit,Somewhat well,Excellent,Kept about the same,Had no effect on your vote for president,I moved to AZ in the last 4 years,,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Omit,Omit,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,Suburbs,Suburbs,5.0,85268.0
1538454.0,Arizona,46.0,State,1.0,Call 3,Complete,Exit poll,0.855247914791107,Bush,McCain,Yes,Female,White,18-24,Something Else,,Yes,"$15,000-$29,999",Worse today,Something else,Some college/associate degree,No,No,Just today,Against his opponent,Omit,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Neither of them,Only George W. Bush,Somewhat well,Good,Decreased,Had no effect on your vote for president,I was born in Arizona,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,White,English,Maricopa County,"City: 50,000 to 500,000","City over 50,000",6.0,85203.0
1538470.0,Arizona,40.0,State,1.0,Call 3,Complete,Exit poll,0.593838095664978,Kerry,Starky,No,Female,White,30-39,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Protestant,College graduate,No,No,Before that,Against his opponent,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Omit,Omit,Very badly,Not so good,Omit,Had no effect on your vote for president,I was born in Arizona,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Omit,Omit,Omit,Omit,White,English,Maricopa County,Suburbs,Suburbs,5.0,85268.0
1538474.0,Arizona,2.0,State,1.0,Call 3,Complete,Exit poll,0.536758482456207,Bush,McCain,Yes,Male,White,30-39,Republican,Conservative,No,"$50,000-$74,999",Better today,Protestant,Some college/associate degree,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Decreased,Had no effect on your vote for president,I moved to AZ in the last 4 years,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,8.0,85650.0
1538485.0,Arizona,74.0,State,1.0,Call 3,Complete,Exit poll,0.653825521469116,Bush,McCain,No,Female,White,45-49,Republican,Moderate,No,"$100,000-$149,999",About the same,Protestant,Postgraduate study,No,No,Before that,For your candidate,Omit,Has clear stands on the issues,Strongly approve,Somewhat approve,Less safe from terrorism,Both of them,Both of them,Somewhat well,Not so good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,English,Pima/Pinal/Santa Cruz,Suburbs,Suburbs,8.0,85737.0
1538510.0,Arizona,40.0,State,1.0,Call 3,Complete,Exit poll,0.653840065002441,Bush,McCain,Yes,Male,White,45-49,Republican,Moderate,No,"$50,000-$74,999",About the same,Protestant,College graduate,No,No,Before that,For your candidate,Taxes,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Excellent,Decreased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,Suburbs,Suburbs,5.0,85268.0
