ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,wgt,PRESMA04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,VETVOTER,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,FAVKERY,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1526280.0,Massachusetts,86.0,National,4.0,Call 3,Complete,2.20522141456604,Bush,Female,White,45-49,Independent,Conservative,"$100,000-$149,999",,,,No,Before that,,,,,,,Only George W. Bush,Unfavorable,White female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,White,North/South Shores,Suburbs,Suburbs,10.0,2358.0
1502948.0,Massachusetts,2.0,State,1.0,Call 2,Complete,0.673954665660858,Kerry,Male,Other,45-49,Independent,Moderate,"$75,000-$99,999",Worse today,Something else,No,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,Non-white male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Other,Boston area,Suburbs,Suburbs,7.0,2476.0
1502946.0,Massachusetts,93.0,State,1.0,Call 2,Complete,0.907180786132813,Kerry,Female,White,65-74,Democrat,Moderate,"$100,000-$149,999",About the same,Jewish,No,No,Before that,Against his opponent,Moral values,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Favorable,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,West,Suburbs,Suburbs,1.0,1254.0
1500609.0,Massachusetts,8.0,State,1.0,Call 2,Complete,1.11746060848236,Kerry,Female,Black,50-59,Independent,Liberal,,Worse today,Other Christian,No,No,Before that,Against his opponent,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Favorable,Non-white female,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Black,Boston area,"City over 500,000","City over 50,000",8.0,2128.0
1505274.0,Massachusetts,50.0,State,1.0,Call 2,Complete,0.563238143920898,Kerry,Female,White,40-44,Democrat,Liberal,"$30,000-$49,999",Worse today,Something else,No,No,Before that,Omit,Taxes,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Omit,Favorable,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Omit,White,East,Suburbs,Suburbs,3.0,2038.0
1474941.0,Massachusetts,77.0,State,1.0,Call 2,Complete,0.899337232112885,Kerry,Female,White,30-39,Democrat,Liberal,"$200,000 or more",Better today,Catholic,No,No,Before that,For your candidate,Moral values,Is intelligent,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Boston area,"City: 50,000 to 500,000","City over 50,000",4.0,2460.0
1481937.0,Massachusetts,82.0,National,4.0,Call 1,Complete,2.49674701690674,Kerry,Female,Black,60-64,Independent,Moderate,"$100,000-$149,999",,,,,Before that,,,,,,,Only John Kerry,Favorable,Non-white female,60 or over,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,Black,North/South Shores,Rural,Small cities and Rural,10.0,2557.0
1477268.0,Massachusetts,50.0,State,1.0,Call 1,Complete,0.61394214630127,Kerry,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",Worse today,Catholic,Yes,No,During the last month,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Favorable,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,2038.0
1477726.0,Massachusetts,50.0,State,1.0,Call 1,Complete,0.563238143920898,Kerry,Female,White,50-59,Democrat,Liberal,"$100,000-$149,999",Better today,None,No,No,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Neither of them,Favorable,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,East,Suburbs,Suburbs,3.0,2038.0
1474929.0,Massachusetts,79.0,National,1.0,Call 1,Complete,2.68109536170959,Bush,Male,Hispanic/Latino,40-44,Republican,Moderate,"$100,000-$149,999",Better today,Other Christian,No,Yes,Before that,,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,,,Non-white male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,Hispanic/Latino,North/South Shores,Suburbs,Suburbs,6.0,1845.0
1474926.0,Massachusetts,103.0,State,1.0,Call 1,Complete,0.329761475324631,Other,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",Worse today,Catholic,No,No,During the last month,For your candidate,Moral values,Has clear stands on the issues,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Unfavorable,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,5.0,1876.0
1527488.0,Massachusetts,27.0,National,3.0,Call 3,Complete,0.446138501167297,Bush,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",,Catholic,,No,,Against his opponent,,,,,,,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,,,,,,,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
1500586.0,Massachusetts,98.0,State,1.0,Call 2,Complete,0.888167798519135,Kerry,Female,Hispanic/Latino,25-29,Democrat,Liberal,"$15,000-$29,999",Worse today,Catholic,No,Yes,Before that,Against his opponent,Taxes,Will bring about needed change,Strongly disapprove,Somewhat approve,Safer from terrorism,Both of them,Favorable,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,Hispanic/Latino,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,1104.0
1526248.0,Massachusetts,8.0,State,1.0,Call 3,Complete,1.07832741737366,Kerry,Male,Hispanic/Latino,30-39,Democrat,Liberal,"$75,000-$99,999",Worse today,Catholic,No,Yes,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Favorable,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,Hispanic/Latino,Boston area,"City over 500,000","City over 50,000",8.0,2128.0
1474919.0,Massachusetts,15.0,National,4.0,Call 1,Complete,1.27201175689697,Bush,Male,Asian,30-39,Independent,Moderate,"$100,000-$149,999",,,,No,Just today,,,,,,,Only George W. Bush,Unfavorable,Non-white male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",,,,,Just today/In the last three days,Just today/In the last three days/Sometime last week,,Only Bush/Both,Only Bush/Neither,Asian,Boston area,"City over 500,000","City over 50,000",8.0,2116.0
1528571.0,Massachusetts,27.0,National,3.0,Call 3,Complete,0.496609926223755,Kerry,Female,White,18-24,Independent,Moderate,"$15,000-$29,999",,Protestant,,No,,For your candidate,,,,,,,,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
1474910.0,Massachusetts,93.0,State,1.0,Call 1,Complete,0.907180786132813,Kerry,Female,White,75 or over,Democrat,Liberal,"$200,000 or more",About the same,Protestant,No,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,West,Suburbs,Suburbs,1.0,1254.0
1526235.0,Massachusetts,27.0,National,4.0,Call 3,Complete,0.373260498046875,Kerry,Female,White,50-59,Independent,Moderate,"$200,000 or more",,,,No,Sometime last week,,,,,,,Neither of them,Unfavorable,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,,Only Kerry/Neither,Only Bush/Neither,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
1528565.0,Massachusetts,32.0,State,1.0,Call 3,Complete,0.44317489862442,Kerry,Female,White,25-29,Something Else,Moderate,"$50,000-$74,999",Worse today,Something else,No,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Favorable,White female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,East,Suburbs,Suburbs,3.0,1510.0
1500563.0,Massachusetts,86.0,National,2.0,Call 2,Complete,2.40374064445496,Bush,Male,White,40-44,Republican,Conservative,"$200,000 or more",About the same,Catholic,No,No,Before that,,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Less safe from terrorism,,,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,White,North/South Shores,Suburbs,Suburbs,10.0,2358.0
1507559.0,Massachusetts,77.0,State,1.0,Call 2,Complete,0.899337232112885,Kerry,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",Worse today,Jewish,No,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Boston area,"City: 50,000 to 500,000","City over 50,000",4.0,2460.0
1484228.0,Massachusetts,82.0,National,1.0,Call 1,Complete,2.4596700668335,Bush,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",Better today,Catholic,No,No,Before that,,Iraq,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,,,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,White,North/South Shores,Rural,Small cities and Rural,10.0,2557.0
1500558.0,Massachusetts,79.0,National,2.0,Call 1,Complete,2.68109536170959,Bush,Male,White,30-39,Republican,Moderate,"$200,000 or more",About the same,None,No,No,Before that,,Terrorism,Has clear stands on the issues,Somewhat disapprove,Strongly disapprove,Safer from terrorism,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,North/South Shores,Suburbs,Suburbs,6.0,1845.0
1526213.0,Massachusetts,32.0,State,1.0,Call 3,Complete,0.364843487739563,Bush,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",Better today,Catholic,No,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Unfavorable,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,3.0,1510.0
1474886.0,Massachusetts,86.0,National,3.0,Call 1,Complete,1.58952045440674,Kerry,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",,Protestant,,No,,Against his opponent,,,,,,,,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,,White,North/South Shores,Suburbs,Suburbs,10.0,2358.0
1474882.0,Massachusetts,103.0,State,1.0,Call 1,Complete,0.640197098255157,Bush,Female,White,50-59,Republican,Moderate,"$75,000-$99,999",About the same,Protestant,No,No,Before that,Against his opponent,Terrorism,Is a strong leader,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Unfavorable,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,5.0,1876.0
1528609.0,Massachusetts,82.0,National,2.0,Call 3,Complete,1.62650489807129,Kerry,Female,White,45-49,Democrat,Liberal,"$50,000-$74,999",Worse today,Something else,No,No,Before that,,Moral values,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,North/South Shores,Rural,Small cities and Rural,10.0,2557.0
1500539.0,Massachusetts,27.0,National,4.0,Call 2,Complete,0.593571543693542,Bush,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",,,,No,During the last month,,,,,,,Both of them,Favorable,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Kerry/Both,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
1502869.0,Massachusetts,2.0,State,1.0,Call 2,Complete,0.90630841255188,Bush,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",About the same,Catholic,No,No,Before that,Against his opponent,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Unfavorable,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Boston area,Suburbs,Suburbs,7.0,2476.0
1500289.0,Massachusetts,86.0,National,2.0,Call 2,Complete,2.20522141456604,Bush,Female,White,45-49,Independent,Conservative,"$50,000-$74,999",Better today,Other Christian,No,No,Before that,,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,,,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,White,North/South Shores,Suburbs,Suburbs,10.0,2358.0
1500532.0,Massachusetts,8.0,State,1.0,Call 2,Complete,1.31619012355804,Kerry,Female,White,25-29,Democrat,Moderate,"$15,000-$29,999",Worse today,Catholic,No,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Boston area,"City over 500,000","City over 50,000",8.0,2128.0
1500285.0,Massachusetts,90.0,National,4.0,Call 2,Complete,0.607413649559021,Kerry,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",,,,No,Before that,,,,,,,Only John Kerry,Favorable,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,2769.0
1500529.0,Massachusetts,90.0,National,3.0,Call 2,Complete,0.329761475324631,Other,Female,White,45-49,Independent,Conservative,"$75,000-$99,999",,Other Christian,,No,,For your candidate,,,,,,,,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,,,White,East,Suburbs,Suburbs,3.0,2769.0
1475901.0,Massachusetts,90.0,National,3.0,Call 1,Complete,0.665302872657776,Bush,Female,White,40-44,Independent,Moderate,"$100,000-$149,999",,Protestant,,No,,For your candidate,,,,,,,,White female,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,,White,East,Suburbs,Suburbs,3.0,2769.0
1474862.0,Massachusetts,77.0,State,1.0,Call 2,Complete,0.899337232112885,Kerry,Female,White,30-39,Democrat,Liberal,"$100,000-$149,999",About the same,Catholic,No,No,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Favorable,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,Boston area,"City: 50,000 to 500,000","City over 50,000",4.0,2460.0
1530850.0,Massachusetts,50.0,State,1.0,Call 3,Complete,0.616917192935944,Bush,Female,White,40-44,Republican,Moderate,"$50,000-$74,999",About the same,Catholic,No,No,During the last month,Against his opponent,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Unfavorable,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,3.0,2038.0
1477183.0,Massachusetts,2.0,State,1.0,Call 1,Complete,0.827801406383514,Kerry,Male,,75 or over,Democrat,Liberal,"$15,000-$29,999",Worse today,Protestant,,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,,Boston area,Suburbs,Suburbs,7.0,2476.0
1500511.0,Massachusetts,15.0,National,3.0,Call 2,Complete,1.15455269813538,Kerry,Female,White,18-24,Democrat,Liberal,"$50,000-$74,999",,Protestant,,No,,For your candidate,,,,,,,,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,,White,Boston area,"City over 500,000","City over 50,000",8.0,2116.0
1526173.0,Massachusetts,8.0,State,1.0,Call 3,Complete,1.43467664718628,Kerry,Male,White,18-24,Democrat,Moderate,"$15,000-$29,999",Worse today,Catholic,No,No,Before that,Against his opponent,Omit,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Favorable,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,Boston area,"City over 500,000","City over 50,000",8.0,2128.0
1526171.0,Massachusetts,86.0,National,4.0,Call 3,Complete,1.98167729377747,Kerry,Female,White,60-64,Democrat,Liberal,"$75,000-$99,999",,,,No,Before that,,,,,,,Only John Kerry,Favorable,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,White,North/South Shores,Suburbs,Suburbs,10.0,2358.0
1474844.0,Massachusetts,15.0,National,4.0,Call 1,Complete,1.25848829746246,Kerry,Male,White,18-24,Democrat,Moderate,"$30,000-$49,999",,,,No,Before that,,,,,,,Only John Kerry,Favorable,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,White,Boston area,"City over 500,000","City over 50,000",8.0,2116.0
1505171.0,Massachusetts,50.0,State,1.0,Call 2,Complete,0.61394214630127,Kerry,Male,White,30-39,Democrat,Liberal,"$100,000-$149,999",About the same,Catholic,No,No,Before that,Against his opponent,Terrorism,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Both of them,Favorable,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,2038.0
1474840.0,Massachusetts,103.0,State,1.0,Call 1,Complete,0.869993269443512,Bush,Female,White,65-74,Independent,Moderate,"Under $15,000",Worse today,Catholic,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Omit,Only George W. Bush,Unfavorable,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,5.0,1876.0
1528493.0,Massachusetts,79.0,National,2.0,Call 3,Complete,2.85891556739807,Bush,Male,White,65-74,Republican,Conservative,"$100,000-$149,999",Worse today,Protestant,Yes,No,Before that,,Terrorism,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,,,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,White,North/South Shores,Suburbs,Suburbs,6.0,1845.0
1528492.0,Massachusetts,32.0,State,1.0,Call 3,Complete,0.363084048032761,Kerry,Male,White,50-59,Independent,Moderate,"$100,000-$149,999",About the same,Catholic,Yes,No,Before that,Against his opponent,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,1510.0
1507494.0,Massachusetts,77.0,State,1.0,Call 2,Complete,1.7539074420929,Bush,Male,White,25-29,Independent,Conservative,"$75,000-$99,999",Better today,Jewish,No,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Unfavorable,White male,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Boston area,"City: 50,000 to 500,000","City over 50,000",4.0,2460.0
1474831.0,Massachusetts,32.0,State,1.0,Call 1,Complete,0.333097815513611,Kerry,Female,White,40-44,Democrat,Moderate,"$75,000-$99,999",Worse today,Protestant,Yes,No,Just today,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Favorable,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,1510.0
1477162.0,Massachusetts,50.0,State,1.0,Call 1,Complete,0.616917192935944,Bush,Female,White,40-44,Republican,Conservative,"$200,000 or more",Better today,Catholic,No,No,Before that,For your candidate,Iraq,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Unfavorable,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,3.0,2038.0
1526154.0,Massachusetts,27.0,National,4.0,Call 3,Complete,0.373260498046875,Kerry,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",,,,No,Before that,,,,,,,Only John Kerry,Favorable,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
1502507.0,Massachusetts,27.0,National,2.0,Call 2,Complete,0.48630091547966,Bush,Male,White,30-39,Independent,Conservative,"$30,000-$49,999",Worse today,Catholic,No,No,Just today,,Terrorism,Will bring about needed change,Somewhat approve,Somewhat disapprove,Less safe from terrorism,,,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,,,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
