ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESAR04,SENAR04,AMEND3AR,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1522952.0,Arkansas,33.0,State,1.0,Call 1,Not complete,0.862842082977295,Kerry,Lincoln,Yes,Female,White,60-64,,,,,,,,During the last month,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,,,,White female,60 or over,50-64,18-64,,,,,,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,All others,White,South,"City: 10,000 to 49,999",Small cities and Rural,4.0,71901.0
1530904.0,Arkansas,79.0,State,1.0,Call 3,Complete,0.748402237892151,Bush,Holt,Yes,Male,White,40-44,Republican,Moderate,"$75,000-$99,999",Worse today,Protestant,No,Yes,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Northwest,"City: 50,000 to 500,000","City over 50,000",3.0,72903.0
1533235.0,Arkansas,9.0,State,1.0,Call 3,Complete,0.840275824069977,Kerry,Lincoln,No,Female,White,40-44,Democrat,Liberal,"$30,000-$49,999",About the same,Other Christian,No,Yes,During the last month,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,72756.0
1516256.0,Arkansas,54.0,State,1.0,Call 2,Complete,1.20539128780365,Bush,Holt,Yes,Male,White,18-24,Republican,,,About the same,Other Christian,Yes,Yes,Before that,Against his opponent,Omit,Omit,Strongly approve,Omit,Omit,Only George W. Bush,White male,18-29,18-24,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Only Bush/Both,Only Bush/Neither,All others,White,South,Rural,Small cities and Rural,4.0,71764.0
1515462.0,Arkansas,55.0,State,1.0,Call 2,Complete,0.754986822605133,Kerry,Lincoln,Yes,Female,White,60-64,Democrat,Moderate,"$100,000-$149,999",About the same,Protestant,Yes,Yes,In the last three days,For your candidate,Iraq,Will bring about needed change,Strongly approve,Somewhat disapprove,Less safe from terrorism,Only John Kerry,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,South,"City: 10,000 to 49,999",Small cities and Rural,4.0,71701.0
1516901.0,Arkansas,54.0,State,1.0,Call 2,Complete,1.66163980960846,Kerry,Lincoln,Yes,Female,Black,30-39,Democrat,Liberal,"$15,000-$29,999",Worse today,Other Christian,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,Black,South,Rural,Small cities and Rural,4.0,71764.0
1514567.0,Arkansas,69.0,State,1.0,Call 2,Complete,1.03520798683167,Kerry,Lincoln,No,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",Better today,Other Christian,Yes,No,In the last three days,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Neither of them,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72212.0
1484721.0,Arkansas,9.0,State,1.0,Call 1,Complete,0.76696252822876,Bush,Holt,Yes,Female,White,40-44,Republican,Conservative,"$75,000-$99,999",Better today,Other Christian,Yes,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,72756.0
1486568.0,Arkansas,69.0,State,1.0,Call 1,Complete,1.09537589550018,Bush,Holt,Yes,Male,White,65-74,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,Yes,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72212.0
1514562.0,Arkansas,33.0,State,1.0,Call 1,Not complete,0.858398258686066,Bush,Lincoln,Yes,Male,White,30-39,,,,,,,,In the last three days,Against his opponent,Moral values,Has strong religious faith,Somewhat disapprove,,,,White male,30-44,30-39,18-64,,,,,,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,,All others,White,South,"City: 10,000 to 49,999",Small cities and Rural,4.0,71901.0
1533224.0,Arkansas,52.0,State,1.0,Call 3,Complete,0.351639330387115,,Lincoln,Yes,Male,White,18-24,Democrat,Liberal,"Under $15,000",Worse today,Other Christian,Yes,No,Just today,For your candidate,Terrorism,Cares about people like me,Strongly disapprove,Strongly approve,Less safe from terrorism,Only John Kerry,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,All others,White,East,Rural,Small cities and Rural,1.0,72438.0
1531987.0,Arkansas,30.0,State,1.0,Call 3,Complete,0.677926898002625,Bush,Holt,Yes,Male,White,30-39,Independent,Moderate,"$15,000-$29,999",About the same,Protestant,Yes,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,South,"City: 10,000 to 49,999",Small cities and Rural,4.0,71901.0
1514558.0,Arkansas,85.0,State,1.0,Call 2,Complete,0.888137996196747,Bush,Holt,Yes,Female,White,75 or over,Democrat,Moderate,"$15,000-$29,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,72762.0
1488894.0,Arkansas,75.0,State,1.0,Call 1,Complete,0.623805105686188,Kerry,,Yes,Female,White,65-74,Democrat,Conservative,"Under $15,000",About the same,Protestant,Yes,No,Just today,Against his opponent,Taxes,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,72335.0
1514556.0,Arkansas,72.0,State,1.0,Call 2,Complete,1.13611876964569,Kerry,Lincoln,Yes,Male,Black,18-24,Democrat,,,Better today,Other Christian,Yes,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Non-white male,18-29,18-24,18-64,Democrat,,,Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,Black,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72116.0
1531983.0,Arkansas,55.0,State,1.0,Call 3,Complete,0.746919214725494,Bush,Lincoln,No,Female,White,40-44,Republican,Conservative,"$15,000-$29,999",Better today,Catholic,No,Yes,Before that,For your candidate,Moral values,Cares about people like me,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,South,"City: 10,000 to 49,999",Small cities and Rural,4.0,71701.0
1513883.0,Arkansas,16.0,State,1.0,Call 2,Complete,3.03035092353821,Kerry,Lincoln,Yes,Male,White,75 or over,Democrat,Conservative,"$50,000-$74,999",Worse today,Protestant,Yes,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,Little Rock area,Rural,Small cities and Rural,2.0,72127.0
1533216.0,Arkansas,55.0,State,1.0,Call 3,Complete,0.754986822605133,Kerry,Lincoln,Yes,Female,White,75 or over,Democrat,Moderate,"Under $15,000",About the same,Protestant,Yes,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,South,"City: 10,000 to 49,999",Small cities and Rural,4.0,71701.0
1513881.0,Arkansas,79.0,State,1.0,Call 2,Complete,0.748402237892151,Bush,Holt,Yes,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Northwest,"City: 50,000 to 500,000","City over 50,000",3.0,72903.0
1514548.0,Arkansas,37.0,State,1.0,Call 2,Complete,0.929631590843201,Bush,Holt,Yes,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",Better today,Other Christian,Yes,Yes,During the last month,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Omit,Omit,Both of them,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Only Bush/Both,Only Kerry/Both,Married women,White,East,Rural,Small cities and Rural,1.0,72556.0
1514547.0,Arkansas,28.0,State,1.0,Call 2,Complete,1.1391909122467,Bush,Holt,Yes,Male,White,60-64,Republican,Conservative,"$30,000-$49,999",About the same,Catholic,No,Yes,Before that,For your candidate,Economy/Jobs,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Little Rock area,Suburbs,Suburbs,2.0,72058.0
1486728.0,Arkansas,2.0,State,1.0,Call 1,Complete,0.888137996196747,Bush,Holt,Yes,Female,White,60-64,Republican,Conservative,"$30,000-$49,999",About the same,Catholic,Yes,Yes,Before that,For your candidate,Iraq,Is a strong leader,Somewhat approve,Omit,Safer from terrorism,Only George W. Bush,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,Rural,Small cities and Rural,1.0,72658.0
1482502.0,Arkansas,3.0,State,1.0,Call 1,Complete,1.79261660575867,,,Yes,Female,White,65-74,Independent,Conservative,,About the same,Protestant,Yes,No,Before that,Against his opponent,Omit,Omit,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Only George W. Bush,White female,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,All others,White,Northwest,Rural,Small cities and Rural,1.0,72617.0
1481878.0,Arkansas,9.0,State,1.0,Call 1,Complete,0.914696931838989,Kerry,Lincoln,Yes,Female,White,60-64,Democrat,Moderate,"$50,000-$74,999",Worse today,Protestant,,Yes,Before that,Against his opponent,Health care,Is intelligent,Strongly disapprove,Somewhat disapprove,Omit,Only John Kerry,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,72756.0
1486722.0,Arkansas,26.0,State,1.0,Call 1,Complete,0.635863184928894,Bush,Holt,Yes,Female,White,30-39,Something Else,Moderate,"$50,000-$74,999",About the same,Something else,No,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,South,Rural,Small cities and Rural,4.0,71655.0
1484209.0,Arkansas,26.0,State,1.0,Call 1,Complete,0.846015393733978,Bush,Lincoln,Yes,Female,White,60-64,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,South,Rural,Small cities and Rural,4.0,71655.0
1484208.0,Arkansas,68.0,National,2.0,Call 1,Not complete,1.21579074859619,Bush,Lincoln,Yes,Male,White,65-74,,,,,,,,During the last month,,Economy/Jobs,Has clear stands on the issues,Strongly approve,,,,White male,60 or over,65 or over,65 or over,,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,All others,White,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72207.0
1530802.0,Arkansas,4.0,State,1.0,Call 3,Complete,1.00295102596283,Bush,Holt,Yes,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,72653.0
1488981.0,Arkansas,30.0,State,1.0,Call 1,Complete,0.600537478923798,Bush,Holt,Yes,Female,Asian,30-39,Republican,Liberal,"$30,000-$49,999",Better today,Catholic,,Yes,Before that,For your candidate,Moral values,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Non-white female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,Asian,South,"City: 10,000 to 49,999",Small cities and Rural,4.0,71901.0
1495766.0,Arkansas,4.0,State,1.0,Call 1,Complete,1.31107878684998,Bush,Holt,Yes,Male,White,60-64,Independent,Conservative,"$30,000-$49,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,72653.0
1514532.0,Arkansas,52.0,State,1.0,Call 2,Complete,0.50680023431778,,Holt,Yes,Female,White,75 or over,Republican,Liberal,"$30,000-$49,999",About the same,,Yes,Yes,Before that,For your candidate,Omit,Omit,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",,,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,East,Rural,Small cities and Rural,1.0,72438.0
1516124.0,Arkansas,52.0,State,1.0,Call 2,Complete,0.700939059257507,Bush,Holt,,Female,White,75 or over,Independent,Moderate,"Under $15,000",Better today,Protestant,Yes,No,Before that,Omit,Omit,Omit,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,East,Rural,Small cities and Rural,1.0,72438.0
1486882.0,Arkansas,63.0,State,1.0,Call 1,Complete,1.75907027721405,Kerry,Lincoln,No,Female,Black,25-29,Democrat,Moderate,"$15,000-$29,999",About the same,Other Christian,Yes,Yes,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,Black,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72117.0
1540192.0,Arkansas,48.0,State,1.0,Call 3,Complete,0.869952976703644,Bush,Holt,Yes,Female,White,60-64,Democrat,Moderate,"$50,000-$74,999",About the same,Protestant,Yes,No,Just today,For your candidate,Omit,Omit,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Little Rock area,Suburbs,Suburbs,1.0,72007.0
1532809.0,Arkansas,52.0,State,1.0,Call 3,Complete,0.416317701339722,Kerry,Lincoln,Yes,Male,White,45-49,Democrat,Moderate,"$30,000-$49,999",About the same,Other Christian,No,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,East,Rural,Small cities and Rural,1.0,72438.0
1513855.0,Arkansas,68.0,National,1.0,Call 2,Complete,0.808797657489777,Bush,Holt,No,Female,White,25-29,Republican,Moderate,"$15,000-$29,999",Better today,Catholic,Yes,No,Before that,,Taxes,Cares about people like me,Somewhat approve,Somewhat approve,Safer from terrorism,,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,All others,White,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72207.0
1514522.0,Arkansas,4.0,State,1.0,Call 2,Complete,1.00295102596283,Bush,Holt,Yes,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,No,Yes,Before that,Against his opponent,Iraq,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,72653.0
1514521.0,Arkansas,41.0,State,1.0,Call 2,Complete,1.00295102596283,Bush,Holt,Yes,Female,White,30-39,Democrat,Conservative,"$75,000-$99,999",Better today,Protestant,Yes,Yes,Before that,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,Rural,Small cities and Rural,3.0,72846.0
1513848.0,Arkansas,52.0,State,1.0,Call 2,Complete,0.588766634464264,Bush,Holt,Yes,Female,White,30-39,Independent,Conservative,"$50,000-$74,999",About the same,Other Christian,Yes,Yes,Before that,For your candidate,Moral values,Omit,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,East,Rural,Small cities and Rural,1.0,72438.0
1514755.0,Arkansas,68.0,National,2.0,Call 2,Complete,0.854372560977936,Bush,Holt,Yes,Female,White,45-49,Independent,Conservative,"$100,000-$149,999",Better today,Protestant,Yes,Yes,Before that,,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,,White female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,Married women,White,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72207.0
1484186.0,Arkansas,28.0,State,1.0,Call 1,Complete,0.871460020542145,Bush,Holt,Yes,Female,White,40-44,Republican,Conservative,,About the same,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Little Rock area,Suburbs,Suburbs,2.0,72058.0
1516106.0,Arkansas,75.0,State,1.0,Call 2,Complete,0.73653644323349,Kerry,Lincoln,No,Female,Black,18-24,Democrat,Moderate,"Under $15,000",Worse today,None,No,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,Black,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,72335.0
