ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESVT04,SENVT04,HOUVT04,GOVVT04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,GAYMRRGE,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1521473.0,Vermont,8.0,State,1.0,Call 3,Complete,2.18864488601685,Bush,Leahy,Sanders,Douglas,Female,White,40-44,Democrat,,"$15,000-$29,999",Better today,Catholic,Yes,In the last three days,For your candidate,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,Only George W. Bush,No legal recognition,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Green Mountains,Rural,Small cities and Rural,1.0,05443
1521477.0,Vermont,63.0,State,1.0,Call 3,Complete,0.768875956535339,Bush,McMullen,Parke,Douglas,Female,White,50-59,Republican,Liberal,"$75,000-$99,999",Better today,Protestant,Yes,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Somewhat approve,Only George W. Bush,Civil unions,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1521508.0,Vermont,56.0,State,1.0,Call 3,Complete,1.1579282283783,Kerry,Leahy,Sanders,Clavelle,Female,White,25-29,Independent,Liberal,"$100,000-$149,999",Better today,Something else,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Green Mountains,Suburbs,Suburbs,1.0,05482
1521512.0,Vermont,5.0,State,1.0,Call 3,Complete,1.2662034034729,Kerry,Leahy,,Douglas,Male,White,50-59,Democrat,,,About the same,,,Sometime last week,For your candidate,Iraq,Is a strong leader,Strongly disapprove,Strongly disapprove,Omit,No legal recognition,White male,45-59,50-64,18-64,Democrat,,,,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Omit,Omit,All others,White,Burlington/Winooski River Valley,Rural,Small cities and Rural,1.0,05602
1521555.0,Vermont,56.0,State,1.0,Call 3,Not complete,1.05603814125061,Kerry,Leahy,Sanders,Douglas,Male,White,40-44,,,,,,,Just today,Against his opponent,Terrorism,Is a strong leader,Strongly disapprove,,,,White male,30-44,40-49,18-64,,,,,,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,,All others,White,Green Mountains,Suburbs,Suburbs,1.0,05482
1521558.0,Vermont,8.0,State,1.0,Call 3,Complete,0.622488796710968,Kerry,Leahy,Sanders,Clavelle,Male,White,30-39,Independent,Liberal,"$30,000-$49,999",About the same,Something else,Yes,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Green Mountains,Rural,Small cities and Rural,1.0,05443
1521563.0,Vermont,63.0,State,1.0,Call 3,Complete,0.581183731555939,Kerry,Leahy,Sanders,Clavelle,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",About the same,Catholic,No,Just today,Against his opponent,Economy/Jobs,Is intelligent,Somewhat disapprove,Strongly disapprove,Neither of them,Legally marry,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1521611.0,Vermont,5.0,State,1.0,Call 3,Complete,1.80766820907593,,Leahy,Sanders,Clavelle,Female,White,50-59,Something Else,Moderate,"$30,000-$49,999",About the same,Protestant,Yes,During the last month,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Civil unions,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Married women,White,Burlington/Winooski River Valley,Rural,Small cities and Rural,1.0,05602
1521613.0,Vermont,56.0,State,1.0,Call 3,Complete,1.10302364826202,Bush,Leahy,Parke,Douglas,Male,White,30-39,Republican,Conservative,"$150,000-$199,999",Better today,Catholic,Yes,Just today,For your candidate,Taxes,Will bring about needed change,Somewhat approve,Strongly approve,Only George W. Bush,Civil unions,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Green Mountains,Suburbs,Suburbs,1.0,05482
1521651.0,Vermont,71.0,State,1.0,Call 3,Complete,0.896142244338989,Kerry,Leahy,Sanders,Douglas,Female,White,40-44,Democrat,Liberal,"$30,000-$49,999",Better today,Protestant,No,In the last three days,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Both of them,Legally marry,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,All others,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1521652.0,Vermont,8.0,State,1.0,Call 3,Complete,0.621719479560852,Kerry,Leahy,Sanders,Clavelle,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",Worse today,Something else,Yes,Before that,Against his opponent,Taxes,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Green Mountains,Rural,Small cities and Rural,1.0,05443
1521664.0,Vermont,63.0,State,1.0,Call 3,Complete,0.712195038795471,Kerry,Leahy,Sanders,Douglas,Female,White,30-39,Something Else,Liberal,"$15,000-$29,999",About the same,Something else,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Both of them,Legally marry,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,All others,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1521665.0,Vermont,56.0,State,1.0,Call 3,Complete,1.1579282283783,Kerry,Leahy,Sanders,Clavelle,Female,White,18-24,Independent,Moderate,"$15,000-$29,999",Better today,Catholic,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Only John Kerry,Legally marry,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Green Mountains,Suburbs,Suburbs,1.0,05482
1521727.0,Vermont,56.0,State,1.0,Call 3,Complete,1.10302364826202,Bush,Leahy,Parke,Douglas,Male,White,50-59,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,Yes,During the last month,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat disapprove,Only George W. Bush,Civil unions,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,All others,White,Green Mountains,Suburbs,Suburbs,1.0,05482
1521732.0,Vermont,63.0,State,1.0,Call 3,Complete,0.324860453605652,Kerry,McMullen,Drown,Douglas,Female,White,45-49,Republican,Moderate,"$15,000-$29,999",Better today,Something else,No,During the last month,For your candidate,Education,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1521733.0,Vermont,8.0,State,1.0,Call 3,Complete,2.18864488601685,Bush,Leahy,Sanders,Douglas,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",About the same,Something else,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Civil unions,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Green Mountains,Rural,Small cities and Rural,1.0,05443
1521756.0,Vermont,71.0,State,1.0,Call 3,Complete,0.331266224384308,Did not vote,Leahy,Parke,Clavelle,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",Better today,Catholic,Yes,Before that,Omit,Iraq,Omit,Somewhat disapprove,Strongly disapprove,Both of them,Civil unions,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,All others,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1521776.0,Vermont,56.0,State,1.0,Call 3,Complete,1.05603814125061,Kerry,Leahy,Sanders,Douglas,Male,White,30-39,Democrat,Moderate,"$50,000-$74,999",About the same,None,No,Just today,Against his opponent,Economy/Jobs,Is honest and trustworthy,Somewhat disapprove,Somewhat disapprove,Only John Kerry,Civil unions,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Green Mountains,Suburbs,Suburbs,1.0,05482
1521795.0,Vermont,63.0,State,1.0,Call 3,Complete,0.864292621612549,Bush,Did not vote,Did not vote,Did not vote,Male,White,18-24,Republican,Moderate,"$15,000-$29,999",Better today,Other Christian,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Only George W. Bush,Civil unions,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1521811.0,Vermont,8.0,State,1.0,Call 3,Complete,0.621719479560852,Kerry,Leahy,Sanders,Clavelle,Female,White,50-59,Independent,Liberal,"$50,000-$74,999",About the same,None,No,Before that,For your candidate,Health care,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Green Mountains,Rural,Small cities and Rural,1.0,05443
1521824.0,Vermont,71.0,State,1.0,Call 3,Complete,0.634735882282257,Bush,Leahy,Parke,Douglas,Female,White,60-64,Independent,Moderate,"$75,000-$99,999",About the same,Protestant,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat disapprove,Only George W. Bush,Legally marry,White female,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,Married women,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1521836.0,Vermont,56.0,State,1.0,Call 3,Complete,0.81600683927536,Kerry,Leahy,Sanders,Clavelle,Female,White,45-49,Independent,Liberal,"$30,000-$49,999",Worse today,Catholic,Yes,Before that,Against his opponent,Education,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Green Mountains,Suburbs,Suburbs,1.0,05482
1521868.0,Vermont,63.0,State,1.0,Call 3,Complete,0.713076293468475,Kerry,Leahy,Sanders,Douglas,Male,White,30-39,Independent,Conservative,"$15,000-$29,999",Worse today,Protestant,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Somewhat approve,Neither of them,Civil unions,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,All others,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1521879.0,Vermont,71.0,State,1.0,Call 3,Complete,1.2716418504715,Kerry,Leahy,Sanders,Douglas,Female,Other,25-29,Independent,Conservative,"$15,000-$29,999",Worse today,Catholic,No,Just today,Against his opponent,Iraq,Will bring about needed change,Somewhat approve,Somewhat disapprove,Neither of them,No legal recognition,Non-white female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,Other,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1521880.0,Vermont,8.0,State,1.0,Call 3,Complete,0.956783592700958,Bush,McMullen,Parke,Douglas,Female,White,50-59,Republican,Moderate,"$75,000-$99,999",Better today,Protestant,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Civil unions,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Green Mountains,Rural,Small cities and Rural,1.0,05443
1521894.0,Vermont,52.0,State,1.0,Call 3,Complete,0.840682923793793,Bush,Leahy,Sanders,Douglas,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",Worse today,Protestant,Yes,Before that,Against his opponent,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Civil unions,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1521903.0,Vermont,56.0,State,1.0,Call 3,Complete,1.05473303794861,Kerry,Leahy,Sanders,Douglas,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",About the same,Other Christian,Yes,Before that,For your candidate,Iraq,Is a strong leader,Somewhat disapprove,Somewhat disapprove,Only John Kerry,Civil unions,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Green Mountains,Suburbs,Suburbs,1.0,05482
1521930.0,Vermont,63.0,State,1.0,Call 3,Complete,0.330570787191391,Kerry,McMullen,Parke,Clavelle,Male,White,30-39,Republican,Moderate,"$150,000-$199,999",Worse today,None,Yes,Just today,Against his opponent,Education,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Only John Kerry,Legally marry,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1521954.0,Vermont,71.0,State,1.0,Call 3,Complete,1.11572933197021,Bush,McMullen,Parke,Douglas,Female,White,65-74,Independent,Moderate,"$50,000-$74,999",About the same,Catholic,Yes,Sometime last week,Against his opponent,Terrorism,Has strong religious faith,Somewhat approve,Somewhat disapprove,Only George W. Bush,Civil unions,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,Married women,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1521966.0,Vermont,8.0,State,1.0,Call 3,Complete,2.18864488601685,Bush,Leahy,Sanders,Douglas,Female,White,30-39,Something Else,Moderate,"$50,000-$74,999",About the same,Other Christian,Yes,Before that,Against his opponent,Iraq,Cares about people like me,Somewhat approve,Somewhat approve,Only George W. Bush,Civil unions,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Green Mountains,Rural,Small cities and Rural,1.0,05443
1521967.0,Vermont,56.0,State,1.0,Call 3,Complete,1.05603814125061,Kerry,Leahy,Sanders,Douglas,Male,White,40-44,Democrat,Moderate,"$100,000-$149,999",About the same,Protestant,Yes,Just today,Against his opponent,Iraq,Will bring about needed change,Somewhat approve,Somewhat approve,Both of them,Civil unions,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,All others,White,Green Mountains,Suburbs,Suburbs,1.0,05482
1521984.0,Vermont,52.0,State,1.0,Call 3,Complete,0.811609625816345,Bush,McMullen,Parke,Douglas,Female,White,30-39,Republican,Moderate,"$75,000-$99,999",Worse today,Catholic,Yes,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Civil unions,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1521986.0,Vermont,11.0,National,1.0,Call 3,Complete,0.590408861637115,Kerry,Leahy,Sanders,Clavelle,Female,White,40-44,Independent,Moderate,"$50,000-$74,999",Worse today,None,Yes,Before that,,Iraq,Omit,Strongly disapprove,Strongly disapprove,,,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,Married women,White,Burlington/Winooski River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05401
1521992.0,Vermont,63.0,State,1.0,Call 3,Complete,0.769827306270599,Bush,McMullen,Parke,Douglas,Male,White,50-59,Republican,Moderate,"$75,000-$99,999",Better today,Catholic,Yes,Before that,For your candidate,Terrorism,Is honest and trustworthy,Somewhat approve,Strongly approve,Only George W. Bush,Civil unions,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1522001.0,Vermont,56.0,State,1.0,Call 3,Not complete,1.05473303794861,Kerry,Leahy,Sanders,Douglas,Female,White,30-39,,,,,,,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,,,,White female,30-44,30-39,18-64,,,,,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,All others,White,Green Mountains,Suburbs,Suburbs,1.0,05482
1522016.0,Vermont,71.0,State,1.0,Call 3,Complete,2.28210210800171,Bush,McMullen,Sanders,Douglas,Male,White,25-29,Something Else,Conservative,"$30,000-$49,999",Better today,Protestant,No,Before that,Against his opponent,Iraq,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,No legal recognition,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1522043.0,Vermont,63.0,State,1.0,Call 3,Complete,1.24660789966583,Bush,Leahy,Sanders,Clavelle,Female,White,30-39,Republican,Conservative,"$15,000-$29,999",About the same,Catholic,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Legally marry,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1522047.0,Vermont,8.0,State,1.0,Call 3,Complete,0.622488796710968,Kerry,Leahy,Sanders,Clavelle,Male,White,45-49,Independent,Liberal,"$30,000-$49,999",Better today,Other Christian,Yes,Before that,Against his opponent,Iraq,Is a strong leader,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White male,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Green Mountains,Rural,Small cities and Rural,1.0,05443
1522048.0,Vermont,52.0,State,1.0,Call 3,Complete,0.812613904476166,Bush,McMullen,Parke,Douglas,Male,White,30-39,Republican,Conservative,"$15,000-$29,999",About the same,Catholic,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Civil unions,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1522056.0,Vermont,56.0,State,1.0,Call 3,Complete,1.56521022319794,Bush,Leahy,Parke,Douglas,Male,White,25-29,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,No,Before that,Against his opponent,Iraq,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Civil unions,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Green Mountains,Suburbs,Suburbs,1.0,05482
1522077.0,Vermont,71.0,State,1.0,Call 3,Complete,0.692045629024506,Kerry,Leahy,Sanders,Clavelle,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",About the same,Something else,Yes,Before that,Omit,Economy/Jobs,Is intelligent,Strongly disapprove,Somewhat approve,Both of them,Civil unions,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,All others,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1522090.0,Vermont,41.0,State,1.0,Call 3,Complete,0.404301702976227,Kerry,Leahy,Sanders,Clavelle,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",About the same,None,Yes,Before that,For your candidate,Education,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Burlington/Winooski River Valley,Rural,Small cities and Rural,1.0,05602
1522103.0,Vermont,11.0,National,1.0,Call 3,Complete,0.832450866699219,Bush,McMullen,Sanders,Douglas,Male,White,45-49,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,Yes,Before that,,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,,,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,All others,White,Burlington/Winooski River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05401
1522104.0,Vermont,63.0,State,1.0,Call 3,Complete,2.16772031784058,Bush,Leahy,Sanders,Douglas,Female,White,25-29,Independent,Liberal,"$50,000-$74,999",Better today,None,Yes,Just today,Against his opponent,Terrorism,Is a strong leader,Somewhat disapprove,Strongly approve,Only George W. Bush,Legally marry,White female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
