ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESKY04,SENKY04,AMEND1KY,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1496157.0,Kentucky,88.0,State,1.0,Call 2,Complete,2.03981947898865,Bush,Mongiardo,Yes,Female,White,18-24,,Conservative,"$30,000-$49,999",About the same,Protestant,Once a week,Yes,Before that,For your candidate,Moral values,Omit,Strongly approve,Somewhat approve,Only George W. Bush,White female,18-29,18-24,18-64,,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East/Frankfort/Lexington,Rural,Small cities and Rural,5.0,41722.0
1496156.0,Kentucky,25.0,National,3.0,Call 1,Complete,2.43015336990356,Bush,Mongiardo,Yes,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",,Catholic,Once a week,No,,Against his opponent,,,,,,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,,,,,,,White,West,"City: 50,000 to 500,000","City over 50,000",2.0,42301.0
1472824.0,Kentucky,44.0,State,1.0,Call 1,Complete,0.64233011007309,Bush,Bunning,Yes,Female,White,65-74,Something Else,,,About the same,Something else,Once a week,Yes,Before that,Omit,Iraq,Has strong religious faith,Strongly approve,Somewhat approve,Only George W. Bush,White female,60 or over,65 or over,65 or over,Independent,,,Something else,White Something else,All others,White evangelicals,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,West,Suburbs,Suburbs,1.0,42420.0
1472822.0,Kentucky,81.0,State,1.0,Call 1,Complete,0.750807344913483,Kerry,Bunning,Yes,Female,White,45-49,Democrat,Liberal,"Under $15,000",Worse today,Other Christian,More than once a week,Yes,Sometime last week,Against his opponent,Health care,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Both of them,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,East/Frankfort/Lexington,Rural,Small cities and Rural,5.0,41203.0
1521813.0,Kentucky,26.0,State,1.0,Call 3,Complete,1.14295852184296,Bush,Bunning,Yes,Female,White,25-29,Republican,Moderate,"Under $15,000",About the same,Other Christian,Once a week,Yes,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,West,"City: 50,000 to 500,000","City over 50,000",2.0,42301.0
1472815.0,Kentucky,40.0,State,1.0,Call 1,Complete,0.866270482540131,Bush,Bunning,Yes,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,A few times a month,Yes,Before that,For your candidate,Omit,Omit,Somewhat approve,Somewhat disapprove,Only George W. Bush,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,2.0,42726.0
1472814.0,Kentucky,43.0,State,1.0,Call 1,Not complete,1.22987425327301,Bush,,Yes,Male,White,50-59,,,,,,,,Before that,Omit,Moral values,Has strong religious faith,Somewhat approve,,,White male,45-59,50-64,18-64,,,,,,All others,All others,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,East/Frankfort/Lexington,Rural,Small cities and Rural,4.0,41003.0
1521806.0,Kentucky,40.0,State,1.0,Call 3,Complete,0.660278975963593,Kerry,Mongiardo,No,Female,White,18-24,Democrat,Liberal,"$50,000-$74,999",Worse today,None,A few times a year,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,South-central,Rural,Small cities and Rural,2.0,42726.0
1493805.0,Kentucky,26.0,State,1.0,Call 2,Complete,1.1416437625885,Bush,Bunning,Yes,Female,White,50-59,Independent,Conservative,"$15,000-$29,999",About the same,Other Christian,A few times a year,No,Before that,Against his opponent,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,West,"City: 50,000 to 500,000","City over 50,000",2.0,42301.0
1496135.0,Kentucky,50.0,National,2.0,Call 2,Complete,0.521844804286957,Kerry,Mongiardo,No,Female,White,40-44,Democrat,Liberal,"$100,000-$149,999",Better today,Catholic,A few times a month,No,Before that,,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,Jefferson county,Suburbs,Suburbs,3.0,40241.0
1519463.0,Kentucky,64.0,State,1.0,Call 3,Complete,1.1081622838974,Bush,Bunning,Yes,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,More than once a week,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,All others,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,4.0,41094.0
1475135.0,Kentucky,8.0,State,1.0,Call 1,Complete,1.02048873901367,Bush,,Yes,Male,White,60-64,Republican,Conservative,"$100,000-$149,999",Worse today,Protestant,A few times a month,Yes,Before that,Against his opponent,Terrorism,Is a strong leader,Somewhat approve,Somewhat disapprove,Only George W. Bush,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,White,South-central,"City: 10,000 to 49,999",Small cities and Rural,6.0,40422.0
1472801.0,Kentucky,49.0,State,1.0,Call 1,Complete,0.578567087650299,Kerry,Mongiardo,No,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",Better today,Protestant,Once a week,No,Before that,Against his opponent,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Jefferson county,Suburbs,Suburbs,3.0,40222.0
1519458.0,Kentucky,71.0,State,1.0,Call 3,Complete,0.949967980384827,Bush,Bunning,Yes,Male,White,50-59,Republican,Moderate,"$30,000-$49,999",Better today,None,Never,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,Never,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,2.0,40051.0
1519455.0,Kentucky,46.0,State,1.0,Call 3,Complete,0.745415925979614,Bush,Bunning,Yes,Male,White,25-29,Independent,Moderate,"$15,000-$29,999",Better today,Something else,A few times a month,No,During the last month,Omit,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Occasionally,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40220.0
1521783.0,Kentucky,58.0,State,1.0,Call 3,Complete,0.404271721839905,Kerry,Mongiardo,Yes,Male,White,18-24,Democrat,Liberal,"$15,000-$29,999",Worse today,Something else,Never,No,During the last month,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Only John Kerry,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Never,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40210.0
1519449.0,Kentucky,81.0,State,1.0,Call 3,Complete,0.973390758037567,Bush,,Yes,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",Better today,Other Christian,Omit,,In the last three days,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Omit,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East/Frankfort/Lexington,Rural,Small cities and Rural,5.0,41203.0
1473384.0,Kentucky,8.0,State,1.0,Call 1,Complete,1.15319538116455,Bush,Bunning,Yes,Female,White,65-74,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,Once a week,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,South-central,"City: 10,000 to 49,999",Small cities and Rural,6.0,40422.0
1472787.0,Kentucky,47.0,State,1.0,Call 1,Complete,0.67016613483429,Bush,,Yes,Female,White,25-29,Something Else,Liberal,"$30,000-$49,999",Better today,Other Christian,Once a week,No,Before that,Omit,Omit,Is a strong leader,Strongly approve,Somewhat approve,Only George W. Bush,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40218.0
1498449.0,Kentucky,50.0,National,4.0,Call 2,Complete,0.797765552997589,Kerry,Mongiardo,Yes,Female,White,60-64,Democrat,Moderate,"$75,000-$99,999",,,,,During the last month,,,,,,Both of them,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Kerry/Both,White,Jefferson county,Suburbs,Suburbs,3.0,40241.0
1472783.0,Kentucky,66.0,State,1.0,Call 1,Complete,1.06831777095795,Bush,Bunning,Yes,Male,White,45-49,Republican,Moderate,"$75,000-$99,999",Better today,Catholic,A few times a year,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,4.0,41017.0
1472782.0,Kentucky,3.0,State,1.0,Call 1,Complete,0.898959934711456,Bush,Bunning,Yes,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,A few times a month,Yes,Before that,Against his opponent,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,2.0,42123.0
1472779.0,Kentucky,64.0,State,1.0,Call 1,Complete,1.17104065418243,Bush,Bunning,Yes,Male,White,50-59,Democrat,Conservative,"$75,000-$99,999",Better today,Protestant,Once a week,Yes,During the last month,Against his opponent,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat approve,Only George W. Bush,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,4.0,41094.0
1475111.0,Kentucky,43.0,State,1.0,Call 2,Complete,1.27615690231323,Bush,Bunning,Yes,Male,White,45-49,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,Once a week,No,Before that,For your candidate,Omit,Is a strong leader,Somewhat approve,Strongly approve,Only George W. Bush,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East/Frankfort/Lexington,Rural,Small cities and Rural,4.0,41003.0
1473374.0,Kentucky,68.0,State,1.0,Call 1,Complete,2.55626702308655,Kerry,Mongiardo,No,Male,Black,25-29,Democrat,Liberal,"$75,000-$99,999",Better today,Protestant,A few times a month,Yes,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Both of them,Non-white male,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,Protestants/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Black,North,Suburbs,Suburbs,4.0,41018.0
1495890.0,Kentucky,88.0,State,1.0,Call 2,Complete,2.0777735710144,Kerry,Mongiardo,Yes,Male,Black,25-29,Democrat,Moderate,"$30,000-$49,999",Worse today,Other Christian,A few times a month,Yes,Before that,For your candidate,Taxes,Cares about people like me,Strongly disapprove,Somewhat approve,Both of them,Non-white male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,Black,East/Frankfort/Lexington,Rural,Small cities and Rural,5.0,41722.0
1472775.0,Kentucky,81.0,State,1.0,Call 1,Complete,0.751672029495239,Kerry,Bunning,Yes,Female,White,18-24,Independent,Liberal,"$75,000-$99,999",Better today,Other Christian,A few times a month,Yes,In the last three days,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat approve,Strongly disapprove,Neither of them,White female,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,East/Frankfort/Lexington,Rural,Small cities and Rural,5.0,41203.0
1496104.0,Kentucky,46.0,State,1.0,Call 2,Complete,0.35526317358017,Kerry,Mongiardo,No,Female,White,25-29,Democrat,Liberal,,Better today,Catholic,A few times a month,No,Before that,Against his opponent,Economy/Jobs,Is intelligent,Strongly disapprove,Somewhat disapprove,Only John Kerry,White female,18-29,25-29,18-64,Democrat,,,Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40220.0
1496103.0,Kentucky,88.0,State,1.0,Call 2,Complete,2.03981947898865,Bush,Mongiardo,Yes,Female,White,18-24,Republican,Conservative,,About the same,Protestant,More than once a week,Yes,Before that,Omit,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Both of them,White female,18-29,18-24,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,East/Frankfort/Lexington,Rural,Small cities and Rural,5.0,41722.0
1493768.0,Kentucky,49.0,State,1.0,Call 2,Complete,1.0482851266861,Bush,Mongiardo,Yes,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,Never,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Somewhat approve,Only George W. Bush,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Jefferson county,Suburbs,Suburbs,3.0,40222.0
1472765.0,Kentucky,44.0,State,1.0,Call 1,Complete,0.500720918178558,Bush,Bunning,Yes,Female,White,40-44,Independent,Moderate,"$50,000-$74,999",Better today,Protestant,A few times a month,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Only George W. Bush,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,West,Suburbs,Suburbs,1.0,42420.0
1519424.0,Kentucky,71.0,State,1.0,Call 3,Complete,0.863854348659515,Bush,Bunning,Did not vote,Female,White,25-29,,Moderate,"$30,000-$49,999",About the same,Catholic,Omit,,During the last month,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,White female,18-29,25-29,18-64,,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Omit,Catholics/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,2.0,40051.0
1524089.0,Kentucky,44.0,State,1.0,Call 3,Complete,1.06544744968414,Kerry,Mongiardo,Yes,Male,Black,50-59,Democrat,,,Worse today,Other Christian,More than once a week,,Before that,Omit,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,Non-white male,45-59,50-64,18-64,Democrat,,,Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,West,Suburbs,Suburbs,1.0,42420.0
1521755.0,Kentucky,26.0,State,1.0,Call 3,Complete,1.20781135559082,Bush,Bunning,Yes,Male,White,18-24,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,A few times a year,Yes,During the last month,For your candidate,Moral values,Is a strong leader,Somewhat approve,Strongly approve,Only George W. Bush,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,West,"City: 50,000 to 500,000","City over 50,000",2.0,42301.0
1519420.0,Kentucky,64.0,State,1.0,Call 3,Complete,1.17104065418243,Bush,Bunning,Yes,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,More than once a week,Yes,Before that,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Only George W. Bush,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,4.0,41094.0
1493755.0,Kentucky,88.0,State,1.0,Call 2,Complete,2.5453953742981,Kerry,Mongiardo,No,Female,White,50-59,Democrat,Moderate,"$15,000-$29,999",Worse today,Protestant,A few times a year,Yes,In the last three days,Against his opponent,Economy/Jobs,Is intelligent,Somewhat disapprove,Strongly disapprove,Neither of them,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,East/Frankfort/Lexington,Rural,Small cities and Rural,5.0,41722.0
1493754.0,Kentucky,76.0,State,1.0,Call 2,Complete,0.679362773895264,Bush,Bunning,No,Female,White,45-49,Republican,Moderate,"$30,000-$49,999",Worse today,Protestant,A few times a year,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,5.0,42635.0
1473353.0,Kentucky,49.0,State,1.0,Call 1,Complete,1.12765789031982,Bush,Bunning,Did not vote,Male,White,18-24,Republican,Conservative,"Under $15,000",Better today,None,Never,No,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,Never,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Jefferson county,Suburbs,Suburbs,3.0,40222.0
1472755.0,Kentucky,40.0,State,1.0,Call 1,Not complete,1.24414324760437,Kerry,Bunning,Yes,Male,White,60-64,,,,,,,,Before that,For your candidate,Moral values,Cares about people like me,Strongly approve,,,White male,60 or over,50-64,18-64,,,,,,All others,All others,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,South-central,Rural,Small cities and Rural,2.0,42726.0
1493749.0,Kentucky,64.0,State,1.0,Call 2,Complete,1.42156231403351,Bush,Bunning,Yes,Female,White,75 or over,Republican,Conservative,"$30,000-$49,999",Better today,None,Never,No,Before that,For your candidate,Taxes,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,Never,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,4.0,41094.0
1495769.0,Kentucky,88.0,State,1.0,Call 2,Complete,1.60051000118256,Kerry,Mongiardo,Yes,Male,White,40-44,Democrat,,"Under $15,000",Worse today,,Never,No,Before that,Against his opponent,Omit,Omit,Strongly disapprove,Strongly disapprove,Only John Kerry,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",,,All others,All others,Never,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East/Frankfort/Lexington,Rural,Small cities and Rural,5.0,41722.0
1496079.0,Kentucky,44.0,State,1.0,Call 2,Complete,0.318988561630249,Kerry,Mongiardo,No,Female,White,30-39,Democrat,Moderate,"$15,000-$29,999",Worse today,Other Christian,Never,No,Just today,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Both of them,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,West,Suburbs,Suburbs,1.0,42420.0
1520848.0,Kentucky,58.0,State,1.0,Call 3,Complete,0.495501279830933,Kerry,Mongiardo,Yes,Female,Black,50-59,Democrat,Liberal,"$30,000-$49,999",About the same,Protestant,More than once a week,Yes,In the last three days,Against his opponent,Iraq,Is honest and trustworthy,Strongly disapprove,Somewhat disapprove,Neither of them,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40210.0
