ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESFL04,SENFL04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,CUBAN3,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECFL,COUNTACC,GOTV,CANERESP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,GOTVBUSH,GOTVKERY,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1528638.0,Florida,89.0,State,1.0,Call 3,Complete,Exit poll,0.682879149913788,Kerry,Castor,Male,Hispanic/Latino,25-29,Democrat,Liberal,No,"$15,000-$29,999",Worse today,None,Never,College graduate,"Yes, other Hispanic",Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Somewhat confident,"Yes, for John Kerry",Approve,Non-white male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,"Yes, for John Kerry/Not contacted","Yes, for John Kerry/Yes, for both",Hispanic/Latino,English,Central,Suburbs,Suburbs,8.0,32809.0
1528643.0,Florida,1.0,National,1.0,Call 3,Complete,Exit poll,0.680824160575867,Bush,Martinez,Female,White,40-44,Republican,Conservative,No,"$75,000-$99,999",Better today,Jewish,A few times a year,High school graduate,No,Before that,,Moral values,Is a strong leader,Strongly approve,Strongly approve,Less safe from terrorism,,,Somewhat well,,,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,North,"City: 50,000 to 500,000","City over 50,000",6.0,32606.0
1528650.0,Florida,92.0,National,2.0,Call 3,Complete,Exit poll,0.623166024684906,Kerry,Castor,Female,Hispanic/Latino,18-24,Independent,Liberal,No,"$30,000-$49,999",Worse today,Catholic,A few times a year,Some college/associate degree,"Yes, other Hispanic",During the last month,,Health care,Has clear stands on the issues,Somewhat disapprove,Somewhat approve,Less safe from terrorism,,,Somewhat badly,,,,,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,,,,,,,,Hispanic/Latino,English,Central,Suburbs,Suburbs,15.0,34743.0
1528655.0,Florida,72.0,State,1.0,Call 3,Complete,Exit poll,2.17739510536194,Bush,Martinez,Male,Asian,30-39,Republican,Moderate,No,"$30,000-$49,999",Better today,Other Christian,Never,Some college/associate degree,No,Sometime last week,For your candidate,Taxes,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Both of them,Only George W. Bush,Somewhat well,Good,Somewhat confident,"Yes, for George W. Bush",Approve,Non-white male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Never,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,"Yes, for George W. Bush/Yes, for both","Yes, for George W. Bush/Not contacted",Asian,English,South,Suburbs,Suburbs,14.0,33912.0
1528682.0,Florida,56.0,National,2.0,Call 3,Complete,Exit poll,0.711415946483612,Bush,Martinez,Female,White,40-44,Republican,Conservative,No,"$50,000-$74,999",About the same,Catholic,A few times a year,High school graduate,No,Before that,,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,,,Very well,,,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",11.0,33629.0
1528701.0,Florida,104.0,State,1.0,Call 3,Complete,Exit poll,0.70997953414917,Bush,Martinez,Male,White,50-59,Republican,Moderate,No,"$200,000 or more",Worse today,Catholic,A few times a month,Postgraduate study,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Good,Very confident,"Yes, for both Kerry and Bush",Omit,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",10.0,33756.0
1528743.0,Florida,62.0,State,1.0,Call 3,Complete,Exit poll,0.743036210536957,Kerry,Castor,Male,Black,40-44,Democrat,Moderate,No,"$200,000 or more",Better today,Other Christian,Once a week,High school graduate,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Only John Kerry,Very badly,Not so good,Somewhat confident,"No, I was not contacted",Approve,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",Black,English,Tampa Bay Area,Suburbs,Suburbs,9.0,33566.0
1528749.0,Florida,68.0,State,1.0,Call 3,Complete,Exit poll,0.369725584983826,Nader,Castor,Female,Hispanic/Latino,45-49,Independent,Moderate,No,"$15,000-$29,999",Worse today,Mormon/LDS,A few times a year,College graduate,"Yes, other Hispanic",Sometime last week,For your candidate,Education,Is a strong leader,Strongly disapprove,Strongly approve,Less safe from terrorism,Neither of them,Neither of them,Somewhat well,Not so good,Somewhat confident,"Yes, for both Kerry and Bush",Approve,Non-white female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,English,Tampa Bay Area,Suburbs,Suburbs,11.0,33559.0
1528750.0,Florida,89.0,State,1.0,Call 3,Complete,Exit poll,0.684260725975037,Kerry,Castor,Female,Hispanic/Latino,25-29,Independent,Liberal,No,"Under $15,000",About the same,None,Never,High school graduate,"Yes, other Hispanic",Just today,For your candidate,Education,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Very confident,"Yes, for John Kerry",Approve,Non-white female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,"Yes, for John Kerry/Not contacted","Yes, for John Kerry/Yes, for both",Hispanic/Latino,Spanish,Central,Suburbs,Suburbs,8.0,32809.0
1528755.0,Florida,72.0,State,1.0,Call 3,Complete,Exit poll,1.53471636772156,Kerry,Castor,Female,White,25-29,Democrat,Liberal,No,"$15,000-$29,999",About the same,Jewish,A few times a year,High school graduate,No,Just today,For your candidate,Iraq,Is honest and trustworthy,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Very confident,"Yes, for both Kerry and Bush",Approve,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,English,South,Suburbs,Suburbs,14.0,33912.0
1528789.0,Florida,1.0,National,2.0,Call 3,Complete,Exit poll,0.657198071479797,Kerry,Castor,Female,Asian,18-24,Democrat,Moderate,Yes,"Under $15,000",Better today,Other Christian,A few times a year,Some college/associate degree,No,Before that,,Economy/Jobs,Has clear stands on the issues,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,,,Somewhat well,,,,,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,,,,,,,,Asian,English,North,"City: 50,000 to 500,000","City over 50,000",6.0,32606.0
1528796.0,Florida,28.0,State,1.0,Call 3,Complete,Exit poll,0.856935143470764,Kerry,Castor,Female,Hispanic/Latino,65-74,Democrat,Liberal,No,"$15,000-$29,999",Worse today,Catholic,More than once a week,Some college/associate degree,"Yes, Cuban",Before that,For your candidate,Omit,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Not very confident,"Yes, for George W. Bush",Approve,Non-white female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Weekly,Catholics/Weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,"Yes, for George W. Bush/Yes, for both","Yes, for George W. Bush/Not contacted",White,Spanish,Miami/Gold Coast,Suburbs,Suburbs,18.0,33149.0
1528815.0,Florida,92.0,National,2.0,Call 3,Complete,Exit poll,0.623166024684906,Kerry,Castor,Female,Hispanic/Latino,25-29,Democrat,Moderate,No,"$15,000-$29,999",Worse today,None,A few times a year,High school graduate,"Yes, other Hispanic",Before that,,Health care,Will bring about needed change,Strongly disapprove,Somewhat approve,Less safe from terrorism,,,Somewhat badly,,,,,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,,,,,,,,Hispanic/Latino,English,Central,Suburbs,Suburbs,15.0,34743.0
1528869.0,Florida,62.0,State,1.0,Call 3,Complete,Exit poll,0.744539558887482,Kerry,Castor,Female,Black,45-49,Democrat,,No,"$150,000-$199,999",Worse today,Other Christian,Once a week,Some college/associate degree,No,Before that,For your candidate,Omit,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Not very confident,"Yes, for John Kerry",Omit,Non-white female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,"Yes, for John Kerry/Not contacted","Yes, for John Kerry/Yes, for both",Black,English,Tampa Bay Area,Suburbs,Suburbs,9.0,33566.0
1528870.0,Florida,89.0,State,1.0,Call 3,Not complete,Exit poll,0.859420955181122,Bush,Martinez,Male,Hispanic/Latino,18-24,,,,,,,,,No,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly approve,,,,,,Not so good,,,,Non-white male,18-29,18-24,18-64,,,,,All others,All others,,,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,,Hispanic/Latino,English,Central,Suburbs,Suburbs,8.0,32809.0
1528908.0,Florida,1.0,National,2.0,Call 3,Complete,Exit poll,0.580718696117401,Kerry,Castor,Female,White,50-59,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Something else,More than once a week,Some college/associate degree,No,Before that,,Economy/Jobs,Will bring about needed change,Strongly approve,Somewhat disapprove,Safer from terrorism,,,Very badly,,,,,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,,White,English,North,"City: 50,000 to 500,000","City over 50,000",6.0,32606.0
1528931.0,Florida,92.0,National,2.0,Call 3,Complete,Exit poll,0.748752653598785,Kerry,Martinez,Male,Hispanic/Latino,18-24,Republican,Conservative,No,"$50,000-$74,999",Worse today,Other Christian,Never,Some college/associate degree,"Yes, other Hispanic",Before that,,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,,Non-white male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,,Hispanic/Latino,English,Central,Suburbs,Suburbs,15.0,34743.0
1528940.0,Florida,104.0,State,1.0,Call 3,Complete,Exit poll,0.711415946483612,Bush,Martinez,Female,White,45-49,Republican,Moderate,No,,Better today,Protestant,A few times a month,College graduate,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,"No, I was not contacted",Approve,White female,45-59,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",10.0,33756.0
1528948.0,Florida,68.0,State,1.0,Call 3,Complete,Exit poll,0.428900688886642,Other,Castor,Female,White,18-24,Independent,Liberal,No,"Under $15,000",Worse today,Mormon/LDS,Once a week,Some college/associate degree,No,During the last month,Against his opponent,Omit,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Neither of them,Neither of them,Somewhat well,Good,Somewhat confident,"No, I was not contacted",Disapprove,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Tampa Bay Area,Suburbs,Suburbs,11.0,33559.0
1528999.0,Florida,89.0,State,1.0,Call 3,Complete,Exit poll,0.859420955181122,Bush,Martinez,Male,White,25-29,Democrat,Moderate,No,"$15,000-$29,999",Better today,Other Christian,A few times a year,College graduate,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Not very confident,"Yes, for John Kerry",Approve,White male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Not very/Not at all confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,"Yes, for John Kerry/Not contacted","Yes, for John Kerry/Yes, for both",White,English,Central,Suburbs,Suburbs,8.0,32809.0
1529017.0,Florida,62.0,State,1.0,Call 3,Complete,Exit poll,0.592418432235718,Kerry,Castor,Female,Hispanic/Latino,30-39,Democrat,Liberal,No,"$15,000-$29,999",Worse today,Catholic,Never,High school graduate,"Yes, other Hispanic",Just today,Against his opponent,Terrorism,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Somewhat confident,,Omit,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Never,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,,,Hispanic/Latino,English,Tampa Bay Area,Suburbs,Suburbs,9.0,33566.0
1529035.0,Florida,1.0,National,2.0,Call 3,Complete,Exit poll,0.679449498653412,Bush,Martinez,Male,White,50-59,Something Else,Conservative,No,"$50,000-$74,999",Better today,Catholic,Never,College graduate,No,Before that,,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Never,Catholics/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,North,"City: 50,000 to 500,000","City over 50,000",6.0,32606.0
1529069.0,Florida,92.0,National,2.0,Call 3,Complete,Exit poll,0.692042052745819,Kerry,Castor,Female,Black,30-39,Democrat,Conservative,No,"$75,000-$99,999",Better today,Other Christian,More than once a week,Postgraduate study,No,Just today,,Economy/Jobs,Has strong religious faith,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,,,Somewhat badly,,,,,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,,Black,English,Central,Suburbs,Suburbs,15.0,34743.0
1529126.0,Florida,89.0,State,1.0,Call 3,Complete,Exit poll,0.760944962501526,Bush,Martinez,Female,White,40-44,Republican,Moderate,No,,Better today,Other Christian,A few times a year,High school graduate,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Very confident,"Yes, for George W. Bush",Approve,White female,30-44,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,"Yes, for George W. Bush/Yes, for both","Yes, for George W. Bush/Not contacted",White,English,Central,Suburbs,Suburbs,8.0,32809.0
1529149.0,Florida,62.0,State,1.0,Call 3,Complete,Exit poll,0.592418432235718,Kerry,Castor,Female,Hispanic/Latino,45-49,Democrat,Moderate,No,"$50,000-$74,999",Better today,Catholic,A few times a year,High school graduate,"Yes, other Hispanic",Just today,For your candidate,Education,Cares about people like me,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only John Kerry,Both of them,Somewhat badly,Good,Very confident,"No, I was not contacted",Approve,Non-white female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",Hispanic/Latino,English,Tampa Bay Area,Suburbs,Suburbs,9.0,33566.0
1529175.0,Florida,1.0,National,3.0,Call 3,Complete,Exit poll,0.904376864433289,Bush,Martinez,Male,White,65-74,Republican,Liberal,,,,Protestant,A few times a year,,No,,For your candidate,,,,,,,,,,Somewhat confident,"No, I was not contacted",,White male,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,North,"City: 50,000 to 500,000","City over 50,000",6.0,32606.0
1529199.0,Florida,92.0,National,1.0,Call 3,Complete,Exit poll,0.691604137420654,Bush,Martinez,Male,White,30-39,Republican,Conservative,No,"$150,000-$199,999",Better today,Protestant,Never,Some college/associate degree,No,Before that,,Taxes,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Never,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,Central,Suburbs,Suburbs,15.0,34743.0
1529247.0,Florida,89.0,State,1.0,Call 3,Not complete,Exit poll,0.510280907154083,,Castor,Female,Hispanic/Latino,30-39,,,,,,,,,No,Omit,Omit,Omit,Omit,Omit,,,,,,Good,,,,Non-white female,30-44,30-39,18-64,,,,,All others,All others,,,,Omit,Omit,Omit,,,,,,,,,,Hispanic/Latino,English,Central,Suburbs,Suburbs,8.0,32809.0
1529295.0,Florida,1.0,National,3.0,Call 3,Complete,Exit poll,0.629634976387024,Kerry,Martinez,Male,White,25-29,Republican,Moderate,,"$50,000-$74,999",,Other Christian,More than once a week,,No,,For your candidate,,,,,,,,,,Very confident,"No, I was not contacted",,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,North,"City: 50,000 to 500,000","City over 50,000",6.0,32606.0
1529303.0,Florida,62.0,State,1.0,Call 3,Complete,Exit poll,0.840892493724823,Kerry,Castor,Male,Black,18-24,Democrat,Moderate,No,"$30,000-$49,999",About the same,Other Christian,Once a week,Some college/associate degree,No,Before that,For your candidate,Moral values,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Neither of them,Only John Kerry,Somewhat badly,Not so good,Somewhat confident,"No, I was not contacted",Approve,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",Black,English,Tampa Bay Area,Suburbs,Suburbs,9.0,33566.0
1529350.0,Florida,92.0,National,1.0,Call 3,Complete,Exit poll,0.693003416061401,Bush,Martinez,Female,Hispanic/Latino,30-39,Republican,Moderate,No,"$30,000-$49,999",Better today,Catholic,Once a week,Postgraduate study,"Yes, other Hispanic",Just today,,Economy/Jobs,Cares about people like me,Strongly approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,,Non-white female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,Hispanic/Latino,English,Central,Suburbs,Suburbs,15.0,34743.0
1529404.0,Florida,89.0,State,1.0,Call 3,Complete,Exit poll,0.604632019996643,Kerry,Castor,Female,White,30-39,Democrat,Liberal,Yes,"$15,000-$29,999",About the same,None,Never,High school graduate,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Not very confident,"Yes, for John Kerry",Approve,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,"Yes, for John Kerry/Not contacted","Yes, for John Kerry/Yes, for both",White,English,Central,Suburbs,Suburbs,8.0,32809.0
1529417.0,Florida,56.0,National,3.0,Call 3,Complete,Exit poll,0.650344491004944,Kerry,Castor,Male,White,50-59,Independent,Moderate,,"$50,000-$74,999",,Protestant,A few times a year,,No,,Against his opponent,,,,,,,,,,Very confident,"Yes, for both Kerry and Bush",,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",11.0,33629.0
