ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESND04,SENND04,HOUND04,GOVND04,MEAS1ND,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1485904.0,North Dakota,15.0,State,1.0,Call 1,Complete,0.839204072952271,Kerry,Dorgan,Pomeroy,Satrom,No,Female,White,45-49,Democrat,Moderate,"$15,000-$29,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Suburbs,Suburbs,1.0,58078.0
1511425.0,North Dakota,55.0,State,1.0,Call 2,Complete,0.611875295639038,Bush,Dorgan,Pomeroy,Satrom,Yes,Female,White,30-39,Democrat,,"Under $15,000",Worse today,Other Christian,,Just today,Against his opponent,Somewhat disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58782.0
1512373.0,North Dakota,65.0,State,1.0,Call 2,Complete,0.644976258277893,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,30-39,Independent,Moderate,"$15,000-$29,999",About the same,Catholic,Yes,During the last month,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,58401.0
1484797.0,North Dakota,53.0,State,1.0,Call 1,Complete,0.657622814178467,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,58054.0
1481487.0,North Dakota,11.0,State,1.0,Call 1,Complete,0.69539487361908,Bush,Dorgan,Sand,Hoeven,Yes,Female,White,50-59,Independent,Conservative,"$15,000-$29,999",Better today,Other Christian,Yes,Before that,Against his opponent,Somewhat approve,Strongly approve,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,58501.0
1511267.0,North Dakota,58.0,State,1.0,Call 2,Complete,0.963672518730164,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,18-24,Republican,Moderate,"$15,000-$29,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,58075.0
1483609.0,North Dakota,58.0,State,1.0,Call 1,Complete,0.824412703514099,Kerry,Dorgan,Pomeroy,Hoeven,Yes,Male,White,30-39,Independent,Liberal,"$50,000-$74,999",About the same,None,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,58075.0
1485746.0,North Dakota,15.0,State,1.0,Call 1,Complete,0.754087746143341,Kerry,Dorgan,Pomeroy,Hoeven,No,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",Worse today,Other Christian,No,Just today,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,East,Suburbs,Suburbs,1.0,58078.0
1539937.0,North Dakota,25.0,State,1.0,Call 3,Complete,0.688924372196198,Bush,Dorgan,Pomeroy,Satrom,Yes,Female,White,18-24,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Strongly disapprove,Somewhat approve,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58102.0
1512361.0,North Dakota,43.0,State,1.0,Call 2,Complete,0.871077597141266,Kerry,Dorgan,Pomeroy,Hoeven,Yes,Male,White,30-39,Independent,Moderate,,About the same,Other Christian,,Just today,Omit,Somewhat approve,Somewhat disapprove,White male,30-44,30-39,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,58647.0
1532214.0,North Dakota,10.0,State,1.0,Call 3,Complete,0.957035779953003,Bush,Dorgan,Pomeroy,Satrom,Yes,Female,White,45-49,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58054.0
1494708.0,North Dakota,49.0,State,1.0,Call 1,Complete,0.762966513633728,Kerry,Dorgan,Pomeroy,Hoeven,Yes,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",Worse today,Protestant,Yes,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58769.0
1486986.0,North Dakota,53.0,State,1.0,Call 1,Complete,0.762966513633728,Kerry,Dorgan,Pomeroy,Hoeven,Yes,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,58054.0
1511686.0,North Dakota,55.0,State,1.0,Call 2,Complete,1.26550388336182,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,65-74,Republican,Conservative,"$15,000-$29,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58782.0
1492497.0,North Dakota,43.0,State,1.0,Call 1,Complete,0.815700888633728,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,40-44,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58647.0
1534410.0,North Dakota,22.0,State,1.0,Call 3,Not complete,0.843686759471893,Kerry,Dorgan,Pomeroy,Satrom,Yes,Female,White,18-24,,,,,,,Before that,For your candidate,,,White female,18-29,18-24,18-64,,,,,,All others,All others,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58104.0
1511246.0,North Dakota,55.0,State,1.0,Call 2,Complete,0.701629638671875,Kerry,Dorgan,Pomeroy,Satrom,No,Female,White,30-39,Independent,Moderate,"$200,000 or more",Better today,Protestant,,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58782.0
1512469.0,North Dakota,58.0,State,1.0,Call 2,Complete,1.0457239151001,Kerry,Dorgan,Pomeroy,Hoeven,Yes,Female,White,65-74,Democrat,Moderate,"$15,000-$29,999",About the same,Catholic,Yes,Before that,For your candidate,Strongly disapprove,Somewhat approve,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,58075.0
1539922.0,North Dakota,49.0,State,1.0,Call 3,Complete,1.64717733860016,Kerry,Liffrig,Sand,Satrom,Yes,Female,White,75 or over,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,Yes,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58769.0
1484771.0,North Dakota,25.0,State,1.0,Call 1,Complete,0.750866830348969,Kerry,Dorgan,Pomeroy,Satrom,No,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58102.0
1532302.0,North Dakota,75.0,State,1.0,Call 3,Complete,1.47187995910645,Kerry,Dorgan,Pomeroy,Hoeven,Yes,Male,White,18-24,Independent,Moderate,"$50,000-$74,999",Better today,Protestant,Yes,Just today,For your candidate,Somewhat approve,Somewhat approve,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,58801.0
1532198.0,North Dakota,75.0,State,1.0,Call 3,Complete,1.26865577697754,Bush,Dorgan,Pomeroy,Hoeven,Yes,Male,White,18-24,Republican,Liberal,"Under $15,000",About the same,None,No,During the last month,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,58801.0
1510137.0,North Dakota,55.0,State,1.0,Call 2,Complete,0.827459335327148,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,75 or over,Democrat,Moderate,"$15,000-$29,999",About the same,Protestant,Yes,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58782.0
1484767.0,North Dakota,58.0,State,1.0,Call 1,Complete,0.736665785312653,Bush,Dorgan,Sand,Hoeven,Yes,Male,White,50-59,Independent,Conservative,"$100,000-$149,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,58075.0
1485868.0,North Dakota,25.0,State,1.0,Call 1,Complete,0.946766018867493,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,25-29,Something Else,Conservative,"$30,000-$49,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58102.0
1515669.0,North Dakota,65.0,State,1.0,Call 2,Complete,0.637470543384552,Bush,Dorgan,Pomeroy,Hoeven,No,Female,White,45-49,Republican,Moderate,"$100,000-$149,999",Better today,Catholic,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,58401.0
1532780.0,North Dakota,48.0,State,1.0,Call 3,Complete,0.721821427345276,Bush,Dorgan,Pomeroy,Hoeven,Yes,Male,White,18-24,Republican,Moderate,,About the same,Protestant,Yes,Before that,Against his opponent,Somewhat approve,Somewhat approve,White male,18-29,18-24,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58784.0
1512337.0,North Dakota,58.0,State,1.0,Call 2,Complete,0.790791153907776,Bush,Dorgan,Pomeroy,Satrom,Yes,Male,White,45-49,Something Else,Moderate,"$15,000-$29,999",Worse today,Something else,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,White male,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,58075.0
1478232.0,North Dakota,10.0,State,1.0,Call 1,Complete,1.04546701908112,Bush,Dorgan,Sand,Hoeven,No,Male,White,50-59,Republican,Moderate,"$150,000-$199,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58054.0
1532189.0,North Dakota,55.0,State,1.0,Call 3,Complete,0.549815833568573,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58782.0
1531085.0,North Dakota,11.0,State,1.0,Call 3,Not complete,0.80678915977478,Kerry,Dorgan,Sand,Hoeven,Yes,Female,White,45-49,,,,,,,Just today,For your candidate,,,White female,45-59,40-49,18-64,,,,,,All others,All others,,Just today/In the last three days,Just today/In the last three days/Sometime last week,,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,58501.0
1509024.0,North Dakota,75.0,State,1.0,Call 2,Complete,1.94867181777954,Bush,Liffrig,Sand,Hoeven,No,Female,White,60-64,Republican,Conservative,,Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat disapprove,White female,60 or over,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,58801.0
1483654.0,North Dakota,22.0,State,1.0,Call 1,Complete,0.792581617832184,Kerry,Dorgan,Pomeroy,Satrom,No,Female,White,45-49,Democrat,Liberal,"$100,000-$149,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58104.0
1510124.0,North Dakota,11.0,State,1.0,Call 2,Complete,1.02587366104126,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,In the last three days,For your candidate,Somewhat approve,Somewhat disapprove,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,58501.0
1481443.0,North Dakota,11.0,State,1.0,Call 1,Complete,0.778225839138031,Kerry,Dorgan,Pomeroy,Hoeven,Yes,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,No,During the last month,Against his opponent,Somewhat disapprove,Somewhat approve,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,58501.0
1483648.0,North Dakota,55.0,State,1.0,Call 1,Complete,0.981756329536438,Bush,Dorgan,Pomeroy,Hoeven,Yes,Male,White,60-64,Republican,Moderate,"$30,000-$49,999",About the same,Something else,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58782.0
1516723.0,North Dakota,33.0,State,1.0,Call 2,Complete,2.24108099937439,Kerry,Dorgan,Sand,Hoeven,Yes,Female,White,50-59,Independent,,,About the same,,,During the last month,For your candidate,Strongly approve,Omit,White female,45-59,50-64,18-64,Independent,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,White,South,Rural,Small cities and Rural,1.0,58621.0
1539898.0,North Dakota,25.0,State,1.0,Call 3,Complete,0.698118686676025,Bush,Dorgan,Pomeroy,Hoeven,Yes,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58102.0
1485850.0,North Dakota,48.0,State,1.0,Call 1,Complete,0.907655954360962,Kerry,Dorgan,Sand,Satrom,No,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58784.0
1535484.0,North Dakota,22.0,State,1.0,Call 3,Complete,0.621088266372681,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",Better today,Protestant,Yes,Before that,For your candidate,Somewhat approve,Somewhat disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58104.0
1533832.0,North Dakota,65.0,State,1.0,Call 3,Complete,0.668648898601532,Bush,Dorgan,Sand,Hoeven,Yes,Female,Other,40-44,Republican,Moderate,"$30,000-$49,999",Worse today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Non-white female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,American Indian,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,58401.0
1534901.0,North Dakota,22.0,State,1.0,Call 3,Complete,0.800595343112946,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,30-39,Republican,Moderate,"$200,000 or more",About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58104.0
1516728.0,North Dakota,49.0,State,1.0,Call 2,Complete,1.13488352298737,Kerry,Dorgan,Pomeroy,Hoeven,No,Female,White,60-64,Independent,Moderate,"$15,000-$29,999",Worse today,Other Christian,No,Before that,For your candidate,Somewhat disapprove,Somewhat approve,White female,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58769.0
1486598.0,North Dakota,25.0,State,1.0,Call 1,Not complete,1.14334142208099,Kerry,Dorgan,Pomeroy,Satrom,Yes,Female,White,75 or over,,,,,,,Before that,Against his opponent,,,White female,60 or over,65 or over,65 or over,,,,,,All others,All others,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58102.0
1532272.0,North Dakota,10.0,State,1.0,Call 3,Complete,0.859968304634094,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,45-49,Independent,Moderate,"$75,000-$99,999",About the same,Catholic,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58054.0
1511209.0,North Dakota,65.0,State,1.0,Call 2,Complete,0.874695956707001,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,18-24,Republican,Moderate,"Under $15,000",About the same,Catholic,No,Before that,Against his opponent,Strongly approve,Somewhat approve,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,58401.0
1511363.0,North Dakota,10.0,State,1.0,Call 2,Complete,1.09742069244385,Kerry,Dorgan,Pomeroy,Satrom,No,Female,White,40-44,Democrat,Liberal,"$75,000-$99,999",Better today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,58054.0
1513502.0,North Dakota,53.0,State,1.0,Call 2,Complete,0.938462555408478,Kerry,Dorgan,Sand,Hoeven,Yes,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",Worse today,Protestant,No,During the last month,Against his opponent,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,58054.0
1511206.0,North Dakota,43.0,State,1.0,Call 2,Complete,0.815700888633728,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,Before that,Omit,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58647.0
1539882.0,North Dakota,49.0,State,1.0,Call 3,Complete,1.05815029144287,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,18-24,Independent,Moderate,"$50,000-$74,999",Worse today,Protestant,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58769.0
