ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMT04,HOUMT04,GOVMT04,CI96MT,I148MT,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1539746.0,Montana,32.0,National,1.0,Call 3,Complete,0.4576635658741,Kerry,Velazquez,Schweitzer,No,Yes,Male,White,45-49,Democrat,Moderate,"$100,000-$149,999",About the same,None,No,Before that,,Strongly disapprove,Strongly disapprove,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1539750.0,Montana,3.0,State,1.0,Call 3,Complete,0.65641987323761,Bush,Rehberg,Brown,Yes,No,Female,White,60-64,Republican,Moderate,"$30,000-$49,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59014.0
1539754.0,Montana,69.0,State,1.0,Call 3,Complete,2.56200647354126,Kerry,Rehberg,Schweitzer,No,No,Female,White,45-49,Democrat,Moderate,"$100,000-$149,999",About the same,Protestant,Yes,Before that,Omit,Strongly disapprove,Somewhat disapprove,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,59102.0
1539769.0,Montana,61.0,State,1.0,Call 3,Complete,0.627387821674347,Bush,Rehberg,Brown,Yes,Yes,Male,White,30-39,Republican,Moderate,"$75,000-$99,999",Better today,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59353.0
1539772.0,Montana,10.0,State,1.0,Call 3,Complete,0.460025906562805,Bush,Rehberg,Brown,Yes,No,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,Yes,Before that,For your candidate,Somewhat approve,Strongly approve,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59330.0
1539781.0,Montana,27.0,State,1.0,Call 3,Complete,1.08942914009094,Bush,Rehberg,Brown,No,Yes,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Worse today,None,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,Rural,Small cities and Rural,1.0,59427.0
1539783.0,Montana,5.0,State,1.0,Call 3,Complete,3.0768506526947,Bush,Rehberg,Brown,Yes,Yes,Male,White,18-24,Republican,Conservative,"$150,000-$199,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59405.0
1539787.0,Montana,69.0,State,1.0,Call 3,Complete,0.674433290958405,Bush,Rehberg,Brown,Yes,Did not vote,Female,White,60-64,Republican,Conservative,"$30,000-$49,999",About the same,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,59102.0
1539795.0,Montana,61.0,State,1.0,Call 3,Complete,0.785758376121521,Bush,Rehberg,Schweitzer,Yes,Yes,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",Better today,Something else,,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59353.0
1539806.0,Montana,10.0,State,1.0,Call 3,Complete,0.592679738998413,Bush,Rehberg,Brown,Yes,No,Female,White,18-24,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59330.0
1539813.0,Montana,69.0,State,1.0,Call 3,Complete,0.874908208847046,Bush,Rehberg,Brown,Yes,No,Female,White,25-29,Republican,Conservative,"Under $15,000",About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,59102.0
1539816.0,Montana,32.0,National,1.0,Call 3,Complete,0.510107040405273,Kerry,Velazquez,Schweitzer,Yes,Yes,Female,White,40-44,Democrat,Moderate,"$15,000-$29,999",Worse today,None,No,Before that,,Strongly disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1539819.0,Montana,49.0,National,4.0,Call 3,Complete,1.18145060539246,Bush,Rehberg,Brown,Yes,No,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",,,,Before that,,,,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Urban west,Suburbs,Suburbs,1.0,59823.0
1539822.0,Montana,3.0,State,1.0,Call 3,Complete,0.793984830379486,Bush,Rehberg,Brown,No,Yes,Female,White,50-59,Republican,Moderate,"$100,000-$149,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59014.0
1539825.0,Montana,61.0,State,1.0,Call 3,Complete,0.890347540378571,Bush,Rehberg,Schweitzer,Yes,Yes,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Strongly approve,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59353.0
1539826.0,Montana,5.0,State,1.0,Call 3,Complete,3.84178447723389,Bush,Rehberg,Brown,Yes,No,Male,White,45-49,Independent,Conservative,"$50,000-$74,999",About the same,Catholic,Yes,Before that,For your candidate,Somewhat approve,Somewhat disapprove,White male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59405.0
1539828.0,Montana,27.0,State,1.0,Call 3,Complete,2.38347911834717,Bush,Rehberg,Brown,Yes,No,Male,White,60-64,Independent,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,Sometime last week,For your candidate,Somewhat approve,Somewhat approve,White male,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Rural west,Rural,Small cities and Rural,1.0,59427.0
1539839.0,Montana,10.0,State,1.0,Call 3,Complete,0.460025906562805,Bush,Rehberg,Brown,Yes,No,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",About the same,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59330.0
1539849.0,Montana,69.0,State,1.0,Call 3,Complete,1.98448634147644,Kerry,Velazquez,Schweitzer,No,No,Male,White,75 or over,Democrat,Liberal,"$15,000-$29,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Somewhat disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,59102.0
1539851.0,Montana,61.0,State,1.0,Call 3,Complete,0.715517103672028,Bush,Velazquez,Schweitzer,No,Yes,Male,White,45-49,Independent,Moderate,"$50,000-$74,999",Worse today,Catholic,Yes,Just today,For your candidate,Somewhat approve,Strongly approve,White male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59353.0
1539858.0,Montana,3.0,State,1.0,Call 3,Complete,0.621500074863434,Bush,Rehberg,Brown,Yes,No,Male,White,50-59,Republican,Conservative,,Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59014.0
1539868.0,Montana,32.0,National,1.0,Call 3,Complete,0.458055853843689,Bush,Rehberg,Brown,Yes,Yes,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,No,Before that,,Somewhat approve,Somewhat approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1539869.0,Montana,10.0,State,1.0,Call 3,Complete,0.592679738998413,Bush,Rehberg,Brown,Yes,No,Female,White,18-24,Republican,Conservative,,About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,18-24,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59330.0
1539878.0,Montana,69.0,State,1.0,Call 3,Complete,0.791703641414642,Bush,Rehberg,Brown,Yes,Yes,Male,White,50-59,Democrat,Conservative,"$100,000-$149,999",Better today,Catholic,No,Before that,For your candidate,Somewhat approve,Somewhat disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,59102.0
1539879.0,Montana,5.0,State,1.0,Call 3,Complete,2.73334336280823,,,,Yes,No,Female,White,40-44,Democrat,,"$75,000-$99,999",About the same,Other Christian,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59405.0
1539880.0,Montana,27.0,State,1.0,Call 3,Complete,1.17791271209717,Nader,Velazquez,Schweitzer,Yes,Yes,Male,White,50-59,Independent,Moderate,"$30,000-$49,999",About the same,Protestant,No,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Rural west,Rural,Small cities and Rural,1.0,59427.0
1539884.0,Montana,49.0,National,3.0,Call 3,Complete,0.5337273478508,Kerry,Velazquez,Schweitzer,No,Yes,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",,Something else,No,,Against his opponent,,,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,,,,,White,Urban west,Suburbs,Suburbs,1.0,59823.0
1539891.0,Montana,3.0,State,1.0,Call 3,Complete,0.639452934265137,Bush,Rehberg,Brown,Yes,Yes,Male,White,40-44,Independent,Conservative,,Better today,Protestant,No,During the last month,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59014.0
1539900.0,Montana,61.0,State,1.0,Call 3,Complete,1.11488473415375,Bush,Rehberg,Schweitzer,Yes,No,Male,White,18-24,Republican,Conservative,"$50,000-$74,999",About the same,Other Christian,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59353.0
1539903.0,Montana,10.0,State,1.0,Call 3,Complete,0.357317537069321,Bush,Rehberg,Brown,Yes,No,Male,Black,40-44,Republican,Conservative,,Better today,Other Christian,Yes,Before that,Against his opponent,Strongly approve,Strongly approve,Non-white male,30-44,40-49,18-64,Republican,,,Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,East,Rural,Small cities and Rural,1.0,59330.0
1539924.0,Montana,3.0,State,1.0,Call 3,Complete,0.706656634807587,Bush,Rehberg,Brown,Yes,No,Female,White,25-29,Republican,Conservative,"Under $15,000",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59014.0
1539926.0,Montana,69.0,State,1.0,Call 3,Complete,0.955429971218109,Bush,Rehberg,Brown,No,No,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,59102.0
1539929.0,Montana,61.0,State,1.0,Call 3,Complete,0.779004037380219,Bush,Rehberg,Brown,No,Yes,Female,White,40-44,Republican,Moderate,"$50,000-$74,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59353.0
1539930.0,Montana,32.0,National,1.0,Call 3,Complete,3.29128837585449,Other,Velazquez,Other,No,Yes,Female,White,18-24,Something Else,Liberal,"$50,000-$74,999",About the same,None,No,During the last month,,Strongly disapprove,Strongly disapprove,White female,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1539931.0,Montana,27.0,State,1.0,Call 3,Complete,1.16111326217651,Bush,Rehberg,Brown,Yes,Yes,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,Rural,Small cities and Rural,1.0,59427.0
1539947.0,Montana,10.0,State,1.0,Call 3,Complete,0.515984654426575,Bush,Velazquez,Did not vote,No,No,Female,White,50-59,Democrat,,"$75,000-$99,999",About the same,Protestant,Yes,Just today,Omit,Somewhat disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,59330.0
1539952.0,Montana,69.0,State,1.0,Call 3,Complete,1.44751787185669,Bush,Rehberg,Schweitzer,Yes,Yes,Male,White,18-24,Democrat,Moderate,"$30,000-$49,999",Better today,Catholic,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,59102.0
1539955.0,Montana,49.0,National,3.0,Call 3,Complete,0.68763393163681,Kerry,Velazquez,Schweitzer,No,Yes,Female,White,18-24,Independent,Liberal,"Under $15,000",,None,No,,For your candidate,,,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,,,,,White,Urban west,Suburbs,Suburbs,1.0,59823.0
1539956.0,Montana,61.0,State,1.0,Call 3,Complete,0.55328780412674,Bush,Did not vote,Brown,No,No,Female,White,50-59,Republican,Conservative,"$15,000-$29,999",About the same,Catholic,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59353.0
1539968.0,Montana,3.0,State,1.0,Call 3,Complete,0.252449244260788,Nader,,Schweitzer,Yes,No,Female,White,50-59,Independent,Liberal,"$15,000-$29,999",About the same,Other Christian,No,During the last month,Against his opponent,Strongly disapprove,Omit,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,White,East,Rural,Small cities and Rural,1.0,59014.0
1539977.0,Montana,27.0,State,1.0,Call 3,Complete,1.54632890224457,Bush,Rehberg,Schweitzer,Yes,Yes,Female,White,30-39,Democrat,Moderate,"$15,000-$29,999",Better today,Catholic,No,During the last month,Against his opponent,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,Rural,Small cities and Rural,1.0,59427.0
1539978.0,Montana,69.0,State,1.0,Call 3,Complete,1.65820050239563,Kerry,Velazquez,Schweitzer,No,No,Male,White,30-39,Democrat,Moderate,"$75,000-$99,999",About the same,Catholic,No,Sometime last week,Against his opponent,Somewhat disapprove,Somewhat approve,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,59102.0
1539979.0,Montana,10.0,State,1.0,Call 3,Complete,0.774582266807556,Bush,Rehberg,Brown,No,No,Female,White,75 or over,Republican,Conservative,"$200,000 or more",About the same,Catholic,No,Before that,For your candidate,Somewhat approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59330.0
1539988.0,Montana,61.0,State,1.0,Call 3,Complete,0.538143515586853,Bush,Rehberg,Brown,Yes,No,Female,White,50-59,Republican,,,Omit,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59353.0
1539995.0,Montana,32.0,National,2.0,Call 3,Complete,0.510107040405273,Kerry,Velazquez,Schweitzer,Yes,Yes,Female,White,50-59,,Moderate,"$30,000-$49,999",About the same,None,No,Before that,,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1539998.0,Montana,3.0,State,1.0,Call 3,Complete,0.407231837511063,Nader,Rehberg,Schweitzer,Yes,No,Female,Asian,18-24,Something Else,Conservative,"$200,000 or more",Worse today,Something else,Yes,Just today,For your candidate,Strongly approve,Strongly approve,Non-white female,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",Something else,All others,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Asian,East,Rural,Small cities and Rural,1.0,59014.0
1540003.0,Montana,10.0,State,1.0,Call 3,Complete,1.0133935213089,Kerry,Rehberg,Brown,Yes,Yes,Male,White,45-49,Republican,Moderate,"$50,000-$74,999",Worse today,Catholic,Yes,In the last three days,Against his opponent,Somewhat disapprove,Somewhat disapprove,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,59330.0
1540006.0,Montana,50.0,State,1.0,Call 3,Complete,0.489979237318039,Kerry,Velazquez,Schweitzer,No,Yes,Female,White,45-49,Democrat,Liberal,"$75,000-$99,999",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59802.0
1540009.0,Montana,69.0,State,1.0,Call 3,Complete,1.50568425655365,Kerry,Velazquez,Schweitzer,No,Yes,Female,White,45-49,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,59102.0
1540011.0,Montana,61.0,State,1.0,Call 3,Complete,0.553688526153564,Bush,Rehberg,Brown,Yes,Yes,Female,White,30-39,Republican,Moderate,"$75,000-$99,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59353.0
1540013.0,Montana,27.0,State,1.0,Call 3,Complete,1.31566441059113,Bush,Rehberg,Brown,Yes,Yes,Male,White,45-49,Republican,Moderate,"$15,000-$29,999",Better today,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,Rural,Small cities and Rural,1.0,59427.0
1540025.0,Montana,49.0,National,3.0,Call 3,Complete,1.04266548156738,Bush,Rehberg,Brown,Yes,No,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",,Something else,No,,Against his opponent,,,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,,,,,White,Urban west,Suburbs,Suburbs,1.0,59823.0
