ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESLA04,SENLA04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECLA,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1512692.0,Louisiana,100.0,State,1.0,Call 2,Complete,0.960405349731445,Kerry,John,Male,Black,30-39,Democrat,Liberal,No,"$30,000-$49,999",About the same,Other Christian,A few times a month,Yes,Some college/associate degree,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Worse today,Not so good,Somewhat confident,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Black,Protestant North,"City: 50,000 to 500,000","City over 50,000",5.0,71202.0
1507830.0,Louisiana,34.0,National,3.0,Call 2,Complete,0.993453323841095,Bush,John,Male,White,50-59,Democrat,Moderate,,"$75,000-$99,999",,Catholic,Once a week,No,,,For your candidate,,,,,,,,,,,Very confident,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,,,,,,,Very/somewhat confident,,,,,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70820.0
1507828.0,Louisiana,117.0,State,1.0,Call 2,Complete,0.885426938533783,Bush,Vitter,Male,White,50-59,Republican,Conservative,No,"$50,000-$74,999",Better today,Catholic,A few times a year,No,Some college/associate degree,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Better today,Good,Somewhat confident,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Cajun Country,Suburbs,Suburbs,3.0,70084.0
1507826.0,Louisiana,80.0,State,1.0,Call 2,Complete,0.776106476783752,Bush,Kennedy,Female,White,30-39,Democrat,Conservative,No,"$30,000-$49,999",Better today,Protestant,Once a week,Yes,College graduate,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Both of them,Neither of them,Somewhat badly,About the same,Not so good,Very confident,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,White,Protestant North,Suburbs,Suburbs,6.0,70785.0
1507825.0,Louisiana,60.0,State,1.0,Call 2,Complete,0.659491181373596,Bush,Vitter,Female,White,18-24,Independent,Moderate,No,"$30,000-$49,999",Worse today,Other Christian,More than once a week,Yes,Some college/associate degree,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Better today,Poor,Somewhat confident,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,New Orleans Area,"City: 50,000 to 500,000","City over 50,000",3.0,70003.0
1507815.0,Louisiana,56.0,State,1.0,Call 2,Complete,0.702272295951843,Kerry,Morrell,Female,Black,30-39,Independent,Conservative,No,"$30,000-$49,999",About the same,Other Christian,Once a week,Yes,Some college/associate degree,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,About the same,Poor,Not very confident,Non-white female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,New Orleans Area,Suburbs,Suburbs,3.0,70072.0
1478641.0,Louisiana,138.0,State,1.0,Call 1,Complete,1.56548380851746,Bush,John,Female,White,40-44,Independent,Moderate,No,"$50,000-$74,999",Worse today,Catholic,More than once a week,Yes,Some college/associate degree,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat well,About the same,Good,Somewhat confident,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Cajun Country,"City: 10,000 to 49,999",Small cities and Rural,3.0,70363.0
1536972.0,Louisiana,100.0,State,1.0,Call 3,Complete,0.759961545467377,Kerry,John,Female,White,18-24,Democrat,Conservative,Yes,"Under $15,000",Worse today,Other Christian,A few times a month,No,,In the last three days,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,Somewhat confident,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,All others,All others,,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",5.0,71202.0
1507805.0,Louisiana,95.0,State,1.0,Call 2,Complete,1.17461287975311,Kerry,John,Male,Black,65-74,Democrat,Moderate,No,"$15,000-$29,999",Worse today,,More than once a week,,Did not complete high school,Before that,Omit,Economy/Jobs,Omit,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Good,Very confident,Non-white male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",,All others,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,New Orleans Area,"City: 50,000 to 500,000","City over 50,000",2.0,70122.0
1532109.0,Louisiana,31.0,State,1.0,Call 3,Complete,0.994928598403931,Bush,Kennedy,Male,Black,40-44,Independent,,Yes,"$30,000-$49,999",Better today,Mormon/LDS,Once a week,Yes,Did not complete high school,In the last three days,For your candidate,Moral values,Cares about people like me,Somewhat approve,Somewhat disapprove,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Very well,About the same,Good,Somewhat confident,Non-white male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Black,Protestant North,Suburbs,Suburbs,6.0,70791.0
1478635.0,Louisiana,117.0,State,1.0,Call 1,Complete,0.564128875732422,Kerry,Vitter,Female,White,25-29,Democrat,Liberal,No,"Under $15,000",Worse today,Catholic,A few times a year,No,Some college/associate degree,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Somewhat badly,About the same,Not so good,Very confident,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,White,Cajun Country,Suburbs,Suburbs,3.0,70084.0
1478633.0,Louisiana,15.0,State,1.0,Call 1,Complete,1.20102083683014,Kerry,John,Female,White,40-44,Democrat,Liberal,No,,Worse today,Catholic,More than once a week,,High school graduate,Before that,For your candidate,Moral values,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Poor,Somewhat confident,White female,30-44,40-49,18-64,Democrat,,,Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Cajun Country,Suburbs,Suburbs,7.0,70611.0
1507796.0,Louisiana,25.0,State,1.0,Call 2,Complete,0.720893085002899,Bush,Vitter,Female,White,30-39,Republican,Conservative,No,"$50,000-$74,999",Better today,Catholic,Once a week,No,Some college/associate degree,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,About the same,Good,Very confident,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70815.0
1507794.0,Louisiana,33.0,National,1.0,Call 2,Complete,0.735028207302094,Bush,Vitter,Female,White,45-49,Republican,Conservative,No,"$75,000-$99,999",About the same,Catholic,Once a week,No,College graduate,Before that,,Taxes,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70809.0
1478626.0,Louisiana,130.0,State,1.0,Call 1,Complete,0.735043346881866,Kerry,Kennedy,Female,Black,40-44,Democrat,Moderate,Yes,"$30,000-$49,999",Worse today,Protestant,A few times a month,Yes,High school graduate,Before that,For your candidate,Omit,Omit,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,Not very confident,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,Protestants/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,Protestant North,Suburbs,Suburbs,1.0,70458.0
1478625.0,Louisiana,111.0,State,1.0,Call 1,Complete,0.824686646461487,Kerry,,Female,,75 or over,Democrat,Conservative,Yes,,Worse today,Protestant,Once a week,Yes,High school graduate,Before that,For your candidate,Health care,Cares about people like me,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Omit,Only John Kerry,Somewhat badly,Worse today,Poor,Somewhat confident,,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Omit,Omit,,New Orleans Area,Suburbs,Suburbs,3.0,70043.0
1478623.0,Louisiana,109.0,National,1.0,Call 1,Complete,1.13083219528198,Bush,Vitter,Male,White,65-74,Republican,Conservative,No,"$15,000-$29,999",About the same,,A few times a year,Yes,High school graduate,Before that,,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",,,All others,White evangelicals,Occasionally,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,White,Protestant North,Rural,Small cities and Rural,4.0,71034.0
1478621.0,Louisiana,33.0,National,1.0,Call 1,Complete,0.760888695716858,Bush,Kennedy,Female,White,50-59,Independent,Moderate,No,"$100,000-$149,999",About the same,Catholic,Once a week,No,Postgraduate study,Before that,,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat badly,,,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,,,,,,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70809.0
1483478.0,Louisiana,80.0,State,1.0,Call 1,Complete,0.654048979282379,Bush,Vitter,Female,White,25-29,Republican,Conservative,No,"$50,000-$74,999",Better today,Other Christian,Never,No,Some college/associate degree,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Better today,Not so good,Somewhat confident,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Never,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,Protestant North,Suburbs,Suburbs,6.0,70785.0
1478616.0,Louisiana,114.0,State,1.0,Call 1,Complete,0.51283872127533,Kerry,Kennedy,Male,Black,25-29,Independent,Conservative,No,"$30,000-$49,999",Worse today,Other Christian,A few times a month,No,Did not complete high school,Before that,Against his opponent,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,Very confident,Non-white male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,Cajun Country,Suburbs,Suburbs,3.0,70723.0
1478611.0,Louisiana,60.0,State,1.0,Call 1,Complete,0.755967080593109,Bush,Vitter,Female,Hispanic/Latino,40-44,Independent,Liberal,No,"$30,000-$49,999",About the same,Catholic,A few times a year,No,Did not complete high school,Before that,For your candidate,Terrorism,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,About the same,Poor,Very confident,Non-white female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Hispanic/Latino,New Orleans Area,"City: 50,000 to 500,000","City over 50,000",3.0,70003.0
1507776.0,Louisiana,138.0,State,1.0,Call 2,Complete,0.877292335033417,Bush,Vitter,Female,Other,30-39,Independent,Conservative,No,"Under $15,000",Better today,Other Christian,A few times a month,Yes,High school graduate,Sometime last week,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,Somewhat confident,Non-white female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Other,Cajun Country,"City: 10,000 to 49,999",Small cities and Rural,3.0,70363.0
1507773.0,Louisiana,93.0,State,1.0,Call 2,Complete,1.28752315044403,Bush,Vitter,Male,White,40-44,Republican,Moderate,No,"$100,000-$149,999",Worse today,Catholic,Once a week,No,Some college/associate degree,Before that,For your candidate,Iraq,Is intelligent,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,Very confident,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,New Orleans Area,"City: 50,000 to 500,000","City over 50,000",2.0,70112.0
1478596.0,Louisiana,6.0,National,2.0,Call 1,Complete,0.862070322036743,Kerry,John,Female,Black,25-29,Democrat,Liberal,No,"$30,000-$49,999",About the same,None,A few times a month,Yes,Postgraduate study,In the last three days,,Terrorism,Cares about people like me,Strongly disapprove,Strongly disapprove,Omit,,,Very badly,,,,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Occasionally,All others,All others,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,Black,Protestant North,Rural,Small cities and Rural,4.0,71028.0
1507761.0,Louisiana,6.0,National,3.0,Call 2,Not complete,1.13083219528198,Bush,Vitter,Male,Hispanic/Latino,60-64,,,,,,,,,,,For your candidate,,,,,,,,,,,,Non-white male,60 or over,50-64,18-64,,,,,All others,All others,All others,,,All others,,,,,,,,,,,,White,Protestant North,Rural,Small cities and Rural,4.0,71028.0
1507760.0,Louisiana,91.0,State,1.0,Call 2,Complete,1.44199216365814,Bush,Vitter,Female,White,65-74,Republican,Conservative,No,"$50,000-$74,999",Better today,Protestant,A few times a year,No,Postgraduate study,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,Very confident,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,Protestants/Non-weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,New Orleans Area,"City: 50,000 to 500,000","City over 50,000",1.0,70124.0
1478590.0,Louisiana,25.0,State,1.0,Call 1,Complete,0.727577447891235,Bush,Vitter,Male,White,40-44,Republican,Conservative,No,"$100,000-$149,999",Better today,Catholic,A few times a month,Yes,College graduate,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Not so good,Very confident,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,White evangelicals,Occasionally,Catholics/Non-weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70815.0
1478589.0,Louisiana,31.0,State,1.0,Call 1,Complete,0.720180869102478,Kerry,,Female,Black,45-49,,,No,,About the same,,Omit,,,Before that,For your candidate,Omit,Omit,Omit,Strongly disapprove,Omit,Omit,Only John Kerry,Very badly,Worse today,Omit,Omit,Non-white female,45-59,40-49,18-64,,,,,All others,All others,All others,Omit,Omit,All others,,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Omit,Only John Kerry/Neither of them,Only John Kerry/Both of them,Omit,Omit,Black,Protestant North,Suburbs,Suburbs,6.0,70791.0
1478587.0,Louisiana,95.0,State,1.0,Call 1,Complete,0.748802781105042,Kerry,John,Female,Black,40-44,Democrat,Liberal,No,"$30,000-$49,999",Worse today,Catholic,More than once a week,Yes,College graduate,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Worse today,Poor,Somewhat confident,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Weekly,Catholics/Weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Black,New Orleans Area,"City: 50,000 to 500,000","City over 50,000",2.0,70122.0
1507745.0,Louisiana,114.0,State,1.0,Call 2,Complete,0.582460284233093,Kerry,Kennedy,Female,Black,50-59,Democrat,Liberal,No,"Under $15,000",About the same,Catholic,A few times a year,No,High school graduate,During the last month,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,About the same,Not so good,Not very confident,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,Cajun Country,Suburbs,Suburbs,3.0,70723.0
1507738.0,Louisiana,50.0,State,1.0,Call 2,Complete,1.76343965530396,Kerry,John,Female,,50-59,Democrat,Moderate,No,"$15,000-$29,999",About the same,Catholic,Once a week,No,Some college/associate degree,Before that,For your candidate,Omit,Will bring about needed change,Strongly approve,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,About the same,Good,Somewhat confident,,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,,Cajun Country,"City: 10,000 to 49,999",Small cities and Rural,3.0,70563.0
1478571.0,Louisiana,79.0,National,3.0,Call 1,Complete,1.05094516277313,Bush,Vitter,Male,White,40-44,Republican,Conservative,,"$50,000-$74,999",,Protestant,Once a week,No,,,For your candidate,,,,,,,,,,,Somewhat confident,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Weekly,Protestants/Weekly,All others,,,,,,,Very/somewhat confident,,,,,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",2.0,70126.0
1512592.0,Louisiana,42.0,State,1.0,Call 2,Complete,1.26048338413239,Kerry,John,Female,Black,50-59,Republican,Moderate,Yes,"$30,000-$49,999",Worse today,Other Christian,A few times a month,No,Some college/associate degree,Before that,Against his opponent,Terrorism,Will bring about needed change,Somewhat approve,Strongly approve,Safer from terrorism,Only John Kerry,Only John Kerry,Very well,Better today,Not so good,Somewhat confident,Non-white female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,Cajun Country,Rural,Small cities and Rural,5.0,70586.0
1507730.0,Louisiana,117.0,State,1.0,Call 2,Complete,2.33019804954529,Bush,Fontanesi,Male,White,25-29,Republican,Liberal,No,"$30,000-$49,999",Better today,Catholic,A few times a month,No,College graduate,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly approve,Strongly disapprove,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very badly,Better today,Poor,Very confident,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Cajun Country,Suburbs,Suburbs,3.0,70084.0
