ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMD04,SENMD04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,UNION4,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,TERRWORR,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,COUNT2,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1479719.0,Maryland,135.0,State,1.0,Call 1,Complete,0.871997356414795,Kerry,Mikulski,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",Worse today,Protestant,No one does,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,Somewhat confident,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,6.0,21740.0
1532977.0,Maryland,128.0,State,1.0,Call 3,Complete,0.837839186191559,Kerry,Mikulski,Male,White,18-24,Democrat,Moderate,"Under $15,000",Better today,Catholic,"Yes, someone else does",Before that,For your candidate,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Not too worried,Very confident,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,White,Rest of state,Rural,Small cities and Rural,5.0,20656.0
1538532.0,Maryland,73.0,National,2.0,Call 3,Complete,1.09048783779144,Bush,Pipkin,Male,White,45-49,Republican,Conservative,"$100,000-$149,999",Worse today,Protestant,"Yes, I do",Before that,,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,,,,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,,Someone in household is union member,Voter is union member,White,Suburban Baltimore,Suburbs,Suburbs,1.0,21015.0
1530640.0,Maryland,117.0,State,1.0,Call 3,Not complete,1.74737954139709,Kerry,Mikulski,Male,Black,30-39,,,,,,,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,,,,,Non-white male,30-44,30-39,18-64,,,,,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,Black,Suburban D.C.,Suburbs,Suburbs,5.0,20744.0
1500307.0,Maryland,31.0,State,1.0,Call 2,Complete,0.88717657327652,Bush,Pipkin,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",Better today,,No one does,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Somewhat worried,Very confident,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Suburban Baltimore,"City: 50,000 to 500,000","City over 50,000",3.0,21204.0
1476975.0,Maryland,109.0,State,1.0,Call 1,Complete,1.35405993461609,Kerry,Mikulski,Female,Black,50-59,Democrat,Liberal,"$100,000-$149,999",Worse today,Other Christian,"Yes, I do",Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,Somewhat confident,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Black,Suburban D.C.,Suburbs,Suburbs,4.0,20721.0
1500304.0,Maryland,134.0,National,1.0,Call 2,Complete,0.825318038463593,Bush,Pipkin,Female,White,50-59,Republican,Conservative,,Better today,Catholic,No one does,Before that,,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,,,,White female,45-59,50-64,18-64,Republican,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,,No one in household is union member,Voter is not union member,White,Rest of state,Suburbs,Suburbs,6.0,21795.0
1476972.0,Maryland,128.0,State,1.0,Call 1,Complete,0.720345675945282,Kerry,Mikulski,Female,White,50-59,Democrat,,"$50,000-$74,999",Worse today,Catholic,No one does,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly approve,Only John Kerry,Not too worried,Somewhat confident,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Rest of state,Rural,Small cities and Rural,5.0,20656.0
1476971.0,Maryland,14.0,State,1.0,Call 1,Complete,0.797079026699066,Kerry,Mikulski,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",About the same,Jewish,No one does,Before that,Against his opponent,Health care,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,Somewhat confident,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,5.0,21037.0
1502632.0,Maryland,14.0,State,1.0,Call 2,Complete,0.939925074577332,Bush,Pipkin,Female,White,50-59,Republican,Moderate,"$100,000-$149,999",Better today,Catholic,No one does,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat disapprove,Only George W. Bush,Somewhat worried,Very confident,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,5.0,21037.0
1477879.0,Maryland,117.0,State,1.0,Call 1,Complete,1.26232421398163,Bush,Pipkin,Male,White,50-59,Independent,Moderate,,About the same,Catholic,No one does,During the last month,For your candidate,Moral values,Omit,Somewhat approve,Somewhat disapprove,Omit,Somewhat worried,Somewhat confident,White male,45-59,50-64,18-64,Independent,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Omit,Omit,No one in household is union member,Voter is not union member,White,Suburban D.C.,Suburbs,Suburbs,5.0,20744.0
1530624.0,Maryland,101.0,State,1.0,Call 3,Complete,1.10678958892822,Bush,Mikulski,Female,White,45-49,Independent,Moderate,"$200,000 or more",Better today,Protestant,No one does,During the last month,Against his opponent,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Very worried,Very confident,White female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Suburban D.C.,"City: 50,000 to 500,000","City over 50,000",8.0,20817.0
1529482.0,Maryland,14.0,State,1.0,Call 3,Complete,0.709146857261658,Kerry,,Female,White,18-24,Democrat,Moderate,"$100,000-$149,999",About the same,Catholic,No one does,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Very worried,Somewhat confident,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,5.0,21037.0
1479695.0,Maryland,87.0,National,2.0,Call 1,Complete,1.23600327968597,Kerry,Mikulski,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,No one does,Before that,,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,,,,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,,No one in household is union member,Voter is not union member,White,Suburban D.C.,Suburbs,Suburbs,4.0,20874.0
1479295.0,Maryland,73.0,National,2.0,Call 1,Complete,0.846896469593048,Kerry,Mikulski,Female,White,45-49,Democrat,Moderate,"$100,000-$149,999",Omit,Catholic,No one does,Before that,,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,,,,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,1.0,21015.0
1516621.0,Maryland,48.0,State,1.0,Call 2,Complete,1.20916378498077,Kerry,Mikulski,Female,Black,45-49,Independent,Moderate,"$30,000-$49,999",Worse today,Protestant,"Yes, I do",Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Both of them,Somewhat worried,Somewhat confident,Non-white female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,Black,Baltimore city,"City over 500,000","City over 50,000",3.0,21211.0
1479290.0,Maryland,60.0,State,1.0,Call 1,Complete,0.837518453598022,Kerry,Mikulski,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",About the same,Protestant,No one does,Before that,For your candidate,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,Not very confident,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Not very/Not at all confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,1.0,21904.0
1500286.0,Maryland,14.0,State,1.0,Call 2,Complete,0.797079026699066,Kerry,Mikulski,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",About the same,None,No one does,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Not too worried,Very confident,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,5.0,21037.0
1538506.0,Maryland,73.0,National,1.0,Call 3,Complete,1.09048783779144,Bush,Pipkin,Male,White,45-49,Republican,Conservative,"$100,000-$149,999",Better today,Catholic,No one does,Before that,,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,,,,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,1.0,21015.0
1479287.0,Maryland,7.0,National,3.0,Call 1,Complete,0.522217392921448,Kerry,Mikulski,Male,White,30-39,Democrat,Moderate,"$75,000-$99,999",,Protestant,,,Against his opponent,,,,,,,Somewhat confident,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,Very/somewhat confident,,,,,White,Suburban Baltimore,Suburbs,Suburbs,3.0,21032.0
1530612.0,Maryland,134.0,National,3.0,Call 3,Complete,1.1446692943573,Bush,Mikulski,Female,White,50-59,Democrat,Moderate,,,Protestant,,,For your candidate,,,,,,,Very confident,White female,45-59,50-64,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,Very/somewhat confident,,,,,White,Rest of state,Suburbs,Suburbs,6.0,21795.0
1535276.0,Maryland,63.0,National,3.0,Call 3,Complete,0.76324737071991,Kerry,Mikulski,Female,,45-49,Democrat,Moderate,"$30,000-$49,999",,Catholic,,,For your candidate,,,,,,,Somewhat confident,,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,,,,,,Very/somewhat confident,,,,,,Rest of state,Suburbs,Suburbs,5.0,20616.0
1480059.0,Maryland,87.0,National,2.0,Call 1,Complete,1.34964108467102,Kerry,Mikulski,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",Worse today,Protestant,No one does,Before that,,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,,,,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,,No one in household is union member,Voter is not union member,White,Suburban D.C.,Suburbs,Suburbs,4.0,20874.0
1529449.0,Maryland,101.0,State,1.0,Call 3,Complete,1.32733678817749,Kerry,Mikulski,Male,White,65-74,Independent,Moderate,"$200,000 or more",Worse today,Jewish,No one does,During the last month,Against his opponent,Moral values,Will bring about needed change,Somewhat disapprove,Somewhat approve,Both of them,Somewhat worried,Somewhat confident,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban D.C.,"City: 50,000 to 500,000","City over 50,000",8.0,20817.0
1477413.0,Maryland,109.0,State,1.0,Call 1,Complete,1.56668543815613,Kerry,Mikulski,Female,Black,60-64,Democrat,,,Worse today,Catholic,No one does,Before that,For your candidate,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Neither of them,Very worried,Very confident,Non-white female,60 or over,50-64,18-64,Democrat,,,Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,Black,Suburban D.C.,Suburbs,Suburbs,4.0,20721.0
1530601.0,Maryland,52.0,State,1.0,Call 3,Complete,1.28469502925873,Kerry,Other,Female,White,40-44,Republican,Moderate,"$100,000-$149,999",About the same,Other Christian,No one does,Before that,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,Somewhat approve,Only John Kerry,Somewhat worried,Very confident,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Rest of state,Suburbs,Suburbs,5.0,20678.0
1502599.0,Maryland,63.0,National,3.0,Call 2,Complete,0.796359539031982,Bush,Pipkin,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",,Other Christian,,,For your candidate,,,,,,,Very confident,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,Very/somewhat confident,,,,,White,Rest of state,Suburbs,Suburbs,5.0,20616.0
1525928.0,Maryland,26.0,National,2.0,Call 3,Complete,1.10181629657745,Kerry,Mikulski,Male,Black,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,No one does,Before that,,Terrorism,Will bring about needed change,Strongly disapprove,Strongly disapprove,,,,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,,No one in household is union member,Voter is not union member,Black,Suburban Baltimore,Suburbs,Suburbs,2.0,21133.0
1530592.0,Maryland,135.0,State,1.0,Call 3,Complete,0.731267392635345,Kerry,Pipkin,Male,White,18-24,Republican,Conservative,"$15,000-$29,999",About the same,Something else,"Yes, someone else does",During the last month,For your candidate,Education,Cares about people like me,Somewhat approve,Somewhat disapprove,Both of them,Not too worried,Very confident,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is not union member,White,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,6.0,21740.0
1530590.0,Maryland,89.0,State,1.0,Call 3,Complete,1.20757365226746,Kerry,Mikulski,Male,White,50-59,Democrat,Liberal,"$200,000 or more",Better today,Jewish,No one does,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Very worried,Very confident,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban D.C.,Suburbs,Suburbs,8.0,20852.0
1532922.0,Maryland,7.0,National,3.0,Call 3,Complete,0.61580491065979,Bush,Pipkin,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",,Catholic,,,For your candidate,,,,,,,Very confident,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,,,,,,Very/somewhat confident,,,,,White,Suburban Baltimore,Suburbs,Suburbs,3.0,21032.0
1500259.0,Maryland,52.0,State,1.0,Call 2,Complete,1.10146379470825,Bush,Pipkin,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Better today,Something else,No one does,During the last month,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Only George W. Bush,Somewhat worried,Very confident,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Rest of state,Suburbs,Suburbs,5.0,20678.0
1530586.0,Maryland,48.0,State,1.0,Call 3,Complete,1.32033407688141,Kerry,Mikulski,Male,Black,45-49,Democrat,Liberal,"$50,000-$74,999",About the same,None,No one does,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Only John Kerry,Somewhat worried,Not very confident,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Not very/Not at all confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Black,Baltimore city,"City over 500,000","City over 50,000",3.0,21211.0
1530585.0,Maryland,31.0,State,1.0,Call 3,Complete,0.372145175933838,Nader,Mikulski,Female,White,45-49,Democrat,Moderate,"$200,000 or more",Worse today,Other Christian,No one does,During the last month,Against his opponent,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat disapprove,Omit,Somewhat worried,Very confident,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Omit,Omit,No one in household is union member,Voter is not union member,White,Suburban Baltimore,"City: 50,000 to 500,000","City over 50,000",3.0,21204.0
1482230.0,Maryland,7.0,National,1.0,Call 1,Complete,0.61580491065979,Bush,Pipkin,Male,White,30-39,Republican,Moderate,,About the same,Catholic,No one does,Sometime last week,,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,,,,White male,30-44,30-39,18-64,Republican,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,,,,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,3.0,21032.0
1500252.0,Maryland,109.0,State,1.0,Call 2,Complete,1.26420331001282,Bush,Pipkin,Female,Black,65-74,,Conservative,"$100,000-$149,999",Better today,Protestant,"Yes, someone else does",Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Not at all worried,Somewhat confident,Non-white female,60 or over,65 or over,65 or over,,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,Black,Suburban D.C.,Suburbs,Suburbs,4.0,20721.0
1486252.0,Maryland,63.0,National,3.0,Call 1,Complete,1.00892555713654,Kerry,Mikulski,Female,White,60-64,Democrat,Liberal,"$100,000-$149,999",,Protestant,,,For your candidate,,,,,,,Very confident,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,Very/somewhat confident,,,,,White,Rest of state,Suburbs,Suburbs,5.0,20616.0
1477390.0,Maryland,101.0,State,1.0,Call 1,Complete,1.14719498157501,Kerry,Mikulski,Male,White,50-59,Democrat,Moderate,"$200,000 or more",Worse today,Catholic,No one does,Before that,Against his opponent,Iraq,Cares about people like me,Strongly disapprove,Somewhat disapprove,Only John Kerry,Very worried,Very confident,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban D.C.,"City: 50,000 to 500,000","City over 50,000",8.0,20817.0
1530576.0,Maryland,117.0,State,1.0,Call 3,Complete,1.74737954139709,Kerry,Mikulski,Male,Black,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,No one does,During the last month,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,Not very confident,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Not very/Not at all confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Black,Suburban D.C.,Suburbs,Suburbs,5.0,20744.0
1476915.0,Maryland,128.0,State,1.0,Call 1,Complete,0.878599762916565,Kerry,Mikulski,Male,Black,45-49,Democrat,Liberal,"$50,000-$74,999",Worse today,Catholic,"Yes, someone else does",In the last three days,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,Very confident,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,Black,Rest of state,Rural,Small cities and Rural,5.0,20656.0
1516574.0,Maryland,48.0,State,1.0,Call 2,Complete,1.32033407688141,Kerry,Mikulski,Male,Black,40-44,Democrat,Conservative,"$15,000-$29,999",About the same,Other Christian,No one does,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Both of them,Not too worried,Not very confident,Non-white male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Not very/Not at all confident,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Black,Baltimore city,"City over 500,000","City over 50,000",3.0,21211.0
1530571.0,Maryland,101.0,State,1.0,Call 3,Complete,1.32733678817749,Kerry,Mikulski,Male,White,75 or over,Democrat,Liberal,"$50,000-$74,999",Better today,Jewish,No one does,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Only John Kerry,Somewhat worried,Somewhat confident,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban D.C.,"City: 50,000 to 500,000","City over 50,000",8.0,20817.0
1500004.0,Maryland,31.0,State,1.0,Call 2,Complete,0.68900054693222,Kerry,Mikulski,Female,White,45-49,Independent,Liberal,"$75,000-$99,999",Worse today,Other Christian,No one does,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Somewhat worried,Not very confident,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Not very/Not at all confident,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Suburban Baltimore,"City: 50,000 to 500,000","City over 50,000",3.0,21204.0
