ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESGA04,SENGA04,AMEND1GA,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,BUSH,TIME3D,TIMEWK,IRAQ2,COUNT2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1523006.0,Georgia,76.0,State,1.0,Call 3,Complete,0.783104240894318,Kerry,Majette,No,Female,White,60-64,Independent,Moderate,"$50,000-$74,999",About the same,Jewish,A few times a month,,No,During the last month,Against his opponent,Omit,Will bring about needed change,Strongly disapprove,Strongly disapprove,Both of them,Very confident,White female,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,White,Atlanta,Suburbs,Suburbs,6.0,30075.0
1502963.0,Georgia,21.0,State,1.0,Call 2,Complete,1.37863492965698,Kerry,Majette,Yes,Female,Black,25-29,Democrat,Moderate,"$30,000-$49,999",About the same,Other Christian,Once a week,No,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Neither of them,Somewhat confident,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,Black,Atlanta,Suburbs,Suburbs,13.0,30349.0
1523004.0,Georgia,43.0,State,1.0,Call 3,Complete,0.933054506778717,Bush,Isakson,Yes,Female,Hispanic/Latino,45-49,Republican,Conservative,"$30,000-$49,999",Better today,,A few times a year,No,,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Very confident,Non-white female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",,All others,All others,All others,Occasionally,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,Hispanic/Latino,Atlanta,Suburbs,Suburbs,4.0,30030.0
1500628.0,Georgia,48.0,State,1.0,Call 2,Complete,0.7482048869133,Kerry,Majette,No,Female,Black,45-49,Independent,Liberal,"Under $15,000",Worse today,Other Christian,More than once a week,Yes,No,Before that,For your candidate,Omit,Will bring about needed change,Strongly disapprove,Strongly disapprove,Both of them,Very confident,Non-white female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",4.0,30316.0
1481963.0,Georgia,117.0,State,1.0,Call 1,Complete,0.732347726821899,Bush,Isakson,Yes,Male,White,45-49,Republican,Conservative,"$200,000 or more",About the same,Protestant,A few times a month,No,No,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Very confident,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,9.0,30677.0
1500625.0,Georgia,24.0,State,1.0,Call 2,Complete,1.25602030754089,Kerry,Majette,Yes,Female,Black,40-44,Democrat,Moderate,"$50,000-$74,999",About the same,Protestant,Once a week,Yes,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Somewhat confident,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,Black,Atlanta suburbs,Suburbs,Suburbs,6.0,30101.0
1477293.0,Georgia,55.0,State,1.0,Call 1,Complete,1.15046417713165,Bush,Isakson,Yes,Male,White,60-64,Democrat,Conservative,"$75,000-$99,999",Better today,Protestant,Once a week,Yes,,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Somewhat confident,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Central,Rural,Small cities and Rural,3.0,31012.0
1482276.0,Georgia,26.0,State,1.0,Call 1,Complete,1.02004277706146,Bush,Isakson,Yes,Male,White,30-39,Independent,Conservative,"$100,000-$149,999",Better today,Other Christian,A few times a year,No,No,During the last month,For your candidate,Moral values,Is a strong leader,Somewhat approve,Strongly approve,Only George W. Bush,Very confident,White male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Atlanta suburbs,"City: 50,000 to 500,000","City over 50,000",6.0,30062.0
1529783.0,Georgia,8.0,State,1.0,Call 1,Complete,1.5981262922287,Bush,Isakson,Yes,Female,White,50-59,Democrat,Conservative,,Better today,,Omit,,No,Before that,For your candidate,Economy/Jobs,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Somewhat confident,White female,45-59,50-64,18-64,Democrat,,,,,All others,All others,Omit,Omit,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,South,Rural,Small cities and Rural,1.0,31568.0
1479684.0,Georgia,72.0,State,1.0,Call 1,Complete,2.26748442649841,Bush,Isakson,Yes,Female,White,60-64,Republican,Moderate,"$100,000-$149,999",About the same,Catholic,A few times a year,No,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Somewhat approve,Only George W. Bush,Very confident,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Atlanta,Suburbs,Suburbs,6.0,30349.0
1523949.0,Georgia,43.0,State,1.0,Call 3,Complete,0.719078004360199,Kerry,Majette,No,Female,White,25-29,Democrat,Liberal,"$15,000-$29,999",About the same,Protestant,A few times a month,No,No,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat confident,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,White,Atlanta,Suburbs,Suburbs,4.0,30030.0
1500618.0,Georgia,27.0,State,1.0,Call 2,Complete,0.646942973136902,Bush,Isakson,No,Female,White,45-49,Democrat,Moderate,"$200,000 or more",Better today,Jewish,A few times a year,No,No,During the last month,Against his opponent,Terrorism,Is a strong leader,Somewhat approve,Somewhat disapprove,Only George W. Bush,Very confident,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,All others,Occasionally,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Atlanta suburbs,Suburbs,Suburbs,6.0,30066.0
1479620.0,Georgia,48.0,State,1.0,Call 1,Complete,0.974535644054413,Kerry,Isakson,Did not vote,Female,Black,45-49,Democrat,Conservative,"$30,000-$49,999",Worse today,Other Christian,A few times a month,Yes,,Before that,Against his opponent,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Very confident,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",4.0,30316.0
1500368.0,Georgia,48.0,State,1.0,Call 2,Complete,0.891357362270355,Kerry,Majette,Yes,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",About the same,Other Christian,Once a week,Yes,No,During the last month,For your candidate,Terrorism,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Neither of them,Very confident,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",4.0,30316.0
1481046.0,Georgia,134.0,State,1.0,Call 1,Complete,1.14740943908691,Bush,Isakson,Yes,Male,White,60-64,Republican,Conservative,"$100,000-$149,999",Better today,Catholic,Once a week,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Very confident,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,South,"City: 10,000 to 49,999",Small cities and Rural,2.0,31792.0
1505280.0,Georgia,104.0,State,1.0,Call 2,Complete,0.671038031578064,Bush,Other,Did not vote,Female,,40-44,Republican,Conservative,"$100,000-$149,999",Better today,Other Christian,Once a week,Yes,No,Before that,For your candidate,Omit,Omit,Strongly approve,Strongly approve,Only George W. Bush,Not at all confident,,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not very/Not at all confident,Only Bush/Both,Only Bush/Neither,,Atlanta suburbs,Suburbs,Suburbs,13.0,30253.0
1480003.0,Georgia,142.0,State,1.0,Call 1,Complete,0.94532835483551,Bush,Isakson,Yes,Female,White,65-74,Democrat,Conservative,"$15,000-$29,999",Worse today,Protestant,Once a week,Yes,,Before that,Against his opponent,Iraq,Has strong religious faith,Somewhat approve,Somewhat disapprove,Only George W. Bush,Very confident,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,31545.0
1522985.0,Georgia,48.0,State,1.0,Call 3,Complete,0.94642835855484,Kerry,Isakson,No,Female,Black,18-24,Democrat,Moderate,"$30,000-$49,999",Worse today,Something else,A few times a year,No,No,During the last month,For your candidate,Economy/Jobs,Cares about people like me,Somewhat disapprove,Somewhat disapprove,Both of them,Very confident,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",4.0,30316.0
1500608.0,Georgia,136.0,National,2.0,Call 2,Complete,0.84717983007431,Kerry,Majette,No,Female,Black,25-29,Democrat,Moderate,"$50,000-$74,999",About the same,Something else,A few times a month,No,,During the last month,,Omit,Omit,Strongly disapprove,Strongly disapprove,,,Non-white female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,11.0,30240.0
1481942.0,Georgia,61.0,State,1.0,Call 1,Complete,0.918722808361053,Kerry,Majette,No,Male,White,25-29,Democrat,Liberal,"$50,000-$74,999",Better today,Other Christian,A few times a year,No,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Somewhat approve,Only John Kerry,Very confident,White male,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,White,North,"City: 10,000 to 49,999",Small cities and Rural,11.0,30161.0
1479608.0,Georgia,34.0,State,1.0,Call 1,Complete,0.786571323871613,Kerry,Majette,Yes,Male,White,40-44,Democrat,Moderate,"$75,000-$99,999",Worse today,Something else,Once a week,Yes,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat confident,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,White evangelicals,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,White,Central,Suburbs,Suburbs,9.0,30813.0
1481940.0,Georgia,116.0,National,3.0,Call 1,Complete,0.908498406410217,Bush,Isakson,Yes,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",,Protestant,More than once a week,Yes,,,For your candidate,,,,,,Somewhat confident,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,,,,,Very/somewhat confident,,,White,North,Rural,Small cities and Rural,10.0,30705.0
1481939.0,Georgia,129.0,National,3.0,Call 1,Complete,0.890305042266846,Bush,Isakson,Yes,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",,Protestant,More than once a week,Yes,No,,For your candidate,,,,,,Very confident,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,,,,,Very/somewhat confident,,,White,North,Suburbs,Suburbs,13.0,30223.0
1479605.0,Georgia,24.0,State,1.0,Call 1,Not complete,1.0986362695694,Kerry,Isakson,Yes,Female,Hispanic/Latino,50-59,,,,,,,,Yes,Just today,For your candidate,Omit,Will bring about needed change,Somewhat approve,,,,Non-white female,45-59,50-64,18-64,,,,,All others,All others,All others,,,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,,,Hispanic/Latino,Atlanta suburbs,Suburbs,Suburbs,6.0,30101.0
1479994.0,Georgia,48.0,State,1.0,Call 1,Complete,0.891357362270355,Kerry,Majette,Yes,Female,Black,45-49,Democrat,Moderate,"Under $15,000",Worse today,Other Christian,More than once a week,Yes,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Both of them,Somewhat confident,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",4.0,30316.0
1502615.0,Georgia,5.0,National,4.0,Call 2,Complete,0.820459544658661,Bush,Majette,Yes,Male,Black,50-59,Independent,Conservative,"$50,000-$74,999",,,,,No,Before that,,,,,,Only George W. Bush,,Non-white male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only Bush/Both,Only Bush/Neither,Black,Central,"City: 50,000 to 500,000","City over 50,000",8.0,31210.0
1502932.0,Georgia,134.0,State,1.0,Call 2,Complete,0.913214981555939,Bush,Isakson,Yes,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,More than once a week,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Very confident,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,All others,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,South,"City: 10,000 to 49,999",Small cities and Rural,2.0,31792.0
1523927.0,Georgia,14.0,National,3.0,Call 3,Complete,0.768467724323273,Kerry,Majette,Yes,Female,Black,45-49,Democrat,Moderate,"$30,000-$49,999",,Other Christian,More than once a week,Yes,,,Omit,,,,,,Not very confident,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,,,,,Not very/Not at all confident,,,Black,South,"City: 50,000 to 500,000","City over 50,000",12.0,31404.0
1500595.0,Georgia,76.0,State,1.0,Call 2,Complete,2.10890007019043,Bush,Other,Yes,Male,White,60-64,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,A few times a year,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Somewhat confident,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Atlanta,Suburbs,Suburbs,6.0,30075.0
1528590.0,Georgia,8.0,State,1.0,Call 1,Complete,1.17918717861176,Bush,Did not vote,Yes,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",Worse today,None,A few times a year,,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Somewhat disapprove,Only George W. Bush,Very confident,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,Occasionally,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,South,Rural,Small cities and Rural,1.0,31568.0
1481929.0,Georgia,76.0,State,1.0,Call 1,Complete,0.869118809700012,Kerry,Isakson,Yes,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",Worse today,Protestant,A few times a year,No,No,Before that,Against his opponent,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Very confident,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,White,Atlanta,Suburbs,Suburbs,6.0,30075.0
1479983.0,Georgia,27.0,State,1.0,Call 1,Complete,0.947182595729828,Bush,Isakson,Yes,Male,Other,40-44,Independent,Moderate,"$100,000-$149,999",Better today,Catholic,Once a week,No,No,In the last three days,Against his opponent,Taxes,Is honest and trustworthy,Somewhat approve,Strongly disapprove,Only George W. Bush,Very confident,Non-white male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,All others,All others,All others,Weekly,Catholics/Weekly,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,Other,Atlanta suburbs,Suburbs,Suburbs,6.0,30066.0
1523919.0,Georgia,34.0,State,1.0,Call 3,Complete,0.69776850938797,Bush,Isakson,No,Female,White,18-24,Republican,Conservative,"Under $15,000",Better today,Other Christian,A few times a month,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Only George W. Bush,Very confident,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Central,Suburbs,Suburbs,9.0,30813.0
1486767.0,Georgia,50.0,National,2.0,Call 1,Complete,0.890977442264557,Kerry,Majette,Yes,Male,Black,40-44,Independent,Moderate,"$75,000-$99,999",About the same,Protestant,More than once a week,Yes,No,Before that,,Iraq,Is intelligent,Somewhat disapprove,Somewhat disapprove,,,Non-white male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",4.0,30088.0
1526454.0,Georgia,11.0,State,1.0,Call 3,Complete,1.75095200538635,Bush,Isakson,Yes,Male,White,18-24,Independent,Moderate,"$50,000-$74,999",Better today,Protestant,Once a week,Yes,No,Before that,For your candidate,Moral values,Cares about people like me,Somewhat approve,Somewhat approve,Neither of them,Very confident,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,White,North,Rural,Small cities and Rural,10.0,30755.0
1482539.0,Georgia,129.0,National,2.0,Call 1,Complete,1.11957848072052,Bush,Isakson,Yes,Female,White,75 or over,Republican,,,Better today,Protestant,More than once a week,Yes,,Before that,,Omit,Omit,Strongly approve,Omit,,,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,,,,White,North,Suburbs,Suburbs,13.0,30223.0
1523912.0,Georgia,43.0,State,1.0,Call 3,Complete,0.665683150291443,Kerry,Majette,No,Male,White,40-44,Democrat,Liberal,"$75,000-$99,999",Better today,Protestant,A few times a month,No,No,Before that,For your candidate,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Both of them,Very confident,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,White,Atlanta,Suburbs,Suburbs,4.0,30030.0
1481016.0,Georgia,27.0,State,1.0,Call 1,Complete,0.947586476802826,Bush,Isakson,Yes,Female,White,50-59,Republican,Conservative,"Under $15,000",About the same,Protestant,Once a week,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Somewhat confident,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Atlanta suburbs,Suburbs,Suburbs,6.0,30066.0
1479583.0,Georgia,92.0,National,3.0,Call 1,Complete,1.76715421676636,Kerry,Majette,Yes,Female,Black,25-29,Democrat,Liberal,"$75,000-$99,999",,Protestant,Once a week,Yes,No,,Against his opponent,,,,,,Somewhat confident,Non-white female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,,,,,Very/somewhat confident,,,Black,Atlanta suburbs,Suburbs,Suburbs,7.0,30047.0
1481915.0,Georgia,62.0,State,1.0,Call 1,Complete,0.808700919151306,Bush,Isakson,No,Female,White,18-24,Independent,Liberal,"$50,000-$74,999",About the same,Other Christian,A few times a year,No,No,In the last three days,For your candidate,Moral values,Will bring about needed change,Somewhat approve,Somewhat disapprove,Only George W. Bush,Somewhat confident,White female,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,North,"City: 10,000 to 49,999",Small cities and Rural,11.0,30165.0
1477248.0,Georgia,55.0,State,1.0,Call 1,Complete,0.915255904197693,Bush,Isakson,Yes,Male,White,30-39,Independent,Conservative,"$30,000-$49,999",Worse today,Other Christian,More than once a week,Yes,No,Before that,Against his opponent,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Neither of them,Not very confident,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,All others,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not very/Not at all confident,Only Kerry/Neither,Only Bush/Neither,White,Central,Rural,Small cities and Rural,3.0,31012.0
