ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESTN04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1464853.0,Tennessee,,State,1.0,,Complete,Phone survey,1.64987897872925,Kerry,Female,White,30-39,Something Else,Liberal,"$15,000-$29,999",Worse today,Other Christian,No,No,,For your candidate,Education,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,East,"City: 50,000 to 500,000","City over 50,000",,37918.0
1464854.0,Tennessee,,State,1.0,,Complete,Phone survey,1.64987897872925,Kerry,Female,White,45-49,Democrat,Moderate,"$75,000-$99,999",Worse today,Other Christian,No,No,,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,"City: 50,000 to 500,000","City over 50,000",,37923.0
1464855.0,Tennessee,,State,1.0,,Complete,Phone survey,1.83353996276855,Bush,Female,White,75 or over,Independent,Conservative,"Under $15,000",About the same,Protestant,Yes,No,,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Middle/West,Rural,Small cities and Rural,,38375.0
1464856.0,Tennessee,,State,1.0,,Complete,Phone survey,1.99219763278961,Bush,Male,White,30-39,Something Else,Conservative,"$15,000-$29,999",Worse today,Other Christian,Yes,No,,Against his opponent,Health care,Cares about people like me,Somewhat approve,Strongly disapprove,Safer from terrorism,Only George W. Bush,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,,,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,White,Nashville area,"City: 50,000 to 500,000","City over 50,000",,37043.0
1464857.0,Tennessee,,State,1.0,,Complete,Phone survey,2.18874883651733,Bush,Female,White,65-74,Republican,Moderate,"$30,000-$49,999",Better today,Protestant,,No,,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Middle/West,Rural,Small cities and Rural,,38375.0
1464858.0,Tennessee,,State,1.0,,Complete,Phone survey,1.99219763278961,Bush,Male,White,75 or over,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,Yes,,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,"City: 50,000 to 500,000","City over 50,000",,37042.0
1464859.0,Tennessee,,State,1.0,,Complete,Phone survey,1.64987897872925,Kerry,Female,White,45-49,Democrat,Conservative,"$30,000-$49,999",Worse today,Protestant,No,No,,Against his opponent,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Somewhat approve,Less safe from terrorism,Only John Kerry,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Somewhat/Strongly disapprove,,,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,White,East,Rural,Small cities and Rural,,37840.0
1464860.0,Tennessee,,State,1.0,,Complete,Phone survey,1.97183418273926,Bush,Female,White,25-29,Republican,Moderate,"$15,000-$29,999",Better today,Other Christian,Yes,No,,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,"City: 10,000 to 49,999",Small cities and Rural,,37876.0
1464861.0,Tennessee,,State,1.0,,Complete,Phone survey,2.18874883651733,Bush,Male,White,65-74,Independent,Moderate,,About the same,Protestant,No,No,,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Middle/West,Rural,Small cities and Rural,,38583.0
1464862.0,Tennessee,,State,1.0,,Complete,Phone survey,1.95703041553497,Bush,Female,White,60-64,Republican,Conservative,"$15,000-$29,999",About the same,Catholic,No,Yes,,Against his opponent,Terrorism,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Southwest,"City over 500,000","City over 50,000",,38111.0
1464863.0,Tennessee,,State,1.0,,Complete,Phone survey,2.7803795337677,Kerry,Male,White,25-29,Republican,Moderate,"$100,000-$149,999",Better today,Catholic,Yes,No,,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,White male,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,White evangelicals,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,Nashville area,"City over 500,000","City over 50,000",,37209.0
1464864.0,Tennessee,,State,1.0,,Complete,Phone survey,1.97183418273926,Bush,Male,White,75 or over,Republican,Conservative,"$30,000-$49,999",About the same,Other Christian,Yes,Yes,,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,"City: 50,000 to 500,000","City over 50,000",,37920.0
1464865.0,Tennessee,,State,1.0,,Complete,Phone survey,1.64987897872925,Kerry,Female,White,65-74,Democrat,Moderate,"$15,000-$29,999",About the same,Protestant,No,No,,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Omit,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Omit,Omit,White,East,"City: 10,000 to 49,999",Small cities and Rural,,37876.0
1464866.0,Tennessee,,State,1.0,,Complete,Phone survey,1.64987897872925,Kerry,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",Better today,Protestant,No,No,,For your candidate,Terrorism,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,,37377.0
1464867.0,Tennessee,,State,1.0,,Complete,Phone survey,1.97183418273926,Bush,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",About the same,Other Christian,Yes,No,,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,,37659.0
1464868.0,Tennessee,,State,1.0,,Complete,Phone survey,1.97183418273926,Bush,Female,White,40-44,Independent,Moderate,"$100,000-$149,999",Better today,Protestant,No,No,,Omit,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,,37922.0
1464869.0,Tennessee,,State,1.0,,Complete,Phone survey,1.04047238826752,Nader,Male,White,50-59,Something Else,Moderate,,Better today,Other Christian,No,Yes,,Omit,Moral values,Is honest and trustworthy,Somewhat approve,Omit,Safer from terrorism,Only George W. Bush,White male,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,,,Omit,Only Bush/Both,Only Bush/Neither,White,Nashville area,Suburbs,Suburbs,,37064.0
1464870.0,Tennessee,,State,1.0,,Complete,Phone survey,1.99219763278961,Bush,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Worse today,Protestant,Yes,No,,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,"City: 50,000 to 500,000","City over 50,000",,37042.0
1464871.0,Tennessee,,State,1.0,,Complete,Phone survey,1.95703041553497,Bush,Male,White,45-49,Republican,Conservative,"$200,000 or more",Better today,Protestant,Yes,No,,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Southwest,Rural,Small cities and Rural,,38008.0
1464872.0,Tennessee,,State,1.0,,Complete,Phone survey,1.95703041553497,Bush,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",About the same,Other Christian,Yes,No,,Against his opponent,Moral values,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Southwest,Suburbs,Suburbs,,38053.0
1464873.0,Tennessee,,State,1.0,,Complete,Phone survey,1.95703041553497,Bush,Female,White,18-24,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,Yes,No,,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Southwest,"City over 500,000","City over 50,000",,38117.0
1464874.0,Tennessee,,State,1.0,,Complete,Phone survey,1.99219763278961,Bush,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,Yes,No,,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,"City over 500,000","City over 50,000",,37209.0
1464875.0,Tennessee,,State,1.0,,Complete,Phone survey,1.99219763278961,Bush,Male,White,30-39,Independent,Conservative,"$75,000-$99,999",Better today,Protestant,Yes,No,,For your candidate,Taxes,Has strong religious faith,Strongly approve,Somewhat approve,Less safe from terrorism,Both of them,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,Nashville area,"City over 500,000","City over 50,000",,37221.0
1464876.0,Tennessee,,State,1.0,,Complete,Phone survey,1.99219763278961,Bush,Male,White,40-44,Republican,Conservative,,Better today,Catholic,No,No,,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,30-44,40-49,18-64,Republican,,,Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,"City: 50,000 to 500,000","City over 50,000",,37129.0
1464877.0,Tennessee,,State,1.0,,Complete,Phone survey,1.83353996276855,Bush,Female,White,75 or over,Independent,Conservative,,Omit,Protestant,Yes,No,,For your candidate,Terrorism,Omit,Somewhat approve,Somewhat disapprove,Less safe from terrorism,Both of them,White female,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,,,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,Middle/West,Rural,Small cities and Rural,,37355.0
1464878.0,Tennessee,,State,1.0,,Complete,Phone survey,1.64987897872925,Kerry,Female,White,60-64,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,No,No,,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,,37922.0
1464879.0,Tennessee,,State,1.0,,Complete,Phone survey,2.22868013381958,Other,Female,,75 or over,Republican,Conservative,"Under $15,000",Better today,Other Christian,Yes,No,,Omit,Health care,Is honest and trustworthy,Strongly approve,Omit,Safer from terrorism,Only George W. Bush,,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,,,Omit,Only Bush/Both,Only Bush/Neither,,East,"City: 50,000 to 500,000","City over 50,000",,37604.0
1464880.0,Tennessee,,State,1.0,,Complete,Phone survey,1.97183418273926,Bush,Female,White,65-74,Republican,Conservative,"Under $15,000",Better today,Protestant,Yes,Yes,,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,,37663.0
1464881.0,Tennessee,,State,1.0,,Complete,Phone survey,1.99219763278961,Bush,Male,White,18-24,Republican,Moderate,"$15,000-$29,999",Better today,Protestant,Yes,Yes,,Against his opponent,Moral values,Cares about people like me,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,"City: 50,000 to 500,000","City over 50,000",,37042.0
1464882.0,Tennessee,,State,1.0,,Complete,Phone survey,1.58973157405853,Bush,Female,White,65-74,Republican,Moderate,"Under $15,000",About the same,Protestant,Yes,No,,For your candidate,Moral values,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Rural,Small cities and Rural,,37322.0
1464883.0,Tennessee,,State,1.0,,Complete,Phone survey,1.64987897872925,Kerry,Female,White,65-74,Democrat,Moderate,"$50,000-$74,999",About the same,Protestant,Yes,No,,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,East,Suburbs,Suburbs,,37659.0
1464884.0,Tennessee,,State,1.0,,Complete,Phone survey,1.97183418273926,Bush,Female,White,25-29,Republican,Conservative,"$150,000-$199,999",Better today,Catholic,No,No,,For your candidate,Omit,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,"City: 10,000 to 49,999",Small cities and Rural,,37876.0
1464885.0,Tennessee,,State,1.0,,Complete,Phone survey,1.97183418273926,Bush,Male,White,65-74,Independent,Moderate,"$15,000-$29,999",About the same,Protestant,Yes,No,,For your candidate,Iraq,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,"City: 10,000 to 49,999",Small cities and Rural,,38555.0
1464886.0,Tennessee,,State,1.0,,Complete,Phone survey,1.64987897872925,Kerry,Female,White,75 or over,Democrat,Conservative,"Under $15,000",Worse today,Other Christian,Yes,No,,Against his opponent,Economy/Jobs,Omit,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Omit,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Omit,Omit,White,East,"City: 10,000 to 49,999",Small cities and Rural,,37814.0
