ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESNC04,SENNC04,GOVNC04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,BRNAGAIN,EDUC,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECNC,FAVEDWR,ISS04NC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1522970.0,North Carolina,10.0,National,3.0,Call 2,Complete,Exit poll,2.88905739784241,Bush,Burr,Ballantine,Male,,45-49,Independent,Moderate,,"$50,000-$74,999",,Other Christian,Yes,,,,Against his opponent,,,,,,,,,,,,,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,,,,,,,,,,,,Charlotte,"City: 50,000 to 500,000","City over 50,000",8.0,28025.0
1522987.0,North Carolina,56.0,State,1.0,Call 3,Complete,Exit poll,0.970153391361237,Bush,Burr,Ballantine,Female,White,40-44,Independent,Conservative,No,"$30,000-$49,999",About the same,Protestant,Yes,Some college/associate degree,No,Before that,For your candidate,Omit,Is a strong leader,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Unfavorable,Omit,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Charlotte,"City over 500,000","City over 50,000",9.0,28210.0
1522988.0,North Carolina,25.0,State,1.0,Call 3,Complete,Exit poll,1.00869739055634,Kerry,Bowles,Easley,Female,Black,50-59,Independent,Conservative,No,"Under $15,000",About the same,Other Christian,No,High school graduate,No,In the last three days,For your candidate,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Omit,Only John Kerry,Somewhat badly,Poor,Favorable,Health care,Non-white female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Omit,Omit,Black,Greensboro area,"City: 50,000 to 500,000","City over 50,000",12.0,27105.0
1522991.0,North Carolina,64.0,State,1.0,Call 3,Complete,Exit poll,0.664056003093719,Bush,Burr,Ballantine,Male,White,30-39,Republican,Conservative,No,"$15,000-$29,999",Better today,Protestant,Yes,Postgraduate study,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Unfavorable,Same-sex marriage,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Mountain west,Rural,Small cities and Rural,10.0,28777.0
1522994.0,North Carolina,46.0,National,4.0,Call 3,Complete,Exit poll,0.771809458732605,Bush,Burr,Ballantine,Male,White,25-29,Republican,Conservative,,"$15,000-$29,999",,,,College graduate,,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,,,,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Mountain west,Rural,Small cities and Rural,11.0,28792.0
1523047.0,North Carolina,57.0,State,1.0,Call 3,Complete,Exit poll,0.822189271450043,Bush,Bowles,Easley,Male,White,18-24,Independent,Moderate,Yes,"$75,000-$99,999",Better today,Protestant,Yes,High school graduate,No,During the last month,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,Favorable,Education,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,Charlotte,"City over 500,000","City over 50,000",9.0,28210.0
1523056.0,North Carolina,64.0,State,1.0,Call 3,Complete,Exit poll,0.648722648620605,Bush,Bowles,Ballantine,Male,White,45-49,Republican,Conservative,No,"$50,000-$74,999",Better today,Something else,Yes,High school graduate,No,Before that,Against his opponent,Economy/Jobs,Is a strong leader,Somewhat disapprove,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Not so good,Unfavorable,Taxes,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Something else,White Something else,All others,White evangelicals,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Mountain west,Rural,Small cities and Rural,10.0,28777.0
1523058.0,North Carolina,25.0,State,1.0,Call 3,Complete,Exit poll,1.00869739055634,Kerry,Bowles,Easley,Female,Black,40-44,Independent,Liberal,No,"$15,000-$29,999",About the same,None,No,High school graduate,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat well,Not so good,Favorable,Health care,Non-white female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,Greensboro area,"City: 50,000 to 500,000","City over 50,000",12.0,27105.0
1523065.0,North Carolina,10.0,National,4.0,Call 2,Complete,Exit poll,0.465989917516708,Kerry,Bowles,Easley,Female,White,25-29,Democrat,Liberal,,"$75,000-$99,999",,,,Some college/associate degree,,Before that,,,,,,,Only John Kerry,Only John Kerry,,,,,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Charlotte,"City: 50,000 to 500,000","City over 50,000",8.0,28025.0
1523114.0,North Carolina,46.0,National,4.0,Call 3,Complete,Exit poll,1.09247922897339,Bush,Burr,Ballantine,Male,White,30-39,Republican,Conservative,,"$50,000-$74,999",,,,High school graduate,,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Mountain west,Rural,Small cities and Rural,11.0,28792.0
1523123.0,North Carolina,64.0,State,1.0,Call 3,Complete,Exit poll,0.664056003093719,Bush,Burr,Ballantine,Male,White,40-44,Republican,Conservative,No,"$50,000-$74,999",Better today,Other Christian,Yes,Some college/associate degree,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Unfavorable,Economy/Jobs,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Mountain west,Rural,Small cities and Rural,10.0,28777.0
1523126.0,North Carolina,26.0,State,1.0,Call 3,Complete,Exit poll,1.09353935718536,Bush,Burr,Ballantine,Female,White,50-59,Republican,Conservative,Yes,"$50,000-$74,999",Worse today,Other Christian,Yes,High school graduate,No,Before that,For your candidate,Health care,Has strong religious faith,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Unfavorable,Economy/Jobs,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Greensboro area,Suburbs,Suburbs,5.0,27012.0
1523132.0,North Carolina,57.0,State,1.0,Call 3,Complete,Exit poll,1.07092070579529,Bush,Burr,Ballantine,Female,White,18-24,Independent,Moderate,No,,About the same,Protestant,No,Some college/associate degree,No,Before that,Against his opponent,Omit,Omit,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat well,Good,Favorable,Omit,White female,18-29,18-24,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Charlotte,"City over 500,000","City over 50,000",9.0,28210.0
1523142.0,North Carolina,17.0,State,1.0,Call 3,Complete,Exit poll,0.71069461107254,Bush,Burr,Ballantine,Female,White,18-24,Republican,Moderate,No,"$50,000-$74,999",Better today,Other Christian,Yes,High school graduate,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Unfavorable,Same-sex marriage,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,8.0,28348.0
1523168.0,North Carolina,10.0,National,2.0,Call 2,Complete,Exit poll,0.659598410129547,Kerry,Bowles,Easley,Female,White,45-49,Democrat,Liberal,No,"Under $15,000",Worse today,Catholic,No,High school graduate,No,Before that,,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,White,Charlotte,"City: 50,000 to 500,000","City over 50,000",8.0,28025.0
1523188.0,North Carolina,64.0,State,1.0,Call 3,Complete,Exit poll,0.822463512420654,Bush,Burr,Ballantine,Female,White,40-44,Republican,Conservative,No,"$50,000-$74,999",Better today,Other Christian,Yes,Some college/associate degree,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Unfavorable,Economy/Jobs,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Mountain west,Rural,Small cities and Rural,10.0,28777.0
1523195.0,North Carolina,26.0,State,1.0,Call 3,Complete,Exit poll,0.882922351360321,Bush,Burr,Ballantine,Male,White,30-39,Republican,Conservative,No,"$50,000-$74,999",Better today,Protestant,Yes,Postgraduate study,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Unfavorable,Taxes,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Greensboro area,Suburbs,Suburbs,5.0,27012.0
1523199.0,North Carolina,57.0,State,1.0,Call 3,Complete,Exit poll,1.22390723228455,Bush,Burr,Ballantine,Male,White,40-44,Republican,Conservative,No,"$150,000-$199,999",Better today,Other Christian,Yes,Postgraduate study,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Excellent,Unfavorable,Foreign trade,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Charlotte,"City over 500,000","City over 50,000",9.0,28210.0
1523214.0,North Carolina,46.0,National,3.0,Call 3,Complete,Exit poll,1.35308516025543,Bush,Burr,Ballantine,Female,White,40-44,Republican,Conservative,,"$30,000-$49,999",,Other Christian,No,,,,For your candidate,,,,,,,,,,,,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,,,,,,,,,,,White,Mountain west,Rural,Small cities and Rural,11.0,28792.0
1523215.0,North Carolina,17.0,State,1.0,Call 3,Complete,Exit poll,0.573813915252686,Bush,Burr,Ballantine,Male,White,18-24,Republican,Conservative,No,"$50,000-$74,999",Better today,Other Christian,Yes,Some college/associate degree,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Unfavorable,Economy/Jobs,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,8.0,28348.0
1523264.0,North Carolina,64.0,State,1.0,Call 3,Complete,Exit poll,0.548869490623474,Bush,Burr,Easley,Male,White,25-29,Republican,Conservative,No,"$15,000-$29,999",Better today,Other Christian,Yes,Some college/associate degree,No,During the last month,Against his opponent,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Unfavorable,Same-sex marriage,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Mountain west,Rural,Small cities and Rural,10.0,28777.0
1523271.0,North Carolina,57.0,State,1.0,Call 3,Complete,Exit poll,1.16379082202911,Bush,Bowles,Easley,Male,White,30-39,Republican,Moderate,No,"$100,000-$149,999",About the same,Protestant,No,Postgraduate study,No,During the last month,Against his opponent,Terrorism,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,Unfavorable,Health care,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,Charlotte,"City over 500,000","City over 50,000",9.0,28210.0
1523275.0,North Carolina,17.0,State,1.0,Call 3,Complete,Exit poll,1.23645210266113,Bush,Burr,Ballantine,Female,White,60-64,Republican,Conservative,No,"$50,000-$74,999",About the same,Catholic,No,Some college/associate degree,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Unfavorable,Economy/Jobs,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,8.0,28348.0
1523301.0,North Carolina,26.0,State,1.0,Call 3,Complete,Exit poll,1.09353935718536,Bush,Burr,Ballantine,Female,White,40-44,Republican,Conservative,No,"$50,000-$74,999",About the same,Protestant,Yes,Some college/associate degree,No,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Good,Unfavorable,Economy/Jobs,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Greensboro area,Suburbs,Suburbs,5.0,27012.0
1523303.0,North Carolina,46.0,National,3.0,Call 3,Complete,Exit poll,1.09247922897339,Bush,Burr,Ballantine,Male,White,40-44,Republican,Conservative,,"$30,000-$49,999",,Protestant,Yes,,,,For your candidate,,,,,,,,,,,,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,,,,,,,,,,,White,Mountain west,Rural,Small cities and Rural,11.0,28792.0
1523309.0,North Carolina,85.0,State,1.0,Call 3,Complete,Exit poll,0.478521853685379,Bush,Burr,Ballantine,Male,White,18-24,Republican,Conservative,Yes,,About the same,Something else,No,Some college/associate degree,No,Before that,Against his opponent,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Poor,Unfavorable,Economy/Jobs,White male,18-29,18-24,18-64,Republican,,,Something else,White Something else,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Mountain west,Rural,Small cities and Rural,11.0,28160.0
1523337.0,North Carolina,17.0,State,1.0,Call 3,Complete,Exit poll,0.812220990657806,Bush,Burr,Ballantine,Male,White,40-44,Republican,Conservative,No,"$75,000-$99,999",Better today,Other Christian,Yes,Some college/associate degree,Yes,Before that,Omit,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Unfavorable,Omit,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,8.0,28348.0
1523342.0,North Carolina,64.0,State,1.0,Call 3,Complete,Exit poll,0.822463512420654,Bush,Burr,Ballantine,Female,White,30-39,Independent,Moderate,No,"$50,000-$74,999",About the same,Other Christian,Yes,College graduate,No,Before that,Against his opponent,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Omit,Neither of them,Somewhat badly,Poor,Unfavorable,Same-sex marriage,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Omit,Omit,White,Mountain west,Rural,Small cities and Rural,10.0,28777.0
1523349.0,North Carolina,92.0,National,1.0,Call 2,Complete,Exit poll,0.71282947063446,Other,Did not vote,Other,Male,Other,25-29,Democrat,Liberal,Yes,"$200,000 or more",Better today,Muslim,No,High school graduate,Yes,Before that,,Economy/Jobs,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,Non-white male,18-29,25-29,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,All others,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,Other,Raleigh/Durham area,"City: 50,000 to 500,000","City over 50,000",13.0,27614.0
1523359.0,North Carolina,24.0,National,4.0,Call 3,Complete,Exit poll,2.35627126693726,Bush,Burr,Ballantine,Male,Black,25-29,Republican,Moderate,,"$15,000-$29,999",,,,High school graduate,,Just today,,,,,,,Only George W. Bush,Only George W. Bush,,,,,Non-white male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",,,,,No degree,,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Black,Greensboro area,"City: 50,000 to 500,000","City over 50,000",12.0,27127.0
1523388.0,North Carolina,46.0,National,2.0,Call 3,Complete,Exit poll,1.27814662456512,Bush,Burr,Easley,Male,White,30-39,Republican,Moderate,No,"$50,000-$74,999",Better today,Something else,Yes,Some college/associate degree,No,Before that,,Iraq,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Something else,White Something else,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,White,Mountain west,Rural,Small cities and Rural,11.0,28792.0
1523390.0,North Carolina,26.0,State,1.0,Call 3,Complete,Exit poll,1.09353935718536,Bush,Burr,Ballantine,Female,White,30-39,Republican,Conservative,No,"$150,000-$199,999",Better today,Other Christian,Yes,Some college/associate degree,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Favorable,Economy/Jobs,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Greensboro area,Suburbs,Suburbs,5.0,27012.0
1523396.0,North Carolina,64.0,State,1.0,Call 3,Complete,Exit poll,0.469139069318771,Bush,Burr,Ballantine,Male,White,18-24,Republican,Conservative,No,"$15,000-$29,999",Better today,Other Christian,Yes,Some college/associate degree,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Unfavorable,Same-sex marriage,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Mountain west,Rural,Small cities and Rural,10.0,28777.0
1523402.0,North Carolina,17.0,State,1.0,Call 3,Complete,Exit poll,1.00597250461578,Bush,Burr,Ballantine,Female,White,40-44,Republican,Moderate,Yes,"$15,000-$29,999",Better today,Other Christian,Yes,Some college/associate degree,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Favorable,Same-sex marriage,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,8.0,28348.0
1523449.0,North Carolina,64.0,State,1.0,Call 3,Complete,Exit poll,0.664056003093719,Bush,Burr,Ballantine,Male,White,50-59,Republican,Conservative,No,"$100,000-$149,999",Better today,Protestant,Yes,Postgraduate study,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Unfavorable,Foreign trade,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Mountain west,Rural,Small cities and Rural,10.0,28777.0
1523457.0,North Carolina,17.0,State,1.0,Call 3,Complete,Exit poll,0.812220990657806,Bush,Burr,Ballantine,Male,White,45-49,Republican,Moderate,No,"$75,000-$99,999",Better today,Other Christian,Yes,High school graduate,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Favorable,Economy/Jobs,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,8.0,28348.0
