ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSGA16,SENGA16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FINSIT,GOVTANGR16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
196201.0, Georgia,148.0,Call 2,Complete,Election day exit poll,0.630142629146576,Donald Trump,Johnny Isakson,Male,White,18-24,Independent,Conservative,,Some college/assoc. degree,No,,,,,,,,About the same,,,,,,,,,,,,,,,,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,,Republican Senate - Voted Trump,,,,,,National questionnaire,Rural,Small Cities/Rural,2.0,South,Version 4,Central,39886.0
212618.0, Georgia,147.0,Call 3,Complete,Election day exit poll,0.750837326049805,Donald Trump,Johnny Isakson,Male,White,25-29,Republican,Conservative,,Postgraduate study,No,,,Donald Trump,Some,I like my candidate but with reservations,,,,"Satisfied, but not enthusiastic",No,No,Deported to the country they came from,,,Good,,,,,Minorities are favored over whites,No,Yes,,Not much,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,A lot or some,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Excellent or good,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,14.0,South,Version 2,North,30125.0
211348.0, Georgia,117.0,Call 3,Complete,Election day exit poll,0.78989839553833,Donald Trump,Johnny Isakson,Female,Asian,60-64,Republican,Liberal,,College graduate,No,,,Donald Trump,Not much,I like my candidate but with reservations,,,,"Satisfied, but not enthusiastic",No,No,Offered a chance to apply for legal status,,,Good,,,,,No group is favored,No,Yes,,A lot,All other races,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Asian,Other,Non-white,Asian,Other,,Not much or not at all,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Excellent or good,,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,A lot or some,,State questionnaire,Suburbs,Suburbs,8.0,South,Version 2,Central,31047.0
196195.0, Georgia,20.0,Call 2,Complete,Election day exit poll,0.996418416500092,Donald Trump,Johnny Isakson,Female,White,45-49,Republican,Moderate,,College graduate,No,,,Donald Trump,,,,,,,,,Offered a chance to apply for legal status,,About the same,,,,No,No,,,,,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,Neither,Republican Senate - Voted Trump,,,,,,National questionnaire,Suburbs,Suburbs,11.0,South,Version 3,Atlanta Suburbs,30188.0
208338.0, Georgia,16.0,Call 2,Complete,Election day exit poll,0.66681033372879,Donald Trump,Johnny Isakson,Male,Black,45-49,Republican,Moderate,"$50,000-$99,999",College graduate,No,No,No,,,,Unfavorable,Unfavorable,Better today,,,,,The economy,Worse than life today,,Strongly approve,Has the right experience,No,No,,,,In the last few days,,Black men,Non married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Republican,Black non-Democrat,All Republicans,Republican men,All others,Black,Black,Non-white,Black,Other,No,,Neither,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,Neither,Republican Senate - Voted Trump,,In the last month,In the last week,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,Coast/South,31415.0
107449.0, Georgia,,,Complete,Telephone survey,1.24269652366638,Donald Trump,Johnny Isakson,Female,White,65 or over,Republican,Moderate,"Under $30,000",High school or less,No,Yes,No,,,,Unfavorable,Favorable,About the same,,,,,Immigration,Better than life today,,Strongly disapprove,Has good judgment,No,Yes,,,,In September,,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,Yes,,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,13.0,South,Version 1,Atlanta Suburbs,30135.0
196783.0, Georgia,92.0,Call 2,Complete,Election day exit poll,0.329269498586655,Donald Trump,Johnny Isakson,Female,White,25-29,Republican,Moderate,"$100,000-$199,999",College graduate,No,No,Yes,,,,Unfavorable,Favorable,Better today,,,,,The economy,About the same,,Somewhat approve,Cares about people like me,Yes,Yes,,,,Before that,,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,Only Donald Trump,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,Both,Republican Senate - Voted Trump,,Before that,Before that,,All others,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Atlanta Suburbs,30047.0
196182.0, Georgia,136.0,Call 2,Complete,Election day exit poll,0.578500688076019,Donald Trump,Johnny Isakson,Male,White,50-59,Something else,Moderate,,College graduate,No,,,Donald Trump,A lot,I strongly favor my candidate,,,,"Dissatisfied, but not angry",No,Yes,Deported to the country they came from,,,Not so good,,,,,Minorities are favored over whites,No,Yes,,Not at all,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Republican Senate - Voted Trump,Only Donald Trump,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Central,31820.0
196174.0, Georgia,132.0,Call 2,Complete,Election day exit poll,1.17398154735565,Donald Trump,Johnny Isakson,Female,White,65 or over,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,Yes,Yes,,,,Unfavorable,Favorable,Worse today,,,,,Terrorism,Better than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,Yes,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,14.0,South,Version 1,North,30705.0
196386.0, Georgia,148.0,Call 2,Complete,Election day exit poll,0.605449736118317,Donald Trump,Johnny Isakson,Female,White,30-39,Republican,Conservative,"$50,000-$99,999",College graduate,No,,,,,I like my candidate but with reservations,,,,Angry,No,Yes,,Terrorism,,Not so good,,Can bring needed change,,,,No,Yes,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,,,National questionnaire,Rural,Small Cities/Rural,2.0,South,Version 2,Central,39886.0
196169.0, Georgia,124.0,Call 2,Complete,Election day exit poll,0.310305058956146,Donald Trump,Johnny Isakson,Female,White,25-29,Republican,Moderate,"Under $30,000",Some college/assoc. degree,No,No,Yes,,,,Unfavorable,Favorable,Worse today,,,,,The economy,About the same,,Strongly disapprove,Can bring needed change,No,Yes,,,,In October,,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,Yes,,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,,In the last month,Before that,,All others,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Coast/South,31763.0
179970.0, Georgia,145.0,Call 1,Complete,Election day exit poll,0.459195375442505,Donald Trump,Johnny Isakson,Female,White,25-29,Something else,Conservative,,Postgraduate study,No,,,Donald Trump,A lot,I strongly favor my candidate,,,,"Dissatisfied, but not angry",No,Yes,Offered a chance to apply for legal status,,,Not so good,,,,,Minorities are favored over whites,No,Yes,,Not much,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Republican Senate - Voted Trump,Only Donald Trump,,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,14.0,South,Version 2,North,30125.0
196165.0, Georgia,5.0,Call 2,Complete,Election day exit poll,0.309344708919525,Donald Trump,Johnny Isakson,Female,White,40-44,Republican,Conservative,,College graduate,No,,,Donald Trump,A lot,I strongly favor my candidate,,,,Angry,No,Yes,Deported to the country they came from,,,Poor,,,,,Minorities are favored over whites,No,Yes,,Not at all,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,8.0,South,Version 2,Coast/South,31014.0
195488.0, Georgia,20.0,Call 2,Complete,Election day exit poll,1.46391725540161,Donald Trump,Johnny Isakson,Male,White,60-64,Republican,Conservative,,Postgraduate study,No,Yes,No,Donald Trump,A lot,,,,,,,,,,,,,,,,,,,,Some,White men,Non married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,A lot or some,,,,,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,,,A lot or some,White Born-again/Evangelical Christians,National questionnaire,Suburbs,Suburbs,11.0,South,Version 5,Atlanta Suburbs,30188.0
179957.0, Georgia,5.0,Call 1,Complete,Election day exit poll,0.454482853412628,Donald Trump,Johnny Isakson,Male,White,65 or over,Independent,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,No,No,,,,Unfavorable,Favorable,Better today,,,,,The economy,Worse than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,White men,Non married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,All others,State questionnaire,Rural,Small Cities/Rural,8.0,South,Version 1,Coast/South,31014.0
196150.0, Georgia,45.0,Call 1,Complete,Election day exit poll,1.00908291339874,Donald Trump,Johnny Isakson,Female,White,30-39,Republican,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,Yes,Yes,,,,Unfavorable,Unfavorable,Better today,,,,,The economy,Worse than life today,,Strongly disapprove,Can bring needed change,No,No,,,,Before that,,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,Neither,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Neither,Republican Senate - Voted Trump,,Before that,Before that,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,12.0,South,Version 1,Central,30809.0
209611.0, Georgia,151.0,Call 3,Complete,Election day exit poll,0.409038364887238,Donald Trump,Johnny Isakson,Male,White,50-59,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,Yes,Yes,,,,Unfavorable,Favorable,Worse today,,,,,The economy,Worse than life today,,Strongly disapprove,Cares about people like me,No,Yes,,,,Before that,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,12.0,South,Version 1,Coast/South,30446.0
186226.0, Georgia,20.0,Call 1,Complete,Election day exit poll,0.986697554588318,Donald Trump,Johnny Isakson,Female,Hispanic/Latino,25-29,Republican,Moderate,,College graduate,Yes,,,Donald Trump,,,,,,,,,Omit,,Worse than life today,,,,No,Yes,,,,,,Latino women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,,,,,,National questionnaire,Suburbs,Suburbs,11.0,South,Version 3,Atlanta Suburbs,30188.0
178884.0, Georgia,106.0,Call 1,Complete,Election day exit poll,0.907186925411224,Donald Trump,Johnny Isakson,Female,White,50-59,Something else,Conservative,,Some college/assoc. degree,No,,,Donald Trump,A lot,I strongly favor my candidate,,,,"Satisfied, but not enthusiastic",No,Yes,Offered a chance to apply for legal status,,,Poor,,,,,Minorities are favored over whites,No,Yes,,Not at all,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,A lot or some,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Republican Senate - Voted Trump,Only Donald Trump,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,7.0,South,Version 2,Atlanta Suburbs,30024.0
183992.0, Georgia,103.0,Call 1,Complete,Election day exit poll,0.939466118812561,Donald Trump,Johnny Isakson,Male,White,40-44,Republican,Conservative,,College graduate,No,,,Donald Trump,A lot,I like my candidate but with reservations,,,,"Dissatisfied, but not angry",No,Yes,Offered a chance to apply for legal status,,,Good,,,,,Minorities are favored over whites,No,Yes,,Some,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Excellent or good,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,A lot or some,,State questionnaire,Suburbs,Suburbs,7.0,South,Version 2,Atlanta Suburbs,30519.0
211560.0, Georgia,147.0,Call 3,Complete,Election day exit poll,0.714376926422119,Donald Trump,Johnny Isakson,Female,Asian,25-29,Republican,Moderate,"$30,000-$49,999",College graduate,No,Yes,Yes,,,,Unfavorable,Favorable,Worse today,,,,,The economy,Better than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,All other races,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Asian,Other,Non-white,Asian,Other,No,,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,All others,State questionnaire,Rural,Small Cities/Rural,14.0,South,Version 1,North,30125.0
179937.0, Georgia,120.0,Call 1,Complete,Election day exit poll,0.521318554878235,Donald Trump,Johnny Isakson,Male,White,65 or over,Republican,Conservative,"$50,000-$99,999",College graduate,No,Yes,Yes,,,,Unfavorable,Favorable,Worse today,,,,,The economy,Worse than life today,,Strongly disapprove,Has good judgment,No,Yes,,,,Before that,,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,12.0,South,Version 1,Coast/South,31021.0
212325.0, Georgia,147.0,Call 3,Complete,Election day exit poll,0.721414923667908,Donald Trump,Johnny Isakson,Female,White,45-49,Democrat,Conservative,,Some college/assoc. degree,No,,,Donald Trump,A lot,I like my candidate but with reservations,,,,Angry,No,No,Offered a chance to apply for legal status,,,Poor,,,,,No group is favored,No,No,,A lot,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Republican Senate - Voted Trump,Neither,,,A lot or some,,State questionnaire,Rural,Small Cities/Rural,14.0,South,Version 2,North,30125.0
195988.0, Georgia,96.0,Call 2,Complete,Election day exit poll,0.84347277879715,Donald Trump,Johnny Isakson,Male,White,25-29,Independent,Moderate,,Some college/assoc. degree,No,,,Donald Trump,A lot,I like my candidate but with reservations,,,,Angry,No,Yes,Offered a chance to apply for legal status,,,Not so good,,,,,No group is favored,No,Yes,,Not much,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Republican Senate - Voted Trump,Only Donald Trump,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,7.0,South,Version 2,Atlanta Suburbs,30519.0
196124.0, Georgia,117.0,Call 2,Complete,Election day exit poll,0.78989839553833,Donald Trump,Johnny Isakson,Female,White,65 or over,Republican,Conservative,"$30,000-$49,999",High school or less,No,Yes,No,,,,Unfavorable,Favorable,About the same,,,,,Omit,About the same,,Somewhat disapprove,Can bring needed change,No,Yes,,,,Before that,,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,Yes,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,8.0,South,Version 1,Central,31047.0
179912.0, Georgia,148.0,Call 1,Complete,Election day exit poll,0.636350750923157,Donald Trump,Johnny Isakson,Male,White,40-44,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,Yes,,,,Unfavorable,Favorable,,,,,,Terrorism,,,Strongly disapprove,Cares about people like me,,,,,,Before that,,White men,Married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,Before that,Before that,,,National questionnaire,Rural,Small Cities/Rural,2.0,South,Version 1,Central,39886.0
196105.0, Georgia,20.0,Call 2,Complete,Election day exit poll,1.04727375507355,Donald Trump,Johnny Isakson,Male,White,50-59,Independent,Conservative,"$200.000-$249,999",Some college/assoc. degree,No,,,,,I strongly favor my candidate,,,,"Dissatisfied, but not angry",No,Yes,,The economy,,Not so good,,Can bring needed change,,,,No,Yes,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Republican Senate - Voted Trump,Only Donald Trump,,,,,National questionnaire,Suburbs,Suburbs,11.0,South,Version 2,Atlanta Suburbs,30188.0
212299.0, Georgia,118.0,Call 3,Complete,Election day exit poll,0.36013263463974,Donald Trump,Johnny Isakson,Female,White,30-39,Republican,Moderate,,Some college/assoc. degree,No,,,,,,,,Worse today,,,,,,,,,,,,,,,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,South,Version 4,Coast/South,31733.0
196099.0, Georgia,124.0,Call 2,Complete,Election day exit poll,0.438029050827026,Donald Trump,Johnny Isakson,Female,White,65 or over,Republican,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,Yes,,,,,Unfavorable,Favorable,Worse today,,,,,The economy,About the same,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Coast/South,31763.0
179901.0, Georgia,117.0,Call 1,Complete,Election day exit poll,0.559573531150818,Donald Trump,Johnny Isakson,Female,White,18-24,Republican,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,Yes,No,,,,Unfavorable,Unfavorable,About the same,,,,,Terrorism,About the same,,Somewhat disapprove,Has good judgment,No,No,,,,In the last week,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,Yes,,Neither,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Neither,Republican Senate - Voted Trump,,In the last month,In the last week,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,8.0,South,Version 1,Central,31047.0
