ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSUT16,SENUT16,GOVUT16,SEX,RACE,AGE8,PARTYID,PHIL3,EDUC12R,LATINO,DESCRIBP12,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,QLT16,RELIGN10,TIME16,@2WAYPRES16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,MORMON,REL4,REL5,RELWHITE,SPLITTICKET,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
224390.0, Utah,24.0,Call 3,Complete,Election day exit poll,0.427171885967255,Hillary Clinton,,,Female,White,18-24,Republican,Moderate,Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Unfavorable,No,No,Terrorism,About the same,Can bring needed change,Other christian,In the last few days,Hillary Clinton,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Neither,Neither,Conservative Republicans,Mod./Liberal Republicans,Not a mormon,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84047.0
224394.0, Utah,83.0,Call 3,Complete,Election day exit poll,0.495633989572525,Donald Trump,Mike Lee,Gary Herbert,Female,White,25-29,Republican,Moderate,Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,The economy,Better than life today,Can bring needed change,Mormon,In October,Donald Trump,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,In the last month,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,1.0,84414.0
224407.0, Utah,40.0,Call 3,Complete,Election day exit poll,0.605029940605164,Hillary Clinton,Misty Snow,Mike Weinholtz,Female,Hispanic/Latino,40-44,Independent,Liberal,Postgraduate study,Yes,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Foreign policy,Worse than life today,Cares about people like me,Catholic,Before that,Hillary Clinton,Latino women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Liberal Independents,Not a mormon,"Protestant, Catholic or other Christian",Catholic,,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,2.0,84102.0
224415.0, Utah,46.0,Call 3,Complete,Election day exit poll,1.12644159793854,Evan McMullin,Mike Lee,Gary Herbert,Male,White,18-24,Independent,Moderate,Some college/assoc. degree,No,I strongly favor my candidate,Omit,Omit,No,No,The economy,Better than life today,Can bring needed change,Mormon,In October,Would not have voted,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,Omit,Neither,Moderate/Liberal Republicans,Moderate Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84088.0
224423.0, Utah,74.0,Call 3,Complete,Election day exit poll,0.678946316242218,Donald Trump,Mike Lee,Gary Herbert,Male,White,25-29,Republican,Conservative,High school or less,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Immigration,About the same,Can bring needed change,Other christian,Before that,Donald Trump,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Not a mormon,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,West,Version 1,4.0,84770.0
224424.0, Utah,57.0,Call 3,Complete,Election day exit poll,0.478559046983719,Evan McMullin,Mike Lee,Gary Herbert,Female,White,40-44,Independent,Conservative,College graduate,No,I strongly favor my candidate,Unfavorable,Unfavorable,No,No,The economy,Better than life today,Omit,Mormon,In the last few days,Would not have voted,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,Neither,Neither,Moderate/Liberal Republicans,Conservative Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,3.0,West,Version 1,3.0,84651.0
224426.0, Utah,40.0,Call 3,Complete,Election day exit poll,0.342913687229156,Hillary Clinton,,Mike Weinholtz,Male,,60-64,Something else,Moderate,,No,I dislike the other candidates,Favorable,Unfavorable,No,No,The economy,About the same,Has the right experience,Other christian,Before that,Hillary Clinton,,,45-65,60+,45+,50+,60+,50-64,45+,18-64,,,,,,,,Independent/Something else,,,Independent men,,,,,,Other,,Only Hillary Clinton,Neither,Moderate/Liberal Republicans,Moderate Independents,Not a mormon,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,2.0,84102.0
224427.0, Utah,24.0,Call 3,Complete,Election day exit poll,0.810736179351807,Hillary Clinton,Mike Lee,Gary Herbert,Female,White,30-39,Independent,Conservative,College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,No,No,Immigration,About the same,Has the right experience,Mormon,Before that,Hillary Clinton,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,Only Hillary Clinton,Neither,Moderate/Liberal Republicans,Conservative Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84047.0
224429.0, Utah,83.0,Call 3,Complete,Election day exit poll,0.504975259304047,Donald Trump,Mike Lee,Gary Herbert,Male,White,30-39,Republican,Conservative,Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,The economy,Worse than life today,Can bring needed change,Mormon,Before that,Donald Trump,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,1.0,84414.0
224435.0, Utah,21.0,Call 3,Complete,Election day exit poll,1.40840101242065,Evan McMullin,Mike Lee,Gary Herbert,Female,White,18-24,Independent,Conservative,College graduate,No,,,,,,,About the same,,Mormon,,Would not have voted,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,Moderate/Liberal Republicans,Conservative Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 3,2.0,84109.0
224444.0, Utah,58.0,Call 3,Complete,Election day exit poll,0.680439591407776,Donald Trump,Mike Lee,Gary Herbert,Male,Hispanic/Latino,50-59,Republican,Moderate,College graduate,Yes,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Immigration,Worse than life today,Can bring needed change,Other christian,In September,Donald Trump,Latino men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Republican,Non-black non-Democrat,All Republicans,Republican men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Not a mormon,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,3.0,84606.0
224451.0, Utah,46.0,Call 3,Complete,Election day exit poll,1.05348539352417,Evan McMullin,Mike Lee,Gary Herbert,Female,White,50-59,Republican,Conservative,Postgraduate study,No,I strongly favor my candidate,Unfavorable,Unfavorable,No,No,Omit,About the same,Can bring needed change,Mormon,In the last week,Donald Trump,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Neither,Neither,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84088.0
224458.0, Utah,40.0,Call 3,Complete,Election day exit poll,0.646929621696472,Hillary Clinton,Misty Snow,Mike Weinholtz,Male,Asian,18-24,,Liberal,Some college/assoc. degree,No,I dislike the other candidates,Favorable,Unfavorable,Yes,No,Omit,About the same,Can bring needed change,None,Before that,Hillary Clinton,All other races,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,,Asian,Other,Non-white,Asian,Other,,Only Hillary Clinton,Only Hillary Clinton,,,Not a mormon,None,None,,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,2.0,84102.0
224461.0, Utah,57.0,Call 3,Complete,Election day exit poll,0.604704976081848,Donald Trump,Mike Lee,Gary Herbert,Male,White,40-44,Something else,Moderate,Some college/assoc. degree,No,I dislike the other candidates,Unfavorable,Favorable,No,Yes,The economy,Better than life today,Can bring needed change,Other christian,Before that,Donald Trump,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Moderate Independents,Not a mormon,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,Version 1,3.0,84651.0
224468.0, Utah,24.0,Call 3,Complete,Election day exit poll,0.846202194690704,Hillary Clinton,Mike Lee,Gary Herbert,Male,White,30-39,Something else,Moderate,Some college/assoc. degree,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,The economy,About the same,Cares about people like me,Mormon,In the last few days,Would not have voted,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,Neither,Neither,Moderate/Liberal Republicans,Moderate Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84047.0
224481.0, Utah,40.0,Call 3,Complete,Election day exit poll,0.646929621696472,Hillary Clinton,Misty Snow,Mike Weinholtz,Male,White,18-24,Democrat,Liberal,High school or less,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,The economy,Better than life today,Has good judgment,Protestant,In September,Hillary Clinton,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Not a mormon,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,2.0,84102.0
224485.0, Utah,58.0,Call 3,Complete,Election day exit poll,0.575786828994751,Evan McMullin,Mike Lee,Gary Herbert,Male,White,18-24,Republican,Conservative,High school or less,No,I like my candidate but with reservations,Unfavorable,Unfavorable,No,No,The economy,Worse than life today,Has good judgment,None,In the last few days,Would not have voted,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,Neither,Neither,Independent/Something else,Conservative Republicans,Not a mormon,None,None,None,Republican Senate - did not vote Trump,In the last month,In the last week,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,3.0,84606.0
224487.0, Utah,21.0,Call 3,Complete,Election day exit poll,1.91338801383972,Donald Trump,Mike Lee,Gary Herbert,Female,White,50-59,Republican,Liberal,Some college/assoc. degree,No,,,,,,,,,Catholic,,Donald Trump,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,Conservative Republicans,Mod./Liberal Republicans,Not a mormon,"Protestant, Catholic or other Christian",Catholic,Catholic,Republican Senate - Voted Trump,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 5,2.0,84109.0
224497.0, Utah,46.0,Call 3,Complete,Election day exit poll,1.53033101558685,Donald Trump,Mike Lee,Gary Herbert,Male,Other,45-49,Republican,Conservative,Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Omit,The economy,About the same,Can bring needed change,Mormon,In the last few days,Donald Trump,All other races,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,Republican,Non-black non-Democrat,All Republicans,Republican men,All others,Other,Other,Non-white,Other,Other,,Only Donald Trump,Omit,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,,Republican Senate - Voted Trump,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84088.0
224499.0, Utah,74.0,Call 3,Complete,Election day exit poll,0.650490343570709,Donald Trump,Mike Lee,Gary Herbert,Female,White,25-29,Republican,Conservative,College graduate,No,I dislike the other candidates,Unfavorable,Favorable,No,No,The economy,Worse than life today,Can bring needed change,Mormon,In the last few days,Donald Trump,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,Only Donald Trump,Neither,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,In the last month,In the last week,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,West,Version 1,4.0,84770.0
224501.0, Utah,24.0,Call 3,Complete,Election day exit poll,1.09068155288696,Evan McMullin,Mike Lee,Gary Herbert,Male,White,25-29,Independent,Conservative,College graduate,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,The economy,Worse than life today,Has good judgment,Mormon,In the last few days,Donald Trump,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,Neither,Neither,Moderate/Liberal Republicans,Conservative Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84047.0
224502.0, Utah,57.0,Call 3,Complete,Election day exit poll,2.01523423194885,Donald Trump,Mike Lee,Other,Female,White,25-29,Independent,Conservative,College graduate,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Omit,About the same,Can bring needed change,Mormon,Before that,Donald Trump,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,Neither,Neither,Moderate/Liberal Republicans,Conservative Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,Version 1,3.0,84651.0
224505.0, Utah,83.0,Call 3,Complete,Election day exit poll,0.983348429203033,Hillary Clinton,Misty Snow,Mike Weinholtz,Female,Black,50-59,Independent,Moderate,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,The economy,Better than life today,Cares about people like me,Other christian,Before that,Hillary Clinton,Black women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Independent/Something else,Black non-Democrat,Black Independent,Independent women,All others,Black,Black,Non-white,Black,Other,,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Moderate Independents,Not a mormon,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,1.0,84414.0
224507.0, Utah,40.0,Call 3,Complete,Election day exit poll,0.683471024036407,Hillary Clinton,Mike Lee,Gary Herbert,Male,White,40-44,Republican,Liberal,College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,No,No,Foreign policy,Better than life today,Has the right experience,Catholic,In the last week,Hillary Clinton,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,Only Hillary Clinton,Neither,Conservative Republicans,Mod./Liberal Republicans,Not a mormon,"Protestant, Catholic or other Christian",Catholic,Catholic,Republican Senate - did not vote Trump,In the last month,In the last week,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,2.0,84102.0
224519.0, Utah,46.0,Call 3,Complete,Election day exit poll,1.53033101558685,Donald Trump,Mike Lee,Gary Herbert,Male,White,40-44,Republican,Moderate,College graduate,No,I strongly favor my candidate,Unfavorable,Unfavorable,No,Yes,The economy,Better than life today,Can bring needed change,Protestant,In October,Donald Trump,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,Neither,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Not a mormon,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84088.0
224522.0, Utah,58.0,Call 3,Complete,Election day exit poll,0.551654458045959,Evan McMullin,Mike Lee,Gary Herbert,Female,White,25-29,Republican,Moderate,College graduate,No,I strongly favor my candidate,Unfavorable,Unfavorable,No,No,The economy,About the same,Cares about people like me,Mormon,Before that,Hillary Clinton,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,Neither,Neither,Conservative Republicans,Mod./Liberal Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,3.0,84606.0
224527.0, Utah,40.0,Call 3,Complete,Election day exit poll,0.452965617179871,Other,Did not vote,Did not vote,Male,White,60-64,Something else,Moderate,College graduate,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Foreign policy,Worse than life today,Cares about people like me,Mormon,In the last week,Would not have voted,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,Neither,Neither,Moderate/Liberal Republicans,Moderate Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,,In the last month,In the last week,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,2.0,84102.0
224528.0, Utah,24.0,Call 3,Complete,Election day exit poll,1.04496896266937,Evan McMullin,Mike Lee,Gary Herbert,Female,White,25-29,Independent,Conservative,Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Unfavorable,No,No,Immigration,Worse than life today,Has good judgment,Mormon,In October,Would not have voted,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,Neither,Neither,Moderate/Liberal Republicans,Conservative Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84047.0
224533.0, Utah,57.0,Call 3,Complete,Election day exit poll,0.604704976081848,Donald Trump,Mike Lee,Gary Herbert,Male,White,45-49,Something else,Conservative,Some college/assoc. degree,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Immigration,Worse than life today,Can bring needed change,Mormon,Before that,Donald Trump,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,Neither,Neither,Moderate/Liberal Republicans,Conservative Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,Version 1,3.0,84651.0
224538.0, Utah,21.0,Call 3,Complete,Election day exit poll,1.99708998203278,Donald Trump,Mike Lee,Gary Herbert,Male,White,30-39,Republican,Moderate,College graduate,No,,,,,,,,,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,Conservative Republicans,Mod./Liberal Republicans,,,,,Republican Senate - Voted Trump,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 4,2.0,84109.0
224541.0, Utah,83.0,Call 3,Complete,Election day exit poll,1.30364227294922,Hillary Clinton,Misty Snow,Mike Weinholtz,Female,White,30-39,Democrat,Moderate,College graduate,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Foreign policy,Worse than life today,Has the right experience,Mormon,Before that,Hillary Clinton,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,Neither,Neither,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,1.0,84414.0
224550.0, Utah,40.0,Call 3,Complete,Election day exit poll,1.00908923149109,Hillary Clinton,Misty Snow,Gary Herbert,Female,Asian,30-39,Something else,Moderate,Postgraduate study,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,The economy,About the same,Omit,Other,Before that,Hillary Clinton,All other races,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,Asian,Other,Non-white,Asian,Other,,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Moderate Independents,Not a mormon,Other religion,Something else,,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,2.0,84102.0
