ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIN16,SENIN16,GOVIN16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVPENCE,FINSIT,GOVTANGR16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
207427.0,Indiana,6.0,Call 3,Complete,Election day exit poll,0.809752643108368,Donald Trump,Todd Young,Eric Holcomb,Female,White,30-39,Republican,Conservative,,Postgraduate study,No,Yes,,Donald Trump,I like my candidate but with reservations,,,,Worse today,"Dissatisfied, but not angry",No,No,Deported to the country they came from,,,Not so good,,,,,No group is favored,No,Yes,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,White Born-again/Evangelical Christians,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,Midwest,Version 2,South
207429.0,Indiana,62.0,Call 3,Complete,Election day exit poll,0.941694915294647,Hillary Clinton,,John Gregg,Male,Black,60-64,,,,,,,,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,Black men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,,,,,,,,,,,,,,Black,Black,Non-white,Black,Other,,,,,,,,,,Omit,,,,All others,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 5,Marion County
207430.0,Indiana,11.0,Call 3,Complete,Election day exit poll,1.03245151042938,Donald Trump,Todd Young,Eric Holcomb,Female,White,30-39,Republican,Conservative,,High school or less,No,Yes,,Donald Trump,I strongly favor my candidate,,,,Worse today,"Dissatisfied, but not angry",No,Yes,Deported to the country they came from,,,Not so good,,,,,No group is favored,No,Yes,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,9.0,Midwest,Version 2,Indianapolis Suburbs
207439.0,Indiana,26.0,Call 3,Complete,Election day exit poll,1.33957362174988,Hillary Clinton,Evan Bayh,John Gregg,Male,Black,30-39,Democrat,Liberal,,Postgraduate study,No,,,Hillary Clinton,,,,,,,,,Offered a chance to apply for legal status,,About the same,,,,Yes,No,,,,,Black men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,,,,National questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 3,North/Central
207450.0,Indiana,10.0,Call 3,Complete,Election day exit poll,1.00498557090759,Gary Johnson,Evan Bayh,Eric Holcomb,Female,White,25-29,Independent,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,No,,,Unfavorable,Unfavorable,Unfavorable,,,,,,The economy,Better than life today,,Strongly approve,Can bring needed change,No,No,,,,In the last few days,White women,Non married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,Yes,Neither,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Neither,Democratic Senate - did not vote Clinton,,In the last month,In the last week,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,Indianapolis Suburbs
207460.0,Indiana,2.0,Call 3,Not complete,Election day exit poll,1.74986493587494,Hillary Clinton,Evan Bayh,John Gregg,Female,Hispanic/Latino,25-29,,,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,Latino women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,,,,,,,,,,,,,,White,Other,Non-white,Hispanic/Latino,Other,,,,,,,,,,Democratic Senate - voted Clinton,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 1,North/Central
207464.0,Indiana,106.0,Call 3,Complete,Election day exit poll,1.28531992435455,Hillary Clinton,Evan Bayh,John Gregg,Female,Black,40-44,Democrat,Moderate,,Some college/assoc. degree,No,Yes,,Hillary Clinton,I strongly favor my candidate,,,,About the same,"Satisfied, but not enthusiastic",Yes,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,Black women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,Midwest,Version 2,North/Central
207466.0,Indiana,91.0,Call 3,Complete,Election day exit poll,0.920937657356262,Donald Trump,Todd Young,Eric Holcomb,Male,White,18-24,Independent,Conservative,,College graduate,No,No,,Donald Trump,I like my candidate but with reservations,,,,About the same,"Dissatisfied, but not angry",No,Yes,Offered a chance to apply for legal status,,,Not so good,,,,,No group is favored,No,Yes,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Republican Senate - Voted Trump,Only Donald Trump,,,All others,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,Northwest
207467.0,Indiana,43.0,Call 3,Complete,Election day exit poll,0.860376298427582,Donald Trump,Todd Young,Eric Holcomb,Female,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,Yes,,Donald Trump,I like my candidate but with reservations,,,,Better today,"Dissatisfied, but not angry",No,Yes,Offered a chance to apply for legal status,,,Not so good,,,,,No group is favored,No,Yes,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Republican Senate - Voted Trump,Only Donald Trump,,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,9.0,Midwest,Version 2,Indianapolis Suburbs
207469.0,Indiana,62.0,Call 3,Complete,Election day exit poll,0.787433385848999,Hillary Clinton,Evan Bayh,John Gregg,Male,Hispanic/Latino,25-29,Democrat,Moderate,"$50,000-$99,999",Some college/assoc. degree,Yes,,No,,,Favorable,Unfavorable,,,,,,,The economy,,,Strongly approve,Has the right experience,,,,,,Before that,Latino men,Non married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,,Before that,Before that,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 1,Marion County
207470.0,Indiana,82.0,Call 3,Complete,Election day exit poll,0.903870403766632,Donald Trump,Todd Young,Eric Holcomb,Male,White,30-39,Republican,Moderate,"Under $30,000",Some college/assoc. degree,No,,No,,,Unfavorable,Favorable,Favorable,,,,,,The economy,Better than life today,,Strongly disapprove,Can bring needed change,No,No,,,,Before that,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,Yes,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Neither,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",9.0,Midwest,Version 1,South
207475.0,Indiana,6.0,Call 3,Complete,Election day exit poll,0.520680069923401,Hillary Clinton,Todd Young,Eric Holcomb,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,No,,,Favorable,Unfavorable,Unfavorable,,,,,,The economy,About the same,,Strongly approve,Has the right experience,Yes,No,,,,Before that,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,Yes,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Republican Senate - did not vote Trump,,Before that,Before that,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,Midwest,Version 1,South
207480.0,Indiana,23.0,Call 3,Complete,Election day exit poll,1.08976244926453,Donald Trump,Todd Young,Eric Holcomb,Male,White,30-39,Republican,Moderate,,High school or less,No,No,,Donald Trump,I strongly favor my candidate,,,,Worse today,Angry,No,Yes,Deported to the country they came from,,,Not so good,,,,,Minorities are favored over whites,No,Yes,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,All others,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 2,North/Central
207488.0,Indiana,72.0,Call 3,Complete,Election day exit poll,1.04025375843048,Donald Trump,Lucy Brenton,Eric Holcomb,Male,White,25-29,Republican,Moderate,"$100,000-$199,999",College graduate,No,,No,,,Unfavorable,Favorable,Favorable,,,,,,The economy,Better than life today,,Somewhat approve,Can bring needed change,Yes,Yes,,,,In October,White men,Non married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,Both,Other Senate vote,,In the last month,Before that,,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 1,Marion County
207489.0,Indiana,72.0,Call 3,Complete,Election day exit poll,1.04025375843048,Donald Trump,Lucy Brenton,Eric Holcomb,Male,White,25-29,Republican,Moderate,"$100,000-$199,999",College graduate,No,,No,,,Unfavorable,Favorable,Favorable,,,,,,The economy,Better than life today,,Somewhat approve,Can bring needed change,Yes,Yes,,,,In October,White men,Non married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,Both,Other Senate vote,,In the last month,Before that,,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 1,Marion County
207494.0,Indiana,46.0,Call 3,Complete,Election day exit poll,1.41096973419189,Donald Trump,Todd Young,Eric Holcomb,Female,White,65 or over,Republican,Moderate,,Some college/assoc. degree,No,No,,Donald Trump,I strongly favor my candidate,,,,About the same,"Dissatisfied, but not angry",No,Yes,Offered a chance to apply for legal status,,,Not so good,,,,,No group is favored,No,Yes,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,All others,State questionnaire,Rural,Small Cities/Rural,8.0,Midwest,Version 2,South
207503.0,Indiana,26.0,Call 3,Complete,Election day exit poll,1.33957362174988,Hillary Clinton,Evan Bayh,John Gregg,Male,Black,50-59,Democrat,Moderate,,College graduate,,,,Omit,,,,,,,,,Offered a chance to apply for legal status,,Worse than life today,,,,Yes,No,,,,,Black men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,,,,National questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 3,North/Central
207507.0,Indiana,106.0,Call 3,Complete,Election day exit poll,0.938872277736664,Donald Trump,Todd Young,Eric Holcomb,Male,White,45-49,Republican,Moderate,"$100,000-$199,999",High school or less,No,,Yes,,,Unfavorable,Favorable,Unfavorable,,,,,,Immigration,About the same,,Strongly disapprove,Can bring needed change,No,Yes,,,,In September,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,Midwest,Version 1,North/Central
207515.0,Indiana,62.0,Call 3,Not complete,Election day exit poll,0.828615784645081,Gary Johnson,Evan Bayh,John Gregg,Male,Black,30-39,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Black men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,,,,,,,,,,,,,,Black,Black,Non-white,Black,Other,,,,,,,,,,Democratic Senate - did not vote Clinton,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 4,Marion County
207519.0,Indiana,10.0,Call 3,Complete,Election day exit poll,0.883709251880646,Donald Trump,Todd Young,Eric Holcomb,Male,White,30-39,Independent,Moderate,"Under $30,000",College graduate,No,,No,,,Unfavorable,Unfavorable,Favorable,,,,,,The economy,Worse than life today,,Somewhat disapprove,Can bring needed change,No,Yes,,,,Before that,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Neither,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,Indianapolis Suburbs
207522.0,Indiana,6.0,Call 3,Complete,Election day exit poll,0.978942275047302,Gary Johnson,Todd Young,Rex Bell,Male,White,18-24,Independent,Liberal,,College graduate,No,No,,Donald Trump,I like my candidate but with reservations,,,,Better today,"Dissatisfied, but not angry",No,No,Deported to the country they came from,,,Not so good,,,,,No group is favored,Yes,No,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Liberal Independents,,Republican Senate - did not vote Trump,Only Hillary Clinton,,,All others,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,Midwest,Version 2,South
207523.0,Indiana,82.0,Call 3,Complete,Election day exit poll,0.929323673248291,Gary Johnson,Lucy Brenton,Rex Bell,Male,White,25-29,Something else,Liberal,,Some college/assoc. degree,No,No,,Would not have voted,I dislike the other candidates,,,,Better today,Angry,No,No,Offered a chance to apply for legal status,,,Poor,,,,,Whites are favored over minorities,No,No,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Liberal Independents,,Other Senate vote,Neither,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",9.0,Midwest,Version 2,South
207526.0,Indiana,91.0,Call 3,Complete,Election day exit poll,0.595930576324463,Hillary Clinton,Evan Bayh,John Gregg,Female,White,50-59,Independent,Moderate,"$50,000-$99,999",College graduate,No,,Yes,,,Favorable,Unfavorable,Favorable,,,,,,The economy,About the same,,Somewhat approve,Has the right experience,Yes,No,,,,Before that,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Northwest
207535.0,Indiana,11.0,Call 3,Complete,Election day exit poll,1.15168476104736,Donald Trump,Todd Young,Eric Holcomb,Male,White,25-29,Republican,Conservative,"$50,000-$99,999",High school or less,No,,Yes,,,Unfavorable,Favorable,Favorable,,,,,,Omit,About the same,,Somewhat approve,Omit,No,Omit,,,,Before that,White men,Married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,,,,Approve,Independent/Something else,Conservative Republicans,Omit,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,9.0,Midwest,Version 1,Indianapolis Suburbs
207541.0,Indiana,26.0,Call 3,Complete,Election day exit poll,1.12955319881439,Hillary Clinton,Todd Young,John Gregg,Male,White,18-24,Republican,Moderate,"$30,000-$49,999",College graduate,No,,Yes,,,Unfavorable,Unfavorable,,,,,,,The economy,,,Somewhat approve,Has good judgment,,,,,,In the last week,White men,Married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Neither,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - did not vote Trump,,In the last month,In the last week,,National questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,North/Central
207543.0,Indiana,62.0,Call 3,Not complete,Election day exit poll,0.789469659328461,Hillary Clinton,Evan Bayh,John Gregg,Female,Black,45-49,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,Black women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,,,,,,,,,,,,,,Black,Black,Non-white,Black,Other,,,,,,,,,,Democratic Senate - voted Clinton,,,,All others,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 5,Marion County
207547.0,Indiana,23.0,Call 3,Complete,Election day exit poll,1.12124502658844,Donald Trump,Todd Young,John Gregg,Male,White,30-39,Independent,Moderate,"$100,000-$199,999",College graduate,No,,Yes,,,Unfavorable,Unfavorable,Unfavorable,,,,,,The economy,About the same,,Somewhat disapprove,Can bring needed change,No,Yes,,,,Before that,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Neither,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,North/Central
207549.0,Indiana,2.0,Call 3,Complete,Election day exit poll,1.31853032112122,Donald Trump,Todd Young,John Gregg,Female,White,30-39,Democrat,Liberal,"Under $30,000",High school or less,No,,,,I strongly favor my candidate,,,,,"Satisfied, but not enthusiastic",No,No,,Foreign policy,,Excellent,,Cares about people like me,,,,Yes,Yes,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,Yes,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Excellent or good,,Liberal Democrats,Liberal Democrats,,Republican Senate - Voted Trump,Both,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 2,North/Central
207551.0,Indiana,43.0,Call 3,Complete,Election day exit poll,0.959737300872803,Donald Trump,Todd Young,Eric Holcomb,Male,White,18-24,Republican,Conservative,"$50,000-$99,999",Postgraduate study,No,,No,,,Unfavorable,Favorable,Favorable,,,,,,Terrorism,Better than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,9.0,Midwest,Version 1,Indianapolis Suburbs
207559.0,Indiana,46.0,Call 3,Complete,Election day exit poll,0.999187767505646,Donald Trump,Did not vote,Did not vote,Male,White,45-49,Republican,Moderate,"Under $30,000",Some college/assoc. degree,No,,No,,,Unfavorable,Favorable,Favorable,,,,,,The economy,Omit,,Strongly disapprove,Has good judgment,No,Yes,,,,Before that,White men,Non married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,Yes,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,8.0,Midwest,Version 1,South
207578.0,Indiana,62.0,Call 3,Not complete,Election day exit poll,0.835451722145081,Hillary Clinton,Evan Bayh,John Gregg,Male,Black,50-59,,,,,No,,,,,,,,,,,,,,Better than life today,,,,,,,,,,Black men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,,,,,,,,,,,,,,Black,Black,Non-white,Black,Other,,,,,,,,,,Democratic Senate - voted Clinton,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 3,Marion County
207582.0,Indiana,10.0,Call 3,Complete,Election day exit poll,1.00426268577576,Hillary Clinton,Evan Bayh,John Gregg,Female,Hispanic/Latino,18-24,Democrat,Liberal,"Under $30,000",High school or less,No,,No,,,Favorable,Unfavorable,Unfavorable,,,,,,The economy,Worse than life today,,Strongly approve,Has the right experience,Yes,No,,,,In September,Latino women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,Indianapolis Suburbs
