ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCO16,SENCO16,PROP106CO,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,@2WAYPRES16,DESCRIBP12,FAVHCLIN16,FAVTRUMP,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,IMMWALL,ISSUE16,LIFE,MOVETOCO14,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,BORNINCO14,FAVPRES16,GOVTANGR16B,HONEST16,MOVETOCO10YR,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
106338.0,Colorado,,,Complete,Telephone survey,0.18007929623127,Gary Johnson,Michael Bennet,No,Female,White,65 or over,Independent,Moderate,,High school or less,,Would not have voted,I dislike the other candidates,Unfavorable,Unfavorable,"Dissatisfied, but not angry",Omit,Hillary Clinton,No,No,Omit,Offered a chance to apply for legal status,Oppose,Immigration,About the same,10+ years but not born here,Not so good,Somewhat approve,Omit,Yes,No,No group is favored,No,No,In October,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,White suburban women,,Moved to Colorado,Neither,"Dissatisfied, but not angry or Angry",Neither,10+ years or more,Not so good or poor,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - did not vote Clinton,Neither,In the last month,Before that,State questionnaire,Suburbs,Suburbs,7.0,West,,2.0,80221.0
106337.0,Colorado,,,Complete,Telephone survey,0.100000001490116,Did not vote,Michael Bennet,No,Female,White,65 or over,Independent,Moderate,,High school or less,,Would not have voted,I dislike the other candidates,Unfavorable,Unfavorable,"Dissatisfied, but not angry",Omit,Omit,No,No,Omit,Offered a chance to apply for legal status,Omit,Terrorism,About the same,10+ years but not born here,Not so good,Somewhat disapprove,Omit,No,No,Whites are favored over minorities,No,No,Omit,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,White suburban women,,Moved to Colorado,Neither,"Dissatisfied, but not angry or Angry",Neither,10+ years or more,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Neither,Democratic Senate - did not vote Clinton,Neither,Omit,Omit,State questionnaire,Suburbs,Suburbs,2.0,West,,1.0,80538.0
106336.0,Colorado,,,Complete,Telephone survey,0.313763469457626,Donald Trump,Darryl Glenn,No,Male,White,65 or over,Independent,Conservative,"$30,000-$49,999",High school or less,,Donald Trump,I strongly favor my candidate,Unfavorable,Favorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,Hurt the country,Deported to the country they came from,Support,Terrorism,Better than life today,10+ years but not born here,Not so good,Strongly disapprove,Has good judgment,No,Yes,Omit,No,Yes,In October,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,White suburban men,Yes,Moved to Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,10+ years or more,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,7.0,West,,3.0,80004.0
106335.0,Colorado,,,Complete,Telephone survey,0.421034842729568,Hillary Clinton,Michael Bennet,Yes,Male,White,65 or over,Independent,Moderate,"$100,000-$199,999",College graduate,,Hillary Clinton,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Help the country,Offered a chance to apply for legal status,Oppose,The economy,Better than life today,Less than 10 years,Good,Strongly approve,Has the right experience,Yes,No,Whites are favored over minorities,Yes,No,Before that,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,White suburban men,No,Moved to Colorado,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Less than 10 years,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,,5.0,81521.0
106334.0,Colorado,,,Complete,Telephone survey,0.601666271686554,Donald Trump,Darryl Glenn,Yes,Female,White,65 or over,Independent,Conservative,"Under $30,000",High school or less,,Donald Trump,I dislike the other candidates,Unfavorable,Unfavorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,No,Omit,Deported to the country they came from,Support,Immigration,About the same,I was born in Colorado,Poor,Strongly disapprove,Has good judgment,No,No,Minorities are favored over whites,No,No,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,Other,Yes,I was born in Colorado,Neither,"Dissatisfied, but not angry or Angry",Neither,10+ years or more,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Neither,Republican Senate - Voted Trump,Neither,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,,1.0,80634.0
106333.0,Colorado,,,Complete,Telephone survey,0.57845401763916,Hillary Clinton,Michael Bennet,Yes,Female,White,65 or over,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,,Hillary Clinton,I strongly favor my candidate,Favorable,Unfavorable,Angry,Hillary Clinton,Hillary Clinton,Yes,No,Help the country,Offered a chance to apply for legal status,Oppose,Foreign policy,Better than life today,I was born in Colorado,Good,Strongly approve,Has the right experience,Yes,No,Whites are favored over minorities,Yes,No,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,White suburban women,Yes,I was born in Colorado,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,10+ years or more,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,7.0,West,,3.0,80127.0
106332.0,Colorado,,,Complete,Telephone survey,0.276428163051605,Donald Trump,Darryl Glenn,No,Male,White,65 or over,Independent,Conservative,"Under $30,000",Some college/assoc. degree,,Donald Trump,I dislike the other candidates,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Omit,Help the country,Offered a chance to apply for legal status,Support,The economy,Omit,10+ years but not born here,Poor,Strongly disapprove,Omit,No,Omit,Omit,No,Omit,Omit,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,White suburban men,Yes,Moved to Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Omit,10+ years or more,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Omit,Republican Senate - Voted Trump,Omit,Omit,Omit,State questionnaire,Suburbs,Suburbs,2.0,West,,1.0,80538.0
106331.0,Colorado,,,Complete,Telephone survey,0.177466183900833,Other,Darryl Glenn,No,Female,White,65 or over,Republican,Conservative,"Under $30,000",Some college/assoc. degree,,Would not have voted,I dislike the other candidates,Unfavorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,No,No,Help the country,Offered a chance to apply for legal status,Oppose,The economy,About the same,10+ years but not born here,Not so good,Somewhat approve,Has the right experience,Yes,No,Minorities are favored over whites,Yes,No,In October,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,Other,Yes,Moved to Colorado,Neither,"Enthusiastic or satisfied, but not enthusiastic",Neither,10+ years or more,Not so good or poor,Approve,Independent/Something else,Conservative Republicans,Only Hillary Clinton,Republican Senate - did not vote Trump,Only Hillary Clinton,In the last month,Before that,State questionnaire,Rural,Small Cities/Rural,4.0,West,,1.0,81067.0
106330.0,Colorado,,,Complete,Telephone survey,0.319880217313766,Hillary Clinton,Michael Bennet,No,Male,,50-59,Democrat,Moderate,,High school or less,,Hillary Clinton,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Help the country,Offered a chance to apply for legal status,Oppose,The economy,Better than life today,I was born in Colorado,Good,Strongly approve,Has the right experience,Yes,No,No group is favored,Yes,No,Before that,,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,,,,No college degree,High school graduate or less,,,,,,,Democrat,,,Democratic men,,,,,,Other,,I was born in Colorado,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,10+ years or more,Excellent or good,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,,2.0,80016.0
106329.0,Colorado,,,Complete,Telephone survey,0.455164611339569,Donald Trump,Darryl Glenn,,Female,White,65 or over,Republican,Conservative,,College graduate,,Donald Trump,Omit,Unfavorable,Favorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,Omit,Yes,Omit,Offered a chance to apply for legal status,Support,Terrorism,About the same,Less than 10 years,Good,Strongly disapprove,Has the right experience,No,Yes,No group is favored,Omit,Omit,Omit,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,White suburban women,No,Moved to Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Less than 10 years,Excellent or good,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Omit,Omit,Omit,State questionnaire,Suburbs,Suburbs,4.0,West,,4.0,80134.0
106328.0,Colorado,,,Complete,Telephone survey,0.35816091299057,Donald Trump,Darryl Glenn,No,Female,White,65 or over,Republican,Conservative,"$50,000-$99,999",College graduate,,Donald Trump,I strongly favor my candidate,Unfavorable,Favorable,"Satisfied, but not enthusiastic",Donald Trump,Donald Trump,No,Yes,Help the country,Omit,Support,The economy,Better than life today,10+ years but not born here,Good,Somewhat approve,Has good judgment,No,Yes,No group is favored,No,Yes,In September,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,Other,No,Moved to Colorado,Only Donald Trump,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,10+ years or more,Excellent or good,Approve,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,3.0,West,,1.0,81039.0
106327.0,Colorado,,,Complete,Telephone survey,0.424143075942993,Other,Did not vote,Yes,Male,White,45-49,Independent,Moderate,"$50,000-$99,999",Some college/assoc. degree,,Would not have voted,I like my candidate but with reservations,Unfavorable,Unfavorable,"Dissatisfied, but not angry",Omit,Omit,No,No,Help the country,Offered a chance to apply for legal status,Oppose,The economy,Worse than life today,10+ years but not born here,Not so good,Somewhat approve,Has the right experience,Yes,No,Whites are favored over minorities,Yes,No,In October,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,Other,No,Moved to Colorado,Neither,"Dissatisfied, but not angry or Angry",Neither,10+ years or more,Not so good or poor,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,,Only Hillary Clinton,In the last month,Before that,State questionnaire,Rural,Small Cities/Rural,3.0,West,,5.0,81301.0
106326.0,Colorado,,,Complete,Telephone survey,1.21423184871674,Donald Trump,Darryl Glenn,Yes,Male,White,50-59,Independent,Conservative,"$100,000-$199,999",High school or less,,Donald Trump,I like my candidate but with reservations,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,No,Hurt the country,Deported to the country they came from,Support,The economy,Worse than life today,I was born in Colorado,Poor,Strongly disapprove,Can bring needed change,No,No,Minorities are favored over whites,No,No,In October,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,White suburban men,No,I was born in Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Neither,10+ years or more,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Neither,Republican Senate - Voted Trump,Neither,In the last month,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,,4.0,80134.0
106325.0,Colorado,,,Complete,Telephone survey,0.350506871938705,Donald Trump,Darryl Glenn,Yes,Male,Other,65 or over,Independent,Conservative,"$50,000-$99,999",Some college/assoc. degree,,Donald Trump,I like my candidate but with reservations,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Hurt the country,Offered a chance to apply for legal status,Support,The economy,Worse than life today,I was born in Colorado,Poor,Strongly disapprove,Has good judgment,No,Yes,Whites are favored over minorities,No,Yes,In September,All other races,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,All Other,Independent men,All others,Other,Other,Non-white,,Other,No,I was born in Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,10+ years or more,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,,1.0,80504.0
106324.0,Colorado,,,Complete,Telephone survey,0.433078616857529,Donald Trump,Darryl Glenn,No,Female,White,65 or over,Independent,Moderate,"$30,000-$49,999",College graduate,,Donald Trump,I like my candidate but with reservations,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Help the country,Offered a chance to apply for legal status,Support,Foreign policy,Worse than life today,10+ years but not born here,Poor,Strongly disapprove,Can bring needed change,No,Yes,Minorities are favored over whites,No,Yes,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,Other,No,Moved to Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,10+ years or more,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,,4.0,80908.0
106323.0,Colorado,,,Complete,Telephone survey,0.226538509130478,Hillary Clinton,Michael Bennet,No,Female,White,65 or over,Democrat,Moderate,"$50,000-$99,999",High school or less,,Hillary Clinton,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Help the country,Offered a chance to apply for legal status,Oppose,The economy,About the same,I was born in Colorado,Good,Strongly approve,Cares about people like me,Yes,No,No group is favored,Yes,No,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,Other,No,I was born in Colorado,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,10+ years or more,Excellent or good,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,3.0,West,,5.0,81321.0
106322.0,Colorado,,,Complete,Telephone survey,1.0375554561615,Donald Trump,Darryl Glenn,Yes,Female,Other,50-59,Republican,Moderate,"$30,000-$49,999",High school or less,,Would not have voted,I dislike the other candidates,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Hurt the country,Omit,Support,Immigration,Better than life today,10+ years but not born here,Poor,Strongly disapprove,Can bring needed change,No,Yes,Whites are favored over minorities,No,Yes,Before that,All other races,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,All others,All others,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican women,All others,American Indian,Other,Non-white,,Other,No,Moved to Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,10+ years or more,Not so good or poor,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,,5.0,81521.0
106321.0,Colorado,,,Complete,Telephone survey,0.464396119117737,Hillary Clinton,Michael Bennet,Yes,Male,White,65 or over,Independent,Moderate,"$250,000 or more",Postgraduate study,,Hillary Clinton,Omit,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Help the country,Offered a chance to apply for legal status,Oppose,The economy,About the same,10+ years but not born here,Good,Somewhat approve,Has good judgment,Yes,No,No group is favored,Yes,No,Before that,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,White suburban men,No,Moved to Colorado,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,10+ years or more,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,,3.0,80401.0
106320.0,Colorado,,,Complete,Telephone survey,0.601666271686554,Donald Trump,Darryl Glenn,Yes,Female,White,65 or over,Independent,Moderate,"$50,000-$99,999",High school or less,,Donald Trump,I dislike the other candidates,Unfavorable,Favorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,Omit,Deported to the country they came from,Support,Terrorism,Worse than life today,I was born in Colorado,Poor,Strongly disapprove,Can bring needed change,No,Yes,Minorities are favored over whites,No,Yes,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,Other,No,I was born in Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,10+ years or more,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,4.0,West,,1.0,80654.0
106319.0,Colorado,,,Complete,Telephone survey,0.936526417732239,Donald Trump,Darryl Glenn,No,Female,White,50-59,Republican,Conservative,,Postgraduate study,,Donald Trump,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Help the country,Offered a chance to apply for legal status,Support,Terrorism,Worse than life today,10+ years but not born here,Not so good,Strongly disapprove,Can bring needed change,No,Yes,Omit,No,Yes,Before that,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,White suburban women,No,Moved to Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,10+ years or more,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,,4.0,80134.0
106318.0,Colorado,,,Complete,Telephone survey,0.189926430583,Donald Trump,Darryl Glenn,No,Male,,65 or over,Something else,Conservative,"$30,000-$49,999",Some college/assoc. degree,,Donald Trump,I dislike the other candidates,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Hurt the country,Deported to the country they came from,Support,Terrorism,Worse than life today,I was born in Colorado,Poor,Strongly disapprove,Can bring needed change,No,Yes,Minorities are favored over whites,No,Yes,Before that,,,65+,60+,45+,50+,60+,65+,45+,65+,,,,No college degree,More than High school graduate,,,Less than 100k,Less than 50k,Less than 50 thousand,,Independent/Something else,,,Independent men,,,,,,,,I was born in Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,10+ years or more,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,5.0,West,,4.0,80816.0
106317.0,Colorado,,,Complete,Telephone survey,0.751864731311798,Donald Trump,Darryl Glenn,No,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",Postgraduate study,,Donald Trump,I like my candidate but with reservations,Unfavorable,Favorable,"Satisfied, but not enthusiastic",Donald Trump,Donald Trump,No,Yes,Hurt the country,Deported to the country they came from,Support,The economy,About the same,Less than 10 years,Not so good,Strongly disapprove,Can bring needed change,No,Yes,No group is favored,No,Yes,Before that,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,,Other,No,Moved to Colorado,Only Donald Trump,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Less than 10 years,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,,4.0,80906.0
106316.0,Colorado,,,Complete,Telephone survey,0.858090043067932,Hillary Clinton,Michael Bennet,Yes,Female,Black,65 or over,Democrat,Liberal,"Under $30,000",College graduate,,Hillary Clinton,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Hurt the country,Offered a chance to apply for legal status,Oppose,The economy,About the same,10+ years but not born here,Not so good,Strongly approve,Cares about people like me,Yes,No,No group is favored,Yes,No,Before that,Black women,,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,,Other,No,Moved to Colorado,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,10+ years or more,Not so good or poor,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities over 500,000","Cities over 50,000",6.0,West,,2.0,80220.0
106315.0,Colorado,,,Complete,Telephone survey,0.371494382619858,Gary Johnson,Darryl Glenn,Yes,Female,White,65 or over,Independent,Conservative,"$100,000-$199,999",High school or less,,Would not have voted,I dislike the other candidates,Unfavorable,Unfavorable,"Satisfied, but not enthusiastic",Donald Trump,Donald Trump,No,No,Hurt the country,Offered a chance to apply for legal status,Oppose,Terrorism,About the same,Less than 10 years,Poor,Somewhat disapprove,Has good judgment,No,No,Minorities are favored over whites,No,No,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,White suburban women,No,Moved to Colorado,Neither,"Enthusiastic or satisfied, but not enthusiastic",Neither,Less than 10 years,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Neither,Republican Senate - did not vote Trump,Neither,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,,2.0,80234.0
