ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNH16,SENNH16,GOVNH16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVAYOTTE,FAVHASSAN,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,SPLITTICKET,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
211251.0,New Hampshire,63.0,Call 3,Complete,Election day exit poll,0.589889943599701,Hillary Clinton,Did not vote,Did not vote,Female,Hispanic/Latino,25-29,Independent,Liberal,,Some college/assoc. degree,Yes,Yes,,,,I dislike the other candidates,,,,,,,"Satisfied, but not enthusiastic",,,Yes,No,,,Omit,,Not so good,,Can bring needed change,,,Whites are favored over minorities,Yes,No,,,,Latino women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Not so good or poor,,Moderate/Liberal Republicans,Liberal Independents,,,Only Hillary Clinton,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 2,Manchester/Nashua Corridor,3104.0
211255.0,New Hampshire,97.0,Call 3,Not complete,Election day exit poll,0.906978487968445,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,30-39,,,,,No,,,,,,,,,,,"No, not contacted by either",,,,,,,,,,,,,,,,,,Before that,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,,,,,,,,,,,,,,White,White,White,White,White suburban men,,,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,,,Republican Senate - Voted Trump,,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,South,3077.0
211279.0,New Hampshire,20.0,Call 3,Complete,Election day exit poll,0.693822383880615,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,30-39,Democrat,Liberal,,College graduate,No,No,,,,I strongly favor my candidate,,,,,,,"Satisfied, but not enthusiastic",,,Yes,Yes,,,The economy,,Good,,Has the right experience,,,Whites are favored over minorities,Yes,No,,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Both,Excellent or good,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,Cap Region/Connecticut Valley,3301.0
211280.0,New Hampshire,15.0,Call 3,Complete,Election day exit poll,0.970485746860504,Hillary Clinton,Kelly Ayotte,Colin Van Ostern,Female,White,50-59,Independent,Moderate,,Some college/assoc. degree,No,,Yes,Hillary Clinton,Not at all,,,,Favorable,Unfavorable,Better today,,,Hillary Clinton,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,,,,,Creates more U.S. jobs,A lot,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,Not much or not at all,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,Republican Senate - did not vote Trump,,,,,A lot or some,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,South,3036.0
211284.0,New Hampshire,113.0,Call 3,Complete,Election day exit poll,1.32339870929718,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,45-49,Republican,Conservative,,High school or less,No,Yes,,,,I strongly favor my candidate,,,,,,,"Dissatisfied, but not angry",,,No,Yes,,,The economy,,Poor,,Can bring needed change,,,Minorities are favored over whites,No,Yes,,,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,Only Donald Trump,,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,Cap Region/Connecticut Valley,3278.0
211290.0,New Hampshire,95.0,Call 3,Complete,Election day exit poll,1.25856292247772,Donald Trump,Kelly Ayotte,Chris Sununu,Female,White,45-49,Independent,Conservative,,College graduate,No,,Yes,Donald Trump,A lot,,,,Favorable,Unfavorable,Better today,,,Donald Trump,Donald Trump,,,Hurt the country,Deported to the country they came from,,Worse than life today,,,,,,,,,,Takes away U.S. jobs,Not at all,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,,,,,Not much or not at all,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 3,North,3264.0
211308.0,New Hampshire,106.0,Call 3,Complete,Election day exit poll,0.620964527130127,Jill Stein,Maggie Hassan,Colin Van Ostern,Male,Black,30-39,Democrat,Liberal,,Some college/assoc. degree,No,,No,Hillary Clinton,Not much,,,,Unfavorable,Unfavorable,Worse today,,,Hillary Clinton,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,,,,,Takes away U.S. jobs,A lot,Black men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,Not much or not at all,,,,,,,,Liberal Democrats,Liberal Democrats,Democratic Senate - did not vote Clinton,,,,,A lot or some,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Seacoast,3874.0
211310.0,New Hampshire,63.0,Call 3,Not complete,Election day exit poll,0.685841381549835,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,White,45-49,,,,,No,,,,,I strongly favor my candidate,,,,,,,,,,,,,,,,Good,,,,,,,,,,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,Excellent or good,,,,Democratic Senate - voted Clinton,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 2,Manchester/Nashua Corridor,3104.0
211317.0,New Hampshire,70.0,Call 3,Complete,Election day exit poll,1.85762286186218,Donald Trump,Kelly Ayotte,Chris Sununu,Female,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,,Yes,Donald Trump,A lot,,,,Unfavorable,Unfavorable,Worse today,,,Donald Trump,Donald Trump,,,Hurt the country,Offered a chance to apply for legal status,,Better than life today,,,,,,,,,,Creates more U.S. jobs,Not much,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,A lot or some,,,,,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,,Not much or not at all,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Manchester/Nashua Corridor,3054.0
211319.0,New Hampshire,30.0,Call 3,Complete,Election day exit poll,2.19747018814087,Donald Trump,Other,Other,Male,White,18-24,Something else,Liberal,,Some college/assoc. degree,No,,No,Donald Trump,A lot,,,,Unfavorable,Unfavorable,About the same,,,Donald Trump,Donald Trump,,,Hurt the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,,,,,Takes away U.S. jobs,A lot,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,Other Senate vote,,,,,A lot or some,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Seacoast,3824.0
211321.0,New Hampshire,22.0,Call 3,Complete,Election day exit poll,0.962532043457031,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,30-39,Republican,Conservative,,College graduate,No,,Yes,Donald Trump,A lot,,,,Unfavorable,Unfavorable,Worse today,,,Donald Trump,Donald Trump,,,Hurt the country,Deported to the country they came from,,Worse than life today,,,,,,,,,,Creates more U.S. jobs,Some,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,A lot or some,,,,,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 3,North,3813.0
211325.0,New Hampshire,87.0,Call 3,Complete,Election day exit poll,0.949142217636108,Donald Trump,Maggie Hassan,Chris Sununu,Female,White,25-29,Independent,Liberal,,College graduate,No,,Yes,Donald Trump,Some,,,,Unfavorable,Favorable,About the same,,,Omit,Omit,,,Omit,Omit,,Worse than life today,,,,,,,,,,Omit,Not much,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - did not vote Clinton,,,,,Not much or not at all,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 3,North,3276.0
211328.0,New Hampshire,99.0,Call 3,Complete,Election day exit poll,0.937434792518616,Hillary Clinton,Maggie Hassan,Chris Sununu,Female,Other,60-64,Independent,Liberal,"Under $30,000",High school or less,,,,,,,Favorable,Unfavorable,,,,"No, not contacted by either",,,,,,,,Omit,,,Strongly approve,Has the right experience,Yes,No,,,,In the last week,,,All other races,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,All others,All others,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,Other,Other,Non-white,Other,Other,No,,Only Hillary Clinton,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,,In the last month,In the last week,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Seacoast,3868.0
211330.0,New Hampshire,96.0,Call 3,Complete,Election day exit poll,0.731658160686493,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,White,30-39,Democrat,Moderate,"$50,000-$99,999",Postgraduate study,No,,,,,,Favorable,Unfavorable,,,,"No, not contacted by either",,,,,,,,Foreign policy,,,Strongly approve,Has the right experience,Yes,No,,,,Before that,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,No,,Only Hillary Clinton,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Seacoast,3801.0
211338.0,New Hampshire,66.0,Call 3,Complete,Election day exit poll,1.12359023094177,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,40-44,Democrat,Liberal,"$50,000-$99,999",College graduate,No,,,,,,Favorable,Unfavorable,,,,"Yes, for Hillary Clinton",,,,,,,,The economy,,,Strongly approve,Has good judgment,Yes,No,,,,In October,,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,,Only Hillary Clinton,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,,In the last month,Before that,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 1,Manchester/Nashua Corridor,3109.0
211342.0,New Hampshire,84.0,Call 3,Complete,Election day exit poll,0.745920240879059,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,25-29,Democrat,Liberal,,College graduate,No,No,,,,I like my candidate but with reservations,,,,,,,"Dissatisfied, but not angry",,,No,No,,,Foreign policy,,Not so good,,Has good judgment,,,Whites are favored over minorities,Yes,No,,,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,Seacoast,3857.0
211344.0,New Hampshire,103.0,Call 3,Complete,Election day exit poll,1.44302475452423,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,Hispanic/Latino,65 or over,Democrat,Moderate,,High school or less,Yes,,,Hillary Clinton,,,,,,,,,,,,,,,Offered a chance to apply for legal status,,Better than life today,,,,Yes,No,,,,,Creates more U.S. jobs,,Latino men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,,Other,Non-white,Hispanic/Latino,Other,,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,National questionnaire,Suburbs,Suburbs,2.0,East,Version 3,South,3079.0
211345.0,New Hampshire,21.0,Call 3,Complete,Election day exit poll,1.16183638572693,Donald Trump,Kelly Ayotte,Chris Sununu,Female,White,60-64,Independent,Conservative,,Some college/assoc. degree,No,No,,,,I strongly favor my candidate,,,,,,,"Dissatisfied, but not angry",,,No,Omit,,,Omit,,Good,,Omit,,,Omit,No,No,,,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Omit,Excellent or good,,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,,Neither,,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,Cap Region/Connecticut Valley,3301.0
211350.0,New Hampshire,20.0,Call 3,Complete,Election day exit poll,0.849649906158447,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,25-29,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,No,,,,,,Favorable,Unfavorable,,,,"No, not contacted by either",,,,,,,,The economy,,,Strongly approve,Has good judgment,Yes,No,,,,Before that,,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,,Only Hillary Clinton,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,Cap Region/Connecticut Valley,3301.0
211355.0,New Hampshire,92.0,Call 3,Complete,Election day exit poll,0.712574303150177,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,40-44,Something else,Liberal,,Postgraduate study,No,No,,,,I dislike the other candidates,,,,,,,Angry,,,No,No,,,The economy,,Poor,,Omit,,,Whites are favored over minorities,No,No,,,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,,Neither,,,,State questionnaire,Suburbs,Suburbs,2.0,East,Version 2,Cap Region/Connecticut Valley,3458.0
211368.0,New Hampshire,112.0,Call 3,Complete,Election day exit poll,0.715743780136108,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,White,30-39,Democrat,Liberal,,College graduate,No,,Yes,Hillary Clinton,A lot,,,,Unfavorable,Favorable,Better today,,,Donald Trump,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,,,,,Takes away U.S. jobs,A lot,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,A lot or some,,,,,,,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 3,Cap Region/Connecticut Valley,3603.0
211374.0,New Hampshire,97.0,Call 3,Complete,Election day exit poll,0.579105854034424,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,50-59,Democrat,Moderate,,Postgraduate study,No,No,,,,I like my candidate but with reservations,,,,,,,"Satisfied, but not enthusiastic",,,Yes,No,,,The economy,,Good,,Has the right experience,,,Minorities are favored over whites,Yes,No,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,South,3077.0
211375.0,New Hampshire,106.0,Call 3,Complete,Election day exit poll,0.875838756561279,Gary Johnson,Maggie Hassan,Colin Van Ostern,Male,White,25-29,Independent,Liberal,,College graduate,No,No,,,,I dislike the other candidates,,,,,,,Angry,,,No,No,,,The economy,,Good,,Cares about people like me,,,No group is favored,Yes,No,,,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,,,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - did not vote Clinton,,Only Hillary Clinton,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,Seacoast,3874.0
211383.0,New Hampshire,30.0,Call 3,Complete,Election day exit poll,0.765448212623596,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,60-64,Independent,Liberal,,College graduate,No,,Yes,Hillary Clinton,Not at all,,,,Unfavorable,Favorable,Better today,,,Hillary Clinton,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,,,,,Creates more U.S. jobs,A lot,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,Not much or not at all,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Seacoast,3824.0
211391.0,New Hampshire,63.0,Call 3,Complete,Election day exit poll,0.614229381084442,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,40-44,Independent,Moderate,"$50,000-$99,999",College graduate,No,,,,,,Favorable,Unfavorable,,,,"Yes, for Hillary Clinton",,,,,,,,Terrorism,,,Somewhat approve,Has the right experience,Yes,No,,,,In the last week,,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,Only Hillary Clinton,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,,In the last month,In the last week,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 1,Manchester/Nashua Corridor,3104.0
211400.0,New Hampshire,87.0,Call 3,Complete,Election day exit poll,0.828966200351715,Donald Trump,Kelly Ayotte,Colin Van Ostern,Female,White,50-59,Independent,Moderate,,High school or less,No,No,,,,I dislike the other candidates,,,,,,,"Dissatisfied, but not angry",,,No,Yes,,,The economy,,Not so good,,Can bring needed change,,,Whites are favored over minorities,No,No,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,Republican Senate - Voted Trump,,Neither,,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,North,3276.0
211410.0,New Hampshire,16.0,Call 3,Complete,Election day exit poll,0.571857154369354,Donald Trump,Maggie Hassan,Colin Van Ostern,Female,Other,30-39,Republican,Moderate,"Under $30,000",High school or less,No,,,,,,Unfavorable,Favorable,,,,"No, not contacted by either",,,,,,,,Terrorism,,,Somewhat disapprove,Cares about people like me,No,Yes,,,,In the last few days,,,All other races,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican women,All others,American Indian,Other,Non-white,American Indian,Other,No,,Only Donald Trump,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Democratic Senate - did not vote Clinton,Only Donald Trump,,In the last month,In the last week,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,South,3258.0
211417.0,New Hampshire,20.0,Call 3,Not complete,Election day exit poll,0.698703110218048,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,Black,45-49,,,,,No,,,,,,,,,,,"Yes, for Hillary Clinton",,,,,,,,,,,,,,,,,,Before that,,,Black men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,,,,,,,,,,,,,,Black,Black,Non-white,Black,Other,,,,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,,,Democratic Senate - voted Clinton,,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,Cap Region/Connecticut Valley,3301.0
211420.0,New Hampshire,99.0,Call 3,Complete,Election day exit poll,0.839512467384338,Donald Trump,Kelly Ayotte,Chris Sununu,Female,White,50-59,Independent,Liberal,,High school or less,No,,Yes,Donald Trump,A lot,,,,Favorable,Unfavorable,About the same,,,Donald Trump,Donald Trump,,,Hurt the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,,,,,Creates more U.S. jobs,Not much,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,Republican Senate - Voted Trump,,,,,Not much or not at all,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Seacoast,3868.0
