ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMN16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,HEALTHCARE16,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,MARRIED,QLT16,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
202606.0,Minnesota,32.0,Call 2,Complete,Election day exit poll,0.864677906036377,Donald Trump,Male,White,50-59,Something else,Moderate,"$30,000-$49,999",College graduate,No,,,Unfavorable,Unfavorable,,,,Terrorism,,No,Can bring needed change,,,In September,White men,Non married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Neither,,Moderate/Liberal Republicans,Moderate Independents,,Before that,Before that,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 1,1.0,55444.0
182360.0,Minnesota,32.0,Call 1,Complete,Election day exit poll,0.943684041500092,Donald Trump,Male,White,60-64,Republican,Conservative,"$50,000-$99,999",College graduate,No,I strongly favor my candidate,,,,,No,Yes,The economy,,,Can bring needed change,No,Yes,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Only Donald Trump,Independent/Something else,Conservative Republicans,Only Donald Trump,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 2,1.0,55444.0
186401.0,Minnesota,25.0,Call 1,Complete,Election day exit poll,1.10936105251312,Donald Trump,Female,White,25-29,Republican,Conservative,,Some college/assoc. degree,,,,,,,,,,,No,,,,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,Independent/Something else,Conservative Republicans,,,,National questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 5,2.0,55057.0
218781.0,Minnesota,32.0,Call 3,Complete,Election day exit poll,0.943684041500092,Donald Trump,Male,White,60-64,Republican,Moderate,"$100,000-$199,999",College graduate,No,I strongly favor my candidate,,,,,No,Yes,The economy,,,Can bring needed change,No,Yes,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 2,1.0,55444.0
182331.0,Minnesota,102.0,Call 1,Complete,Election day exit poll,1.26711213588715,Donald Trump,Female,White,50-59,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,I dislike the other candidates,Treats all people fairly,Unfavorable,Unfavorable,Went too far,No,Yes,The economy,Worse than life today,Yes,Can bring needed change,No,No,In October,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Neither,Only Donald Trump,Independent/Something else,Conservative Republicans,Neither,In the last month,Before that,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,4.0,55060.0
187678.0,Minnesota,115.0,Call 1,Complete,Election day exit poll,1.31236612796783,Donald Trump,Female,White,45-49,Republican,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,Unfavorable,Favorable,,,,The economy,,No,Can bring needed change,,,Before that,White women,Non married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,Yes,Only Donald Trump,,Conservative Republicans,Mod./Liberal Republicans,,Before that,Before that,National questionnaire,Rural,Small Cities/Rural,7.0,Midwest,Version 1,4.0,56241.0
202561.0,Minnesota,62.0,Call 2,Complete,Election day exit poll,0.753677368164063,Donald Trump,Male,White,50-59,Democrat,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,I like my candidate but with reservations,,,,,No,No,The economy,,,Has good judgment,Yes,No,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,,Neither,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,,,National questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 2,4.0,56185.0
218755.0,Minnesota,52.0,Call 3,Complete,Election day exit poll,0.851167261600494,Donald Trump,Male,Other,30-39,Something else,Conservative,"$30,000-$49,999",College graduate,No,I like my candidate but with reservations,Treats all people fairly,Unfavorable,Omit,Went too far,No,Yes,Foreign policy,Better than life today,No,Can bring needed change,No,Yes,In the last week,All other races,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,All Other,Independent men,All others,Other,Other,Non-white,Other,Other,No,Omit,Only Donald Trump,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,1.0,55305.0
188551.0,Minnesota,65.0,Call 1,Complete,Election day exit poll,0.993141949176788,Donald Trump,Female,Asian,50-59,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,I strongly favor my candidate,Treats all people fairly,Omit,Favorable,Did not go far enough,Omit,Yes,The economy,Better than life today,Yes,Can bring needed change,Yes,Yes,Before that,All other races,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Asian,Other,Non-white,Asian,Other,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Both,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,4.0,55906.0
202557.0,Minnesota,9.0,Call 2,Complete,Election day exit poll,1.04064619541168,Donald Trump,Female,White,25-29,Independent,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,I like my candidate but with reservations,Treats all people fairly,Unfavorable,Unfavorable,Went too far,No,No,Terrorism,Worse than life today,Yes,Can bring needed change,No,No,In the last few days,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,Yes,Neither,Neither,Moderate/Liberal Republicans,Liberal Independents,Neither,In the last month,In the last week,State questionnaire,Rural,Small Cities/Rural,7.0,Midwest,Version 1,5.0,56601.0
202536.0,Minnesota,32.0,Call 2,Complete,Election day exit poll,0.703748166561127,Donald Trump,Male,Black,45-49,Republican,Conservative,,Postgraduate study,No,,,,,,,,,,Yes,,,,,Black men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Black non-Democrat,All Republicans,Republican men,All others,Black,Black,Non-white,Black,Other,,,,Independent/Something else,Conservative Republicans,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 5,1.0,55444.0
187757.0,Minnesota,115.0,Call 1,Complete,Election day exit poll,1.52655863761902,Donald Trump,Male,White,60-64,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,I dislike the other candidates,,,,,No,No,Foreign policy,,,Can bring needed change,No,No,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Neither,Independent/Something else,Conservative Republicans,Neither,,,National questionnaire,Rural,Small Cities/Rural,7.0,Midwest,Version 2,4.0,56241.0
218721.0,Minnesota,92.0,Call 3,Complete,Election day exit poll,0.790875494480133,Donald Trump,Male,White,60-64,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,I dislike the other candidates,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,Terrorism,Worse than life today,Yes,Can bring needed change,Yes,Yes,Before that,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Both,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,3.0,55372.0
222764.0,Minnesota,96.0,Call 3,Not complete,Election day exit poll,0.84881454706192,Donald Trump,Female,White,18-24,,,,,No,I like my candidate but with reservations,,,,Was about right,,,,Better than life today,No,,,,In October,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,In the last month,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,3.0,56304.0
222763.0,Minnesota,96.0,Call 3,Not complete,Election day exit poll,0.84881454706192,Donald Trump,Female,White,18-24,,,,,No,I like my candidate but with reservations,,,,Was about right,,,,Better than life today,No,,,,In October,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,In the last month,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,3.0,56304.0
182254.0,Minnesota,102.0,Call 1,Complete,Election day exit poll,1.26711213588715,Donald Trump,Female,White,30-39,Republican,Moderate,"$100,000-$199,999",Postgraduate study,No,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,The economy,Worse than life today,Yes,Can bring needed change,No,No,Before that,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Neither,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,4.0,55060.0
218672.0,Minnesota,92.0,Call 3,Complete,Election day exit poll,0.679907202720642,Donald Trump,Female,White,30-39,Republican,Conservative,"$200.000-$249,999",College graduate,No,I like my candidate but with reservations,Treats all people fairly,Unfavorable,Unfavorable,Went too far,No,No,The economy,Worse than life today,Yes,Can bring needed change,Yes,No,Before that,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Neither,Neither,Independent/Something else,Conservative Republicans,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,3.0,55372.0
222718.0,Minnesota,96.0,Call 3,Complete,Election day exit poll,0.90468841791153,Donald Trump,Male,White,18-24,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,I like my candidate but with reservations,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,The economy,Worse than life today,No,Can bring needed change,No,Yes,Before that,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,Yes,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Only Donald Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,3.0,56304.0
221065.0,Minnesota,51.0,Call 3,Complete,Election day exit poll,0.765800893306732,Donald Trump,Male,White,40-44,Republican,Conservative,"$200.000-$249,999",Some college/assoc. degree,No,,,Unfavorable,Favorable,,,,The economy,,Yes,Can bring needed change,,,In September,White men,Married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,,Independent/Something else,Conservative Republicans,,Before that,Before that,National questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,1.0,55361.0
220387.0,Minnesota,43.0,Call 3,Complete,Election day exit poll,1.2668536901474,Donald Trump,Male,White,50-59,Republican,Conservative,,High school or less,No,,,,,,,,,,Yes,,,,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,Independent/Something else,Conservative Republicans,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 5,1.0,55418.0
202459.0,Minnesota,62.0,Call 2,Complete,Election day exit poll,0.707130014896393,Donald Trump,Female,White,50-59,Something else,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,I dislike the other candidates,,,,,No,No,The economy,,,Can bring needed change,Yes,No,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,Neither,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,,,National questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 2,4.0,56185.0
202455.0,Minnesota,92.0,Call 2,Complete,Election day exit poll,0.679907202720642,Donald Trump,Female,White,50-59,Republican,Moderate,,Some college/assoc. degree,No,I like my candidate but with reservations,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,The economy,Worse than life today,Yes,Can bring needed change,No,Yes,In October,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,3.0,55372.0
202454.0,Minnesota,25.0,Call 2,Complete,Election day exit poll,0.996010303497314,Donald Trump,Female,White,65 or over,Republican,Conservative,,College graduate,No,,,,,,,,,,,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,Independent/Something else,Conservative Republicans,,,,National questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 4,2.0,55057.0
202437.0,Minnesota,102.0,Call 2,Complete,Election day exit poll,1.21446704864502,Gary Johnson,Male,White,45-49,Republican,Conservative,"$250,000 or more",Postgraduate study,No,I dislike the other candidates,Treats all people fairly,Unfavorable,Unfavorable,Went too far,No,No,The economy,Worse than life today,Yes,Can bring needed change,No,No,In September,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Neither,Neither,Independent/Something else,Conservative Republicans,Neither,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,4.0,55060.0
218448.0,Minnesota,92.0,Call 3,Not complete,Election day exit poll,0.623599767684937,Gary Johnson,Male,White,18-24,,,,,No,I like my candidate but with reservations,,,,Went too far,,,,About the same,No,,,,In the last few days,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,,,,,,,,,,,,,,White,White,White,White,White suburban men,,,,,,,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,3.0,55372.0
220217.0,Minnesota,65.0,Call 3,Complete,Election day exit poll,0.951879560947418,Gary Johnson,Male,White,30-39,Independent,Moderate,"$200.000-$249,999",College graduate,No,I dislike the other candidates,Treats all people fairly,Unfavorable,Unfavorable,Omit,No,No,The economy,About the same,Yes,Cares about people like me,No,No,In the last few days,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Neither,Neither,Moderate/Liberal Republicans,Moderate Independents,Neither,In the last month,In the last week,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,4.0,55906.0
222479.0,Minnesota,62.0,Call 3,Complete,Election day exit poll,0.772974193096161,Gary Johnson,Female,Hispanic/Latino,25-29,Independent,Liberal,,Some college/assoc. degree,Yes,,Treats all people fairly,,,Did not go far enough,,,,About the same,,,,,,Latino women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,Moderate/Liberal Republicans,Liberal Independents,,,,National questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 3,4.0,56185.0
183069.0,Minnesota,28.0,Call 1,Complete,Election day exit poll,0.54510623216629,Gary Johnson,Male,White,30-39,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,I strongly favor my candidate,Treats all people fairly,Unfavorable,Unfavorable,Went too far,No,No,Immigration,About the same,No,Can bring needed change,No,No,In the last few days,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Neither,Neither,Independent/Something else,Conservative Republicans,Neither,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,2.0,55075.0
221405.0,Minnesota,99.0,Call 3,Complete,Election day exit poll,0.740524709224701,Gary Johnson,Male,White,18-24,Something else,Moderate,"$50,000-$99,999",College graduate,No,I dislike the other candidates,Treats all people fairly,Unfavorable,Unfavorable,Went too far,No,No,Foreign policy,About the same,No,Can bring needed change,Yes,No,In the last few days,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Neither,Neither,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,In the last month,In the last week,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,3.0,56301.0
203942.0,Minnesota,28.0,Call 2,Complete,Election day exit poll,0.54510623216629,Gary Johnson,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,I dislike the other candidates,Treats blacks unfairly,Unfavorable,Unfavorable,Did not go far enough,No,No,Foreign policy,Better than life today,No,Has good judgment,Yes,No,In October,White men,Non married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,Yes,Neither,Neither,Independent/Something else,Conservative Republicans,Only Hillary Clinton,In the last month,Before that,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,2.0,55075.0
222024.0,Minnesota,95.0,Call 3,Complete,Election day exit poll,0.56277996301651,Gary Johnson,Female,White,45-49,Republican,Conservative,,College graduate,No,,,,,,,,,,,,,,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,Independent/Something else,Conservative Republicans,,,,National questionnaire,Suburbs,Suburbs,6.0,Midwest,Version 4,3.0,55330.0
220331.0,Minnesota,70.0,Call 3,Complete,Election day exit poll,0.931021153926849,Gary Johnson,Female,White,30-39,Republican,Moderate,"$50,000-$99,999",College graduate,No,I dislike the other candidates,,,,,No,No,The economy,,,Has good judgment,Yes,No,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,,Neither,Conservative Republicans,Mod./Liberal Republicans,Only Hillary Clinton,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 2,1.0,55126.0
205707.0,Minnesota,70.0,Call 2,Complete,Election day exit poll,1.01608908176422,Gary Johnson,Female,White,65 or over,Democrat,Moderate,"$100,000-$199,999",College graduate,No,,,Unfavorable,Unfavorable,,,,Immigration,,Yes,Has good judgment,,,In September,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Neither,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Before that,Before that,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 1,1.0,55126.0
205706.0,Minnesota,70.0,Call 2,Complete,Election day exit poll,1.01608908176422,Gary Johnson,Female,White,65 or over,Democrat,Moderate,"$100,000-$199,999",College graduate,No,,,Unfavorable,Unfavorable,,,,Immigration,,Yes,Has good judgment,,,In September,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Neither,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Before that,Before that,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 1,1.0,55126.0
221824.0,Minnesota,96.0,Call 3,Not complete,Election day exit poll,0.640453815460205,Gary Johnson,Male,White,25-29,,,,,No,I strongly favor my candidate,,,,Went too far,,,,Worse than life today,No,,,,Before that,White men,Non married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,3.0,56304.0
221785.0,Minnesota,96.0,Call 3,Complete,Election day exit poll,0.600899159908295,Gary Johnson,Female,White,25-29,Something else,Moderate,"$50,000-$99,999",Postgraduate study,No,I strongly favor my candidate,Treats blacks unfairly,Unfavorable,Unfavorable,Went too far,No,No,The economy,Better than life today,Yes,Has good judgment,No,No,In September,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Neither,Neither,Moderate/Liberal Republicans,Moderate Independents,Neither,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,3.0,56304.0
