ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAZ16,SENAZ16,PROP205AZ16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ,ZIPCODE
112653.0,Arizona,,,Complete,Telephone survey,0.702978670597076,Donald Trump,Did not vote,Did not vote,Male,White,50-59,Something else,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,Immigration,Better than life today,Not so good,Strongly disapprove,Cares about people like me,No,Yes,No group is favored,Yes,Yes,Before that,Some,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,,Both,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,2.0,English,85737.0
112654.0,Arizona,,,Complete,Telephone survey,0.191719323396683,Donald Trump,John McCain,No,Male,White,65 or over,Independent,Conservative,"$30,000-$49,999",Postgraduate study,No,Donald Trump,A lot,I dislike the other candidates,Unfavorable,Favorable,Omit,Donald Trump,Omit,No,Yes,Omit,Support,The economy,Better than life today,Not so good,Strongly disapprove,Has good judgment,No,Omit,Omit,No,Yes,Before that,Omit,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,A lot or some,Only Donald Trump,Omit,Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Omit,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,Omit,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85737.0
112655.0,Arizona,,,Complete,Telephone survey,1.31749486923218,Donald Trump,John McCain,No,Female,Hispanic/Latino,45-49,Republican,Conservative,"$250,000 or more",College graduate,Yes,Donald Trump,A lot,I like my candidate but with reservations,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,No,Deported to the country they came from,Oppose,The economy,Worse than life today,Not so good,Strongly disapprove,Can bring needed change,No,No,Minorities are favored over whites,No,No,Before that,A lot,Latino women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Neither,Republican Senate - Voted Trump,Neither,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85737.0
112656.0,Arizona,,,Complete,Telephone survey,0.383438616991043,Donald Trump,John McCain,No,Male,White,65 or over,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,Donald Trump,A lot,I dislike the other candidates,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,The economy,Worse than life today,Poor,Strongly disapprove,Has the right experience,No,Yes,No group is favored,No,Yes,In September,Some,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85737.0
112657.0,Arizona,,,Complete,Telephone survey,1.86034262180328,Donald Trump,John McCain,No,Male,White,40-44,Republican,Conservative,"$100,000-$199,999",College graduate,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,Offered a chance to apply for legal status,Support,Terrorism,Better than life today,Not so good,Somewhat approve,Can bring needed change,No,Yes,No group is favored,No,Yes,Before that,Not much,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Approve,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85737.0
112658.0,Arizona,,,Complete,Telephone survey,0.426212102174759,Hillary Clinton,Ann Kirkpatrick,Yes,Female,White,60-64,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,Hillary Clinton,Some,I dislike the other candidates,Favorable,Unfavorable,Angry,Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,The economy,About the same,Good,Strongly approve,Has the right experience,Yes,No,Whites are favored over minorities,Yes,No,Before that,A lot,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,A lot or some,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112659.0,Arizona,,,Complete,Telephone survey,0.226269513368607,Hillary Clinton,Ann Kirkpatrick,Yes,Female,Hispanic/Latino,65 or over,Democrat,Moderate,"$30,000-$49,999",High school or less,Yes,Hillary Clinton,Not at all,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Support,Foreign policy,About the same,Good,Strongly approve,Cares about people like me,Yes,No,Whites are favored over minorities,Yes,No,In October,Some,Latino women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Not much or not at all,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,In the last month,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112660.0,Arizona,,,Complete,Telephone survey,0.398141294717789,Hillary Clinton,Ann Kirkpatrick,Yes,Female,White,,Republican,Moderate,,Some college/assoc. degree,No,Hillary Clinton,Not at all,I strongly favor my candidate,Omit,Omit,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,No,No,Offered a chance to apply for legal status,Oppose,Terrorism,About the same,Not so good,Strongly approve,Can bring needed change,Yes,No,Omit,Yes,No,Omit,Some,White women,,,,,,,,,,,,,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,Not much or not at all,Omit,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,Approve,Conservative Republicans,Mod./Liberal Republicans,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Omit,Omit,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112661.0,Arizona,,,Complete,Telephone survey,0.401527404785156,Hillary Clinton,Ann Kirkpatrick,Yes,Female,White,65 or over,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,Hillary Clinton,Not at all,I strongly favor my candidate,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,The economy,Omit,Not so good,Strongly approve,Has the right experience,Yes,No,Omit,Yes,No,Before that,A lot,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,Yes,Not much or not at all,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112662.0,Arizona,,,Complete,Telephone survey,0.803054869174957,Hillary Clinton,Ann Kirkpatrick,Yes,Female,White,65 or over,Democrat,Liberal,"$200.000-$249,999",Postgraduate study,No,Hillary Clinton,Some,I strongly favor my candidate,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,Terrorism,About the same,Good,Strongly approve,Has good judgment,Yes,No,Omit,Yes,No,Before that,A lot,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,A lot or some,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112663.0,Arizona,,,Complete,Telephone survey,0.174538776278496,Hillary Clinton,Ann Kirkpatrick,Yes,Male,White,65 or over,Democrat,Liberal,"$50,000-$99,999",College graduate,No,Hillary Clinton,A lot,I dislike the other candidates,Omit,Unfavorable,Enthusiastic,Hillary Clinton,Hillary Clinton,Omit,No,Offered a chance to apply for legal status,Oppose,Foreign policy,Worse than life today,Not so good,Strongly approve,Omit,Yes,No,Whites are favored over minorities,Yes,No,Before that,A lot,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,A lot or some,Omit,"Enthusiastic or satisfied, but not enthusiastic",Omit,Not so good or poor,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112664.0,Arizona,,,Complete,Telephone survey,0.698155105113983,Hillary Clinton,Ann Kirkpatrick,Yes,Male,White,65 or over,Independent,Moderate,"$50,000-$99,999",College graduate,No,Hillary Clinton,Some,I like my candidate but with reservations,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,The economy,About the same,Good,Strongly approve,Has good judgment,Yes,No,Whites are favored over minorities,Yes,No,Before that,A lot,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,A lot or some,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112665.0,Arizona,,,Complete,Telephone survey,0.698155105113983,Hillary Clinton,Ann Kirkpatrick,Yes,Male,White,65 or over,Democrat,Moderate,"$50,000-$99,999",High school or less,No,Hillary Clinton,Not at all,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,Foreign policy,About the same,Good,Strongly approve,Has the right experience,Yes,No,No group is favored,Yes,No,Before that,A lot,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Not much or not at all,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112666.0,Arizona,,,Complete,Telephone survey,0.401527404785156,Hillary Clinton,Ann Kirkpatrick,Yes,Female,White,65 or over,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,Hillary Clinton,Not at all,I strongly favor my candidate,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,The economy,About the same,Good,Strongly approve,Has the right experience,Yes,No,Whites are favored over minorities,Yes,No,Before that,A lot,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,Yes,Not much or not at all,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112667.0,Arizona,,,Complete,Telephone survey,0.359775483608246,Donald Trump,Did not vote,Did not vote,Male,White,65 or over,Independent,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Offered a chance to apply for legal status,Support,Terrorism,Worse than life today,Poor,Strongly disapprove,Cares about people like me,No,Yes,Minorities are favored over whites,No,Yes,Before that,Not at all,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112668.0,Arizona,,,Complete,Telephone survey,0.413832753896713,Donald Trump,Did not vote,Did not vote,Female,White,65 or over,Independent,Conservative,"$50,000-$99,999",College graduate,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Omit,No,Omit,Omit,Support,Omit,Worse than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,No group is favored,No,Yes,Omit,Not at all,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Omit,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,,Only Donald Trump,Omit,Omit,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112669.0,Arizona,,,Complete,Telephone survey,1.58619225025177,Donald Trump,Ann Kirkpatrick,Yes,Female,White,50-59,Independent,Moderate,"$250,000 or more",Some college/assoc. degree,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Offered a chance to apply for legal status,Support,Immigration,Worse than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,Whites are favored over minorities,Yes,Yes,Before that,Not at all,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,Democratic Senate - did not vote Clinton,Both,Before that,Before that,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112670.0,Arizona,,,Complete,Telephone survey,0.336562871932983,Donald Trump,John McCain,Yes,Female,White,65 or over,Independent,Conservative,,High school or less,No,Donald Trump,A lot,I dislike the other candidates,Unfavorable,Favorable,"Satisfied, but not enthusiastic",Donald Trump,Omit,No,Yes,Offered a chance to apply for legal status,Oppose,The economy,Worse than life today,Not so good,Somewhat disapprove,Can bring needed change,Yes,Yes,Omit,Omit,Omit,In the last week,Not at all,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,A lot or some,Only Donald Trump,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Both,Republican Senate - Voted Trump,Omit,In the last month,In the last week,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112671.0,Arizona,,,Complete,Telephone survey,0.441051363945007,Donald Trump,John McCain,No,Female,White,65 or over,Independent,Liberal,"$50,000-$99,999",College graduate,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,Offered a chance to apply for legal status,Support,Foreign policy,Worse than life today,Not so good,Strongly disapprove,Can bring needed change,No,Yes,Whites are favored over minorities,No,Yes,In September,Not at all,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Liberal Independents,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112672.0,Arizona,,,Complete,Telephone survey,0.441051363945007,Donald Trump,John McCain,No,Female,White,65 or over,Independent,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,Donald Trump,A lot,I like my candidate but with reservations,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Omit,Offered a chance to apply for legal status,Support,Immigration,Worse than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,Omit,No,Yes,Before that,A lot,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Omit,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112673.0,Arizona,,,Complete,Telephone survey,1.2755833864212,Donald Trump,John McCain,No,Female,White,65 or over,Independent,Conservative,"$50,000-$99,999",College graduate,No,Donald Trump,A lot,I dislike the other candidates,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,Immigration,Worse than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,Minorities are favored over whites,No,Yes,Before that,Not much,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112674.0,Arizona,,,Complete,Telephone survey,2.35125756263733,Donald Trump,John McCain,No,Female,White,65 or over,Independent,Conservative,"Under $30,000",High school or less,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,The economy,Worse than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,Minorities are favored over whites,Yes,Yes,Before that,Not at all,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,Yes,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,Both,Before that,Before that,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112675.0,Arizona,,,Complete,Telephone survey,0.191719323396683,Donald Trump,John McCain,No,Male,White,65 or over,Republican,Conservative,"$50,000-$99,999",College graduate,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Omit,Support,The economy,Omit,Poor,Strongly disapprove,Can bring needed change,No,Yes,Minorities are favored over whites,No,Yes,In September,Not at all,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112676.0,Arizona,,,Complete,Telephone survey,0.441051363945007,Donald Trump,John McCain,No,Female,White,65 or over,Republican,Moderate,"$200.000-$249,999",College graduate,No,Donald Trump,A lot,I dislike the other candidates,Unfavorable,Unfavorable,"Dissatisfied, but not angry",Donald Trump,Omit,No,Yes,Omit,Oppose,The economy,Worse than life today,Poor,Strongly disapprove,Omit,No,Yes,Omit,No,Yes,Before that,Some,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,A lot or some,Neither,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
