ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOR16,SENOR16,GOVOR16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,DESCRIBP12,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
111263.0,Oregon,,,Complete,Telephone survey,0.341417610645294,Hillary Clinton,Ron Wyden,Kate Brown,Male,White,60-64,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,I dislike the other candidates,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Foreign policy,About the same,Good,Strongly approve,Has good judgment,Yes,No,Before that,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,Yes,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,2.0,97062.0
111264.0,Oregon,,,Complete,Telephone survey,1.0238094329834,Donald Trump,Ron Wyden,Kate Brown,Female,White,65 or over,Independent,Moderate,"Under $30,000",Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Unfavorable,No,Yes,Offered a chance to apply for legal status,The economy,About the same,Not so good,Somewhat approve,Can bring needed change,Yes,Yes,Omit,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,Yes,Neither,Only Donald Trump,Not so good or poor,Approve,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - did not vote Clinton,Both,Omit,Omit,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,,4.0,97701.0
111265.0,Oregon,,,Complete,Telephone survey,3.27922248840332,Donald Trump,Mark Callahan,Bud Pierce,Female,Asian,30-39,Something else,Moderate,"$100,000-$199,999",High school or less,No,I dislike the other candidates,Unfavorable,Favorable,No,Yes,Offered a chance to apply for legal status,Omit,Better than life today,Excellent,Strongly disapprove,Cares about people like me,No,No,Before that,All other races,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,No college degree,High school graduate or less,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,Asian,Other,Non-white,Asian,Other,No,Only Donald Trump,Only Donald Trump,Excellent or good,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Republican Senate - Voted Trump,Neither,Before that,Before that,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,West,,1.0,97266.0
111266.0,Oregon,,,Complete,Telephone survey,2.03554749488831,Hillary Clinton,Ron Wyden,Kate Brown,Male,White,30-39,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,About the same,Not so good,Strongly approve,Has the right experience,Yes,No,Before that,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,Yes,Only Hillary Clinton,Only Hillary Clinton,Not so good or poor,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,West,,1.0,97214.0
111267.0,Oregon,,,Complete,Telephone survey,1.75182723999023,Donald Trump,Ron Wyden,Bud Pierce,Male,White,30-39,Independent,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Favorable,No,No,Offered a chance to apply for legal status,The economy,Worse than life today,Not so good,Somewhat approve,Has good judgment,Yes,Yes,Before that,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Only Donald Trump,Neither,Not so good or poor,Approve,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - did not vote Clinton,Both,Before that,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,,3.0,97487.0
111268.0,Oregon,,,Complete,Telephone survey,1.14930999279022,Hillary Clinton,Ron Wyden,Kate Brown,Male,White,45-49,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,I like my candidate but with reservations,Favorable,Unfavorable,No,No,Offered a chance to apply for legal status,The economy,About the same,Good,Somewhat approve,Has good judgment,Yes,No,Before that,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,No,Only Hillary Clinton,Neither,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,2.0,97223.0
111269.0,Oregon,,,Complete,Telephone survey,1.9299019575119,Hillary Clinton,Ron Wyden,Kate Brown,Female,White,25-29,Something else,Liberal,"Under $30,000",College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,About the same,Good,Strongly approve,Has good judgment,Yes,No,Before that,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,,3.0,97330.0
111270.0,Oregon,,,Complete,Telephone survey,1.98710584640503,Hillary Clinton,Ron Wyden,Bud Pierce,Female,White,30-39,Something else,Liberal,"$100,000-$199,999",Some college/assoc. degree,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Offered a chance to apply for legal status,The economy,Better than life today,Good,Somewhat approve,Has good judgment,Yes,No,Before that,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Neither,Neither,Excellent or good,Approve,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,West,,1.0,97221.0
111271.0,Oregon,,,Complete,Telephone survey,2.1437976360321,Hillary Clinton,Ron Wyden,Kate Brown,Female,White,30-39,Democrat,Moderate,"$100,000-$199,999",College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,No,No,Offered a chance to apply for legal status,Foreign policy,Worse than life today,Good,Strongly approve,Has good judgment,No,No,In October,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Neither,Excellent or good,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Neither,In the last month,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,,3.0,97333.0
111272.0,Oregon,,,Complete,Telephone survey,4.15001487731934,Hillary Clinton,Ron Wyden,Kate Brown,Male,Hispanic/Latino,18-24,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,Yes,I like my candidate but with reservations,Favorable,Unfavorable,Omit,No,Offered a chance to apply for legal status,The economy,Better than life today,Not so good,Strongly approve,Has the right experience,Yes,No,Before that,Latino men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,Omit,Not so good or poor,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,,2.0,97123.0
111273.0,Oregon,,,Complete,Telephone survey,0.903514981269836,Donald Trump,Mark Callahan,Bud Pierce,Male,White,65 or over,Republican,Conservative,"Under $30,000",Postgraduate study,No,I strongly favor my candidate,Unfavorable,Unfavorable,No,Yes,Offered a chance to apply for legal status,Terrorism,About the same,Poor,Somewhat approve,Can bring needed change,No,Yes,In October,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Neither,Only Donald Trump,Not so good or poor,Approve,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Only Donald Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,5.0,West,,2.0,97027.0
111274.0,Oregon,,,Complete,Telephone survey,0.594244778156281,Donald Trump,Mark Callahan,Bud Pierce,Male,,45-49,Democrat,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,I dislike the other candidates,Unfavorable,Unfavorable,No,Yes,Deported to the country they came from,Foreign policy,About the same,Not so good,Somewhat disapprove,Has good judgment,No,Yes,In September,,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,,,,No college degree,More than High school graduate,,,Less than 100k,50k or more,50 to 100 thousand,,Democrat,,,Democratic men,,,,,,Other,No,Neither,Only Donald Trump,Not so good or poor,Disapprove,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,West,,1.0,97216.0
111275.0,Oregon,,,Complete,Telephone survey,2.38531374931335,Hillary Clinton,Ron Wyden,Kate Brown,Female,White,30-39,Democrat,Liberal,"$50,000-$99,999",College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,Better than life today,Good,Strongly approve,Has the right experience,Yes,No,Before that,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,,1.0,97203.0
111276.0,Oregon,,,Complete,Telephone survey,2.14381265640259,Donald Trump,Ron Wyden,Kate Brown,Female,White,30-39,Independent,Conservative,"Under $30,000",College graduate,No,I dislike the other candidates,Unfavorable,Favorable,No,No,Offered a chance to apply for legal status,Immigration,Worse than life today,Poor,Strongly disapprove,Has good judgment,No,Yes,Before that,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Donald Trump,Neither,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Democratic Senate - did not vote Clinton,Only Donald Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,West,,4.0,97627.0
111277.0,Oregon,,,Complete,Telephone survey,1.66843211650848,Hillary Clinton,Ron Wyden,Kate Brown,Male,White,30-39,Independent,Moderate,"$200.000-$249,999",Postgraduate study,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,Better than life today,Good,Strongly approve,Has good judgment,Yes,No,Before that,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,2.0,97140.0
111278.0,Oregon,,,Complete,Telephone survey,1.12952673435211,Hillary Clinton,Ron Wyden,Kate Brown,Female,White,25-29,Democrat,Liberal,"$100,000-$199,999",Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Foreign policy,About the same,Good,Strongly approve,Has good judgment,Yes,No,Before that,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,West,,1.0,97220.0
111279.0,Oregon,,,Complete,Telephone survey,0.340895920991898,Hillary Clinton,Ron Wyden,Kate Brown,Male,White,65 or over,Democrat,Liberal,"$200.000-$249,999",Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Foreign policy,Better than life today,Good,Strongly approve,Has good judgment,Yes,No,Before that,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,West,,1.0,97210.0
111280.0,Oregon,,,Complete,Telephone survey,1.75554800033569,Donald Trump,Mark Callahan,Bud Pierce,Female,White,45-49,Independent,Moderate,"$200.000-$249,999",College graduate,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Omit,Immigration,Omit,Not so good,Strongly disapprove,Cares about people like me,No,Yes,Before that,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,4.0,West,,4.0,97495.0
111281.0,Oregon,,,Complete,Telephone survey,1.57277917861938,Hillary Clinton,Ron Wyden,Kate Brown,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,Worse than life today,Poor,Strongly approve,Cares about people like me,Yes,No,Before that,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,Yes,Only Hillary Clinton,Only Hillary Clinton,Not so good or poor,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,West,,1.0,97214.0
111282.0,Oregon,,,Complete,Telephone survey,1.92452204227448,Donald Trump,Mark Callahan,Bud Pierce,Female,Hispanic/Latino,50-59,Independent,Conservative,"$50,000-$99,999",College graduate,Yes,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Deported to the country they came from,Foreign policy,Worse than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,Before that,Latino women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,,2.0,97055.0
111283.0,Oregon,,,Complete,Telephone survey,1.07707405090332,Hillary Clinton,Ron Wyden,Kate Brown,Female,White,65 or over,Independent,Moderate,"$100,000-$199,999",College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Foreign policy,Better than life today,Good,Somewhat approve,Has good judgment,Yes,No,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,,3.0,97330.0
111284.0,Oregon,,,Complete,Telephone survey,0.773730993270874,Donald Trump,Mark Callahan,Bud Pierce,Male,Other,50-59,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Deported to the country they came from,Immigration,Worse than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,Before that,All other races,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican men,All others,American Indian,Other,Non-white,American Indian,Other,No,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,,3.0,97478.0
111285.0,Oregon,,,Complete,Telephone survey,0.755145192146301,Donald Trump,Ron Wyden,Bud Pierce,Female,White,65 or over,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,I dislike the other candidates,Unfavorable,Favorable,No,Yes,Offered a chance to apply for legal status,Terrorism,Worse than life today,Good,Strongly disapprove,Can bring needed change,No,Yes,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Excellent or good,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - did not vote Clinton,Only Donald Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,,4.0,97701.0
111286.0,Oregon,,,Complete,Telephone survey,1.21707224845886,Donald Trump,Mark Callahan,Bud Pierce,Female,White,65 or over,Independent,Moderate,"$50,000-$99,999",College graduate,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Offered a chance to apply for legal status,Terrorism,Better than life today,Not so good,Strongly disapprove,Can bring needed change,No,Yes,In October,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Republican Senate - Voted Trump,Only Donald Trump,In the last month,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,West,,4.0,97721.0
111287.0,Oregon,,,Complete,Telephone survey,0.437455326318741,Donald Trump,Mark Callahan,Bud Pierce,Male,White,50-59,Republican,Conservative,"$250,000 or more",College graduate,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Deported to the country they came from,The economy,Worse than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,Before that,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,2.0,97007.0
111288.0,Oregon,,,Complete,Telephone survey,1.2516303062439,Gary Johnson,Ron Wyden,Bud Pierce,Male,White,25-29,Something else,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,Omit,Unfavorable,Unfavorable,No,No,Offered a chance to apply for legal status,The economy,About the same,Not so good,Somewhat approve,Can bring needed change,Yes,No,In October,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,Yes,Neither,Neither,Not so good or poor,Approve,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - did not vote Clinton,Only Hillary Clinton,In the last month,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,,3.0,97303.0
111289.0,Oregon,,,Complete,Telephone survey,0.564540684223175,,Did not vote,Bud Pierce,Male,White,60-64,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,I strongly favor my candidate,Unfavorable,Unfavorable,No,No,Deported to the country they came from,Foreign policy,About the same,Not so good,Strongly disapprove,Has good judgment,No,No,Before that,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Neither,Neither,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Moderate Independents,,Neither,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,5.0,West,,3.0,97380.0
111290.0,Oregon,,,Complete,Telephone survey,2.08896493911743,Donald Trump,Mark Callahan,Bud Pierce,Female,White,25-29,Republican,Conservative,"$100,000-$199,999",High school or less,No,I dislike the other candidates,Unfavorable,Favorable,No,Yes,Deported to the country they came from,Terrorism,Better than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,Before that,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,,3.0,97426.0
111291.0,Oregon,,,Complete,Telephone survey,1.17035233974457,Hillary Clinton,Ron Wyden,Kate Brown,Male,White,50-59,Independent,Moderate,"$100,000-$199,999",College graduate,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Offered a chance to apply for legal status,Foreign policy,Worse than life today,Good,Strongly approve,Has good judgment,Yes,No,In the last week,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Neither,Neither,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,In the last month,In the last week,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,,4.0,97701.0
