ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSKY16,SENKY16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,COALHH,DESCRIBP12,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,MARRIED,QLT16,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,SPLITTICKET,TIME16MONTH,TIME16WEEK,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
206513.0,Kentucky,29.0,Call 3,Complete,Election day exit poll,1.03174567222595,Donald Trump,Rand Paul,Female,White,50-59,Republican,Moderate,"$100,000-$199,999",College graduate,No,Yes,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Omit,Worse than life today,Yes,Omit,In October,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,In the last month,Before that,White Born-again/Evangelical Christians,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,South,Version 1,2.0,40515.0
206518.0,Kentucky,35.0,Call 3,Complete,Election day exit poll,0.688051640987396,Hillary Clinton,Jim Gray,Female,White,60-64,Democrat,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,Yes,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,The economy,Better than life today,Yes,Has the right experience,Before that,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,6.0,South,Version 1,2.0,40601.0
206521.0,Kentucky,88.0,Call 3,Complete,Election day exit poll,2.4468367099762,Donald Trump,Rand Paul,Male,White,60-64,Independent,Conservative,,High school or less,No,Yes,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Terrorism,Better than life today,Yes,Has good judgment,Before that,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,5.0,South,Version 1,1.0,42647.0
206532.0,Kentucky,101.0,Call 3,Complete,Election day exit poll,1.33656907081604,Hillary Clinton,Jim Gray,Female,White,65 or over,Democrat,Moderate,"$50,000-$99,999",High school or less,No,Yes,No,I dislike the other candidates,Favorable,Unfavorable,No,No,The economy,About the same,Yes,Has good judgment,In the last few days,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Neither,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,In the last month,In the last week,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,3.0,40359.0
206537.0,Kentucky,106.0,Call 3,Complete,Election day exit poll,0.623634576797485,Donald Trump,Rand Paul,Female,White,45-49,Republican,Moderate,"$50,000-$99,999",College graduate,No,,,,Unfavorable,Favorable,,,Immigration,,Yes,Can bring needed change,In the last week,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Only Donald Trump,,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,In the last month,In the last week,,National questionnaire,Rural,Small Cities/Rural,5.0,South,Version 1,1.0,42503.0
206551.0,Kentucky,88.0,Call 3,Not complete,Election day exit poll,2.4468367099762,Donald Trump,Rand Paul,Male,White,60-64,,,,,No,,,I dislike the other candidates,,,,,,Better than life today,,,In the last few days,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,Republican Senate - Voted Trump,In the last month,In the last week,,State questionnaire,Rural,Small Cities/Rural,5.0,South,Version 1,1.0,42647.0
206563.0,Kentucky,29.0,Call 3,Complete,Election day exit poll,1.03174567222595,Donald Trump,Rand Paul,Female,White,50-59,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,Yes,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Immigration,Worse than life today,Yes,Can bring needed change,Before that,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,South,Version 1,2.0,40515.0
206575.0,Kentucky,101.0,Call 3,Complete,Election day exit poll,1.13870084285736,Hillary Clinton,Jim Gray,Female,White,50-59,Independent,Conservative,"Under $30,000",Some college/assoc. degree,No,Yes,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,The economy,Better than life today,No,Has the right experience,Before that,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,Yes,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Conservative Independents,Democratic Senate - voted Clinton,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,3.0,40359.0
206579.0,Kentucky,35.0,Call 3,Complete,Election day exit poll,0.586191177368164,Hillary Clinton,Jim Gray,Female,White,45-49,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,No,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,The economy,Better than life today,Yes,Has good judgment,Before that,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,Rural,Small Cities/Rural,6.0,South,Version 1,2.0,40601.0
206582.0,Kentucky,56.0,Call 3,Complete,Election day exit poll,0.572960019111633,Hillary Clinton,Jim Gray,Male,White,30-39,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,Yes,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,The economy,About the same,Yes,Has the right experience,Before that,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40207.0
206584.0,Kentucky,106.0,Call 3,Complete,Election day exit poll,0.603437542915344,Donald Trump,Rand Paul,Male,White,40-44,Republican,Conservative,,Some college/assoc. degree,No,,,,,,,,,Worse than life today,,,,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,National questionnaire,Rural,Small Cities/Rural,5.0,South,Version 3,1.0,42503.0
206596.0,Kentucky,101.0,Call 3,Not complete,Election day exit poll,0.701737523078918,Donald Trump,Rand Paul,Male,White,50-59,,,,,No,,,I like my candidate but with reservations,,,,,,About the same,,,In the last few days,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,Republican Senate - Voted Trump,In the last month,In the last week,,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,3.0,40359.0
206626.0,Kentucky,35.0,Call 3,Complete,Election day exit poll,0.665768384933472,Hillary Clinton,Jim Gray,Male,White,65 or over,Democrat,Moderate,"$200.000-$249,999",Postgraduate study,No,No,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,The economy,Better than life today,Yes,Cares about people like me,Before that,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,Rural,Small Cities/Rural,6.0,South,Version 1,2.0,40601.0
206629.0,Kentucky,29.0,Call 3,Complete,Election day exit poll,0.714935481548309,Hillary Clinton,Jim Gray,Male,Hispanic/Latino,18-24,Democrat,Liberal,"$50,000-$99,999",College graduate,Yes,No,No,I like my candidate but with reservations,Unfavorable,Unfavorable,No,No,The economy,Better than life today,No,Can bring needed change,In September,Latino men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Neither,Neither,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,South,Version 1,2.0,40515.0
206637.0,Kentucky,80.0,Call 3,Complete,Election day exit poll,2.28827452659607,Donald Trump,Rand Paul,Male,White,45-49,Republican,Conservative,,High school or less,No,,,,,,,,,Better than life today,,,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,National questionnaire,Suburbs,Suburbs,4.0,South,Version 3,3.0,41051.0
206638.0,Kentucky,66.0,Call 3,Complete,Election day exit poll,2.42672967910767,Donald Trump,Rand Paul,Male,White,60-64,Republican,Moderate,,Some college/assoc. degree,No,,,,,,,,,About the same,,,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 3,4.0,40212.0
206647.0,Kentucky,106.0,Call 3,Complete,Election day exit poll,0.603437542915344,Donald Trump,Rand Paul,Male,White,30-39,Independent,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,I dislike the other candidates,,,No,No,Foreign policy,,,Can bring needed change,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,Neither,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,,,,National questionnaire,Rural,Small Cities/Rural,5.0,South,Version 2,1.0,42503.0
206649.0,Kentucky,101.0,Call 3,Complete,Election day exit poll,0.851244509220123,Donald Trump,Rand Paul,Female,White,60-64,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,Yes,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Terrorism,Omit,Yes,Can bring needed change,Before that,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,Yes,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,3.0,40359.0
206670.0,Kentucky,56.0,Call 3,Complete,Election day exit poll,0.592136979103088,Hillary Clinton,Jim Gray,Female,White,30-39,Democrat,Moderate,"$100,000-$199,999",College graduate,No,No,No,I like my candidate but with reservations,Favorable,Unfavorable,No,No,Foreign policy,About the same,Yes,Has good judgment,Before that,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Neither,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40207.0
206679.0,Kentucky,29.0,Call 3,Not complete,Election day exit poll,0.84350848197937,,Jim Gray,Male,White,30-39,,,,,No,,,I dislike the other candidates,,,,,,About the same,,,Before that,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,Democratic Senate - did not vote Clinton,Before that,Before that,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,South,Version 1,2.0,40515.0
206682.0,Kentucky,35.0,Call 3,Complete,Election day exit poll,0.930262506008148,Donald Trump,Rand Paul,Female,White,30-39,Republican,Moderate,"$50,000-$99,999",College graduate,No,Yes,No,I like my candidate but with reservations,Unfavorable,Unfavorable,No,Yes,The economy,Worse than life today,No,Can bring needed change,Before that,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Neither,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,6.0,South,Version 1,2.0,40601.0
206692.0,Kentucky,80.0,Call 3,Complete,Election day exit poll,2.76534914970398,Donald Trump,Rand Paul,Male,Black,40-44,Something else,Liberal,,High school or less,No,,,,,,,,,,,,,Black men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,All others,Black,Black,Non-white,Black,Other,,,,Moderate/Liberal Republicans,Liberal Independents,Republican Senate - Voted Trump,,,,National questionnaire,Suburbs,Suburbs,4.0,South,Version 4,3.0,41051.0
206700.0,Kentucky,55.0,Call 3,Complete,Election day exit poll,1.50036180019379,Donald Trump,Rand Paul,Female,White,40-44,Democrat,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,No,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Immigration,Worse than life today,Yes,Can bring needed change,In the last few days,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Neither,Neither,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Republican Senate - Voted Trump,In the last month,In the last week,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40220.0
206701.0,Kentucky,103.0,Call 3,Complete,Election day exit poll,0.707906603813171,Donald Trump,Rand Paul,Female,White,30-39,Republican,Conservative,"$50,000-$99,999",College graduate,No,Yes,Yes,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,The economy,Better than life today,Yes,Can bring needed change,Before that,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,5.0,South,Version 1,1.0,41557.0
206712.0,Kentucky,101.0,Call 3,Complete,Election day exit poll,1.33656907081604,Hillary Clinton,Jim Gray,Female,White,65 or over,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,Yes,No,I dislike the other candidates,Favorable,Unfavorable,Yes,No,The economy,Worse than life today,No,Has good judgment,Before that,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,Yes,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,3.0,40359.0
206714.0,Kentucky,66.0,Call 3,Complete,Election day exit poll,0.830595135688782,Hillary Clinton,Jim Gray,Female,Black,30-39,Democrat,Moderate,,High school or less,No,Yes,,,,,,,,,No,,,Black women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,,,All others,National questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 5,4.0,40212.0
206717.0,Kentucky,106.0,Call 3,Complete,Election day exit poll,1.42618453502655,Donald Trump,Jim Gray,Male,White,60-64,Republican,Conservative,,College graduate,No,Yes,,,,,,,,,Yes,,,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,Independent/Something else,Conservative Republicans,Democratic Senate - did not vote Clinton,,,White Born-again/Evangelical Christians,National questionnaire,Rural,Small Cities/Rural,5.0,South,Version 5,1.0,42503.0
206741.0,Kentucky,35.0,Call 3,Complete,Election day exit poll,1.09191107749939,Donald Trump,Rand Paul,Female,White,65 or over,Republican,Conservative,"$250,000 or more",College graduate,No,Yes,No,I like my candidate but with reservations,Unfavorable,Unfavorable,No,No,The economy,Worse than life today,Yes,Omit,Before that,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Neither,Neither,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,6.0,South,Version 1,2.0,40601.0
206745.0,Kentucky,80.0,Call 3,Complete,Election day exit poll,4.35837697982788,Hillary Clinton,Jim Gray,Female,White,60-64,Something else,Conservative,,,No,,,I strongly favor my candidate,,,Yes,No,Terrorism,,,Has the right experience,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,Only Hillary Clinton,Moderate/Liberal Republicans,Conservative Independents,Democratic Senate - voted Clinton,,,,National questionnaire,Suburbs,Suburbs,4.0,South,Version 2,3.0,41051.0
206758.0,Kentucky,55.0,Call 3,Complete,Election day exit poll,1.45177102088928,Donald Trump,Rand Paul,Male,White,40-44,Independent,Conservative,"$100,000-$199,999",College graduate,No,Yes,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Immigration,Worse than life today,Yes,Can bring needed change,In the last few days,White men,Married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Neither,Neither,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,In the last month,In the last week,White Born-again/Evangelical Christians,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40220.0
206760.0,Kentucky,101.0,Call 3,Complete,Election day exit poll,1.33656907081604,Hillary Clinton,Jim Gray,Female,White,60-64,Democrat,Conservative,"Under $30,000",High school or less,No,Yes,No,I like my candidate but with reservations,Favorable,Unfavorable,No,No,The economy,Better than life today,No,Has the right experience,In the last few days,White women,Non married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,Yes,Only Hillary Clinton,Neither,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,In the last month,In the last week,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,3.0,40359.0
206768.0,Kentucky,66.0,Call 3,Complete,Election day exit poll,0.687301814556122,Hillary Clinton,Jim Gray,Female,White,30-39,Democrat,Conservative,"Under $30,000",Some college/assoc. degree,No,,,I like my candidate but with reservations,,,No,No,The economy,,,Can bring needed change,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,Yes,,Neither,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 2,4.0,40212.0
206772.0,Kentucky,56.0,Call 3,Complete,Election day exit poll,0.651152312755585,Hillary Clinton,Jim Gray,Male,White,18-24,Something else,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,No,No,I like my candidate but with reservations,Favorable,Unfavorable,No,No,The economy,Better than life today,Yes,Has the right experience,Before that,White men,Married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,Yes,Only Hillary Clinton,Neither,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40207.0
206781.0,Kentucky,106.0,Call 3,Complete,Election day exit poll,0.603437542915344,Donald Trump,Rand Paul,Male,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,,,,,,,,,,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,National questionnaire,Rural,Small Cities/Rural,5.0,South,Version 4,1.0,42503.0
