ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMI16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,CLINTONEMAIL,DESCRIBP12,ECONFAIR,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FINSIT,GOVTANGR16,GOVTDO10,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,JOBSIT,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,UNFAIRCLIN,UNFAIRTRUMP,UNIONHH12,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYSEX,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,ATTREL,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WPROTBRN,WPROTBRN3,WHITEREL,WHTEVANG,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,UNFAIR16,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
182261.0, Michigan,80.0,Call 1,Complete,Election day exit poll,0.311177939176559,Hillary Clinton,Female,White,45-49,Democrat,Moderate,"Under $30,000",College graduate,No,No,,,Once a week or more,,,,,Favorable,Unfavorable,,,,,,,,,,,The economy,,,,Somewhat approve,,Has the right experience,Yes,No,,Catholic,,,In the last few days,,,Yes,Yes,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,Democratic Women,White Democrat,White,White,White,White,Other,No,At least monthly,Catholic/Attend weekly,,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,White Catholics,All others,,In the last month,In the last week,,Both,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,North Central/U.P.
199027.0, Michigan,80.0,Call 2,Complete,Election day exit poll,0.311177939176559,Hillary Clinton,Female,White,40-44,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,,Yes,,,A few times a year,,,,,Favorable,Unfavorable,,,,,,,,,,,The economy,,,,Strongly approve,,Has good judgment,Yes,No,,Other christian,,,Before that,,,Yes,Yes,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,Democratic Women,White Democrat,White,White,White,White,Other,Yes,A few times a year or less,All others,,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Yes,White Protestant evangelical,White Protestants,White Born-again/Evangelical Christians,,Before that,Before that,,Both,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,North Central/U.P.
179540.0, Michigan,80.0,Call 1,Complete,Election day exit poll,0.311177939176559,Hillary Clinton,Female,Hispanic/Latino,50-59,Democrat,Liberal,"Under $30,000",College graduate,Yes,No,,,Never,,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,,Somewhat approve,,Has the right experience,Yes,No,,Other,,,Before that,,,No,Yes,,Latino women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democratic Women,Non-White Democrats,White,Other,Non-white,Hispanic/Latino,Other,No,A few times a year or less,All others,,Neither,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Other religion,Something else,,Not a mormon,No,,Non-white,All others,,Before that,Before that,,Only Donald Trump,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,North Central/U.P.
199388.0, Michigan,80.0,Call 2,Complete,Election day exit poll,0.311177939176559,Hillary Clinton,Female,White,50-59,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,No,,,A few times a month,,,,,Favorable,Favorable,,,,,,,,,,,Omit,,,,Strongly approve,,Cares about people like me,Yes,No,,Catholic,,,In the last few days,,,No,Yes,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,Democratic Women,White Democrat,White,White,White,White,Other,Yes,At least monthly,Catholic/Do not attend weekly,,Both,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,White Catholics,All others,,In the last month,In the last week,,Only Donald Trump,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,North Central/U.P.
137721.0, Michigan,,,Complete,Telephone survey,0.317153871059418,Donald Trump,Female,White,65 or over,Republican,Conservative,,High school or less,,,,,,,,,,,,About the same,,,Donald Trump,Donald Trump,,,,,,,,,,,,,,,,,,,,,,,,No,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,,Other,,,,,,,,,,Independent/Something else,Conservative Republicans,,,,,,,,,,,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 4,North Central/U.P.
136420.0, Michigan,,,Complete,Telephone survey,0.325223535299301,Hillary Clinton,Female,,65 or over,Democrat,Conservative,"Under $30,000",Some college/assoc. degree,,,,,,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,,,Yes,No,,,Terrorism,,,Good,,,Has good judgment,,,,,Yes,No,,,,,,,,,65+,60+,45+,50+,60+,65+,45+,65+,,,,No college degree,More than High school graduate,,,Less than 100k,Less than 50k,Less than 50 thousand,,Democrat,,,Democratic women,Democratic Women,,,,,,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Only Hillary Clinton,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",14.0,Midwest,Version 2,Wayne County
136413.0, Michigan,,,Complete,Telephone survey,0.332182794809341,Other,Male,White,65 or over,Independent,Moderate,,High school or less,,,,,,,I dislike the other candidates,,,,,,Angry,,,,,No,No,,,Omit,,,Poor,,,Omit,,,,,No,No,,,,,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent Men,White Independent,White,White,White,,White suburban men,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,Neither,,,,,National questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,Southwest
214351.0, Michigan,80.0,Call 3,Complete,Election day exit poll,0.344171732664108,Hillary Clinton,Male,White,30-39,Something else,Liberal,,Postgraduate study,No,,Yes,,,Some,I like my candidate but with reservations,Favors the wealthy,,,,,"Dissatisfied, but not angry",Government should do more to solve problems,,,,No,No,,,The economy,,,Good,,,Has good judgment,,,,,Yes,No,,,A lot,,,,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent Men,White Independent,White,White,White,White,Other,,,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 2,North Central/U.P.
215347.0, Michigan,80.0,Call 3,Complete,Election day exit poll,0.344171732664108,Hillary Clinton,Male,White,40-44,Democrat,Liberal,,Postgraduate study,No,,Yes,,,Not much,I like my candidate but with reservations,Favors the wealthy,,,,,"Satisfied, but not enthusiastic",Government should do more to solve problems,,,,Yes,No,,,Foreign policy,,,Good,,,Has the right experience,,,,,Yes,No,,,A lot,,,,White men,Married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democratic Men,White Democrat,White,White,White,White,Other,,,,Not much or not at all,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,,,,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 2,North Central/U.P.
182368.0, Michigan,80.0,Call 1,Complete,Election day exit poll,0.344171732664108,Hillary Clinton,Male,White,50-59,Democrat,Moderate,,Postgraduate study,No,,Yes,,,Not much,I like my candidate but with reservations,Favors the wealthy,,,,,"Dissatisfied, but not angry",Government should do more to solve problems,,,,Yes,No,,,The economy,,,Not so good,,,Has the right experience,,,,,Yes,No,,,Some,,,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democratic Men,White Democrat,White,White,White,White,Other,,,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 2,North Central/U.P.
182366.0, Michigan,80.0,Call 1,Complete,Election day exit poll,0.344171732664108,Hillary Clinton,Male,White,50-59,Democrat,Moderate,,Postgraduate study,No,,Yes,,,Not much,I like my candidate but with reservations,Favors the wealthy,,,,,"Dissatisfied, but not angry",Government should do more to solve problems,,,,Yes,No,,,The economy,,,Not so good,,,Has the right experience,,,,,Yes,No,,,Some,,,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democratic Men,White Democrat,White,White,White,White,Other,,,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 2,North Central/U.P.
180087.0, Michigan,80.0,Call 1,Complete,Election day exit poll,0.344171732664108,Hillary Clinton,Male,White,50-59,Something else,Liberal,,Some college/assoc. degree,No,,,Hillary Clinton,,,,,Treats blacks unfairly,,,About the same,,,Omit,Omit,Did not go far enough,,,Help the country,Omit,,Better today,Worse than life today,,,Change to more liberal policies,,,,Whites are favored over minorities,,,,,Takes away U.S. jobs,,,,No,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent Men,White Independent,White,White,White,White,Other,,,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 3,North Central/U.P.
215708.0, Michigan,80.0,Call 3,Complete,Election day exit poll,0.344171732664108,Hillary Clinton,Male,White,50-59,Democrat,Liberal,,Some college/assoc. degree,No,,,Hillary Clinton,,,,,Omit,,,About the same,,,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Help the country,Offered a chance to apply for legal status,,About the same,Better than life today,,,Continue Barack Obama's policies,,,,No group is favored,,,,,Creates more U.S. jobs,,,,Yes,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democratic Men,White Democrat,White,White,White,White,Other,,,,,,,,,,Liberal Democrats,Liberal Democrats,,,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 3,North Central/U.P.
181415.0, Michigan,80.0,Call 1,Complete,Election day exit poll,0.344171732664108,Hillary Clinton,Male,White,45-49,Independent,Conservative,"$30,000-$49,999",Postgraduate study,No,No,,,A few times a year,,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,,Somewhat approve,,Has good judgment,Yes,Yes,,,,,In October,,,Omit,Omit,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent Men,White Independent,White,White,White,White,Other,No,A few times a year or less,,,Neither,,,,Approve,Moderate/Liberal Republicans,Conservative Independents,Both,,,,,No,,,All others,,In the last month,Before that,,Omit,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,North Central/U.P.
199456.0, Michigan,80.0,Call 2,Complete,Election day exit poll,0.344171732664108,Hillary Clinton,Male,White,30-39,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,No,,,A few times a year,,,,,Favorable,Unfavorable,,,,,,,,,,,The economy,,,,Somewhat approve,,Cares about people like me,Yes,No,,Other christian,,,In September,,,Yes,Yes,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,Democratic Men,White Democrat,White,White,White,White,Other,Yes,A few times a year or less,All others,,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,No,White Protestant non-evangelical,White Protestants,All others,,Before that,Before that,,Both,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,North Central/U.P.
216212.0, Michigan,80.0,Call 3,Complete,Election day exit poll,0.344171732664108,Hillary Clinton,Male,White,50-59,Democrat,Moderate,"$100,000-$199,999",Postgraduate study,No,No,,,Never,,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,,Somewhat approve,,Has good judgment,Yes,No,,Protestant,,,Before that,,,No,Yes,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,Democratic Men,White Democrat,White,White,White,White,Other,No,A few times a year or less,Protestant/Do not attend weekly,,Neither,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,No,White Protestant non-evangelical,White Protestants,All others,,Before that,Before that,,Only Donald Trump,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,North Central/U.P.
215546.0, Michigan,80.0,Call 3,Complete,Election day exit poll,0.344171732664108,Hillary Clinton,Male,White,45-49,Independent,Conservative,"Under $30,000",High school or less,No,No,,,A few times a year,,,,,Favorable,Unfavorable,,,,,,,,,,,The economy,,,,Strongly approve,,Cares about people like me,Yes,No,,Other christian,,,Before that,,,No,No,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent Men,White Independent,White,White,White,White,Other,Yes,A few times a year or less,All others,,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Conservative Independents,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,No,White Protestant non-evangelical,White Protestants,All others,,Before that,Before that,,Neither,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,North Central/U.P.
101212.0, Michigan,,,Complete,Telephone survey,0.345862865447998,Donald Trump,Female,White,,Republican,Conservative,,Some college/assoc. degree,No,,,Donald Trump,,,,,Treats all people fairly,,,About the same,,,Donald Trump,Donald Trump,Omit,,,Hurt the country,Offered a chance to apply for legal status,,Worse today,Worse than life today,,,Omit,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,,,,No,White women,,,,,,,,,,,,,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,White suburban women,,,,,,,,,,Independent/Something else,Conservative Republicans,,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 3,North Central/U.P.
100923.0, Michigan,,,Complete,Telephone survey,0.3609998524189,Jill Stein,Male,White,65 or over,Something else,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,Yes,,,Once a week or more,,,,,Unfavorable,Unfavorable,,,,,,,,,,,Terrorism,,,,Strongly disapprove,,Omit,No,No,,Protestant,,,In September,,,Omit,Yes,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent Men,White Independent,White,White,White,White,White suburban men,No,At least monthly,Protestant/Attend weekly,,Neither,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Neither,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Yes,White Protestant evangelical,White Protestants,White Born-again/Evangelical Christians,,Before that,Before that,,Only Donald Trump,State questionnaire,Suburbs,Suburbs,12.0,Midwest,Version 1,Wayne County
198963.0, Michigan,80.0,Call 2,Complete,Election day exit poll,0.361069947481155,Hillary Clinton,Male,Black,50-59,Independent,Moderate,"$30,000-$49,999",Postgraduate study,No,Yes,,,A few times a year,,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,,Somewhat approve,,Has the right experience,Yes,No,,Other christian,,,Before that,,,No,Yes,,Black men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent Men,All others,Black,Black,Non-white,Black,Other,No,A few times a year or less,All others,,Neither,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,No,,Non-white,All others,,Before that,Before that,,Only Donald Trump,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,North Central/U.P.
180862.0, Michigan,80.0,Call 1,Not complete,Election day exit poll,0.3705233335495,Hillary Clinton,Female,White,60-64,,,,,No,,,,,,,,Treats blacks unfairly,,,Better today,,,,,Did not go far enough,,,,,,,,,,,,,,,,,,,Creates more U.S. jobs,,,,Yes,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,,,,,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 3,North Central/U.P.
181868.0, Michigan,80.0,Call 1,Complete,Election day exit poll,0.3705233335495,Hillary Clinton,Female,White,60-64,Independent,Moderate,,College graduate,No,,,Hillary Clinton,,,,,Omit,,,Better today,,,Hillary Clinton,Hillary Clinton,Was about right,,,Help the country,Deported to the country they came from,,Better today,About the same,,,Continue Barack Obama's policies,,,,Omit,,,,,Takes away U.S. jobs,,,,Yes,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent Women,White Independent,White,White,White,White,Other,,,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 3,North Central/U.P.
216675.0, Michigan,12.0,Call 3,Complete,Election day exit poll,0.377355962991714,Jill Stein,Female,White,18-24,Independent,Conservative,,High school or less,No,,No,,,A lot,I dislike the other candidates,Favors the wealthy,,,,,Angry,Government should do more to solve problems,,,,No,No,,,The economy,,,Not so good,,,Has good judgment,,,,,No,No,,,A lot,,,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent Women,White Independent,White,White,White,White,Other,,,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,,,,,,,,,Neither,,,A lot or some,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 2,North Central/U.P.
181856.0, Michigan,12.0,Call 1,Complete,Election day exit poll,0.377355962991714,Jill Stein,Female,White,60-64,Independent,Conservative,,Some college/assoc. degree,No,,Yes,,,Some,I dislike the other candidates,Favors the wealthy,,,,,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,,,,No,No,,,Terrorism,,,Not so good,,,Has good judgment,,,,,Yes,No,,,A lot,,,,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent Women,White Independent,White,White,White,White,Other,,,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,,,,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 2,North Central/U.P.
181045.0, Michigan,12.0,Call 1,Complete,Election day exit poll,0.377355962991714,Jill Stein,Female,White,25-29,Republican,Moderate,,Some college/assoc. degree,No,,,Would not have voted,,,,,Treats blacks unfairly,,,About the same,,,Hillary Clinton,Hillary Clinton,Went too far,,,Help the country,Offered a chance to apply for legal status,,Worse today,Worse than life today,,,Change to more conservative policies,,,,Whites are favored over minorities,,,,,Takes away U.S. jobs,,,,No,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,Other,,,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,,,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 3,North Central/U.P.
