ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSFL16,SENFL16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,CUBAN3,MARRIED,@2WAYPRES16,BRNAGAIN,CLIMATECHANGE,CLINTONEMAIL,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WHTEVANG,WPROTBRN,WPROTBRN3,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ
179094.0,Florida,65.0,Call 1,Complete,Election day exit poll,0.308223605155945,Hillary Clinton,,Female,White,50-59,Independent,,,College graduate,No,Yes,,,,,I dislike the other candidates,Omit,,,Omit,,"Dissatisfied, but not angry",,,,Omit,No,,,Omit,,Omit,,Omit,,,,Catholic,No,No,,,,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,White suburban women,,,,,,"Dissatisfied, but not angry or Angry",Omit,Omit,,,,,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,,,,,Neither,,,,State questionnaire,Suburbs,Suburbs,17.0,South,Version 2,4.0,English
179092.0,Florida,3.0,Call 1,Complete,Election day exit poll,0.636946439743042,Hillary Clinton,Patrick Murphy,Male,White,50-59,Something else,Moderate,,Postgraduate study,No,Yes,,,,,I strongly favor my candidate,Treats all people fairly,,,Worse today,,Angry,,,,No,Yes,,,The economy,,Poor,,Cares about people like me,,,,None,No,No,,,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,White suburban men,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,None,None,None,Not a mormon,,,,Democratic Senate - voted Clinton,Neither,,,,State questionnaire,Suburbs,Suburbs,8.0,South,Version 2,2.0,English
103320.0,Florida,,,Complete,Telephone survey,3.81633400917053,Hillary Clinton,Patrick Murphy,Male,White,40-44,Democrat,Liberal,,College graduate,No,,Hillary Clinton,,,Not at all,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Was about right,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,A lot,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 3,1.0,English
103315.0,Florida,,,Complete,Telephone survey,2.53868436813354,Hillary Clinton,Patrick Murphy,Male,Hispanic/Latino,30-39,Democrat,Liberal,,College graduate,"Yes, Cuban",,Hillary Clinton,,,Not at all,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Was about right,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,Whites are favored over minorities,,,,,Takes away U.S. jobs,A lot,Latino men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,Suburbs,Suburbs,21.0,South,Version 3,5.0,English
103313.0,Florida,,,Complete,Telephone survey,5.12904024124146,Hillary Clinton,Patrick Murphy,Female,Black,18-24,Democrat,Moderate,,Some college/assoc. degree,No,,Hillary Clinton,,,Some,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,A lot,Black women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,,Other,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,6.0,South,Version 3,1.0,English
103309.0,Florida,,,Complete,Telephone survey,2.55523920059204,Hillary Clinton,Marco Rubio,Female,Hispanic/Latino,30-39,Democrat,Liberal,,College graduate,"Yes, other Hispanic",,Hillary Clinton,,,Not at all,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Went too far,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,A lot,Latino women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Liberal Democrats,Liberal Democrats,,,,,,,,,Republican Senate - did not vote Trump,,,,A lot or some,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,19.0,South,Version 3,4.0,Spanish
179077.0,Florida,79.0,Call 1,Complete,Election day exit poll,0.731697022914886,Hillary Clinton,Patrick Murphy,Male,Hispanic/Latino,60-64,Democrat,Moderate,,Postgraduate study,"Yes, other Hispanic",Yes,,,,,I strongly favor my candidate,Treats all people fairly,,,Better today,,"Satisfied, but not enthusiastic",,,,Yes,No,,,Immigration,,Good,,Has the right experience,,,,Protestant,Yes,No,,,,Latino men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,Latino 60+,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",9.0,South,Version 2,2.0,English
103301.0,Florida,,,Complete,Telephone survey,7.98883581161499,Hillary Clinton,Patrick Murphy,Female,Other,30-39,,Liberal,,College graduate,No,,Hillary Clinton,,,Some,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Omit,Offered a chance to apply for legal status,,Worse than life today,,,,,,Whites are favored over minorities,,,,,Omit,A lot,All other races,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,,,,,,Other,Other,Non-white,,Other,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,,,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,Suburbs,Suburbs,7.0,South,Version 3,2.0,English
103300.0,Florida,,,Complete,Telephone survey,2.03974747657776,Hillary Clinton,Patrick Murphy,Female,White,50-59,Democrat,Liberal,,High school or less,No,,Hillary Clinton,,,Not at all,,,,,,"Yes, for Hillary Clinton",,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,A lot,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,Other,,Not much or not at all,,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 3,1.0,English
103298.0,Florida,,,Complete,Telephone survey,1.92133033275604,Hillary Clinton,,Female,Hispanic/Latino,18-24,Independent,,,Some college/assoc. degree,"Yes, other Hispanic",,Hillary Clinton,,,Not much,,,,,,"No, not contacted by either",,Donald Trump,Hillary Clinton,Omit,,,Omit,Offered a chance to apply for legal status,,About the same,,,,,,Omit,,,,,Has no effect on U.S. jobs,A lot,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,,,,,,,,,,,,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",26.0,South,Version 3,5.0,English
103294.0,Florida,,,Complete,Telephone survey,2.78552079200745,Hillary Clinton,Patrick Murphy,Female,Hispanic/Latino,50-59,Independent,Liberal,,Postgraduate study,"Yes, Cuban",,Hillary Clinton,,,Not at all,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Went too far,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,Minorities are favored over whites,,,,,Takes away U.S. jobs,A lot,Latino women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",27.0,South,Version 3,5.0,Spanish
179061.0,Florida,85.0,Call 1,Complete,Election day exit poll,0.322343468666077,Hillary Clinton,Marco Rubio,Female,White,30-39,Republican,Moderate,,College graduate,No,Yes,,,,,I like my candidate but with reservations,Omit,,,About the same,,"Dissatisfied, but not angry",,,,Yes,No,,,The economy,,Omit,,Has the right experience,,,,Jewish,Yes,No,,,,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,White suburban women,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Omit,,Conservative Republicans,Mod./Liberal Republicans,,Other religion,Jewish,Jewish,Not a mormon,,,,Republican Senate - did not vote Trump,Only Hillary Clinton,,,,State questionnaire,Suburbs,Suburbs,22.0,South,Version 2,5.0,English
103184.0,Florida,,,Complete,Telephone survey,1.15219700336456,Hillary Clinton,Patrick Murphy,Male,White,65 or over,Democrat,Liberal,,College graduate,No,,Hillary Clinton,,,Not much,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,Whites are favored over minorities,,,,,Omit,A lot,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,,White suburban men,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,Suburbs,Suburbs,8.0,South,Version 3,2.0,English
195893.0,Florida,11.0,Call 2,Complete,Election day exit poll,0.564491927623749,Hillary Clinton,Patrick Murphy,Female,Black,30-39,Democrat,Liberal,,Postgraduate study,No,,Hillary Clinton,,,Not at all,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Was about right,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,A lot,Black women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",20.0,South,Version 3,5.0,English
178781.0,Florida,70.0,Call 1,Complete,Election day exit poll,0.566788196563721,Hillary Clinton,Patrick Murphy,Female,White,65 or over,Democrat,Moderate,,Some college/assoc. degree,No,Yes,,,,,I strongly favor my candidate,Omit,,,Worse today,,Angry,,,,Yes,No,,,Terrorism,,Not so good,,Has the right experience,,,,Protestant,Yes,No,,,,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,White suburban women,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,State questionnaire,Suburbs,Suburbs,16.0,South,Version 2,3.0,English
103280.0,Florida,,,Complete,Telephone survey,2.5591356754303,Hillary Clinton,Patrick Murphy,Male,White,60-64,Democrat,Liberal,,College graduate,No,,Hillary Clinton,,,Some,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,Whites are favored over minorities,,,,,Has no effect on U.S. jobs,A lot,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,,Other,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",19.0,South,Version 3,4.0,English
103279.0,Florida,,,Complete,Telephone survey,3.52138733863831,Hillary Clinton,Patrick Murphy,Female,Black,50-59,Democrat,Moderate,,High school or less,No,,Hillary Clinton,,,Not at all,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Was about right,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,No group is favored,,,,,Takes away U.S. jobs,A lot,Black women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",20.0,South,Version 3,5.0,English
103276.0,Florida,,,Complete,Telephone survey,3.86102533340454,Hillary Clinton,Patrick Murphy,Female,Asian,45-49,Democrat,Liberal,,Postgraduate study,No,,Hillary Clinton,,,Not much,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,Some,All other races,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,Asian,Other,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,Suburbs,Suburbs,8.0,South,Version 3,2.0,English
103270.0,Florida,,,Complete,Telephone survey,4.7250828742981,Hillary Clinton,Patrick Murphy,Female,White,30-39,Democrat,Liberal,,College graduate,No,,Hillary Clinton,,,Not at all,,,,,,"Yes, for both candidates",,Hillary Clinton,Hillary Clinton,Was about right,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,Whites are favored over minorities,,,,,Takes away U.S. jobs,A lot,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,White suburban women,,Not much or not at all,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,Suburbs,Suburbs,12.0,South,Version 3,3.0,English
103269.0,Florida,,,Complete,Telephone survey,2.55518198013306,Hillary Clinton,Patrick Murphy,Female,Hispanic/Latino,18-24,Democrat,Conservative,,College graduate,"Yes, other Hispanic",,Hillary Clinton,,,Not much,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Went too far,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,No group is favored,,,,,Creates more U.S. jobs,A lot,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",21.0,South,Version 3,5.0,English
103267.0,Florida,,,Complete,Telephone survey,1.09451961517334,Hillary Clinton,Did not vote,Female,Other,65 or over,Something else,Liberal,,Some college/assoc. degree,No,,Hillary Clinton,,,Not at all,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,Minorities are favored over whites,,,,,Creates more U.S. jobs,A lot,All other races,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,American Indian,Other,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 3,1.0,English
179031.0,Florida,65.0,Call 1,Complete,Election day exit poll,0.439735949039459,Hillary Clinton,Patrick Murphy,Female,Hispanic/Latino,65 or over,Independent,Moderate,"Under $30,000",High school or less,"Yes, other Hispanic",,,Yes,Yes,,,,Favorable,Unfavorable,,,,,,,,,,,The economy,,,Strongly approve,Has the right experience,Yes,No,,Protestant,,,In the last few days,,,Latino women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,,Other,No,,Only Hillary Clinton,,,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,All others,No,,Democratic Senate - voted Clinton,,In the last month,In the last week,,State questionnaire,Suburbs,Suburbs,17.0,South,Version 1,4.0,Spanish
103259.0,Florida,,,Complete,Telephone survey,1.60249078273773,Hillary Clinton,Patrick Murphy,Female,White,60-64,Independent,Liberal,,Some college/assoc. degree,No,,Hillary Clinton,,,Not at all,,,,,,"No, not contacted by either",,Donald Trump,Hillary Clinton,Did not go far enough,,,Help the country,Omit,,Worse than life today,,,,,,Omit,,,,,Takes away U.S. jobs,A lot,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",14.0,South,Version 3,3.0,English
103258.0,Florida,,,Complete,Telephone survey,1.41531932353973,Hillary Clinton,Patrick Murphy,Female,Black,60-64,Democrat,Moderate,,Some college/assoc. degree,No,,Hillary Clinton,,,Not at all,,,,,,Omit,,Hillary Clinton,Hillary Clinton,Was about right,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,Some,Black women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,,Other,,Not much or not at all,,Omit,Omit,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,Suburbs,Suburbs,23.0,South,Version 3,5.0,English
103257.0,Florida,,,Complete,Telephone survey,1.34949862957001,Hillary Clinton,Patrick Murphy,Female,White,65 or over,Democrat,Moderate,,Postgraduate study,No,,Hillary Clinton,,,Not at all,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,Whites are favored over minorities,,,,,Takes away U.S. jobs,A lot,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",22.0,South,Version 3,5.0,English
103254.0,Florida,,,Complete,Telephone survey,1.61092376708984,Hillary Clinton,Did not vote,Male,Hispanic/Latino,50-59,Democrat,Moderate,,High school or less,"Yes, other Hispanic",,Hillary Clinton,,,Not much,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Omit,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,Minorities are favored over whites,,,,,Creates more U.S. jobs,A lot,Latino men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,,,,A lot or some,State questionnaire,Suburbs,Suburbs,11.0,South,Version 3,4.0,English
103252.0,Florida,,,Complete,Telephone survey,1.30329442024231,Hillary Clinton,Patrick Murphy,Male,Hispanic/Latino,30-39,Independent,Moderate,,College graduate,No,,Hillary Clinton,,,Not at all,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Was about right,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,Minorities are favored over whites,,,,,Has no effect on U.S. jobs,A lot,Latino men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,Suburbs,Suburbs,3.0,South,Version 3,1.0,English
