ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNV16,SENNV16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVREID,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,UNFAIRCLIN,UNFAIRTRUMP,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WHITEREL,WHTEVANG,WPROTBRN,WPROTBRN3,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,UNFAIR16,UNIONHH12,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
225631.0,Nevada,10.0,Call 3,Complete,Election day exit poll,0.410332858562469,Hillary Clinton,Catherine Cortez Masto,Female,White,45-49,Democrat,Liberal,,Some college/assoc. degree,No,No,,,Not much,,,,,About the same,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,,,Hurt the country,Deported to the country they came from,,,Worse than life today,,,,,,No group is favored,Other christian,,,,Creates more U.S. jobs,A lot,,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Liberal Democrats,Liberal Democrats,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,White Protestants,All others,No,White Protestant non-evangelical,Democratic Senate - voted Clinton,,,,A lot or some,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 3,Clark County
225632.0,Nevada,52.0,Call 3,Complete,Election day exit poll,0.440507471561432,Hillary Clinton,Catherine Cortez Masto,Male,Hispanic/Latino,18-24,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,Yes,,,,,,Unfavorable,Unfavorable,Unfavorable,,,,,,,,,,,Immigration,,,Strongly approve,Can bring needed change,No,No,,None,,,In the last few days,,,No,No,Latino men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Neither,,,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Neither,None,None,,Not a mormon,Non-white,,,,Democratic Senate - voted Clinton,,In the last month,In the last week,,Neither,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,Clark County
225633.0,Nevada,106.0,Call 3,Complete,Election day exit poll,0.765436768531799,Donald Trump,Catherine Cortez Masto,Female,White,50-59,Democrat,Moderate,,Postgraduate study,No,No,,,A lot,,,,,About the same,"Yes, for both candidates",,Donald Trump,Donald Trump,,,Hurt the country,Omit,,,Worse than life today,,,,,,Minorities are favored over whites,Catholic,,,,Takes away U.S. jobs,Some,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,A lot or some,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,White Catholics,All others,No,All others,Democratic Senate - did not vote Clinton,,,,A lot or some,,,State questionnaire,English,Suburbs,Suburbs,2.0,West,Version 3,Washoe County
225634.0,Nevada,66.0,Call 3,Complete,Election day exit poll,0.391499876976013,Hillary Clinton,Catherine Cortez Masto,Female,Hispanic/Latino,18-24,Democrat,Liberal,"$50,000-$99,999",High school or less,Yes,,,,,,Unfavorable,Unfavorable,Favorable,,,,,,,,,,,The economy,,,Somewhat approve,Has the right experience,Yes,No,,None,,,Before that,,,No,Yes,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Neither,,,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,None,None,,Not a mormon,Non-white,,,,Democratic Senate - voted Clinton,,Before that,Before that,,Only Donald Trump,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Clark County
225638.0,Nevada,115.0,Call 3,Complete,Election day exit poll,0.511151492595673,Donald Trump,Joe Heck,Male,White,65 or over,Something else,Conservative,,Some college/assoc. degree,No,No,,,A lot,,,,,About the same,"Yes, for Donald Trump",,Donald Trump,Donald Trump,,,Hurt the country,Offered a chance to apply for legal status,,,Worse than life today,,,,,,Minorities are favored over whites,Mormon,,,,Has no effect on U.S. jobs,Not much,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,A lot or some,,Not contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Conservative Independents,,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Mormon,White Protestants,All others,No,White Protestant non-evangelical,Republican Senate - Voted Trump,,,,Not much or not at all,,,State questionnaire,English,Rural,Small Cities/Rural,4.0,West,Version 3,None of Above
225639.0,Nevada,110.0,Call 3,Complete,Election day exit poll,0.321243703365326,Gary Johnson,Joe Heck,Female,Hispanic/Latino,25-29,Independent,Moderate,,Some college/assoc. degree,Yes,No,,,A lot,,,,,Better today,"No, not contacted by either",,Donald Trump,Donald Trump,,,Help the country,Offered a chance to apply for legal status,,,Worse than life today,,,,,,Minorities are favored over whites,Catholic,,,,Takes away U.S. jobs,A lot,,,Latino women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Moderate Independents,,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,Non-white,All others,No,,Republican Senate - did not vote Trump,,,,A lot or some,,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 3,Washoe County
225640.0,Nevada,63.0,Call 3,Complete,Election day exit poll,0.654690563678741,Donald Trump,Joe Heck,Female,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,,Yes,Donald Trump,,I like my candidate but with reservations,,,,,,"Dissatisfied, but not angry",,,No,Yes,,,Support,The economy,,Good,,Can bring needed change,,,,,No,Yes,,,,,,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Excellent or good,,Independent/Something else,Conservative Republicans,,,,,,,,,,Republican Senate - Voted Trump,Only Donald Trump,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,Clark County
225648.0,Nevada,20.0,Call 3,Complete,Election day exit poll,0.415968626737595,Hillary Clinton,Catherine Cortez Masto,Female,Hispanic/Latino,18-24,Democrat,Liberal,"Under $30,000",High school or less,Yes,,,,,,Favorable,Unfavorable,Favorable,,,,,,,,,,,Immigration,,,Strongly approve,Cares about people like me,Yes,No,,Catholic,,,Before that,,,No,Yes,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Only Hillary Clinton,,,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,Non-white,,,,Democratic Senate - voted Clinton,,Before that,Before that,,Only Donald Trump,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,Clark County
225650.0,Nevada,94.0,Call 3,Complete,Election day exit poll,0.740600526332855,Hillary Clinton,,Male,Hispanic/Latino,45-49,Democrat,Conservative,"$30,000-$49,999",High school or less,Yes,,,,,,Favorable,Unfavorable,Favorable,,,,,,,,,,,Immigration,,,Strongly disapprove,Can bring needed change,Yes,No,,Mormon,,,Before that,,,Omit,Omit,Latino men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Only Hillary Clinton,,,,,,Disapprove,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Mormon,Protestant/Other Non-Catholic Christian,,Mormon,Non-white,,,,,,Before that,Before that,,Omit,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Washoe County
225652.0,Nevada,52.0,Call 3,Complete,Election day exit poll,0.404298573732376,Hillary Clinton,Catherine Cortez Masto,Female,Hispanic/Latino,30-39,Democrat,Moderate,,High school or less,Yes,No,,,Not much,,,,,Better today,"Yes, for Hillary Clinton",,Hillary Clinton,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,,About the same,,,,,,No group is favored,Protestant,,,,Creates more U.S. jobs,A lot,,,Latino women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Other,Other,Non-white,Hispanic/Latino,Other,,Not much or not at all,,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,Non-white,All others,No,,Democratic Senate - voted Clinton,,,,A lot or some,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 3,Clark County
225658.0,Nevada,106.0,Call 3,Complete,Election day exit poll,0.469831854104996,Donald Trump,Joe Heck,Female,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,,No,Donald Trump,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,No,Yes,,,Support,The economy,,Good,,Can bring needed change,,,,,No,Yes,,,,,,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Excellent or good,,Independent/Something else,Conservative Republicans,,,,,,,,,,Republican Senate - Voted Trump,Only Donald Trump,,,,,No,State questionnaire,English,Suburbs,Suburbs,2.0,West,Version 2,Washoe County
225659.0,Nevada,115.0,Call 3,Complete,Election day exit poll,0.45428454875946,Donald Trump,Joe Heck,Female,White,65 or over,Republican,Moderate,,Some college/assoc. degree,No,No,,,A lot,,,,,About the same,"Yes, for both candidates",,Donald Trump,Donald Trump,,,Help the country,Deported to the country they came from,,,About the same,,,,,,No group is favored,Protestant,,,,Takes away U.S. jobs,Not much,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,A lot or some,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Conservative Republicans,Mod./Liberal Republicans,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,White Protestants,All others,No,White Protestant non-evangelical,Republican Senate - Voted Trump,,,,Not much or not at all,,,State questionnaire,English,Rural,Small Cities/Rural,4.0,West,Version 3,None of Above
225661.0,Nevada,10.0,Call 3,Complete,Election day exit poll,0.801768004894257,Donald Trump,Catherine Cortez Masto,Female,White,65 or over,Independent,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,Unfavorable,Favorable,Unfavorable,,,,,,,,,,,Omit,,,Somewhat disapprove,Can bring needed change,No,Yes,,Catholic,,,In the last few days,,,Yes,Yes,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,Yes,,Only Donald Trump,,,,,,Disapprove,Moderate/Liberal Republicans,Liberal Independents,Only Donald Trump,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,White Catholics,,,,Democratic Senate - did not vote Clinton,,In the last month,In the last week,,Both,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 1,Clark County
225663.0,Nevada,66.0,Call 3,Complete,Election day exit poll,0.539156913757324,Donald Trump,Joe Heck,Female,White,40-44,Republican,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,Unfavorable,Favorable,Unfavorable,,,,,,,,,,,Terrorism,,,Strongly disapprove,Can bring needed change,No,Yes,,Mormon,,,Before that,,,Yes,No,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,Yes,,Only Donald Trump,,,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Mormon,White Protestants,,,,Republican Senate - Voted Trump,,Before that,Before that,,Only Hillary Clinton,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Clark County
225666.0,Nevada,63.0,Call 3,Complete,Election day exit poll,0.892429053783417,Donald Trump,Joe Heck,Female,Black,60-64,Republican,Conservative,"Under $30,000",High school or less,No,,,,,,Unfavorable,Favorable,Unfavorable,,,,,,,,,,,The economy,,,Strongly disapprove,Has good judgment,No,Yes,,Other,,,Before that,,,Yes,No,Black women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Republican,Black non-Democrat,All Republicans,Republican women,All others,Black,Black,Non-white,Black,Other,No,,Only Donald Trump,,,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Other religion,Something else,,Not a mormon,Non-white,,,,Republican Senate - Voted Trump,,Before that,Before that,,Only Hillary Clinton,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,Clark County
225668.0,Nevada,7.0,Call 3,Complete,Election day exit poll,0.575516164302826,Donald Trump,Joe Heck,Female,White,50-59,Something else,Moderate,,College graduate,No,No,,,A lot,,,,,Worse today,"Yes, for Hillary Clinton",,Donald Trump,Donald Trump,,,Hurt the country,Deported to the country they came from,,,Worse than life today,,,,,,Minorities are favored over whites,Jewish,,,,Takes away U.S. jobs,Not at all,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,A lot or some,,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Moderate Independents,,Other religion,Jewish,Jewish,Not a mormon,White Jewish,All others,No,All others,Republican Senate - Voted Trump,,,,Not much or not at all,,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 3,Clark County
225672.0,Nevada,52.0,Call 3,Complete,Election day exit poll,0.374627441167831,Hillary Clinton,Catherine Cortez Masto,Female,Black,25-29,Democrat,Moderate,,Some college/assoc. degree,No,,No,Hillary Clinton,,I strongly favor my candidate,,,,,,"Satisfied, but not enthusiastic",,,Yes,No,,,Oppose,The economy,,Good,,Cares about people like me,,,,,Yes,No,,,,,,Black women,Non married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,Clark County
225674.0,Nevada,94.0,Call 3,Complete,Election day exit poll,0.883312582969666,Gary Johnson,Catherine Cortez Masto,Male,Hispanic/Latino,25-29,Democrat,Moderate,,Some college/assoc. degree,Yes,No,,,A lot,,,,,About the same,"Yes, for both candidates",,Omit,Omit,,,Help the country,Offered a chance to apply for legal status,,,Better than life today,,,,,,Whites are favored over minorities,None,,,,Creates more U.S. jobs,A lot,,,Latino men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Other,Other,Non-white,Hispanic/Latino,Other,,A lot or some,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,None,None,,Not a mormon,Non-white,All others,No,,Democratic Senate - did not vote Clinton,,,,A lot or some,,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 3,Washoe County
225681.0,Nevada,115.0,Call 3,Complete,Election day exit poll,0.195550709962845,Donald Trump,None of these candidates,Female,Other,30-39,Independent,Moderate,,High school or less,No,No,,,A lot,,,,,Worse today,"Yes, for both candidates",,Donald Trump,Donald Trump,,,Help the country,Deported to the country they came from,,,About the same,,,,,,Minorities are favored over whites,Other,,,,Creates more U.S. jobs,Not at all,,,All other races,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,Other,Other,Non-white,Other,Other,,A lot or some,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Moderate Independents,,Other religion,Something else,,Not a mormon,Non-white,All others,No,,Other Senate vote,,,,Not much or not at all,,,State questionnaire,English,Rural,Small Cities/Rural,4.0,West,Version 3,None of Above
225682.0,Nevada,20.0,Call 3,Complete,Election day exit poll,0.483340054750443,Hillary Clinton,Catherine Cortez Masto,Male,Hispanic/Latino,30-39,Democrat,Moderate,"Under $30,000",High school or less,Yes,,,,,,Favorable,Unfavorable,Favorable,,,,,,,,,,,Terrorism,,,Strongly approve,Can bring needed change,Yes,No,,Catholic,,,In the last few days,,,No,Yes,Latino men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Only Hillary Clinton,,,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,Non-white,,,,Democratic Senate - voted Clinton,,In the last month,In the last week,,Only Donald Trump,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,Clark County
225685.0,Nevada,10.0,Call 3,Complete,Election day exit poll,0.393866062164307,,Catherine Cortez Masto,Female,Asian,40-44,Independent,,"Under $30,000",College graduate,No,,,,,,Favorable,Favorable,Favorable,,,,,,,,,,,The economy,,,Strongly approve,Has good judgment,Yes,No,,Catholic,,,Before that,,,No,No,All other races,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,Asian,Other,Non-white,Asian,Other,No,,Both,,,,,,Approve,,,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,Non-white,,,,Democratic Senate - did not vote Clinton,,Before that,Before that,,Neither,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 1,Clark County
225686.0,Nevada,106.0,Call 3,Complete,Election day exit poll,0.454958617687225,Donald Trump,Joe Heck,Female,Hispanic/Latino,18-24,Independent,Conservative,,Some college/assoc. degree,Yes,No,,,A lot,,,,,Worse today,"No, not contacted by either",,Donald Trump,Donald Trump,,,Help the country,Offered a chance to apply for legal status,,,About the same,,,,,,No group is favored,None,,,,Creates more U.S. jobs,Some,,,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Conservative Independents,,None,None,,Not a mormon,Non-white,All others,No,,Republican Senate - Voted Trump,,,,A lot or some,,,State questionnaire,English,Suburbs,Suburbs,2.0,West,Version 3,Washoe County
225692.0,Nevada,52.0,Call 3,Complete,Election day exit poll,0.380629003047943,Hillary Clinton,Joe Heck,Female,White,18-24,Independent,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,Favorable,Unfavorable,Favorable,,,,,,,,,,,Foreign policy,,,Somewhat approve,Has good judgment,Yes,No,,Other christian,,,Before that,,,No,Yes,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,Only Hillary Clinton,,,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,White Protestants,,,,Republican Senate - did not vote Trump,,Before that,Before that,,Only Donald Trump,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,Clark County
225693.0,Nevada,63.0,Call 3,Complete,Election day exit poll,0.463249802589417,Donald Trump,Joe Heck,Female,Hispanic/Latino,18-24,Republican,,,Some college/assoc. degree,Yes,No,,,A lot,,,,,Omit,"No, not contacted by either",,Donald Trump,Donald Trump,,,Help the country,Offered a chance to apply for legal status,,,Better than life today,,,,,,No group is favored,None,,,,Creates more U.S. jobs,Not at all,,,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,,Other,Non-white,Hispanic/Latino,Other,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,,,,None,None,,Not a mormon,Non-white,All others,No,,Republican Senate - Voted Trump,,,,Not much or not at all,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 3,Clark County
225696.0,Nevada,94.0,Call 3,Complete,Election day exit poll,1.36125326156616,None of these candidates,Catherine Cortez Masto,Male,White,18-24,Independent,Liberal,,High school or less,No,,No,Hillary Clinton,,I dislike the other candidates,,,,,,"Dissatisfied, but not angry",,,No,No,,,Oppose,Foreign policy,,Good,,Has good judgment,,,,,Yes,No,,,,,,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,,Democratic Senate - did not vote Clinton,Only Hillary Clinton,,,,,No,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 2,Washoe County
