ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSME16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,MARRIED,@2WAYPRES16,CLIMATECHANGE,CRIMEDRUGS,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FINSIT,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LEPAGEAPP2,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
218930.0,Maine,6.0,Call 3,Complete,Election day exit poll,1.60758996009827,Hillary Clinton,Female,White,25-29,Democrat,Liberal,"$50,000-$99,999",Postgraduate study,No,Yes,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,The economy,,Better than life today,,Somewhat approve,Has the right experience,Yes,No,,,,Before that,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 1,2.0,4401.0
199702.0,Maine,6.0,Call 2,Complete,Election day exit poll,1.60758996009827,Hillary Clinton,Female,White,18-24,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,No,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,Immigration,,Worse than life today,,Strongly approve,Has good judgment,Yes,No,,,,In October,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,Yes,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,In the last month,Before that,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 1,2.0,4401.0
219852.0,Maine,14.0,Call 3,Complete,Election day exit poll,1.61000597476959,Donald Trump,Male,White,60-64,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,Yes,,Yes,,,Unfavorable,Favorable,,,Donald Trump,Donald Trump,,,,The economy,,Worse than life today,,Somewhat disapprove,Can bring needed change,No,Yes,,,,In the last week,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4107.0
225860.0,Maine,30.0,Call 3,Complete,Election day exit poll,1.61269128322601,Donald Trump,Male,White,60-64,Independent,Moderate,,College graduate,No,,Donald Trump,,Treatment for drug users,I dislike the other candidates,,,Worse today,"Dissatisfied, but not angry",,,No,Yes,Deported to the country they came from,Terrorism,Approve,,Not so good,,,,,Minorities are favored over whites,No,Yes,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Only Donald Trump,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4032.0
225861.0,Maine,30.0,Call 3,Complete,Election day exit poll,1.61269128322601,Donald Trump,Male,White,60-64,Independent,Moderate,,College graduate,No,,Donald Trump,,Treatment for drug users,I dislike the other candidates,,,Worse today,"Dissatisfied, but not angry",,,No,Yes,Deported to the country they came from,Terrorism,Approve,,Not so good,,,,,Minorities are favored over whites,No,Yes,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Only Donald Trump,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4032.0
217874.0,Maine,75.0,Call 3,Complete,Election day exit poll,1.61453938484192,Gary Johnson,Male,White,25-29,Republican,Conservative,,Postgraduate study,No,,Would not have voted,,,,,,,,,,,,Offered a chance to apply for legal status,,,Worse than life today,,,,Yes,No,,,,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,,,,Independent/Something else,Conservative Republicans,Only Hillary Clinton,,,,National questionnaire,Suburbs,Suburbs,1.0,East,Version 3,1.0,4069.0
219483.0,Maine,28.0,Call 3,Complete,Election day exit poll,1.61577415466309,Donald Trump,Female,White,50-59,Independent,Moderate,,College graduate,No,,Donald Trump,,Prosecuting drug crimes,I dislike the other candidates,,,Worse today,"Dissatisfied, but not angry",,,No,No,Deported to the country they came from,Terrorism,Disapprove,,Not so good,,,,,No group is favored,No,No,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Neither,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4105.0
219648.0,Maine,28.0,Call 3,Complete,Election day exit poll,1.61577415466309,Donald Trump,Female,White,45-49,Republican,Conservative,,College graduate,No,,Donald Trump,,Treatment for drug users,I like my candidate but with reservations,,,Better today,"Dissatisfied, but not angry",,,No,No,Offered a chance to apply for legal status,Terrorism,Approve,,Not so good,,,,,Minorities are favored over whites,Yes,Yes,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Independent/Something else,Conservative Republicans,,Both,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4105.0
219394.0,Maine,28.0,Call 3,Complete,Election day exit poll,1.61577415466309,Donald Trump,Female,White,50-59,Something else,Conservative,,Postgraduate study,No,,Donald Trump,,Prosecuting drug crimes,Omit,,,Better today,Angry,,,No,Yes,Deported to the country they came from,Terrorism,Approve,,Poor,,,,,Minorities are favored over whites,No,Yes,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Only Donald Trump,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4105.0
183009.0,Maine,16.0,Call 1,Complete,Election day exit poll,1.61577415466309,Donald Trump,Female,White,30-39,Independent,Moderate,,High school or less,No,,Would not have voted,,Treatment for drug users,I like my candidate but with reservations,,,About the same,"Dissatisfied, but not angry",,,No,Yes,Offered a chance to apply for legal status,Terrorism,Disapprove,,Not so good,,,,,No group is favored,Yes,Yes,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Both,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4015.0
219305.0,Maine,28.0,Call 3,Complete,Election day exit poll,1.61577415466309,Donald Trump,Female,White,50-59,Republican,Moderate,,Postgraduate study,No,,Donald Trump,,Prosecuting drug crimes,I like my candidate but with reservations,,,Worse today,"Dissatisfied, but not angry",,,No,No,Deported to the country they came from,Foreign policy,Approve,,Not so good,,,,,Minorities are favored over whites,No,Yes,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Only Donald Trump,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4105.0
199012.0,Maine,28.0,Call 2,Complete,Election day exit poll,1.61577415466309,Donald Trump,Female,White,50-59,Republican,Conservative,,College graduate,No,,Donald Trump,,Prosecuting drug crimes,I like my candidate but with reservations,,,About the same,"Dissatisfied, but not angry",,,No,Yes,Offered a chance to apply for legal status,Terrorism,Approve,,Good,,,,,No group is favored,Yes,Yes,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Excellent or good,,Independent/Something else,Conservative Republicans,,Both,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4105.0
198642.0,Maine,16.0,Call 2,Not complete,Election day exit poll,1.61577415466309,Donald Trump,Female,White,45-49,,,,,No,,,,Treatment for drug users,I like my candidate but with reservations,,,Worse today,,,,,,,,Approve,,Poor,,,,,,,,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,,,,,,,,,White,White,White,White,White suburban women,,,,,Not so good or poor,,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4015.0
186072.0,Maine,6.0,Call 1,Complete,Election day exit poll,1.62712705135345,Hillary Clinton,Female,White,25-29,Democrat,Liberal,,Postgraduate study,No,,Hillary Clinton,,Treatment for drug users,I strongly favor my candidate,,,About the same,"Satisfied, but not enthusiastic",,,Yes,No,Offered a chance to apply for legal status,Terrorism,Disapprove,,Not so good,,,,,Whites are favored over minorities,Yes,No,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Not so good or poor,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 2,2.0,4401.0
185981.0,Maine,6.0,Call 1,Complete,Election day exit poll,1.62712705135345,Hillary Clinton,Female,White,18-24,Democrat,Liberal,,Some college/assoc. degree,No,,Hillary Clinton,,Treatment for drug users,I strongly favor my candidate,,,About the same,"Satisfied, but not enthusiastic",,,Yes,No,Offered a chance to apply for legal status,Foreign policy,Disapprove,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 2,2.0,4401.0
218855.0,Maine,6.0,Call 3,Complete,Election day exit poll,1.62712705135345,Hillary Clinton,Female,White,18-24,Independent,Liberal,,High school or less,No,,Hillary Clinton,,Treatment for drug users,I like my candidate but with reservations,,,About the same,"Dissatisfied, but not angry",,,Yes,No,Offered a chance to apply for legal status,The economy,Disapprove,,Not so good,,,,,Whites are favored over minorities,Yes,No,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Moderate/Liberal Republicans,Liberal Independents,,Only Hillary Clinton,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 2,2.0,4401.0
199616.0,Maine,6.0,Call 2,Complete,Election day exit poll,1.62712705135345,Hillary Clinton,Female,White,18-24,Democrat,Moderate,,Some college/assoc. degree,No,,Hillary Clinton,,Treatment for drug users,I like my candidate but with reservations,,,Better today,"Dissatisfied, but not angry",,,Yes,No,Offered a chance to apply for legal status,Terrorism,Approve,,Not so good,,,,,Whites are favored over minorities,Yes,No,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Only Hillary Clinton,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 2,2.0,4401.0
199327.0,Maine,6.0,Call 2,Complete,Election day exit poll,1.62712705135345,Hillary Clinton,Female,Other,18-24,Independent,Moderate,,High school or less,No,,Hillary Clinton,,Treatment for drug users,I like my candidate but with reservations,,,About the same,"Satisfied, but not enthusiastic",,,Yes,Omit,Offered a chance to apply for legal status,The economy,Disapprove,,Not so good,,,,,Whites are favored over minorities,Yes,No,,All other races,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,All others,All others,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,Other,Other,Non-white,Other,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Only Hillary Clinton,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 2,2.0,4401.0
198586.0,Maine,6.0,Call 2,Complete,Election day exit poll,1.63012099266052,Did not vote,Female,White,18-24,Something else,Moderate,"Under $30,000",Some college/assoc. degree,No,No,,Yes,,,Unfavorable,Unfavorable,,,Omit,Omit,,,,Terrorism,,Worse than life today,,Strongly approve,Has good judgment,No,No,,,,Omit,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,Yes,Neither,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Neither,,Omit,Omit,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 1,2.0,4401.0
184562.0,Maine,29.0,Call 1,Complete,Election day exit poll,1.63040006160736,Hillary Clinton,Female,White,18-24,Democrat,Liberal,,Some college/assoc. degree,No,No,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,,,,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,,Liberal Democrats,Liberal Democrats,,,,,National questionnaire,Rural,Small Cities/Rural,2.0,East,Version 5,2.0,4742.0
219649.0,Maine,88.0,Call 3,Complete,Election day exit poll,1.63440001010895,Donald Trump,Male,White,60-64,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,No,,No,,,Unfavorable,Omit,,,Donald Trump,Donald Trump,,,,Immigration,,Worse than life today,,Somewhat disapprove,Has good judgment,No,No,,,,Before that,White men,Non married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Omit,,,,Disapprove,Independent/Something else,Conservative Republicans,Neither,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,3908.0
200438.0,Maine,6.0,Call 2,Complete,Election day exit poll,1.63953924179077,Donald Trump,Female,White,18-24,Republican,Conservative,,Some college/assoc. degree,No,,Donald Trump,,Treatment for drug users,I strongly favor my candidate,,,Worse today,"Dissatisfied, but not angry",,,No,Yes,Deported to the country they came from,Terrorism,Disapprove,,Poor,,,,,Whites are favored over minorities,No,Yes,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Only Donald Trump,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 2,2.0,4401.0
225818.0,Maine,30.0,Call 3,Complete,Election day exit poll,1.6461740732193,Donald Trump,Male,White,18-24,Independent,Moderate,,,No,,Omit,,Prosecuting drug crimes,I dislike the other candidates,,,About the same,Angry,,,No,No,Offered a chance to apply for legal status,Immigration,Approve,,Not so good,,,,,No group is favored,No,No,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Neither,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4032.0
201938.0,Maine,107.0,Call 2,Complete,Election day exit poll,1.68453049659729,Donald Trump,Female,White,30-39,Democrat,Moderate,,Postgraduate study,No,,Would not have voted,,Prosecuting drug crimes,I dislike the other candidates,,,About the same,"Dissatisfied, but not angry",,,No,No,Offered a chance to apply for legal status,The economy,Disapprove,,Not so good,,,,,Whites are favored over minorities,Yes,No,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Only Hillary Clinton,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4090.0
217971.0,Maine,93.0,Call 3,Complete,Election day exit poll,1.68453049659729,Donald Trump,Female,White,30-39,Independent,Conservative,,College graduate,No,,Donald Trump,,Treatment for drug users,I strongly favor my candidate,,,About the same,"Satisfied, but not enthusiastic",,,No,Yes,Offered a chance to apply for legal status,Immigration,Disapprove,,Not so good,,,,,Minorities are favored over whites,No,Yes,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Only Donald Trump,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4084.0
220985.0,Maine,107.0,Call 3,Complete,Election day exit poll,1.68453049659729,Donald Trump,Female,White,40-44,Republican,Liberal,,Some college/assoc. degree,No,,Donald Trump,,Treatment for drug users,I like my candidate but with reservations,,,About the same,"Satisfied, but not enthusiastic",,,No,No,Deported to the country they came from,The economy,Disapprove,,Not so good,,,,,No group is favored,No,No,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Neither,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4090.0
183753.0,Maine,93.0,Call 1,Complete,Election day exit poll,1.68453049659729,Donald Trump,Female,White,50-59,Independent,Liberal,,Some college/assoc. degree,No,,Donald Trump,,Prosecuting drug crimes,I like my candidate but with reservations,,,Worse today,"Dissatisfied, but not angry",,,No,Yes,Offered a chance to apply for legal status,Immigration,Approve,,Not so good,,,,,Whites are favored over minorities,No,Yes,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Liberal Independents,,Only Donald Trump,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4084.0
183752.0,Maine,93.0,Call 1,Complete,Election day exit poll,1.68453049659729,Donald Trump,Female,White,50-59,Independent,Liberal,,Some college/assoc. degree,No,,Donald Trump,,Prosecuting drug crimes,I like my candidate but with reservations,,,Worse today,"Dissatisfied, but not angry",,,No,Yes,Offered a chance to apply for legal status,Immigration,Approve,,Not so good,,,,,Whites are favored over minorities,No,Yes,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Liberal Independents,,Only Donald Trump,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4084.0
183439.0,Maine,93.0,Call 1,Complete,Election day exit poll,1.68453049659729,Donald Trump,Female,White,50-59,Republican,Conservative,,Postgraduate study,No,,Donald Trump,,Prosecuting drug crimes,I strongly favor my candidate,,,Worse today,"Dissatisfied, but not angry",,,No,Yes,Deported to the country they came from,Terrorism,Approve,,Poor,,,,,Minorities are favored over whites,No,Yes,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Only Donald Trump,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4084.0
198927.0,Maine,16.0,Call 2,Complete,Election day exit poll,1.69573199748993,Donald Trump,,Hispanic/Latino,50-59,Independent,Conservative,,College graduate,Yes,,Donald Trump,,Omit,I dislike the other candidates,,,Worse today,Angry,,,No,Yes,Deported to the country they came from,Foreign policy,Approve,,Not so good,,,,,Minorities are favored over whites,No,No,,,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,,All others,Other,Other,Non-white,Hispanic/Latino,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Neither,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4015.0
181754.0,Maine,16.0,Call 1,Complete,Election day exit poll,1.70843231678009,Donald Trump,Female,White,50-59,Independent,Moderate,,College graduate,No,,,Yes,,,Unfavorable,Favorable,,,Donald Trump,Donald Trump,,,,Immigration,,About the same,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4015.0
197731.0,Maine,28.0,Call 2,Complete,Election day exit poll,1.70843231678009,Donald Trump,Female,White,50-59,Independent,Conservative,"Under $30,000",Some college/assoc. degree,No,No,,No,,,Unfavorable,Favorable,,,Donald Trump,Donald Trump,,,,Terrorism,,Better than life today,,Strongly disapprove,Can bring needed change,No,No,,,,Before that,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,Yes,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Neither,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4105.0
