ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIA16,SENIA16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,CLINTONEMAIL,DESCRIBP12,ECONFAIR,FAVHCLIN16,FAVTRUMP,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,VETVOTER,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,ATTREL,CLINHONEST,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPHONEST,TRUMPWOMENB,WHTEVANG,WPROTBRN,WPROTBRN3,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
186121.0, Iowa,17.0,Call 1,Complete,Election day exit poll,0.448984086513519,Hillary Clinton,Did not vote,Female,White,18-24,Democrat,Liberal,,College graduate,No,Yes,No,Hillary Clinton,A few times a year,Some,,,,,,,,,,,,,,,,,,,,,None,,,,,A lot,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,A few times a year or less,All others,,A lot or some,,,,,,,,Liberal Democrats,Liberal Democrats,,None,None,None,Not a mormon,,,,,,A lot or some,White Born-again/Evangelical Christians,No,All others,National questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 5,4.0,50401.0
186117.0, Iowa,35.0,Call 1,Complete,Election day exit poll,0.606166243553162,,,,,,Independent,Conservative,,Postgraduate study,,,,,,,Omit,,,,,,"Dissatisfied, but not angry",,,,,Terrorism,,Omit,,,Has good judgment,,,,Protestant,No,No,,,,,,,,,,,,,,,,,,College graduate,More than High school graduate,,,,,,,Independent/Something else,,,,,,,,,,,,,No,,,,,"Dissatisfied, but not angry or Angry",Neither,Omit,,Moderate/Liberal Republicans,Conservative Independents,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,,Neither,,,No,,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 2,2.0,50624.0
186116.0, Iowa,63.0,Call 1,Complete,Election day exit poll,0.942237377166748,Hillary Clinton,Patty Judge,Female,White,45-49,Democrat,Liberal,"$50,000-$99,999",College graduate,No,,,,,,,,Favorable,Unfavorable,Better today,,,Hillary Clinton,Hillary Clinton,,,The economy,,,Somewhat approve,,Omit,Yes,No,,,,,Before that,,,No,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,,,,,Only Hillary Clinton,,,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,,,,Democratic Senate - voted Clinton,,Before that,Before that,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,4.0,50158.0
101355.0, Iowa,,,Complete,Telephone survey,0.440189629793167,Hillary Clinton,Patty Judge,Female,White,65 or over,Democrat,Liberal,"$50,000-$99,999",Postgraduate study,No,,,,,,,,Favorable,Unfavorable,About the same,,,Hillary Clinton,Hillary Clinton,,,The economy,,,Strongly approve,,Has the right experience,Yes,No,,,,,In September,,,No,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,,,,,Only Hillary Clinton,,,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,,,,Democratic Senate - voted Clinton,,Before that,Before that,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 1,1.0,52246.0
186105.0, Iowa,46.0,Call 1,Complete,Election day exit poll,0.577816188335419,Hillary Clinton,Patty Judge,Male,White,30-39,Independent,Liberal,,Postgraduate study,No,,No,Hillary Clinton,,Not much,,Favors the wealthy,,,,"No, not contacted by either",,,,Help the country,Offered a chance to apply for legal status,,About the same,,,Change to more liberal policies,,,,Whites are favored over minorities,,,,,Takes away U.S. jobs,A lot,,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Liberal Independents,,,,,,Democratic Senate - voted Clinton,,,,,A lot or some,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 3,1.0,52240.0
185535.0, Iowa,73.0,Call 1,Complete,Election day exit poll,1.12054014205933,Hillary Clinton,Patty Judge,Male,Hispanic/Latino,50-59,Democrat,Moderate,,High school or less,Yes,No,,,Never,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,,,Foreign policy,,Not so good,,,Has the right experience,,,,Catholic,Yes,No,,,,,Latino men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,A few times a year or less,Catholic/Do not attend weekly,Yes,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,Democratic Senate - voted Clinton,Only Hillary Clinton,,,No,,All others,No,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,3.0,50023.0
186101.0, Iowa,34.0,Call 1,Complete,Election day exit poll,0.716382145881653,Donald Trump,Chuck Grassley,Female,White,25-29,Republican,Conservative,,Some college/assoc. degree,No,,Yes,Donald Trump,,A lot,,Favors the wealthy,,,,"No, not contacted by either",,,,Hurt the country,Deported to the country they came from,,Better than life today,,,Change to more conservative policies,,,,No group is favored,,,,,Takes away U.S. jobs,Not at all,,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - Voted Trump,,,,,Not much or not at all,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 3,2.0,50680.0
185530.0, Iowa,18.0,Call 1,Complete,Election day exit poll,0.327467143535614,Other,Chuck Grassley,Female,White,25-29,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,Unfavorable,Unfavorable,Better today,,,Donald Trump,Hillary Clinton,,,The economy,,,Strongly approve,,Can bring needed change,No,No,,,,,In September,,,No,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,Yes,,,,,Neither,,,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Neither,,,,,Republican Senate - did not vote Trump,,Before that,Before that,,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,5.0,51012.0
186096.0, Iowa,19.0,Call 1,Complete,Election day exit poll,0.608418464660645,Donald Trump,Chuck Grassley,Male,White,65 or over,Republican,Conservative,,High school or less,No,Yes,,,Once a week or more,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,,,Terrorism,,Not so good,,,Can bring needed change,,,,Catholic,No,Yes,,,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,At least monthly,Catholic/Attend weekly,No,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,Republican Senate - Voted Trump,Only Donald Trump,,,Yes,,White Born-again/Evangelical Christians,No,All others,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 2,2.0,50659.0
186095.0, Iowa,51.0,Call 1,Complete,Election day exit poll,0.552448213100433,Hillary Clinton,Patty Judge,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",College graduate,No,,,,,,,,Favorable,Unfavorable,Worse today,,,Hillary Clinton,Hillary Clinton,,,The economy,,,Strongly approve,,Has good judgment,Yes,No,,,,,Before that,,,No,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,,,,,Only Hillary Clinton,,,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,,,,Democratic Senate - voted Clinton,,Before that,Before that,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,1.0,52402.0
205342.0, Iowa,109.0,Call 2,Complete,Election day exit poll,0.699782133102417,Donald Trump,Chuck Grassley,Female,White,50-59,Republican,,"Under $30,000",High school or less,No,,,,,,,,Unfavorable,Favorable,Worse today,,,Donald Trump,Donald Trump,,,Omit,,,Somewhat approve,,Can bring needed change,No,Yes,,,,,Before that,,,No,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,Yes,,,,,Only Donald Trump,,,,,,Approve,,,Only Donald Trump,,,,,Republican Senate - Voted Trump,,Before that,Before that,,,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,3.0,50125.0
186093.0, Iowa,11.0,Call 1,Complete,Election day exit poll,0.74909782409668,Hillary Clinton,Patty Judge,Male,White,50-59,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,,,,,,,,Favorable,Unfavorable,About the same,,,Hillary Clinton,Hillary Clinton,,,The economy,,,Strongly approve,,Has the right experience,Yes,No,,,,,In October,,,No,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,,,,Only Hillary Clinton,,,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,,,,,Democratic Senate - voted Clinton,,In the last month,Before that,,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,2.0,50636.0
186091.0, Iowa,9.0,Call 1,Complete,Election day exit poll,0.684889435768127,Hillary Clinton,Patty Judge,Male,White,30-39,Democrat,Liberal,,Postgraduate study,No,No,,,Never,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,,,The economy,,Good,,,Has the right experience,,,,None,Yes,No,,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,A few times a year or less,All others,Yes,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,None,None,None,Not a mormon,Democratic Senate - voted Clinton,Only Hillary Clinton,,,No,,All others,No,All others,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 2,2.0,50677.0
186088.0, Iowa,83.0,Call 1,Complete,Election day exit poll,0.653743863105774,Donald Trump,Chuck Grassley,Female,White,45-49,Republican,Conservative,,College graduate,No,Yes,,,Once a week or more,,I like my candidate but with reservations,,,,,,"Dissatisfied, but not angry",,,,,Immigration,,Not so good,,,Can bring needed change,,,,Protestant,Omit,Omit,,,,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,At least monthly,Protestant/Attend weekly,No,,,,,"Dissatisfied, but not angry or Angry",Omit,Not so good or poor,,Independent/Something else,Conservative Republicans,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Republican Senate - Voted Trump,Omit,,,Omit,,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 2,3.0,50320.0
101894.0, Iowa,,,Complete,Telephone survey,1.25361204147339,Hillary Clinton,Patty Judge,Male,White,65 or over,Independent,Moderate,,College graduate,No,,Yes,Hillary Clinton,,Not at all,,Favors the wealthy,,,,Omit,,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,Change to more liberal policies,,,,Omit,,,,,Takes away U.S. jobs,A lot,,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,Not much or not at all,,Omit,Omit,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,Democratic Senate - voted Clinton,,,,,A lot or some,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 3,5.0,51503.0
101893.0, Iowa,,,Complete,Telephone survey,0.626806020736694,Hillary Clinton,Patty Judge,Male,White,65 or over,Independent,Moderate,,College graduate,No,,No,Hillary Clinton,,Not at all,,Favors the wealthy,,,,"Yes, for both candidates",,,,Help the country,Offered a chance to apply for legal status,,About the same,,,Change to more liberal policies,,,,No group is favored,,,,,Takes away U.S. jobs,A lot,,White men,Non married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,Not much or not at all,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,Democratic Senate - voted Clinton,,,,,A lot or some,,,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 3,4.0,50158.0
101892.0, Iowa,,,Complete,Telephone survey,0.638481318950653,Donald Trump,Chuck Grassley,Male,,50-59,Republican,Conservative,,Some college/assoc. degree,,,Yes,Donald Trump,,A lot,,Is fair to most Americans,,,,"No, not contacted by either",,,,Help the country,Deported to the country they came from,,Omit,,,Change to more conservative policies,,,,No group is favored,,,,,Creates more U.S. jobs,Not much,,,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,,,,No college degree,More than High school graduate,,,,,,,Republican,,,Republican men,,,,,,,,,,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - Voted Trump,,,,,Not much or not at all,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 3,1.0,52722.0
101891.0, Iowa,,,Complete,Telephone survey,0.860378563404083,Donald Trump,Chuck Grassley,Male,White,65 or over,Independent,Conservative,,College graduate,No,,Yes,Donald Trump,,A lot,,Is fair to most Americans,,,,"No, not contacted by either",,,,Hurt the country,Deported to the country they came from,,About the same,,,Change to more conservative policies,,,,Minorities are favored over whites,,,,,Takes away U.S. jobs,Not at all,,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Conservative Independents,,,,,,Republican Senate - Voted Trump,,,,,Not much or not at all,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 3,5.0,51503.0
101890.0, Iowa,,,Complete,Telephone survey,2.04548692703247,Hillary Clinton,Patty Judge,Male,White,65 or over,Democrat,Liberal,,Some college/assoc. degree,No,,No,Hillary Clinton,,Omit,,Favors the wealthy,,,,"No, not contacted by either",,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,Omit,,,,Whites are favored over minorities,,,,,Has no effect on U.S. jobs,A lot,,White men,Non married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,,,,Omit,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Liberal Democrats,Liberal Democrats,,,,,,Democratic Senate - voted Clinton,,,,,A lot or some,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 3,1.0,52233.0
101889.0, Iowa,,,Complete,Telephone survey,2.28736925125122,Donald Trump,Chuck Grassley,Female,White,50-59,Republican,Conservative,,College graduate,No,,Yes,Donald Trump,,A lot,,Is fair to most Americans,,,,"Yes, for Donald Trump",,,,Hurt the country,Deported to the country they came from,,Worse than life today,,,Change to more conservative policies,,,,No group is favored,,,,,Creates more U.S. jobs,Some,,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,A lot or some,,Not contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - Voted Trump,,,,,A lot or some,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 3,5.0,51054.0
101888.0, Iowa,,,Complete,Telephone survey,1.14368462562561,Hillary Clinton,Patty Judge,Female,White,50-59,Independent,Moderate,,College graduate,No,,Yes,Hillary Clinton,,Some,,Favors the wealthy,,,,"Yes, for both candidates",,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,Continue Barack Obama's policies,,,,Whites are favored over minorities,,,,,Omit,A lot,,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,A lot or some,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,Democratic Senate - voted Clinton,,,,,A lot or some,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 3,1.0,52003.0
101887.0, Iowa,,,Complete,Telephone survey,0.611075937747955,Hillary Clinton,Did not vote,Female,White,60-64,Independent,Moderate,,College graduate,No,,No,Hillary Clinton,,Not much,,Favors the wealthy,,,,"Yes, for both candidates",,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,Continue Barack Obama's policies,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,A lot,,White women,Non married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,Not much or not at all,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,,A lot or some,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 3,1.0,52322.0
101886.0, Iowa,,,Complete,Telephone survey,1.72075712680817,Hillary Clinton,Patty Judge,Male,White,65 or over,Democrat,Liberal,,High school or less,No,,Yes,Hillary Clinton,,Not at all,,Favors the wealthy,,,,"No, not contacted by either",,,,Help the country,Offered a chance to apply for legal status,,About the same,,,Omit,,,,No group is favored,,,,,Creates more U.S. jobs,A lot,,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,,,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Liberal Democrats,Liberal Democrats,,,,,,Democratic Senate - voted Clinton,,,,,A lot or some,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 3,2.0,50677.0
101885.0, Iowa,,,Complete,Telephone survey,1.22215187549591,Hillary Clinton,Chuck Grassley,Female,White,60-64,Democrat,Moderate,,High school or less,No,,Yes,Hillary Clinton,,Not at all,,Favors the wealthy,,,,"Yes, for both candidates",,,,Help the country,Offered a chance to apply for legal status,,About the same,,,Change to more conservative policies,,,,No group is favored,,,,,Creates more U.S. jobs,A lot,,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,Not much or not at all,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,Republican Senate - did not vote Trump,,,,,A lot or some,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 3,3.0,50317.0
101884.0, Iowa,,,Complete,Telephone survey,2.90557646751404,Donald Trump,Chuck Grassley,Female,White,60-64,Republican,Conservative,,Some college/assoc. degree,No,,Yes,Donald Trump,,A lot,,Is fair to most Americans,,,,Omit,,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,Change to more conservative policies,,,,No group is favored,,,,,Creates more U.S. jobs,Not much,,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,A lot or some,,Omit,Omit,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - Voted Trump,,,,,Not much or not at all,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 3,1.0,52205.0
101883.0, Iowa,,,Complete,Telephone survey,0.860378563404083,Did not vote,Chuck Grassley,Male,White,65 or over,Republican,Conservative,,Postgraduate study,No,,Yes,Would not have voted,,A lot,,Is fair to most Americans,,,,"No, not contacted by either",,,,Hurt the country,Offered a chance to apply for legal status,,Worse than life today,,,Change to more conservative policies,,,,No group is favored,,,,,Takes away U.S. jobs,Some,,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - did not vote Trump,,,,,A lot or some,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 3,1.0,52722.0
101882.0, Iowa,,,Complete,Telephone survey,0.440189629793167,Hillary Clinton,Chuck Grassley,Female,White,65 or over,Republican,Conservative,,High school or less,No,,No,Hillary Clinton,,Not at all,,Favors the wealthy,,,,"No, not contacted by either",,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,Continue Barack Obama's policies,,,,No group is favored,,,,,Takes away U.S. jobs,A lot,,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - did not vote Trump,,,,,A lot or some,,,,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 3,1.0,52732.0
101881.0, Iowa,,,Complete,Telephone survey,1.32056879997253,Donald Trump,Chuck Grassley,Female,White,65 or over,Republican,Conservative,,High school or less,No,,Yes,Donald Trump,,A lot,,Is fair to most Americans,,,,"Yes, for both candidates",,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,Change to more conservative policies,,,,Minorities are favored over whites,,,,,Creates more U.S. jobs,Some,,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,A lot or some,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - Voted Trump,,,,,A lot or some,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 3,2.0,52353.0
