ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATREPWI,CALL,CDNUM,CHIEFDLA,COLLEDUC,DPRS08,EDUC,FTEVER,FTPRIM,FTVOTEP,GENDISS,GENDISS2,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN2,SATISCLIN,SATISOBAM,SATOBAM2,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TRADE,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITELA,USRELD,VERSION,WHITEREL,WIDPRS08,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1199545.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,Call 2,2.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,3.0,2.0,3.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,No,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,19.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,3.0,1.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Protestant/Other Christian,2.0,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,53562.0,1.34382629394531
1199544.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,Call 2,7.0,2.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,23.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Something else,Something else,4.0,2.0,3.0,1.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Something else,2.0,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,54880.0,0.856767058372498
1199542.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,Call 2,5.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,3.0,2.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,90.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,2.0,3.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,1.0,1.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,None,2.0,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,53122.0,0.654464721679688
1199541.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,More than once a week,More than once a week/Once a week,All others,Complete,2.0,Call 2,1.0,1.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,2.0,1.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,5.0,33.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,2.0,1.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,2.0,2.0,Version 1,Non-white,2.0,2.0,2.0,2.0,4.0,4.0,6.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,1.31884765625
1199539.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,Call 2,5.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,3.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,92.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,2.0,3.0,1.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,2.0,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,53005.0,0.569605529308319
1199538.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,Call 2,1.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,2.0,1.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,71.0,1.0,White,State questionnaire,White,2.0,1.0,Midwest,Something else,Something else,4.0,1.0,2.0,1.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Something else,2.0,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,53406.0,1.34580540657043
1199537.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,Call 2,8.0,1.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,4.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,4.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,2.0,1.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,3.0,1.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,2.0,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,54313.0,0.766309380531311
1199535.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,Call 2,5.0,9.0,2.0,8.0,College graduate,2.0,1.0,2.0,3.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,90.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,9.0,Version 1,Protestant/Other Christian,2.0,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,53122.0,0.705526351928711
1199529.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,Call 2,2.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,19.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,2.0,3.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,2.0,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,53562.0,1.44867217540741
1199527.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,Call 2,4.0,1.0,1.0,8.0,High school graduate,1.0,1.0,3.0,3.0,2.0,1.0,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,49.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,1.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,4.0,2.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,2.0,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,53201.0,0.875450670719147
1199526.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,Call 2,1.0,2.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,33.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,3.0,1.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,2.0,4.0,4.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,1.24150860309601
1199525.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,Call 2,5.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,90.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,2.0,3.0,1.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,None,2.0,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,53122.0,0.654464721679688
1199523.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,Call 2,6.0,2.0,1.0,8.0,High school graduate,2.0,2.0,1.0,3.0,2.0,4.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,98.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,2.0,3.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,2.0,1.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,None,2.0,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,54952.0,2.10826015472412
1199519.0,60+,60+,50-64,60-64,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,Call 2,7.0,1.0,1.0,8.0,High school graduate,2.0,2.0,1.0,3.0,2.0,5.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,1.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,2.0,1.0,1.0,Male,Non black male,White men,White male,Married men,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,2.0,1.0,Version 1,Catholic,2.0,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,54514.0,1.50595557689667
1199514.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,Call 2,4.0,2.0,2.0,8.0,College graduate,2.0,1.0,2.0,3.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,49.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,2.0,1.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,3.0,1.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,Catholic,2.0,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,53201.0,0.875450670719147
1199513.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,Call 2,1.0,2.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,Yes,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,71.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,1.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,53406.0,1.59672248363495
1199512.0,18-29,18-29,25-29,25-29,Non black 18-29,All other,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,Call 2,1.0,2.0,1.0,8.0,High school graduate,1.0,1.0,3.0,3.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,33.0,4.0,Asian,State questionnaire,Asian,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Mormon/LDS,9.0,1.0,2.0,1.0,1.0,Female,Non black female,All other races,Non white female,Non-married women,Non white,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Non-white,2.0,2.0,1.0,1.0,2.0,2.0,13.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,1.29757857322693
1199506.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,Catholic/Do not attend weekly,Complete,2.0,Call 2,7.0,2.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,5.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,1.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,2.0,1.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,2.0,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,54514.0,1.50595557689667
1199504.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,Call 2,4.0,2.0,1.0,8.0,Some college or associate degree,2.0,1.0,2.0,3.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,Good,Excellent/Good,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,49.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,3.0,1.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Protestant/Other Christian,2.0,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,53201.0,0.875450670719147
1199501.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,Call 2,8.0,2.0,1.0,8.0,Some college or associate degree,2.0,1.0,2.0,3.0,2.0,5.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,Yes,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,83.0,4.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,2.0,1.0,1.0,Male,Non black male,White men,White male,Married men,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,3.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,2.0,Version 1,Catholic,2.0,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,54558.0,0.876205205917358
1199494.0,,,,,,,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,Call 2,4.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,No,Poor,Not so good/Poor,,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,49.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,4.0,1.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,9.0,Version 1,Non-white,2.0,2.0,,,,,,,Extremely High Density Urban,Urban,Urban Core,Downscale,53201.0,0.803846836090088
1199487.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,Call 2,1.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,2.0,1.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,71.0,1.0,Black,State questionnaire,Black,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,2.0,1.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,2.0,Version 1,Non-white,2.0,2.0,2.0,2.0,3.0,3.0,6.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,53406.0,1.29899346828461
1199485.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,Call 2,4.0,1.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,49.0,4.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,2.0,1.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,1.0,2.0,1.0,1.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,2.0,2.0,Version 1,Catholic,2.0,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,53201.0,0.875450670719147
1199482.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,Call 2,6.0,1.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,4.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,98.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,2.0,1.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,2.0,2.0,Version 1,Catholic,2.0,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,54952.0,2.10826015472412
1199476.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,Call 2,4.0,2.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,3.0,2.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,49.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,2.0,1.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,2.0,2.0,Version 1,Catholic,2.0,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,53201.0,0.875450670719147
1199472.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,2.0,Call 2,3.0,2.0,1.0,8.0,Some college or associate degree,2.0,1.0,2.0,3.0,2.0,5.0,2.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,67.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,1.0,2.0,1.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,1.0,Version 1,None,2.0,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,54736.0,0.855651676654816
1199466.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,All others,Complete,2.0,Call 2,4.0,2.0,1.0,8.0,Some college or associate degree,2.0,1.0,2.0,3.0,2.0,1.0,2.0,,,,2.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,49.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,1.0,2.0,1.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,None,2.0,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,53201.0,0.963500380516052
1199461.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,Call 2,8.0,2.0,1.0,8.0,High school graduate,2.0,2.0,1.0,3.0,2.0,5.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,83.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,1.0,1.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Protestant/Other Christian,2.0,1.0,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,54558.0,0.858247637748718
1199458.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,Call 2,4.0,2.0,1.0,8.0,Some college or associate degree,2.0,1.0,2.0,3.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,49.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,2.0,4.0,1.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,5.0,2.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,2.0,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,53201.0,0.963500380516052
