ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDEM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,FAVBILL,FAVBILL2,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,MODPRS08,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1106699.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 1,3.0,3.0,2.0,8.0,3.0,Postgraduate study,4.0,2.0,3.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,116.0,1.0,White,State questionnaire,White,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,63119.0,0.471897184848785
1106301.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,2.0,1.0,Call 1,4.0,,,8.0,3.0,,,,,,5.0,,,,,,9.0,No,,3.0,Not so good,Not so good/Poor,18-64,,,,,,,78.0,1.0,White,State questionnaire,White,,,Midwest,,,,,,,Female,Non black female,White women,White female,,White female,"Cities 10,000-50,000",Small Cities/Rural,Missouri,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,,Version 1,,,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Upscale,64093.0,0.541311740875244
1106297.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 1,6.0,3.0,2.0,8.0,3.0,College graduate,1.0,1.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,3.0,Good,Excellent/Good,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,90.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Catholic,2.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,64152.0,1.77635526657104
1106296.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,9.0,9.0,Call 1,3.0,9.0,2.0,8.0,3.0,College graduate,3.0,2.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,3.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,115.0,1.0,White,State questionnaire,White,2.0,1.0,Midwest,Catholic,Catholic,2.0,9.0,9.0,9.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Missouri,Election day exit poll,1.0,2.0,1.0,9.0,9.0,Omit,No one does,No,No,No,3.0,Version 1,Catholic,2.0,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,63119.0,0.4912990629673
1115627.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 2,4.0,3.0,1.0,8.0,3.0,High school graduate,4.0,2.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,Yes,3.0,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,2.0,1.0,White,State questionnaire,White,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Rural,Small Cities/Rural,Missouri,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,Rural,Rural,Very downscale,65355.0,1.1487489938736
1107061.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 1,5.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,No,3.0,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,68.0,2.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Something else,Something else,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,6.0,17-64,Suburb,Urban,Urban Core,Downscale,64132.0,1.50725257396698
1108622.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 1,2.0,1.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,,3.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,94.0,4.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,,White female,Suburbs,Suburbs,Missouri,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63376.0,0.451611310243607
1124950.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,4.0,2.0,Call 3,5.0,1.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,3.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,68.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Something else,Something else,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Something else,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,64132.0,1.54734396934509
1107399.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Call 1,3.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,No,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,114.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Missouri,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,1.0,1.0,2.0,2.0,1.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,63123.0,0.522702872753143
1108937.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 1,1.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,127.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,6.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,63121.0,0.797775626182556
1106674.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,4.0,2.0,Call 1,9.0,,,8.0,3.0,,,,,,5.0,,,,,,2.0,No,,3.0,Not so good,Not so good/Poor,18-64,,,,,,,6.0,1.0,White,State questionnaire,White,,,Midwest,,,,,,,Female,Non black female,White women,White female,,White female,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,,Version 1,,,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,65201.0,0.52691513299942
1124940.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 3,3.0,2.0,2.0,8.0,3.0,Postgraduate study,1.0,1.0,3.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,Yes,3.0,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,114.0,4.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,63123.0,0.522702872753143
1117983.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 2,3.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,3.0,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,116.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,63119.0,0.471897184848785
1115603.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 2,9.0,3.0,2.0,8.0,3.0,College graduate,2.0,1.0,3.0,2.0,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,Yes,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,6.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,65201.0,0.61718887090683
1117934.0,60+,60+,65+,65-74,Non black 60+,Latino 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 2,3.0,3.0,2.0,8.0,3.0,Postgraduate study,1.0,1.0,3.0,2.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,Yes,No,3.0,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,Latino Independents,Independent,Liberal,1.0,116.0,1.0,White,State questionnaire,Hispanic/Latino,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,Suburbs,Suburbs,Missouri,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,4.0,4.0,6.0,8.0,12.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,63119.0,0.471897184848785
1106663.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 1,4.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,2.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Missouri,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,65355.0,0.997840940952301
1108599.0,60+,60+,65+,65-74,Black 60+,Black 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 1,1.0,3.0,1.0,8.0,3.0,High school graduate,1.0,1.0,2.0,1.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,Yes,3.0,Poor,Not so good/Poor,65+,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,5.0,127.0,2.0,Black,State questionnaire,Black,2.0,1.0,Midwest,Catholic,Catholic,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,2.0,4.0,4.0,6.0,8.0,8.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,63121.0,0.797775626182556
1106264.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,3.0,2.0,Call 1,9.0,3.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,3.0,2.0,5.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,3.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,9.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,None,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,65240.0,0.502897441387177
1124594.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,2.0,1.0,Call 3,3.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,3.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,114.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Something else,Something else,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Something else,2.0,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,63123.0,0.522702872753143
1127254.0,30-59,30-44,40-49,40-44,Non black 30-44,All other,Once a week,More than once a week/Once a week,All others,Complete,9.0,9.0,Call 3,1.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,Yes,3.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,All other,Independent,Moderate,3.0,127.0,1.0,Other,State questionnaire,Other,3.0,2.0,Midwest,Something else,Muslim,9.0,2.0,2.0,1.0,Male,Non black male,All other races,Non white male,Married men,Non white,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,13.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,63121.0,0.797775626182556
1115586.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Never,Never,Protestant/Do not attend weekly,Complete,9.0,9.0,Call 2,2.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,Yes,3.0,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,108.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63038.0,0.472197622060776
1106252.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Never,Never,All others,Complete,3.0,2.0,Call 1,4.0,3.0,1.0,8.0,3.0,High school graduate,1.0,1.0,2.0,1.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,3.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,101.0,1.0,White,State questionnaire,White,2.0,1.0,Midwest,None,None,5.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Missouri,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,None,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,64763.0,1.35654199123383
1117958.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 2,3.0,2.0,1.0,8.0,3.0,Some college or associate degree,4.0,2.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,4.0,120.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,63125.0,0.727238535881042
1124911.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 3,9.0,3.0,1.0,8.0,3.0,Some college or associate degree,4.0,2.0,3.0,2.0,5.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,3.0,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,9.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,4.0,4.0,2.0,17-64,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,65240.0,0.644727468490601
1106642.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 1,6.0,3.0,1.0,8.0,3.0,High school graduate,2.0,1.0,3.0,2.0,5.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,48.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Rural,Small Cities/Rural,Missouri,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,64683.0,1.1719833612442
1115796.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 2,3.0,3.0,1.0,8.0,3.0,High school graduate,4.0,2.0,3.0,2.0,2.0,2.0,1.0,,,,1.0,No,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,114.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Something else,Something else,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Something else,2.0,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,63123.0,0.522702872753143
1106240.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Call 1,3.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,Yes,3.0,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,139.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,63116.0,0.972337663173676
1106239.0,,,,,,,,,,Not complete,9.0,9.0,Call 1,6.0,,,8.0,3.0,,,,,,3.0,,,,,,9.0,,,3.0,Omit,Omit,,,,,,,,90.0,9.0,White,State questionnaire,White,,,Midwest,,,,,,,Female,Non black female,White women,White female,,White female,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,9.0,9.0,9.0,9.0,9.0,Omit,,,,,,Version 1,,,,,,,,,Suburb,Urban,Urban Core,Very upscale,64152.0,1.70932412147522
1115566.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 2,2.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,3.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,94.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Catholic,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63376.0,0.451611310243607
1106233.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 1,9.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,3.0,2.0,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,All other,Independent,Liberal,2.0,9.0,1.0,Other,State questionnaire,Other,3.0,2.0,Midwest,Catholic,Catholic,9.0,2.0,2.0,1.0,Male,Non black male,All other races,Non white male,Married men,Non white,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,13.0,17-64,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,65240.0,0.644727468490601
