ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEM,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,BUSHPLCY,CALL,CDNUM,CHIEFREP,CIVILNH,CIVILNH2,COLLEDUC,DESCRIBPR,ECONWORR,ECOWORR2,EDUC,FAVGIUL,FAVGIUL2,FAVHUCK,FAVHUCK2,FAVMCCN,FAVMCCN2,FAVPAUL,FAVPAUL2,FAVROM,FAVROM2,GEOCODE,GETAHEAD,GUNOWNER,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LEADERR,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,PRSNH08R,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REGNHREP,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXRACE,SEXWED,SEXWHITE,SHAREREL,SHARERL2,SIZEPLAC,SIZEPLC3,STANUM,TAXPREF,TELEPOLL,TERRWORR,TERWORR2,TIME3D,TIMEPR,TIMEWK,TOOSOON,UNFAIRREP,VERSION,WHITEREL,WHTEVANG,WOMENWED,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
468590.0,2.0,3.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,9.0,9.0,No,4.0,2.0,,Call 1,1.0,4.0,3.0,2.0,2.0,,,,Postgraduate study,4.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,,100k or more,50k or more,"$100,000-$149,999",,,,,3.0,No,,,18-64,Republican,Republican,Conservative,4.0,35.0,5.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Male,White male,Non-married men,White male,3.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,1.0,2.0,1.0,,,Version 1,Protestant/Other Christian,All others,2.0,All others,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3840.0,0.318051278591156
468589.0,2.0,3.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,9.0,9.0,No,4.0,2.0,,Call 1,1.0,4.0,3.0,2.0,2.0,,,,Postgraduate study,4.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,,100k or more,50k or more,"$100,000-$149,999",,,,,3.0,No,,,18-64,Republican,Republican,Conservative,4.0,35.0,5.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Male,White male,Non-married men,White male,3.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,1.0,2.0,1.0,,,Version 1,Protestant/Other Christian,All others,2.0,All others,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3840.0,0.318051278591156
468588.0,2.0,3.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,9.0,9.0,No,4.0,2.0,,Call 1,1.0,4.0,3.0,2.0,2.0,,,,Postgraduate study,4.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,,100k or more,50k or more,"$100,000-$149,999",,,,,3.0,No,,,18-64,Republican,Republican,Conservative,4.0,35.0,5.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Male,White male,Non-married men,White male,3.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,1.0,2.0,1.0,,,Version 1,Protestant/Other Christian,All others,2.0,All others,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3840.0,0.318051278591156
468587.0,2.0,3.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,9.0,9.0,No,4.0,2.0,,Call 1,1.0,4.0,3.0,2.0,2.0,,,,Postgraduate study,4.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,,100k or more,50k or more,"$100,000-$149,999",,,,,3.0,No,,,18-64,Republican,Republican,Conservative,4.0,35.0,5.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Male,White male,Non-married men,White male,3.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,1.0,2.0,1.0,,,Version 1,Protestant/Other Christian,All others,2.0,All others,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3840.0,0.318051278591156
468586.0,2.0,3.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,9.0,9.0,No,4.0,2.0,,Call 1,1.0,4.0,3.0,2.0,2.0,,,,Postgraduate study,4.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,,100k or more,50k or more,"$100,000-$149,999",,,,,3.0,No,,,18-64,Republican,Republican,Conservative,4.0,35.0,5.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Male,White male,Non-married men,White male,3.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,1.0,2.0,1.0,,,Version 1,Protestant/Other Christian,All others,2.0,All others,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3840.0,0.318051278591156
470892.0,2.0,3.0,30-59,45-59,40-49,45-49,Never,Never,Protestant/Do not attend weekly,Complete,3.0,1.0,1.0,No,3.0,2.0,,Call 3,1.0,3.0,1.0,1.0,2.0,,,,College graduate,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,,,2.0,,100k or more,50k or more,"$100,000-$149,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Conservative,4.0,6.0,4.0,,White,State questionnaire,White,East,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,White male,Non-married men,White male,3.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,3.0,1.0,,,Version 1,Protestant/Other Christian,All others,2.0,All others,3.0,3.0,4.0,5.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3825.0,0.695387899875641
468376.0,1.0,1.0,60+,60+,65+,75 or over,Never,Never,Protestant/Do not attend weekly,Complete,3.0,4.0,2.0,No,3.0,2.0,,Call 1,2.0,3.0,2.0,1.0,2.0,,,,College graduate,4.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,,,2.0,,Less than 100k,Less than 50k,"Under $15,000",,,,,3.0,No,,,65+,Independent/Something else,Independent,Moderate,3.0,20.0,4.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,White male,Non-married men,White male,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural,New Hampshire,,Election day exit poll,,,1.0,2.0,1.0,,,Version 1,Protestant/Other Christian,All others,2.0,All others,4.0,4.0,6.0,9.0,65+,Suburb,Rural,Rural,Downscale,3301.0,0.859800338745117
471078.0,2.0,3.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,1.0,1.0,No,2.0,1.0,,Call 3,2.0,3.0,1.0,1.0,2.0,,,,Postgraduate study,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Republican,Republican,Conservative,4.0,51.0,4.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,White male,Non-married men,White male,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural,New Hampshire,,Election day exit poll,,,2.0,5.0,2.0,,,Version 1,Protestant/Other Christian,All others,2.0,All others,3.0,3.0,5.0,6.0,17-64,Town,Rural,Rural,Downscale,3766.0,0.993036329746246
469774.0,1.0,1.0,30-59,45-59,40-49,45-49,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,1.0,No,4.0,2.0,,Call 2,2.0,3.0,3.0,2.0,1.0,,,,Some college or associate degree,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,,,2.0,,Less than 100k,Less than 50k,"$15,000-$29,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Conservative,4.0,55.0,4.0,,White,State questionnaire,White,East,3.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,White female,Non-married women,White female,1.0,1.0,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,1.0,2.0,1.0,,,Version 1,Protestant/Other Christian,All others,2.0,All others,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Very downscale,3561.0,1.0518274307251
468448.0,2.0,4.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,1.0,Yes,2.0,1.0,,Call 1,2.0,3.0,4.0,2.0,1.0,,,,Some college or associate degree,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,2.0,,Less than 100k,Less than 50k,"$15,000-$29,999",,,,,3.0,No,,,18-64,Republican,Republican,Conservative,5.0,46.0,2.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,Non-married women,White female,1.0,1.0,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,2.0,4.0,2.0,,,Version 1,Protestant/Other Christian,White Born-again/Evangelical Christians,2.0,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Downscale,3452.0,0.791731774806976
467835.0,2.0,3.0,30-59,45-59,40-49,45-49,A few times a month,A few times a month/A few times a year,All others,Complete,5.0,1.0,1.0,Yes,2.0,1.0,,Call 1,1.0,3.0,4.0,2.0,2.0,,,,College graduate,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,,,2.0,,100k or more,50k or more,"$150,000-$199,999",,,,,3.0,No,,,18-64,Republican,Republican,Conservative,5.0,2.0,4.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Female,White female,Non-married women,White female,1.0,1.0,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,2.0,5.0,2.0,,,Version 1,Protestant/Other Christian,White Born-again/Evangelical Christians,2.0,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Downscale,3809.0,2.08512806892395
470633.0,1.0,2.0,30-59,30-44,40-49,40-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,9.0,9.0,Yes,2.0,1.0,,Call 3,1.0,3.0,1.0,1.0,1.0,,,,Some college or associate degree,9.0,9.0,9.0,9.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Republican,Republican,Moderate,3.0,35.0,4.0,,White,State questionnaire,White,East,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,White female,Non-married women,White female,2.0,1.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,1.0,2.0,1.0,,,Version 1,Protestant/Other Christian,White Born-again/Evangelical Christians,2.0,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3840.0,0.427146404981613
470134.0,1.0,1.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,1.0,Yes,3.0,2.0,,Call 2,2.0,3.0,1.0,1.0,1.0,,,,Some college or associate degree,2.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Republican,Republican,Liberal,1.0,74.0,4.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,White female,Non-married women,White female,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,Election day exit poll,,,1.0,2.0,1.0,,,Version 1,Protestant/Other Christian,White Born-again/Evangelical Christians,2.0,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,3060.0,0.584667444229126
470133.0,1.0,1.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,1.0,Yes,3.0,2.0,,Call 2,2.0,3.0,1.0,1.0,1.0,,,,Some college or associate degree,2.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Republican,Republican,Liberal,1.0,74.0,4.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,White female,Non-married women,White female,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,Election day exit poll,,,1.0,2.0,1.0,,,Version 1,Protestant/Other Christian,White Born-again/Evangelical Christians,2.0,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,3060.0,0.584667444229126
470628.0,1.0,2.0,18-29,18-29,18-24,18-24,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,2.0,1.0,No,3.0,2.0,,Call 3,2.0,3.0,1.0,1.0,1.0,,,,Some college or associate degree,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Moderate,3.0,38.0,5.0,,White,State questionnaire,White,East,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Female,White female,Non-married women,White female,2.0,1.0,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,2.0,4.0,2.0,,,Version 1,Protestant/Other Christian,All others,2.0,All others,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very upscale,3755.0,0.366711497306824
470627.0,1.0,2.0,18-29,18-29,18-24,18-24,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,2.0,1.0,No,3.0,2.0,,Call 3,2.0,3.0,1.0,1.0,1.0,,,,Some college or associate degree,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Moderate,3.0,38.0,5.0,,White,State questionnaire,White,East,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Female,White female,Non-married women,White female,2.0,1.0,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,2.0,4.0,2.0,,,Version 1,Protestant/Other Christian,All others,2.0,All others,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very upscale,3755.0,0.366711497306824
470465.0,1.0,2.0,18-29,18-29,18-24,18-24,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,1.0,1.0,Yes,3.0,2.0,,Call 3,1.0,3.0,1.0,1.0,1.0,,,,Some college or associate degree,4.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,3.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Conservative,4.0,23.0,4.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Female,White female,Non-married women,White female,2.0,1.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,5.0,2.0,,,Version 1,Protestant/Other Christian,White Born-again/Evangelical Christians,2.0,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3037.0,1.4933420419693
470464.0,1.0,2.0,18-29,18-29,18-24,18-24,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,1.0,1.0,Yes,3.0,2.0,,Call 3,1.0,3.0,1.0,1.0,1.0,,,,Some college or associate degree,4.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,3.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Conservative,4.0,23.0,4.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Female,White female,Non-married women,White female,2.0,1.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,5.0,2.0,,,Version 1,Protestant/Other Christian,White Born-again/Evangelical Christians,2.0,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3037.0,1.4933420419693
470467.0,1.0,2.0,18-29,18-29,18-24,18-24,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,1.0,1.0,Yes,3.0,2.0,,Call 3,1.0,3.0,1.0,1.0,1.0,,,,Some college or associate degree,4.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,3.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Conservative,4.0,23.0,4.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Female,White female,Non-married women,White female,2.0,1.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,5.0,2.0,,,Version 1,Protestant/Other Christian,White Born-again/Evangelical Christians,2.0,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3037.0,1.4933420419693
470468.0,1.0,2.0,18-29,18-29,18-24,18-24,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,1.0,1.0,Yes,3.0,2.0,,Call 3,1.0,3.0,1.0,1.0,1.0,,,,Some college or associate degree,4.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,3.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Conservative,4.0,23.0,4.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Female,White female,Non-married women,White female,2.0,1.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,5.0,2.0,,,Version 1,Protestant/Other Christian,White Born-again/Evangelical Christians,2.0,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3037.0,1.4933420419693
468857.0,2.0,3.0,18-29,18-29,18-24,18-24,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,1.0,No,4.0,2.0,,Call 1,1.0,3.0,1.0,1.0,1.0,,,,Some college or associate degree,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,,,2.0,,,,,,,,,3.0,No,,,18-64,Independent/Something else,Independent,Moderate,3.0,24.0,4.0,,White,State questionnaire,White,East,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,White female,Non-married women,White female,3.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,1.0,1.0,1.0,,,Version 1,Protestant/Other Christian,All others,2.0,All others,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,1.84433960914612
470823.0,1.0,1.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,5.0,1.0,1.0,No,2.0,1.0,,Call 3,2.0,3.0,4.0,2.0,2.0,,,,College graduate,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,,,2.0,,Less than 100k,50k or more,"$75,000-$99,999",,,,,3.0,No,,,18-64,Republican,Republican,Conservative,4.0,119.0,4.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,White female,Non-married women,White female,3.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,1.0,2.0,1.0,,,Version 1,Protestant/Other Christian,All others,2.0,All others,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,3087.0,0.861359655857086
471076.0,1.0,1.0,30-59,30-44,30-39,30-39,Never,Never,All others,Complete,5.0,1.0,1.0,No,2.0,1.0,,Call 3,1.0,3.0,1.0,1.0,2.0,,,,Postgraduate study,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Republican,Republican,Conservative,4.0,104.0,6.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,Female,White female,Non-married women,White female,3.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,3.0,1.0,,,Version 1,Protestant/Other Christian,All others,2.0,All others,2.0,2.0,3.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3873.0,0.776899516582489
470057.0,2.0,3.0,60+,60+,65+,65-74,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,1.0,Yes,2.0,1.0,,Call 2,1.0,3.0,4.0,2.0,1.0,,,,Some college or associate degree,3.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,,,2.0,,Less than 100k,Less than 50k,"$15,000-$29,999",,,,,3.0,No,,,65+,Independent/Something else,Independent,Moderate,3.0,94.0,4.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,White female,Non-married women,White female,3.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,4.0,2.0,,,Version 1,Protestant/Other Christian,White Born-again/Evangelical Christians,2.0,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0,0.511815011501312
470056.0,2.0,3.0,60+,60+,65+,65-74,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,1.0,Yes,2.0,1.0,,Call 2,1.0,3.0,4.0,2.0,1.0,,,,Some college or associate degree,3.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,,,2.0,,Less than 100k,Less than 50k,"$15,000-$29,999",,,,,3.0,No,,,65+,Independent/Something else,Independent,Moderate,3.0,94.0,4.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,White female,Non-married women,White female,3.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,4.0,2.0,,,Version 1,Protestant/Other Christian,White Born-again/Evangelical Christians,2.0,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0,0.511815011501312
469921.0,1.0,2.0,30-59,45-59,40-49,45-49,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,5.0,1.0,1.0,No,1.0,1.0,,Call 2,1.0,5.0,4.0,2.0,2.0,,,,College graduate,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Republican,Republican,Conservative,4.0,94.0,6.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,White female,Non-married women,White female,3.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,4.0,2.0,,,Version 1,Protestant/Other Christian,All others,2.0,All others,3.0,3.0,4.0,5.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0,0.450884252786636
469336.0,1.0,2.0,18-29,18-29,18-24,18-24,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,1.0,1.0,No,3.0,2.0,,Call 2,2.0,3.0,1.0,1.0,1.0,,,,Some college or associate degree,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,,,2.0,,100k or more,50k or more,"$100,000-$149,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Moderate,3.0,38.0,4.0,,White,State questionnaire,White,East,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,White female,Non-married women,White female,4.0,2.0,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,1.0,2.0,1.0,,,Version 1,Protestant/Other Christian,All others,2.0,All others,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very upscale,3755.0,0.507659375667572
470340.0,1.0,2.0,30-59,30-44,30-39,30-39,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,5.0,1.0,1.0,Yes,2.0,1.0,,Call 3,2.0,5.0,1.0,1.0,2.0,,,,College graduate,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,2.0,,Less than 100k,Less than 50k,"$30,000-$49,999",,,,,3.0,No,,,18-64,,,Moderate,3.0,103.0,6.0,,White,State questionnaire,White,East,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,White female,Non-married women,White female,4.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,4.0,2.0,,,Version 1,Protestant/Other Christian,White Born-again/Evangelical Christians,2.0,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3079.0,1.96928107738495
471005.0,2.0,4.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,1.0,No,3.0,2.0,,Call 3,1.0,3.0,4.0,2.0,1.0,,,,Some college or associate degree,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Republican,Republican,Moderate,3.0,104.0,3.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,3.0,Male,White male,Non-married men,White male,1.0,1.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,1.0,1.0,1.0,,,Version 1,Catholic,All others,2.0,All others,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3873.0,0.747433245182037
