ID,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATMCCN,BILLHELP,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDEM2,CLINASVP,CLRCLIN,CLROBAM,CLRPLAN,COLLEDUC,DPRS08,EDUC,FAVMCCN,FAVMCCN2,FINWORRY,FINWRRY2,GENDISS,GENDISS2,GEOCODE,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,INSPIRSC,INSPIRSO,INSPIRES,ISSIA08D,MSDPRS08,NEC,NEC2,OBAMAASVP,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XCHIEFDEM,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1251301.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,3.0,3.0,2.0,Call 3,2.0,2.0,1.0,1.0,1.0,3.0,2.0,8.0,College graduate,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,1.0,2.0,Not so good,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,25.0,2.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.926100730895996
1251286.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,1.0,1.0,Call 3,4.0,9.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,2.0,2.0,Not so good,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,35.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,1.0,9.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39553.0,0.674939751625061
1251279.0,Omit,Omit,All others,Complete,2.0,2.0,1.0,1.0,Call 3,2.0,2.0,2.0,2.0,1.0,2.0,,8.0,,9.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,2.0,1.0,2.0,3.0,2.0,Good,Excellent/Good,2.0,,,,,,,25.0,1.0,Black,State questionnaire,Black,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,4.0,2.0,2.0,2.0,Barack Obama did,Version 1,Non-white,3.0,3.0,4.0,5.0,7.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.993300378322601
1251277.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,3.0,1.0,1.0,Call 3,4.0,2.0,2.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,4.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,3.0,2.0,Not so good,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,35.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39553.0,0.674939751625061
1251269.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,1.0,1.0,Call 3,2.0,2.0,1.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,1.0,2.0,Poor,Not so good/Poor,1.0,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Liberal,2.0,25.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,4.0,4.0,6.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.993300378322601
1251261.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,1.0,Call 3,4.0,2.0,1.0,1.0,1.0,3.0,1.0,8.0,Did not complete high school,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,1.0,2.0,1.0,2.0,Poor,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,35.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Something else,Something else,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,4.0,5.0,7.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39553.0,0.674939751625061
1251245.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,2.0,1.0,Call 3,2.0,2.0,1.0,2.0,1.0,2.0,2.0,8.0,College graduate,4.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,1.0,2.0,Not so good,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,25.0,2.0,Black,State questionnaire,Black,3.0,2.0,South,Something else,Something else,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,4.0,4.0,6.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.926100730895996
1251225.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,3.0,3.0,2.0,Call 3,2.0,2.0,2.0,2.0,1.0,2.0,2.0,8.0,Postgraduate study,4.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,2.0,3.0,2.0,Poor,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,25.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,1.0,1.0,2.0,2.0,5.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.911318480968475
1251218.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,2.0,2.0,1.0,Call 3,2.0,2.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,3.0,2.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,25.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,1.51682841777802
1251209.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,2.0,1.0,Call 3,2.0,2.0,1.0,1.0,1.0,3.0,2.0,8.0,College graduate,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,2.0,2.0,Not so good,Not so good/Poor,1.0,Independent/Something else,Non black non Democrat,All other,Independent,Moderate,3.0,25.0,4.0,Other,State questionnaire,Other,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Non black male,All other races,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,3.0,3.0,13.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,1.51682841777802
1251194.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,2.0,1.0,Call 3,2.0,2.0,1.0,1.0,1.0,3.0,2.0,8.0,College graduate,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,2.0,1.0,2.0,Not so good,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,25.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,2.0,2.0,4.0,4.0,6.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.926100730895996
1250938.0,Omit,Omit,All others,Complete,2.0,2.0,1.0,1.0,Call 2,2.0,2.0,1.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,2.0,Poor,Not so good/Poor,1.0,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Liberal,2.0,25.0,2.0,Black,State questionnaire,Black,2.0,1.0,South,None,None,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.926100730895996
1250936.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,3.0,2.0,1.0,Call 2,2.0,2.0,1.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,4.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,1.0,2.0,Poor,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,25.0,2.0,Black,State questionnaire,Black,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,1.0,1.0,1.0,1.0,5.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.911318480968475
1250932.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,1.0,1.0,Call 2,2.0,2.0,2.0,2.0,1.0,2.0,2.0,8.0,College graduate,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,9.0,2.0,Poor,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,25.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,4.0,5.0,7.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.926100730895996
1250928.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,2.0,1.0,Call 2,2.0,2.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,1.0,2.0,Poor,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,25.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.926100730895996
1250926.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,2.0,1.0,Call 2,2.0,2.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,2.0,Not so good,Not so good/Poor,1.0,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Conservative,4.0,25.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,,,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,2.0,2.0,4.0,4.0,6.0,1.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.993300378322601
1250922.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,2.0,1.0,Call 2,2.0,2.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,2.0,Poor,Not so good/Poor,1.0,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Conservative,4.0,25.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,,,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,2.0,2.0,4.0,4.0,6.0,1.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.926100730895996
1250917.0,Never,Never,All others,Complete,2.0,2.0,4.0,2.0,Call 2,2.0,2.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,1.0,2.0,1.0,2.0,Poor,Not so good/Poor,1.0,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,25.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Something else,Something else,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.926100730895996
1250915.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,1.0,1.0,Call 2,2.0,2.0,1.0,1.0,1.0,3.0,1.0,8.0,High school graduate,4.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,1.0,2.0,Not so good,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,25.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,4.0,4.0,6.0,8.0,8.0,2.0,2.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,1.09772527217865
1250911.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,3.0,2.0,Call 2,2.0,1.0,1.0,2.0,1.0,2.0,1.0,8.0,High school graduate,4.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,2.0,2.0,Not so good,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,25.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,1.0,1.0,1.0,1.0,5.0,2.0,1.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.977445542812347
1250900.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,2.0,1.0,Call 2,2.0,2.0,1.0,1.0,1.0,3.0,1.0,8.0,Did not complete high school,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,2.0,2.0,Good,Excellent/Good,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,25.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Something else,Something else,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.926100730895996
1250890.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,2.0,4.0,2.0,Call 2,2.0,2.0,2.0,2.0,1.0,2.0,2.0,8.0,College graduate,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,1.0,2.0,Poor,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,25.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Catholic,Catholic,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.993300378322601
1250886.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,1.0,1.0,Call 2,2.0,2.0,1.0,2.0,1.0,2.0,1.0,8.0,High school graduate,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,1.0,2.0,Poor,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,25.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Something else,Something else,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.993300378322601
1250878.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,2.0,1.0,1.0,Call 2,2.0,2.0,1.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,4.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,1.0,2.0,Not so good,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,25.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Something else,Something else,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,Non-white,2.0,2.0,4.0,4.0,6.0,1.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.993300378322601
1250871.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,3.0,2.0,1.0,Call 2,2.0,2.0,1.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,2.0,2.0,Poor,Not so good/Poor,1.0,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,25.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,3.0,4.0,5.0,7.0,8.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,1.1773784160614
1250861.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,4.0,2.0,Call 2,2.0,2.0,1.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,4.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,2.0,Poor,Not so good/Poor,1.0,Independent/Something else,Black non Democrat,Black Indpendents,Something else,Moderate,3.0,25.0,2.0,Black,State questionnaire,Black,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,1.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39056.0,0.993300378322601
1250840.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,2.0,1.0,Call 2,4.0,2.0,1.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,1.0,2.0,Not so good,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,35.0,1.0,Black,State questionnaire,Black,2.0,1.0,South,,,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39553.0,0.674939751625061
1250832.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,3.0,2.0,1.0,Call 2,4.0,2.0,2.0,2.0,1.0,2.0,2.0,8.0,Postgraduate study,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,2.0,2.0,Not so good,Not so good/Poor,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,35.0,1.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,2.0,2.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39553.0,1.22167670726776
1250820.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,3.0,2.0,Call 2,4.0,2.0,1.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,2.0,Not so good,Not so good/Poor,2.0,Democrat,,,Democrat,Moderate,3.0,35.0,4.0,,State questionnaire,,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,,,,,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,3.0,3.0,5.0,6.0,,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,39553.0,0.654764115810394
