ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ARNLDJB2,ARNLDJB4,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CARPRS08,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,LATINOS,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1130153.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,1.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,No,3.0,2.0,Call 3,5.0,4.0,3.0,1.0,5.0,Some college or associate degree,5.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,48.0,2.0,White,State questionnaire,White,West,Something else,Something else,4.0,7.0,5.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Something else,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Upscale,95949.0,0.910473704338074
1111607.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,2.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 1,5.0,4.0,5.0,1.0,5.0,Some college or associate degree,5.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,2.0,My candidates leadership/personal qualities,No,No,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,48.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Upscale,95949.0,0.910473704338074
1111596.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,2.0,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,No,2.0,1.0,Call 1,5.0,4.0,2.0,2.0,2.0,College graduate,5.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,4.0,My candidates position on the issues,No,No,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,48.0,2.0,White,State questionnaire,White,West,None,None,5.0,7.0,5.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,Yes,None,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Upscale,95949.0,1.00895416736603
1111614.0,1.0,2.0,60+,60+,50-64,60-64,Non black 60+,White 60+,1.0,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,4.0,2.0,Call 1,5.0,4.0,9.0,2.0,5.0,Postgraduate study,5.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,48.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Upscale,95949.0,1.00895416736603
1130165.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 3,5.0,4.0,3.0,1.0,2.0,High school graduate,5.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,48.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Upscale,95949.0,0.784242928028107
1130179.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,1.0,2.0,Never,Never,All others,Complete,2.0,1.0,No,2.0,1.0,Call 3,5.0,4.0,5.0,2.0,5.0,College graduate,5.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,48.0,1.0,White,State questionnaire,White,West,None,None,5.0,7.0,5.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,Version 1,No,None,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Upscale,95949.0,0.733181834220886
1130453.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,2.0,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 3,9.0,4.0,5.0,1.0,5.0,Some college or associate degree,5.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,No,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,48.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,99.0,7.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Upscale,95949.0,0.959987223148346
1130667.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,1.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,3.0,2.0,Call 3,0.0,18.0,3.0,1.0,3.0,Some college or associate degree,5.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,45.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,0.0,,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.777602851390839
1130690.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,2.0,3.0,Once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,No,3.0,2.0,Call 3,2.0,18.0,2.0,1.0,2.0,High school graduate,5.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",Somewhat disapprove,Disapprove,2.0,My candidates position on the issues,Yes,Yes,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,45.0,1.0,White,State questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,English,California,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Non-white,All others,All others,1.0,1.0,1.0,1.0,9.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.675595223903656
1121020.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,2.0,4.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Yes,4.0,2.0,Call 2,2.0,18.0,2.0,2.0,2.0,College graduate,5.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,45.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.652110874652863
1112309.0,9.0,9.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,1.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 1,3.0,18.0,3.0,2.0,3.0,Postgraduate study,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,No,No,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,45.0,4.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.959958374500275
1112273.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,1.0,2.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 1,3.0,18.0,3.0,1.0,3.0,Some college or associate degree,5.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,3.0,My candidates position on the issues,Yes,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,45.0,2.0,White,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,4.0,3.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,5.0,6.0,11.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.746159315109253
1130656.0,2.0,3.0,30-59,30-44,30-39,30-39,,,1.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,2.0,1.0,Call 3,3.0,18.0,3.0,1.0,3.0,Some college or associate degree,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,2.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Republican,,,Republican,Conservative,5.0,45.0,2.0,,State questionnaire,,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,3.0,Female,,,,,Suburbs,Suburbs,,California,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.592192411422729
1130647.0,2.0,4.0,30-59,30-44,40-49,40-44,,,1.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 3,3.0,18.0,3.0,2.0,3.0,College graduate,5.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,18-64,Republican,,,Republican,Moderate,3.0,45.0,2.0,,State questionnaire,,West,Catholic,Catholic,9.0,4.0,3.0,Female,,,,,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,Version 1,No,Non-white,All others,All others,2.0,2.0,4.0,4.0,,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.592192411422729
1130622.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,1.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,No,2.0,1.0,Call 3,3.0,18.0,1.0,2.0,1.0,Postgraduate study,5.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",Strongly approve,Approve,1.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,45.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.746159315109253
1130607.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,2.0,3.0,Once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Yes,2.0,1.0,Call 3,3.0,18.0,3.0,1.0,2.0,High school graduate,5.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,No,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,45.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.746159315109253
1121093.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,2.0,1.0,Call 2,3.0,18.0,3.0,1.0,3.0,High school graduate,5.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,4.0,My candidates position on the issues,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,45.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.746159315109253
1121069.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,1.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Yes,2.0,1.0,Call 2,3.0,18.0,3.0,1.0,1.0,High school graduate,5.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,45.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.826866924762726
1121045.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,1.0,1.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,3.0,2.0,Call 2,3.0,18.0,3.0,1.0,2.0,Some college or associate degree,5.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,2.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,45.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.746159315109253
1112237.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,1.0,1.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Yes,4.0,2.0,Call 1,3.0,18.0,3.0,1.0,3.0,High school graduate,5.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,2.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,45.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,4.0,3.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,California,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.826866924762726
1130636.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,1.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 3,3.0,18.0,3.0,1.0,3.0,High school graduate,5.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,45.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.959958374500275
1121119.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,1.0,2.0,Never,Never,Protestant/Do not attend weekly,Complete,2.0,1.0,No,3.0,2.0,Call 2,3.0,18.0,3.0,1.0,3.0,Some college or associate degree,5.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,1.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,45.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.959958374500275
1121118.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,1.0,2.0,Never,Never,Protestant/Do not attend weekly,Complete,2.0,1.0,No,3.0,2.0,Call 2,3.0,18.0,3.0,1.0,3.0,Some college or associate degree,5.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,1.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,45.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.959958374500275
1120957.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,1.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 2,4.0,18.0,3.0,1.0,4.0,Some college or associate degree,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Liberal,2.0,45.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.523934960365295
1112343.0,2.0,4.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,1.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 1,4.0,18.0,4.0,1.0,4.0,Some college or associate degree,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Omit,Omit,2.0,My candidates leadership/personal qualities,Yes,Yes,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,45.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,6.0,4.0,Male,Non black male,Latino men,Non white male,Non white,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,Version 1,No,Non-white,All others,All others,1.0,1.0,2.0,2.0,9.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.601515114307404
1112388.0,2.0,3.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,2.0,4.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,4.0,2.0,Call 1,4.0,18.0,4.0,1.0,4.0,High school graduate,5.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Something else,Conservative,5.0,45.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,6.0,4.0,Male,Non black male,Latino men,Non white male,Non white,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Non-white,All others,All others,1.0,1.0,2.0,2.0,9.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.601515114307404
1120991.0,2.0,3.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,2.0,3.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 2,4.0,18.0,2.0,1.0,4.0,High school graduate,5.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,Yes,Yes (Spanish speaking),Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,45.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,6.0,4.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,Spanish,California,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Non-white,All others,All others,1.0,1.0,2.0,2.0,9.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.542803347110748
1112199.0,1.0,1.0,30-59,45-59,40-49,45-49,Non black 45-59,All other,1.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,No,3.0,2.0,Call 1,5.0,18.0,5.0,2.0,5.0,College graduate,5.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,9.0,Omit,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,45.0,9.0,Other,State questionnaire,Other,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,7.0,5.0,Male,Non black male,All other races,Non white male,Non white,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,Yes,Non-white,All others,All others,3.0,3.0,4.0,5.0,13.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,93635.0,0.691384017467499
