ID,AGE3,AGE60,BACKSIDE,BREAKRNV,BREAKRN2,BRNAGAIN,CALL,CDNUM,GEOCODE,INC100K,INC50K08,INCOME08,ISSIA08R,LATINO,LATINOS,NVPARTYID,NVRPRS08,OVER65,PARTYNV,PHIL3,PHIL5,PRECINCT,QLTNV08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3DNV,TIMECAUNV,TIMEWKNV,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE6,XAGE60,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
535251.0,60+,60+,Complete,2.0,1.0,Yes,Call 2,2.0,3.0,100k or more,2.0,6.0,4.0,,,2.0,6.0,18-64,2.0,Conservative,5.0,62.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,White female,White female,Rural,Small Cities/Rural,,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,5.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89430.0,0.585749268531799
535250.0,60+,60+,Complete,3.0,2.0,No,Call 3,2.0,3.0,100k or more,2.0,6.0,1.0,No,No,2.0,6.0,18-64,2.0,Conservative,4.0,58.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,5.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.62545907497406
535242.0,60+,60+,Complete,1.0,1.0,No,Call 2,2.0,1.0,Less than 100k,1.0,2.0,1.0,No,No,2.0,6.0,65+,2.0,Moderate,3.0,75.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Very upscale,89523.0,0.98307728767395
535229.0,30-59,45-59,Complete,1.0,1.0,Yes,Call 1,2.0,3.0,100k or more,2.0,6.0,1.0,No,No,2.0,6.0,18-64,2.0,Conservative,4.0,57.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.431816548109055
535228.0,30-59,45-59,Complete,4.0,2.0,Yes,Call 1,2.0,3.0,Less than 100k,2.0,5.0,3.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,57.0,2.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,9.0,7.0,Female,Non white female,Non white,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,No,Non-white,All others,All others,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.636599719524384
535226.0,30-59,45-59,Complete,3.0,2.0,Yes,Call 1,2.0,3.0,Less than 100k,2.0,5.0,3.0,No,No,2.0,6.0,18-64,2.0,Conservative,4.0,57.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.4150430560112
535225.0,30-59,45-59,Complete,3.0,2.0,No,Call 1,2.0,3.0,100k or more,2.0,6.0,3.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,57.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.431816548109055
535221.0,60+,60+,Complete,4.0,2.0,No,Call 1,2.0,3.0,Less than 100k,1.0,1.0,1.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,57.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,3.0,5.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.393865883350372
535219.0,30-59,45-59,Complete,2.0,1.0,No,Call 2,3.0,2.0,100k or more,2.0,6.0,4.0,Yes,Yes,2.0,6.0,18-64,2.0,Conservative,4.0,7.0,1.0,White,State questionnaire,Hispanic/Latino,West,Jewish,Jewish,9.0,7.0,Female,Non white female,Non white,Suburbs,Suburbs,English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Non-white,All others,All others,3.0,4.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.21524095535278
535214.0,60+,60+,Complete,2.0,1.0,No,Call 2,3.0,2.0,Less than 100k,2.0,5.0,3.0,No,No,2.0,6.0,65+,2.0,Conservative,4.0,7.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Female,White female,White female,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.10221028327942
535213.0,60+,60+,Complete,3.0,2.0,No,Call 2,3.0,2.0,100k or more,2.0,6.0,4.0,,,2.0,6.0,18-64,2.0,Conservative,4.0,7.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,Male,White male,White male,Suburbs,Suburbs,,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,5.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.18716883659363
535209.0,60+,60+,Complete,3.0,2.0,No,Call 2,3.0,2.0,Less than 100k,2.0,4.0,1.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,7.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,5.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.18716883659363
535200.0,60+,60+,Complete,1.0,1.0,,Call 1,2.0,3.0,Less than 100k,2.0,5.0,4.0,No,No,2.0,6.0,65+,2.0,Conservative,5.0,56.0,9.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,,4.0,6.0,4.0,65+,Low Density Rural,Rural,Rural,Very upscale,89423.0,0.761474013328552
535199.0,60+,60+,Complete,3.0,2.0,No,Call 2,3.0,2.0,100k or more,2.0,6.0,3.0,,,2.0,6.0,65+,2.0,Conservative,4.0,7.0,2.0,White,State questionnaire,White,West,Jewish,Jewish,3.0,7.0,Male,White male,White male,Suburbs,Suburbs,,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Jewish,All others,All others,4.0,6.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.18716883659363
535198.0,60+,60+,Complete,3.0,2.0,No,Call 2,3.0,2.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,6.0,65+,2.0,Conservative,4.0,7.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.18716883659363
535197.0,60+,60+,Complete,2.0,1.0,No,Call 2,3.0,2.0,Less than 100k,2.0,4.0,1.0,No,No,2.0,6.0,65+,2.0,Conservative,4.0,7.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,White female,White female,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.10221028327942
535196.0,30-59,45-59,Complete,1.0,1.0,No,Call 1,2.0,3.0,Less than 100k,2.0,4.0,4.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,56.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Low Density Rural,Rural,Rural,Very upscale,89423.0,0.834845364093781
535195.0,60+,60+,Complete,3.0,2.0,No,Call 2,3.0,2.0,Less than 100k,2.0,5.0,1.0,No,No,2.0,6.0,65+,2.0,Conservative,4.0,7.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,White female,White female,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.10221028327942
535192.0,60+,60+,Complete,1.0,1.0,No,Call 1,2.0,3.0,Less than 100k,1.0,3.0,1.0,No,No,2.0,6.0,65+,2.0,Conservative,4.0,56.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Low Density Rural,Rural,Rural,Very upscale,89423.0,0.761474013328552
535191.0,30-59,45-59,Complete,1.0,1.0,No,Call 1,2.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,56.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Low Density Rural,Rural,Rural,Very upscale,89423.0,0.834845364093781
535188.0,60+,60+,Complete,1.0,1.0,No,Call 1,2.0,3.0,,,,1.0,No,No,2.0,6.0,65+,2.0,Conservative,5.0,56.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Low Density Rural,Rural,Rural,Very upscale,89423.0,0.79224818944931
535187.0,30-59,45-59,Complete,4.0,2.0,No,Call 2,2.0,3.0,100k or more,2.0,6.0,1.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,62.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89430.0,0.617243528366089
535186.0,60+,60+,Complete,1.0,1.0,No,Call 1,2.0,3.0,100k or more,2.0,6.0,2.0,No,No,3.0,6.0,65+,3.0,Moderate,3.0,56.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,4.0,6.0,4.0,65+,Low Density Rural,Rural,Rural,Very upscale,89423.0,0.79224818944931
535185.0,30-59,45-59,Complete,1.0,1.0,No,Call 1,2.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,6.0,18-64,2.0,Liberal,1.0,56.0,1.0,White,State questionnaire,White,West,None,None,5.0,7.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,None,All others,All others,3.0,4.0,3.0,17-64,Low Density Rural,Rural,Rural,Very upscale,89423.0,0.802416563034058
535178.0,18-29,18-29,Complete,2.0,1.0,No,Call 2,2.0,3.0,Less than 100k,2.0,5.0,2.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,58.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.644825041294098
535177.0,30-59,45-59,Complete,1.0,1.0,Yes,Call 1,3.0,2.0,100k or more,2.0,6.0,3.0,No,No,2.0,6.0,18-64,2.0,Moderate,3.0,7.0,2.0,Asian,State questionnaire,Asian,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,7.0,Female,Non white female,Non white,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Non-white,All others,All others,3.0,4.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.21524095535278
535175.0,60+,60+,Complete,3.0,2.0,No,Call 2,2.0,3.0,Less than 100k,2.0,4.0,4.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,58.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,Catholic,All others,All others,3.0,5.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.62545907497406
535171.0,60+,60+,Complete,3.0,2.0,No,Call 1,3.0,2.0,,,,1.0,No,No,2.0,6.0,65+,2.0,Conservative,5.0,7.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,Female,White female,White female,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,No,Catholic,All others,All others,4.0,6.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.10221028327942
535167.0,30-59,45-59,Complete,2.0,1.0,No,Call 2,2.0,3.0,Less than 100k,1.0,2.0,2.0,,,2.0,6.0,18-64,2.0,Conservative,4.0,58.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,,Nevada,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.633486747741699
535165.0,60+,60+,Complete,1.0,1.0,No,Call 1,3.0,2.0,Less than 100k,1.0,3.0,1.0,No,No,2.0,6.0,65+,2.0,Moderate,3.0,7.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,White female,White female,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.10221028327942
535163.0,30-59,45-59,Complete,4.0,2.0,,Call 2,2.0,3.0,Less than 100k,1.0,2.0,2.0,No,No,2.0,6.0,18-64,2.0,Moderate,3.0,58.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.659088432788849
535161.0,,,Complete,9.0,9.0,,Call 2,1.0,2.0,,,,2.0,,,,6.0,,,,,14.0,9.0,White,State questionnaire,White,West,,,9.0,7.0,Male,White male,White male,Suburbs,Suburbs,,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,,,All others,,,,,,Suburb,80s Suburbs,Urban Perimeter,Upscale,89032.0,2.83008885383606
535158.0,30-59,30-44,Complete,3.0,2.0,No,Call 2,2.0,3.0,100k or more,2.0,6.0,3.0,,,2.0,6.0,18-64,2.0,Moderate,3.0,58.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.659088432788849
535157.0,30-59,45-59,Complete,9.0,9.0,,Call 2,1.0,2.0,Less than 100k,1.0,3.0,9.0,No,No,2.0,6.0,18-64,2.0,Conservative,4.0,14.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,,3.0,4.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Upscale,89032.0,3.0200400352478
535156.0,30-59,30-44,Complete,2.0,1.0,No,Call 2,2.0,3.0,Less than 100k,1.0,3.0,9.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,58.0,9.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.659088432788849
535153.0,30-59,30-44,Complete,3.0,2.0,Yes,Call 2,2.0,3.0,Less than 100k,1.0,3.0,3.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,58.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.633486747741699
535151.0,18-29,18-29,Complete,2.0,1.0,Yes,Call 2,1.0,2.0,Less than 100k,1.0,3.0,1.0,Yes,Yes,2.0,6.0,18-64,2.0,Conservative,5.0,14.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,7.0,Female,Non white female,Non white,Suburbs,Suburbs,English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Non-white,All others,All others,1.0,2.0,1.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Upscale,89032.0,2.83991146087646
535148.0,30-59,30-44,Complete,3.0,2.0,No,Call 2,2.0,3.0,100k or more,2.0,6.0,3.0,No,No,2.0,6.0,18-64,2.0,Moderate,3.0,58.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.633486747741699
535147.0,60+,60+,Complete,2.0,1.0,No,Call 1,2.0,3.0,Less than 100k,2.0,4.0,2.0,No,No,2.0,6.0,18-64,2.0,Moderate,3.0,57.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,5.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.393865883350372
535146.0,60+,60+,Complete,2.0,1.0,No,Call 1,3.0,2.0,100k or more,2.0,6.0,1.0,No,No,2.0,6.0,65+,2.0,Conservative,4.0,7.0,2.0,,State questionnaire,,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,7.0,Male,,,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,4.0,6.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,1.98169350624084
535143.0,30-59,30-44,Complete,4.0,2.0,No,Call 1,3.0,2.0,100k or more,2.0,6.0,3.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,7.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.304767370224
535142.0,30-59,30-44,Complete,4.0,2.0,No,Call 1,3.0,2.0,100k or more,2.0,6.0,2.0,No,No,2.0,6.0,18-64,2.0,Conservative,4.0,7.0,4.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Female,White female,White female,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.21524095535278
535141.0,60+,60+,Complete,3.0,2.0,No,Call 1,3.0,2.0,Less than 100k,2.0,4.0,3.0,,,2.0,6.0,18-64,2.0,Conservative,4.0,7.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,Female,White female,White female,Suburbs,Suburbs,,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,3.0,5.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.10221028327942
535134.0,60+,60+,Complete,1.0,1.0,No,Call 2,2.0,3.0,,,,4.0,No,No,2.0,6.0,65+,2.0,Conservative,5.0,55.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Low Density Rural,Rural,Rural,Very upscale,89411.0,0.519186854362488
535132.0,18-29,18-29,Complete,9.0,9.0,No,Call 1,2.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,6.0,18-64,2.0,Moderate,3.0,62.0,2.0,Asian,State questionnaire,Asian,West,None,None,9.0,7.0,Male,Non white male,Non white,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89430.0,0.628291070461273
535131.0,30-59,45-59,Complete,3.0,2.0,Yes,Call 2,2.0,3.0,Less than 100k,2.0,5.0,4.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,55.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Low Density Rural,Rural,Rural,Very upscale,89411.0,0.547102212905884
535130.0,30-59,45-59,Complete,3.0,2.0,No,Call 1,2.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,62.0,2.0,White,State questionnaire,White,West,Something else,Something else,4.0,7.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Something else,All others,All others,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89430.0,0.642188727855682
535127.0,18-29,18-29,Complete,2.0,1.0,No,Call 2,2.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,55.0,2.0,White,State questionnaire,White,West,None,None,5.0,7.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,No,None,All others,All others,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very upscale,89411.0,0.556894361972809
535121.0,30-59,30-44,Complete,4.0,2.0,No,Call 2,2.0,3.0,100k or more,2.0,6.0,3.0,No,No,2.0,6.0,18-64,2.0,Moderate,3.0,55.0,4.0,Other,State questionnaire,Other,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,7.0,Female,Non white female,Non white,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Non-white,All others,All others,2.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Very upscale,89411.0,0.547102212905884
535115.0,60+,60+,Complete,3.0,2.0,No,Call 2,3.0,2.0,Less than 100k,2.0,5.0,4.0,No,No,2.0,6.0,65+,2.0,Moderate,3.0,6.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,White female,White female,Suburbs,Suburbs,English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.42072701454163
