ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEM,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREP,COLLEDUC,CUBAN3,CUBAN3S,EDUC,FLREP2ND,FLREP2NX,FLRPRS08,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,ISSVQUAL,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXBLACK,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXPREF,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
704837.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,,,,Not complete,,3.0,2.0,,2.0,1.0,Call 3,21.0,,,1.0,1.0,,,,4.0,1.0,,,,,,3.0,My candidates position on the issues,,,18-64,,,,,,43.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,,,,4.0,Male,Non black male,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,Version 1,No,,,,3.0,3.0,5.0,6.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,32658.0,0.521603763103485
704861.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,1.0,No,3.0,2.0,Call 3,19.0,6.0,1.0,3.0,3.0,Some college or associate degree,6.0,6.0,4.0,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates position on the issues,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,124.0,4.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,4.0,4.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,32658.0,0.388447672128677
704862.0,1.0,1.0,30-59,30-44,40-49,40-44,Non black 30-44,Never,Never,All others,Complete,3.0,1.0,1.0,No,3.0,2.0,Call 3,2.0,3.0,2.0,3.0,3.0,College graduate,1.0,1.0,4.0,5.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,63.0,3.0,White,State questionnaire,White,South,None,None,5.0,4.0,Male,Non black male,White male,White male,Rural,Small Cities/Rural,English,Florida,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,None,All others,All others,2.0,2.0,4.0,4.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,32658.0,0.824336051940918
704948.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,Once a week,More than once a week/Once a week,All others,Complete,3.0,4.0,2.0,No,3.0,2.0,Call 3,22.0,3.0,1.0,3.0,3.0,Some college or associate degree,1.0,1.0,4.0,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",1.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Conservative,4.0,126.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Female,Non black female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very downscale,32505.0,0.443078458309174
704950.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,1.0,1.0,,2.0,1.0,Call 3,21.0,3.0,2.0,1.0,1.0,College graduate,3.0,9.0,4.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,Independent,Moderate,3.0,39.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,9.0,4.0,Male,Non black male,Non white male,Non white,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,Non-white,All others,All others,3.0,3.0,4.0,5.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very downscale,32505.0,0.628629803657532
704952.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,4.0,2.0,No,2.0,1.0,Call 3,22.0,3.0,2.0,2.0,2.0,College graduate,1.0,1.0,4.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Conservative,5.0,126.0,2.0,,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,9.0,4.0,Female,Non black female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very downscale,32505.0,0.405473172664642
704955.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,3.0,2.0,No,2.0,1.0,Call 3,21.0,3.0,2.0,1.0,1.0,Postgraduate study,2.0,2.0,4.0,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Conservative,4.0,39.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,9.0,4.0,Male,Non black male,Non white male,Non white,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very downscale,32505.0,0.628629803657532
704956.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,1.0,1.0,No,1.0,1.0,Call 3,21.0,2.0,1.0,1.0,1.0,High school graduate,1.0,1.0,4.0,1.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",4.0,My candidates leadership/personal qualities,Good,Excellent/Good,65+,Republican,Non black non Democrat,Republican,Moderate,3.0,39.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,9.0,4.0,Male,Non black male,Non white male,Non white,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Non-white,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,60s Suburbs,Urban Perimeter,Very downscale,32505.0,0.723163843154907
704982.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,5.0,9.0,9.0,No,3.0,2.0,Call 3,5.0,5.0,1.0,3.0,3.0,Some college or associate degree,3.0,3.0,6.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,81.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,4.0,5.0,7.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,32658.0,0.811338126659393
698532.0,2.0,4.0,60+,60+,65+,75 or over,Non black 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,5.0,,,Yes,3.0,2.0,,10.0,5.0,1.0,3.0,3.0,High school graduate,5.0,5.0,2.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,My candidates position on the issues,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Conservative,5.0,,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,Non black female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,65+,High Density Urban,Urban,Urban Core,Very upscale,33432.0,1.0150945186615
698541.0,1.0,1.0,60+,60+,65+,75 or over,Non black 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,,,Yes,3.0,2.0,,10.0,5.0,1.0,3.0,3.0,Some college or associate degree,1.0,1.0,6.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",9.0,My candidates position on the issues,Poor,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Conservative,5.0,,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,Non black female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,65+,Suburb,Urban,Urban Core,Downscale,32738.0,0.447211921215057
698542.0,9.0,9.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,,,,2.0,1.0,,14.0,1.0,1.0,3.0,3.0,High school graduate,6.0,6.0,1.0,2.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Conservative,4.0,,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,1.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,9.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Very upscale,32225.0,3.44202923774719
698548.0,1.0,1.0,60+,60+,65+,75 or over,Non black 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,5.0,,,No,4.0,2.0,,15.0,5.0,1.0,3.0,3.0,Some college or associate degree,1.0,1.0,2.0,4.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates position on the issues,Poor,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Liberal,1.0,,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,Non black female,White female,White female,Rural,Small Cities/Rural,English,Florida,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,65+,Suburb,Urban,Urban Core,Very upscale,32225.0,0.993351936340332
698549.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,,,No,2.0,1.0,,14.0,5.0,1.0,3.0,3.0,High school graduate,1.0,1.0,6.0,2.0,1.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Very upscale,32225.0,1.48287618160248
698551.0,1.0,1.0,60+,60+,65+,65-74,Non black 60+,A few times a year,A few times a month/A few times a year,All others,Complete,5.0,,,Yes,4.0,2.0,,12.0,3.0,2.0,3.0,3.0,College graduate,9.0,9.0,4.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,,,,1.0,White,State questionnaire,White,South,None,None,5.0,4.0,Female,Non black female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,None,White Born-again/Evangelical Christians,All others,4.0,4.0,6.0,8.0,65+,Suburb,Urban,Urban Core,Very upscale,32225.0,0.428520143032074
698554.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,5.0,,,No,2.0,1.0,,7.0,5.0,2.0,3.0,3.0,College graduate,2.0,2.0,6.0,4.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates position on the issues,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,Independent,Conservative,4.0,,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,32225.0,1.13987398147583
698562.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,,,Yes,2.0,1.0,,4.0,3.0,2.0,3.0,3.0,College graduate,3.0,3.0,6.0,5.0,2.0,9.0,Less than 100k,Less than 50k,"$30,000-$49,999",4.0,My candidates position on the issues,Good,Excellent/Good,65+,Republican,Non black non Democrat,Republican,Conservative,4.0,,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,9.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,65+,Suburb,Urban,Urban Core,Upscale,33904.0,0.600440323352814
698579.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,,,No,2.0,1.0,,18.0,1.0,1.0,1.0,1.0,Some college or associate degree,5.0,5.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,,3.0,White,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,Female,Non black female,Non white female,Non white,Suburbs,Suburbs,English,Florida,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Non-white,All others,All others,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Very upscale,32257.0,1.86845934391022
698584.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,,,No,1.0,1.0,,14.0,1.0,1.0,3.0,3.0,Some college or associate degree,3.0,3.0,1.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",4.0,My candidates leadership/personal qualities,Good,Excellent/Good,65+,Republican,Non black non Democrat,Republican,Conservative,4.0,,4.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,1.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,8.0,65+,High Density Urban,Urban,Urban Core,Very upscale,33173.0,1.40799415111542
698599.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,Never,Never,All others,Complete,2.0,,,,2.0,1.0,,5.0,6.0,1.0,3.0,3.0,High school graduate,9.0,9.0,2.0,5.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Independent,Conservative,4.0,,2.0,White,State questionnaire,White,South,None,None,5.0,2.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,None,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Upscale,32210.0,1.32677400112152
698601.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,A few times a year,A few times a month/A few times a year,All others,Complete,5.0,,,No,2.0,1.0,,14.0,5.0,2.0,3.0,3.0,College graduate,1.0,1.0,6.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,My candidates position on the issues,Good,Excellent/Good,65+,Republican,Non black non Democrat,Republican,Conservative,5.0,,2.0,White,State questionnaire,White,South,None,None,5.0,7.0,Male,Non black male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Florida,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,Yes,None,All others,All others,4.0,4.0,6.0,8.0,65+,High Density Urban,Urban,Urban Core,Upscale,33703.0,2.42633724212646
698606.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,,,Yes,3.0,2.0,,7.0,3.0,2.0,3.0,3.0,College graduate,2.0,2.0,4.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Conservative,5.0,,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Very upscale,32940.0,1.01128387451172
698608.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,,,Yes,2.0,1.0,,2.0,5.0,1.0,3.0,3.0,Some college or associate degree,2.0,2.0,6.0,5.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates position on the issues,Good,Excellent/Good,65+,Republican,Non black non Democrat,Republican,Conservative,5.0,,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,Non black female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Suburb,Urban,Urban Core,Upscale,34236.0,0.214121952652931
698609.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,,,Yes,2.0,1.0,,10.0,3.0,1.0,3.0,3.0,Some college or associate degree,3.0,3.0,2.0,3.0,2.0,3.0,,,,4.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Conservative,4.0,,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,65+,Suburb,Urban,Urban Core,Upscale,34236.0,0.338364839553833
698614.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,,,Yes,2.0,1.0,,9.0,5.0,2.0,3.0,3.0,College graduate,2.0,2.0,6.0,3.0,2.0,3.0,,,,4.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Conservative,5.0,,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Upscale,34236.0,0.859459936618805
698617.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,5.0,,,No,1.0,1.0,,6.0,5.0,1.0,3.0,3.0,High school graduate,3.0,3.0,6.0,5.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,My candidates position on the issues,Good,Excellent/Good,65+,Republican,Non black non Democrat,Republican,Conservative,4.0,,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,Urban,Urban Core,Upscale,34236.0,0.428243905305862
698618.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,,,No,2.0,1.0,,16.0,3.0,1.0,3.0,3.0,High school graduate,7.0,7.0,4.0,2.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates leadership/personal qualities,Good,Excellent/Good,65+,Republican,Non black non Democrat,Republican,Conservative,4.0,,1.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White female,White female,Rural,Small Cities/Rural,English,Florida,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,Urban,Urban Core,Upscale,34236.0,1.01622951030731
698638.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,,,Yes,2.0,1.0,,2.0,3.0,1.0,3.0,3.0,Some college or associate degree,2.0,2.0,4.0,5.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,My candidates position on the issues,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Conservative,5.0,,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,Non black male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Florida,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,High Density Urban,Urban,Urban Core,Very upscale,33629.0,1.68498849868774
698640.0,9.0,9.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,,,No,1.0,1.0,,4.0,1.0,2.0,3.0,3.0,College graduate,6.0,6.0,1.0,5.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Conservative,5.0,,1.0,White,State questionnaire,White,South,,,9.0,1.0,Male,Non black male,White male,White male,"Cities over 500,000","Cities over 50,000",English,Florida,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,,All others,All others,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33629.0,4.06755828857422
698641.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,,,No,2.0,1.0,,20.0,3.0,2.0,3.0,3.0,College graduate,6.0,6.0,4.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,My candidates position on the issues,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,Independent,Conservative,4.0,,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,8.0,65+,High Density Urban,Urban,Urban Core,Very upscale,33629.0,2.68881225585938
698642.0,1.0,1.0,60+,60+,65+,75 or over,Non black 60+,Once a week,More than once a week/Once a week,All others,Complete,9.0,,,Yes,2.0,1.0,,19.0,9.0,1.0,3.0,3.0,Did not complete high school,7.0,7.0,4.0,1.0,1.0,9.0,,,,2.0,My candidates position on the issues,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Moderate,3.0,,3.0,White,State questionnaire,White,South,None,None,5.0,4.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,None,White Born-again/Evangelical Christians,All others,4.0,4.0,6.0,9.0,65+,High Density Urban,Urban,Urban Core,Very upscale,33432.0,1.34353423118591
698675.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,Never,Never,All others,Complete,3.0,,,No,3.0,2.0,,1.0,3.0,1.0,3.0,3.0,High school graduate,3.0,9.0,4.0,5.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,,1.0,White,State questionnaire,White,South,None,None,5.0,4.0,Female,Non black female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,None,All others,All others,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.643360495567322
