ID,AGE3,AGE60,AGE65,AGE9,BACKSIDE,BREAKDEM,BREAKDM2,BUSHANG08,BUSHANG2,CALL,CDNUM,COLLEDUC,DPRS08,EDUC,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,MARRIED,MIALLCAND,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,PRSMI08D,QRACEAI,QTYPE,RACE,REGION,SEX,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
517532.0,18-29,18-29,18-24,18-24,Complete,2.0,1.0,3.0,2.0,Call 1,10.0,1.0,10.0,High school graduate,5.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,4.0,18-64,Democrat,Democrat,Liberal,1.0,110.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48054.0,0.901285171508789
517523.0,60+,60+,50-64,60-64,Complete,4.0,2.0,3.0,2.0,Call 1,10.0,2.0,10.0,College graduate,5.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,4.0,18-64,Independent/Something else,Independent,Conservative,4.0,110.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,1.0,1.0,1.0,No one does,No,No,No,Version 1,2.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48054.0,0.808028101921082
517520.0,60+,60+,65+,65-74,Complete,4.0,2.0,4.0,2.0,Call 1,4.0,1.0,10.0,High school graduate,5.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,4.0,65+,Democrat,Democrat,Moderate,3.0,25.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.662505686283112
517487.0,18-29,18-29,18-24,18-24,Complete,2.0,1.0,4.0,2.0,Call 1,3.0,1.0,10.0,Some college or associate degree,4.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,4.0,18-64,Democrat,Democrat,Liberal,1.0,39.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,49341.0,0.683405697345734
517480.0,30-59,30-44,30-39,30-39,Complete,1.0,1.0,3.0,2.0,Call 1,3.0,2.0,10.0,College graduate,4.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,Yes,3.0,18-64,Democrat,Democrat,Conservative,5.0,42.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000", Michigan,Election day exit poll,1.0,1.0,1.0,No one does,No,No,No,Version 1,1.0,2.0,2.0,3.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,49501.0,1.13821494579315
517477.0,30-59,30-44,40-49,40-44,Complete,3.0,2.0,4.0,2.0,Call 1,11.0,2.0,10.0,College graduate,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,2.0,18-64,Independent/Something else,Independent,Moderate,3.0,142.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,2.0,2.0,4.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,48150.0,0.450624316930771
517470.0,30-59,45-59,40-49,45-49,Complete,4.0,2.0,4.0,2.0,Call 1,3.0,2.0,10.0,College graduate,4.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,4.0,18-64,Independent/Something else,Something else,Moderate,3.0,42.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000", Michigan,Election day exit poll,1.0,1.0,1.0,No one does,No,No,No,Version 1,2.0,3.0,3.0,4.0,5.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,49501.0,1.15479481220245
517464.0,30-59,30-44,30-39,30-39,Complete,3.0,2.0,3.0,2.0,Call 1,4.0,1.0,10.0,Some college or associate degree,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,9.0,18-64,Democrat,Democrat,Moderate,3.0,25.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,1.0,2.0,2.0,3.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.530904054641724
517462.0,30-59,45-59,50-64,50-59,Complete,4.0,2.0,4.0,2.0,Call 1,11.0,2.0,10.0,Postgraduate study,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,Yes,4.0,18-64,Democrat,Democrat,Liberal,1.0,142.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,3.0,1.0,No one does,No,No,No,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Very upscale,48150.0,0.444154560565948
517450.0,60+,60+,65+,65-74,Complete,4.0,2.0,4.0,2.0,Call 1,11.0,2.0,10.0,Postgraduate study,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,Yes,4.0,65+,Democrat,Democrat,Liberal,2.0,142.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,4.0,4.0,6.0,8.0,65+,Suburb,Urban,Urban Core,Very upscale,48150.0,0.562326014041901
517373.0,30-59,30-44,30-39,30-39,Complete,3.0,2.0,4.0,2.0,Call 1,13.0,2.0,10.0,College graduate,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,Yes,4.0,18-64,Democrat,Democrat,Liberal,2.0,150.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,48192.0,0.416445910930634
517371.0,30-59,30-44,30-39,30-39,Complete,4.0,2.0,4.0,2.0,Call 1,13.0,2.0,10.0,College graduate,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,Yes,4.0,18-64,Democrat,Democrat,Liberal,2.0,150.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,1.0,2.0,2.0,3.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,48192.0,0.410466849803925
517339.0,30-59,45-59,50-64,50-59,Complete,4.0,2.0,4.0,2.0,Call 1,3.0,1.0,10.0,Some college or associate degree,4.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,Yes,2.0,18-64,Democrat,Democrat,Moderate,3.0,45.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.476966291666031
517324.0,30-59,45-59,50-64,50-59,Complete,4.0,2.0,4.0,2.0,Call 1,3.0,1.0,10.0,Some college or associate degree,4.0,2.0,100k or more,50k or more,"$100,000-$149,999",9.0,Yes,2.0,18-64,Independent/Something else,Independent,Moderate,3.0,45.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,1.0,2.0,1.0,No one does,No,No,No,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.483914017677307
517319.0,18-29,18-29,18-24,18-24,Complete,3.0,2.0,3.0,2.0,Call 1,3.0,1.0,10.0,Some college or associate degree,4.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,4.0,18-64,Democrat,Democrat,Moderate,3.0,45.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.673561930656433
517312.0,60+,60+,65+,65-74,Complete,4.0,2.0,4.0,2.0,Call 1,3.0,2.0,10.0,College graduate,4.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,Yes,2.0,65+,Republican,Republican,Moderate,3.0,45.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,2.0,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.603867650032043
517269.0,30-59,30-44,30-39,30-39,Complete,2.0,1.0,3.0,2.0,Call 1,8.0,1.0,10.0,Some college or associate degree,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,Yes,4.0,18-64,Democrat,Democrat,Liberal,2.0,28.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,1.0,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,48842.0,0.935506939888
517247.0,30-59,30-44,40-49,40-44,Complete,1.0,1.0,3.0,2.0,Call 1,9.0,2.0,10.0,Postgraduate study,2.0,2.0,,,,1.0,Yes,4.0,18-64,Independent/Something else,Something else,Conservative,4.0,87.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,3.0,1.0,No one does,No,No,No,Version 1,1.0,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48309.0,1.59991657733917
517164.0,18-29,18-29,18-24,18-24,Complete,1.0,1.0,4.0,2.0,Call 1,12.0,1.0,10.0,High school graduate,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,4.0,18-64,Democrat,Democrat,Liberal,1.0,63.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48021.0,2.46485567092896
517163.0,30-59,30-44,40-49,40-44,Complete,3.0,2.0,4.0,2.0,Call 1,13.0,2.0,10.0,College graduate,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,4.0,18-64,Democrat,Democrat,Liberal,2.0,145.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Non-married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,2.0,2.0,2.0,4.0,4.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,48218.0,0.60530036687851
517159.0,30-59,45-59,40-49,45-49,Complete,1.0,1.0,3.0,2.0,Call 1,2.0,1.0,10.0,High school graduate,4.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,2.0,18-64,Independent/Something else,Independent,Conservative,5.0,46.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,2.0,3.0,3.0,4.0,5.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,49345.0,0.531572222709656
517130.0,18-29,18-29,18-24,18-24,Complete,2.0,1.0,3.0,2.0,Call 1,13.0,1.0,10.0,Some college or associate degree,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,4.0,18-64,Independent/Something else,Something else,Moderate,3.0,145.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Non-married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,48218.0,0.842520177364349
517105.0,30-59,30-44,30-39,30-39,Complete,3.0,2.0,3.0,2.0,Call 1,11.0,2.0,10.0,Postgraduate study,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,4.0,18-64,Democrat,Democrat,Moderate,3.0,141.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,48154.0,0.833136260509491
517062.0,30-59,30-44,40-49,40-44,Complete,4.0,2.0,3.0,2.0,Call 1,3.0,2.0,10.0,Postgraduate study,4.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,Yes,4.0,18-64,Democrat,Democrat,Liberal,2.0,37.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,2.0,2.0,4.0,4.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,49301.0,0.240987837314606
517056.0,30-59,45-59,50-64,50-59,Complete,3.0,2.0,4.0,2.0,Call 1,3.0,2.0,10.0,Postgraduate study,4.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,4.0,18-64,Democrat,Democrat,Moderate,3.0,37.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,49301.0,0.240987837314606
517047.0,30-59,45-59,50-64,50-59,Complete,4.0,2.0,4.0,2.0,Call 1,3.0,2.0,10.0,Postgraduate study,4.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,4.0,18-64,Democrat,Democrat,Liberal,2.0,37.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,49301.0,0.237527877092361
517035.0,60+,60+,50-64,60-64,Complete,4.0,2.0,4.0,2.0,Call 1,6.0,2.0,10.0,College graduate,4.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,4.0,18-64,Democrat,Democrat,Liberal,1.0,2.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,"Cities 10,000-50,000",Small Cities/Rural, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Downscale,49010.0,1.07725012302399
517015.0,60+,60+,50-64,60-64,Complete,3.0,2.0,4.0,2.0,Call 1,2.0,2.0,10.0,Postgraduate study,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,4.0,18-64,Independent/Something else,Independent,Moderate,3.0,76.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,1.0,3.0,4.0,5.0,7.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,49445.0,0.706800997257233
517012.0,60+,60+,50-64,60-64,Complete,3.0,2.0,3.0,2.0,Call 1,2.0,2.0,10.0,Postgraduate study,5.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,Yes,4.0,18-64,Independent/Something else,Independent,Moderate,3.0,76.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,3.0,4.0,5.0,7.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,49445.0,0.717096626758575
519305.0,30-59,30-44,40-49,40-44,Complete,3.0,2.0,3.0,2.0,Call 3,4.0,1.0,10.0,Some college or associate degree,5.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,4.0,18-64,Independent/Something else,Independent,Moderate,3.0,25.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,1.0,2.0,2.0,4.0,4.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.530904054641724
519302.0,60+,60+,50-64,60-64,Complete,2.0,1.0,3.0,2.0,Call 3,3.0,1.0,10.0,High school graduate,4.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,4.0,18-64,Republican,Republican,Conservative,4.0,45.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,3.0,1.0,No one does,No,No,No,Version 1,1.0,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.595197677612305
519295.0,30-59,45-59,50-64,50-59,Complete,4.0,2.0,4.0,2.0,Call 3,3.0,1.0,10.0,Some college or associate degree,4.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,2.0,18-64,Democrat,Democrat,Moderate,3.0,45.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.483914017677307
519293.0,30-59,30-44,30-39,30-39,Complete,4.0,2.0,3.0,2.0,Call 3,3.0,2.0,10.0,College graduate,4.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,4.0,18-64,Democrat,Democrat,Liberal,2.0,45.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,1.0,2.0,1.0,No one does,No,No,No,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.476966291666031
519267.0,18-29,18-29,25-29,25-29,Complete,3.0,2.0,4.0,2.0,Call 3,12.0,2.0,10.0,Postgraduate study,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,4.0,18-64,Democrat,Democrat,Liberal,1.0,83.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,1.0,1.0,2.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,2.24961495399475
519262.0,30-59,45-59,50-64,50-59,Complete,2.0,1.0,3.0,2.0,Call 3,12.0,1.0,10.0,Some college or associate degree,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,9.0,18-64,Independent/Something else,Independent,Liberal,2.0,83.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,1.0,1.0,1.0,No one does,No,No,No,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,1.61621391773224
519253.0,30-59,30-44,40-49,40-44,Complete,1.0,1.0,3.0,2.0,Call 3,15.0,2.0,10.0,Postgraduate study,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,4.0,18-64,Democrat,Democrat,Liberal,2.0,123.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Non-married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,2.0,2.0,4.0,4.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.942871332168579
519252.0,60+,60+,50-64,60-64,Complete,1.0,1.0,4.0,2.0,Call 3,13.0,1.0,10.0,Some college or associate degree,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,4.0,18-64,Democrat,Democrat,Moderate,3.0,137.0,5.0,Black,State questionnaire,Black,Midwest,Male,Non white male,Non-married men,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,3.0,4.0,5.0,7.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,48206.0,0.753154039382935
519246.0,30-59,45-59,50-64,50-59,Complete,3.0,2.0,4.0,2.0,Call 3,13.0,1.0,10.0,Some college or associate degree,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,4.0,18-64,Democrat,Democrat,Moderate,3.0,137.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Non-married women,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,48206.0,0.594880521297455
519242.0,30-59,45-59,50-64,50-59,Complete,1.0,1.0,3.0,2.0,Call 3,13.0,2.0,10.0,Postgraduate study,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,4.0,18-64,Democrat,Democrat,Liberal,1.0,137.0,5.0,Black,State questionnaire,Black,Midwest,Male,Non white male,Non-married men,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,48206.0,0.603545844554901
519233.0,30-59,30-44,30-39,30-39,Complete,9.0,9.0,3.0,2.0,Call 3,15.0,2.0,10.0,Postgraduate study,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,Yes,4.0,18-64,Democrat,Democrat,Moderate,3.0,123.0,5.0,Black,State questionnaire,Black,Midwest,Male,Non white male,Married men,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.956605672836304
517052.0,30-59,30-44,40-49,40-44,Complete,4.0,2.0,4.0,2.0,Call 1,3.0,2.0,10.0,Postgraduate study,4.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,Yes,4.0,18-64,Democrat,Democrat,Liberal,2.0,37.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,1.0,2.0,2.0,4.0,4.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,49301.0,0.237527877092361
519204.0,18-29,18-29,18-24,18-24,Complete,3.0,2.0,4.0,2.0,Call 3,10.0,1.0,10.0,Some college or associate degree,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,4.0,18-64,Independent/Something else,Independent,Liberal,2.0,62.0,5.0,,State questionnaire,,Midwest,Female,,Non-married women,,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48310.0,3.45959496498108
519203.0,30-59,45-59,40-49,45-49,Complete,1.0,1.0,4.0,2.0,Call 3,15.0,2.0,10.0,Postgraduate study,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,4.0,18-64,Democrat,Democrat,Liberal,2.0,123.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Non-married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,3.0,3.0,4.0,5.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.942871332168579
519189.0,60+,60+,65+,65-74,Complete,3.0,2.0,4.0,2.0,Call 3,13.0,1.0,10.0,Some college or associate degree,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,9.0,65+,Democrat,Democrat,Conservative,4.0,137.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Non-married women,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,4.0,4.0,6.0,8.0,65+,Extremely High Density Urban,Urban,Urban Core,Very downscale,48206.0,0.742340743541718
519173.0,30-59,30-44,30-39,30-39,Complete,9.0,9.0,4.0,2.0,Call 3,15.0,2.0,10.0,Postgraduate study,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,4.0,18-64,Independent/Something else,Independent,Moderate,3.0,123.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Non-married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.942871332168579
519170.0,18-29,18-29,25-29,25-29,Complete,2.0,1.0,4.0,2.0,Call 3,13.0,1.0,10.0,Some college or associate degree,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,4.0,18-64,Independent/Something else,Independent,Moderate,3.0,137.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Non-married women,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,2.0,1.0,1.0,2.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,48206.0,0.828016698360443
519155.0,30-59,30-44,30-39,30-39,Complete,1.0,1.0,4.0,2.0,Call 3,13.0,1.0,10.0,Some college or associate degree,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,Yes,4.0,18-64,Democrat,Democrat,Liberal,2.0,137.0,5.0,Black,State questionnaire,Black,Midwest,Male,Non white male,Married men,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,48206.0,0.603545844554901
