ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATMCCN,BREAKDEM,BREAKDM2,CALL,CDNUM,CLINASVP,CLINVSMCCN,COLLEDUC,DPRS08,EDUC,GENDISS,GENDISS2,GENDISS4,GEOCODE,GUNOWNER,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,ISSVQUAL,LONGPRIM,MTDPRS08,OBAMAASVP,OBAMVSMCCN,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,RACEISS5,RECESS08,RECSS082,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHARECLIN,SHAREOBAM,SHAREVAL,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TIME3DAB,TIMEPRAB,TIMEWKAB,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
3708318.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,1.0,Call 2,1.0,1.0,1.0,2.0,2.0,College graduate,3.0,2.0,4.0,1.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates leadership/personal qualities,1.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,8.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,West,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Low Density Rural,Urban,Urban Core,Upscale,59404.0,1.12298655509949
3708301.0,60+,60+,65+,65-74,Non black 60+,White 60+,Never,Never,All others,Complete,1.0,3.0,2.0,Call 2,1.0,2.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,1.0,No,9.0,9.0,9.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,My candidates leadership/personal qualities,1.0,1.0,2.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,40.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,9.0,9.0,9.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,Version 1,None,4.0,4.0,6.0,8.0,4.0,1.0,65+,Low Density Rural,Urban,Urban Core,Upscale,59802.0,1.49049746990204
3708287.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,1.0,Call 2,1.0,1.0,1.0,2.0,2.0,College graduate,3.0,2.0,4.0,1.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates leadership/personal qualities,1.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,8.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,West,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Low Density Rural,Urban,Urban Core,Upscale,59404.0,1.12298655509949
3708283.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,4.0,2.0,Call 2,1.0,1.0,1.0,2.0,2.0,Postgraduate study,3.0,2.0,4.0,3.0,Yes,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates position on the issues,1.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,61.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,59230.0,0.951760292053223
3708260.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,4.0,2.0,Call 2,1.0,2.0,2.0,2.0,2.0,Postgraduate study,3.0,2.0,2.0,1.0,Yes,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates leadership/personal qualities,2.0,1.0,2.0,2.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,40.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,4.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,2.0,2.0,4.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Low Density Rural,Urban,Urban Core,Upscale,59802.0,1.4298107624054
3708251.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,3.0,2.0,Call 2,1.0,1.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,1.0,1.0,Yes,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,My candidates leadership/personal qualities,1.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,40.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,2.0,1.0,West,Something else,Something else,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Something else,3.0,4.0,5.0,7.0,4.0,1.0,17-64,Low Density Rural,Urban,Urban Core,Upscale,59802.0,1.61574733257294
3708025.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,All others,Complete,9.0,4.0,2.0,Call 1,1.0,9.0,2.0,2.0,2.0,College graduate,2.0,1.0,1.0,2.0,Yes,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,Omit,2.0,1.0,2.0,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,23.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,3.0,2.0,West,None,None,5.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,2.0,2.0,4.0,Rural,Small Cities/Rural,Montana,Election day exit poll,2.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,Barack Obama did,Version 1,None,3.0,3.0,4.0,5.0,3.0,9.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,59427.0,2.09693789482117
3708009.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,4.0,2.0,Call 1,1.0,1.0,1.0,2.0,2.0,College graduate,3.0,2.0,2.0,1.0,Yes,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates leadership/personal qualities,2.0,1.0,2.0,2.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,7.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Catholic,Catholic,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,Barack Obama did,Version 1,Catholic,2.0,2.0,3.0,3.0,2.0,1.0,17-64,Low Density Rural,Urban,Urban Core,Upscale,59404.0,1.51208531856537
3708007.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,2.0,1.0,Call 1,1.0,1.0,1.0,2.0,2.0,Postgraduate study,3.0,2.0,4.0,1.0,Yes,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates leadership/personal qualities,1.0,1.0,1.0,3.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,7.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,2.0,2.0,4.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Low Density Rural,Urban,Urban Core,Upscale,59404.0,1.3948712348938
3707979.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,2.0,1.0,Call 1,1.0,1.0,1.0,2.0,2.0,College graduate,3.0,2.0,4.0,2.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates position on the issues,1.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,50.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,59840.0,0.733292937278748
3707962.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,4.0,2.0,Call 1,1.0,2.0,1.0,2.0,2.0,College graduate,3.0,2.0,4.0,3.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,My candidates position on the issues,1.0,1.0,2.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,53.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,59201.0,0.912980020046234
3707944.0,30-59,45-59,50-64,50-59,Non black 45-59,All other,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,3.0,2.0,Call 1,1.0,1.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,3.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates position on the issues,2.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,53.0,3.0,American Indian,State questionnaire,Other,3.0,2.0,5.0,2.0,1.0,West,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,All other races,Non white female,Non white,1.0,1.0,3.0,Rural,Small Cities/Rural,Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,3.0,3.0,5.0,6.0,13.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,59201.0,0.912980020046234
3709307.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,2.0,Call 3,1.0,1.0,2.0,2.0,2.0,College graduate,3.0,2.0,2.0,1.0,No,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates position on the issues,2.0,1.0,2.0,2.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,5.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Low Density Rural,Urban,Urban Core,Upscale,59404.0,1.10107254981995
3707938.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,Call 1,1.0,1.0,1.0,2.0,2.0,College graduate,2.0,1.0,3.0,3.0,No,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,My candidates position on the issues,1.0,1.0,1.0,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,53.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Rural,Small Cities/Rural,Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,59201.0,0.912980020046234
3707937.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,1.0,Call 1,1.0,1.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,1.0,Yes,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates position on the issues,1.0,1.0,2.0,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,5.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,17-64,Low Density Rural,Urban,Urban Core,Upscale,59404.0,1.01571929454803
3707923.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Never,Never,All others,Complete,1.0,3.0,2.0,Call 1,1.0,1.0,1.0,2.0,2.0,College graduate,3.0,2.0,4.0,1.0,Yes,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,My candidates position on the issues,1.0,1.0,2.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,5.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,17-64,Low Density Rural,Urban,Urban Core,Upscale,59404.0,1.01571929454803
3709290.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,4.0,2.0,Call 3,1.0,1.0,1.0,2.0,2.0,College graduate,3.0,2.0,2.0,1.0,Yes,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,My candidates leadership/personal qualities,2.0,1.0,1.0,1.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,8.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,Barack Obama did,Version 1,Catholic,2.0,2.0,3.0,3.0,2.0,1.0,17-64,Low Density Rural,Urban,Urban Core,Upscale,59404.0,1.21735370159149
3707918.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,1.0,Call 1,1.0,2.0,2.0,2.0,2.0,College graduate,3.0,2.0,2.0,3.0,Yes,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates position on the issues,2.0,1.0,2.0,2.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,53.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,2.0,2.0,4.0,Rural,Small Cities/Rural,Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,59201.0,0.98969978094101
3707911.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,Call 1,1.0,1.0,1.0,2.0,2.0,College graduate,3.0,2.0,4.0,1.0,Yes,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates leadership/personal qualities,1.0,1.0,2.0,2.0,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,38.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Suburbs,Suburbs,Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,1.0,65+,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,59825.0,0.754088521003723
3707894.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,Call 1,1.0,1.0,1.0,2.0,2.0,College graduate,3.0,2.0,2.0,3.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates position on the issues,2.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,68.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,17-64,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0,1.08212745189667
3707886.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,4.0,2.0,Call 1,1.0,1.0,1.0,2.0,2.0,Postgraduate study,3.0,2.0,4.0,1.0,No,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates position on the issues,1.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,38.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,1.0,West,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,None,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,59825.0,0.667309701442719
3707880.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,2.0,1.0,Call 1,1.0,1.0,1.0,2.0,2.0,College graduate,3.0,2.0,4.0,3.0,No,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,My candidates position on the issues,1.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,68.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,None,None,5.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,None,2.0,2.0,4.0,4.0,2.0,1.0,17-64,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0,0.998242855072021
3707879.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,2.0,1.0,Call 1,1.0,1.0,1.0,2.0,2.0,College graduate,3.0,2.0,4.0,1.0,Yes,1.0,3.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,My candidates leadership/personal qualities,1.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,33.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Rural,Small Cities/Rural,Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very upscale,59602.0,0.573784291744232
3707872.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Call 1,1.0,2.0,1.0,2.0,2.0,College graduate,3.0,2.0,4.0,3.0,Yes,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates position on the issues,2.0,1.0,1.0,2.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Liberal,2.0,64.0,1.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,2.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,1.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,59105.0,0.523475408554077
3707871.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Call 1,1.0,2.0,1.0,2.0,2.0,College graduate,3.0,2.0,4.0,3.0,Yes,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates position on the issues,2.0,1.0,1.0,2.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Liberal,2.0,64.0,1.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,2.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,1.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,59105.0,0.523475408554077
3707852.0,60+,60+,65+,65-74,Non black 60+,All other,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 1,1.0,1.0,1.0,2.0,2.0,College graduate,3.0,2.0,4.0,3.0,No,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates leadership/personal qualities,1.0,1.0,1.0,2.0,65+,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,64.0,1.0,American Indian,State questionnaire,Other,3.0,2.0,5.0,1.0,1.0,West,Catholic,Catholic,9.0,1.0,1.0,2.0,Female,Non black female,All other races,Non white female,Non white,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,4.0,4.0,6.0,8.0,13.0,1.0,65+,Low Density Rural,Urban,Urban Core,Very upscale,59105.0,0.591549634933472
3707847.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,3.0,2.0,Call 1,1.0,2.0,1.0,2.0,2.0,College graduate,3.0,2.0,4.0,3.0,No,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,My candidates position on the issues,1.0,1.0,2.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,64.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,2.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,59105.0,0.523475408554077
