ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,LATINOS,MARRIED,NEC,NEC2,NMPRSD08,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1115565.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 1,1.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,No,No,Not so good,Not so good/Poor,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,6.0,1.0,White,State questionnaire,White,2.0,1.0,West,Jewish,Jewish,3.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Jewish,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,87106.0,1.41047668457031
1129304.0,18-29,18-29,18-24,18-24,Non black 18-29,All other,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Call 3,3.0,1.0,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,No,Good,Excellent/Good,1.0,18-64,Democrat,Non black Democrat,All other,Democrat,Liberal,1.0,35.0,2.0,American Indian,State questionnaire,Other,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Male,Non black male,All other races,Non white male,Non-married men,Non white,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,13.0,17-64,Town,Rural,Rural,Upscale,87401.0,1.41861426830292
1117679.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,,,,Not complete,4.0,2.0,Call 1,2.0,,,2.0,1.0,,,,2.0,,,,,,,3.0,Yes,Yes,,Not so good,Not so good/Poor,1.0,18-64,,,,,,,16.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,,,West,,,,,,,Female,Non black female,Latino women,Non white female,,Non white,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,,Version 1,,,1.0,1.0,2.0,2.0,9.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,88203.0,0.994509875774384
1129028.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,All others,Complete,1.0,1.0,Call 3,3.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,3.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,No,Poor,Not so good/Poor,3.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Liberal,1.0,38.0,1.0,White,State questionnaire,White,1.0,1.0,West,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,87505.0,1.34374535083771
1128176.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 3,3.0,3.0,1.0,8.0,3.0,High school graduate,3.0,2.0,3.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,No,Good,Excellent/Good,3.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,28.0,4.0,White,State questionnaire,White,3.0,2.0,West,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Rural,Small Cities/Rural,English, New Mexico,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very upscale,87710.0,1.05391025543213
1128113.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,2.0,2.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,Yes,Yes,No,Poor,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,27.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,Suburbs,Suburbs,English, New Mexico,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,9.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,87031.0,0.530550420284271
1128930.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 3,1.0,2.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,Yes,No,Poor,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,1.0,1.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,1.0,1.0,2.0,2.0,9.0,17-64,Suburb,Urban,Urban Core,Very downscale,87102.0,0.923317074775696
1117245.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 1,3.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,Yes,Yes,No,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,38.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Catholic,Catholic,9.0,2.0,2.0,1.0,Male,Non black male,Latino men,Non white male,Non-married men,Non white,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,2.0,1.0,1.0,2.0,2.0,9.0,17-64,Suburb,Urban,Urban Core,Very upscale,87505.0,1.34374535083771
1128887.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Call 3,2.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,2.0,2.0,2.0,1.0,,,,2.0,Yes,Yes,No,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,16.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Catholic,Catholic,9.0,2.0,2.0,1.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,9.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,88203.0,0.72820645570755
1117187.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,All others,Complete,3.0,2.0,Call 1,1.0,2.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,No,No,Poor,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,11.0,4.0,White,State questionnaire,White,3.0,2.0,West,Jewish,Jewish,3.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Jewish,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,87122.0,1.05215203762054
1128218.0,18-29,18-29,18-24,18-24,Black 18-29,Black 18-29,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,1.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,No,Poor,Not so good/Poor,3.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,6.0,1.0,Black,State questionnaire,Black,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,5.0,17-64,Suburb,Urban,Urban Core,Upscale,87106.0,0.727456986904144
1121592.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 2,1.0,2.0,1.0,8.0,3.0,High school graduate,3.0,2.0,1.0,3.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,No,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,13.0,1.0,White,State questionnaire,White,3.0,2.0,West,Something else,Something else,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Something else,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,87114.0,1.85414969921112
1128308.0,18-29,18-29,18-24,18-24,Non black 18-29,All other,A few times a month,A few times a month/A few times a year,All others,Complete,9.0,9.0,Call 3,1.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,No,Good,Excellent/Good,3.0,18-64,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,6.0,1.0,American Indian,State questionnaire,Other,2.0,1.0,West,None,None,9.0,2.0,2.0,1.0,Female,Non black female,All other races,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,13.0,17-64,Suburb,Urban,Urban Core,Upscale,87106.0,0.887108564376831
1116920.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,4.0,2.0,Call 1,2.0,1.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,2.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,Yes,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,25.0,9.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Rural,Small Cities/Rural,English, New Mexico,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,Upscale,87801.0,0.852335512638092
1128264.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 3,3.0,1.0,2.0,8.0,3.0,College graduate,3.0,2.0,3.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,Yes,Yes,Poor,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,39.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Catholic,Catholic,9.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Married men,Non white,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,2.0,1.0,1.0,2.0,2.0,9.0,17-64,Suburb,Urban,Urban Core,Very upscale,87574.0,1.18565773963928
1128540.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 3,2.0,2.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,2.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,Yes,Yes,Yes,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,1.0,27.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Catholic,Catholic,9.0,2.0,4.0,2.0,Female,Non black female,Latino women,Non white female,Married women,Non white,Suburbs,Suburbs,English, New Mexico,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,Non-white,1.0,1.0,1.0,1.0,1.0,9.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,87031.0,0.530550420284271
1128517.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,All others,Complete,3.0,2.0,Call 3,1.0,2.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,No,No,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,6.0,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,None,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,87106.0,0.887108564376831
1128487.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,All others,Complete,4.0,2.0,Call 3,1.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,No,No,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,6.0,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,87106.0,0.887108564376831
1128440.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,Never,Never,All others,Complete,1.0,1.0,Call 3,1.0,2.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,Yes,Yes,No,Poor,Not so good/Poor,3.0,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Independent,Liberal,1.0,6.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,None,None,9.0,2.0,2.0,1.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,9.0,17-64,Suburb,Urban,Urban Core,Upscale,87106.0,0.887108564376831
1121418.0,18-29,18-29,18-24,18-24,Non black 18-29,All other,Never,Never,All others,Complete,3.0,2.0,Call 2,1.0,2.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,No,No,Poor,Not so good/Poor,3.0,18-64,Independent/Something else,Non black non Democrat,All other,Independent,Liberal,2.0,11.0,1.0,Other,State questionnaire,Other,3.0,2.0,West,None,None,9.0,2.0,2.0,1.0,Male,Non black male,All other races,Non white male,Non-married men,Non white,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,13.0,17-64,Suburb,Urban,Urban Core,Very upscale,87122.0,1.20735335350037
1121404.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,1.0,1.0,Call 2,1.0,2.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Yes,Poor,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,9.0,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,None,1.0,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,87122.0,0.887108564376831
1128394.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,All others,Complete,9.0,9.0,Call 3,2.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,No,Poor,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,27.0,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,English, New Mexico,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,None,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,87031.0,0.60881108045578
1128380.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 3,1.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,Yes,No,Not so good,Not so good/Poor,3.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,6.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,2.0,1.0,West,Catholic,Catholic,9.0,2.0,2.0,1.0,Male,Non black male,Latino men,Non white male,Non-married men,Non white,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,1.0,1.0,2.0,2.0,9.0,17-64,Suburb,Urban,Urban Core,Upscale,87106.0,1.01796460151672
1121342.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,4.0,2.0,Call 2,1.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,1.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Yes,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,3.0,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,None,1.0,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,87120.0,1.07720327377319
1121287.0,18-29,18-29,25-29,25-29,Non black 18-29,All other,Never,Never,All others,Complete,2.0,1.0,Call 2,3.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,3.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,No,No,Poor,Not so good/Poor,3.0,18-64,Independent/Something else,Non black non Democrat,All other,Independent,Moderate,3.0,35.0,1.0,Other,State questionnaire,Other,3.0,2.0,West,None,None,9.0,2.0,2.0,1.0,Female,Non black female,All other races,Non white female,Non-married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,1.0,1.0,2.0,2.0,13.0,17-64,Town,Rural,Rural,Upscale,87401.0,1.0332453250885
1121271.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,All others,Complete,2.0,1.0,Call 2,1.0,3.0,1.0,8.0,3.0,Did not complete high school,3.0,2.0,1.0,1.0,1.0,3.0,,,,2.0,No,No,No,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,11.0,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,87122.0,1.20735335350037
1121210.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 2,1.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,1.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,Yes,Yes,No,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,1.0,1.0,1.0,White,State questionnaire,Hispanic/Latino,3.0,2.0,West,None,None,9.0,2.0,2.0,1.0,Male,Non black male,Latino men,Non white male,Non-married men,Non white,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,1.0,1.0,2.0,2.0,9.0,17-64,Suburb,Urban,Urban Core,Very downscale,87102.0,1.05951416492462
1121258.0,18-29,18-29,25-29,25-29,Non black 18-29,All other,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 2,3.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Yes,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,All other,Democrat,Liberal,2.0,35.0,2.0,American Indian,State questionnaire,Other,3.0,2.0,West,Something else,Something else,9.0,1.0,3.0,1.0,Female,Non black female,All other races,Non white female,Married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,1.0,1.0,2.0,2.0,13.0,17-64,Town,Rural,Rural,Upscale,87401.0,1.0332453250885
1121233.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,Never,Never,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 2,1.0,3.0,2.0,8.0,3.0,College graduate,2.0,1.0,1.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,Yes,Yes,No,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,13.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Catholic,Catholic,9.0,2.0,2.0,1.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,9.0,17-64,Suburb,Urban,Urban Core,Very upscale,87114.0,1.61580491065979
