ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,FAVROM,FAVROM2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,MARPRS08,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1125528.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 3,4.0,3.0,2.0,5.0,Postgraduate study,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,5.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,62.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2738.0,1.0626095533371
1127724.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,1.0,1.0,Call 3,9.0,5.0,2.0,5.0,College graduate,1.0,1.0,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,5.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,16.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,2124.0,0.56695282459259
1127723.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,1.0,1.0,Call 3,9.0,5.0,2.0,5.0,College graduate,1.0,1.0,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,5.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,16.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,2124.0,0.56695282459259
1106765.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 1,2.0,5.0,1.0,5.0,High school graduate,2.0,1.0,2.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,5.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,50.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,1524.0,1.17743766307831
1115305.0,9.0,9.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,1.0,No,3.0,2.0,Call 2,9.0,4.0,1.0,5.0,High school graduate,1.0,1.0,4.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,No,5.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,,,85.0,2.0,White,State questionnaire,White,East,Something else,Something else,4.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,Version 1,No,Something else,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2081.0,1.04404282569885
1125514.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 3,2.0,3.0,2.0,5.0,Postgraduate study,1.0,1.0,5.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,5.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,52.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,1106.0,1.1115471124649
1115970.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 2,4.0,5.0,2.0,5.0,College graduate,1.0,1.0,4.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,3.0,My candidates position on the issues,No,5.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,60.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,2048.0,1.10398280620575
1115575.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,Catholic/Do not attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 2,5.0,5.0,2.0,5.0,College graduate,1.0,1.0,4.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,5.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,29.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,1742.0,0.605197191238403
1127707.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 3,5.0,5.0,2.0,5.0,College graduate,1.0,1.0,4.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,5.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,1.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,1720.0,0.488379001617432
1108954.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 1,10.0,5.0,2.0,5.0,Postgraduate study,1.0,1.0,3.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",Somewhat disapprove,Disapprove,1.0,My candidates leadership/personal qualities,No,5.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,80.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2066.0,0.917930543422699
1127782.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 3,5.0,5.0,2.0,5.0,College graduate,1.0,1.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,5.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,1.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,1720.0,0.826626837253571
1114248.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 2,1.0,3.0,1.0,5.0,High school graduate,2.0,1.0,4.0,1.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,5.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,51.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1453.0,1.10586035251617
1125492.0,1.0,1.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 3,10.0,5.0,1.0,5.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,5.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,80.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2066.0,1.1018146276474
1114456.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 2,1.0,5.0,1.0,3.0,Some college or associate degree,1.0,1.0,4.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,5.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,51.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1453.0,1.55938768386841
1110042.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,3.0,2.0,Call 1,9.0,5.0,2.0,5.0,College graduate,1.0,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,5.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,11.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,2127.0,1.79865717887878
1125568.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,9.0,9.0,Call 3,10.0,5.0,2.0,5.0,College graduate,1.0,1.0,3.0,2.0,9.0,Less than 100k,50k or more,"$50,000-$74,999",Omit,Omit,1.0,Omit,No,5.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,80.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2066.0,0.917930543422699
1108933.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 1,5.0,3.0,1.0,5.0,High school graduate,2.0,1.0,4.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,5.0,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,1.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,1720.0,0.826626837253571
1106725.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 1,2.0,5.0,1.0,4.0,High school graduate,2.0,1.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,2.0,My candidates leadership/personal qualities,No,5.0,Excellent,Excellent/Good,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,50.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,Catholic,White Born-again/Evangelical Christians,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Downscale,1524.0,1.99292266368866
1107382.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,No,2.0,1.0,Call 1,10.0,5.0,1.0,5.0,High school graduate,1.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,5.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,74.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Upscale,2359.0,1.39895844459534
1107380.0,2.0,4.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,More than once a week,More than once a week/Once a week,All others,Complete,9.0,9.0,Yes,1.0,1.0,Call 1,2.0,2.0,1.0,2.0,High school graduate,2.0,1.0,2.0,1.0,9.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,4.0,My candidates position on the issues,No,5.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,54.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,1056.0,0.490764766931534
1114866.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Yes,3.0,2.0,Call 2,1.0,3.0,1.0,5.0,Some college or associate degree,2.0,1.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",Strongly disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,5.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,51.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1453.0,1.10586035251617
1126573.0,1.0,1.0,30-59,45-59,40-49,45-49,Non black 45-59,All other,Never,Never,All others,Complete,3.0,2.0,No,4.0,2.0,Call 3,6.0,3.0,2.0,5.0,College graduate,2.0,1.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,5.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,56.0,4.0,Other,State questionnaire,Other,East,None,None,9.0,7.0,5.0,Male,Non black male,All other races,Non white male,Non white,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,3.0,1.0,Version 1,No,Non-white,All others,All others,3.0,3.0,4.0,5.0,13.0,17-64,Extremely High Density Urban,99.0,High-Growth Suburban Perimeter,Very downscale,1901.0,2.60900902748108
1109033.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,All others,Complete,3.0,2.0,No,3.0,2.0,Call 1,5.0,5.0,2.0,5.0,Postgraduate study,1.0,1.0,4.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,5.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,1.0,3.0,White,State questionnaire,White,East,Jewish,Jewish,3.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,Version 1,No,Jewish,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,1720.0,0.488379001617432
1127674.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,4.0,2.0,Call 3,2.0,5.0,1.0,5.0,High school graduate,2.0,1.0,4.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,5.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,6.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2019.0,1.77943933010101
1115534.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 2,10.0,5.0,2.0,5.0,College graduate,1.0,1.0,3.0,2.0,3.0,,,,Strongly approve,Approve,1.0,My candidates position on the issues,No,5.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,80.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2066.0,1.55368280410767
1114854.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 2,10.0,5.0,2.0,5.0,College graduate,1.0,1.0,3.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,5.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,36.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2540.0,1.10890758037567
1127683.0,2.0,3.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,Never,Never,All others,Complete,4.0,2.0,No,2.0,1.0,Call 3,9.0,5.0,1.0,5.0,High school graduate,1.0,1.0,1.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,5.0,Good,Excellent/Good,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Conservative,4.0,16.0,2.0,Black,State questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Other Christian,9.0,7.0,5.0,Male,Black male,Black men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,4.0,5.0,7.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,2124.0,0.789385497570038
1127658.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 3,1.0,5.0,1.0,5.0,Did not complete high school,1.0,1.0,5.0,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,5.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,89.0,9.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,1085.0,0.642654120922089
1127657.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 3,1.0,5.0,1.0,5.0,Did not complete high school,1.0,1.0,5.0,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,5.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,89.0,9.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,1085.0,0.642654120922089
1127655.0,9.0,9.0,,,,,,,,,,Not complete,1.0,1.0,,2.0,1.0,Call 3,9.0,,,,,,,1.0,,,,,,,,3.0,My candidates leadership/personal qualities,Yes,5.0,,,,,,,,,,16.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,East,,,,7.0,5.0,Female,Non black female,Latino women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,5.0,2.0,Version 1,No,,,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Very downscale,2124.0,0.501126348972321
