ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,AGEISS,AGEISS2,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKREP2,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,FAVMCCN,FAVMCCN2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,LATINO,MCCONSRV,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATHUCK,SATISREPTX,SATMCCN,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,VTRPRS08,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,PRECINCT,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1229756.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,Call 2,1.0,2.0,College graduate,2.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,4.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,2.0,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.30930066108704
1229752.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,Call 2,1.0,1.0,Some college or associate degree,1.0,1.0,1.0,2.0,3.0,,,,3.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.30930066108704
1229750.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,Call 2,1.0,1.0,High school graduate,1.0,1.0,1.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,3.0,Good,Excellent/Good,18-64,,,,,Moderate,3.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.30930066108704
1229748.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,Call 2,1.0,2.0,Postgraduate study,2.0,1.0,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.30930066108704
1229747.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,Call 1,1.0,2.0,Postgraduate study,2.0,1.0,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.30930066108704
1229743.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,Call 1,1.0,1.0,High school graduate,1.0,1.0,1.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,3.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,2.0,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.30930066108704
1223124.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,No,Call 1,1.0,2.0,College graduate,1.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",3.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,1.0,White,State questionnaire,White,East,Something else,Something else,4.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Something else,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.17703258991241
1229741.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,Never,Never,Catholic/Do not attend weekly,Complete,1.0,1.0,No,Call 1,1.0,2.0,College graduate,1.0,1.0,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.17703258991241
1229733.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Yes,Call 1,1.0,2.0,College graduate,2.0,1.0,1.0,2.0,2.0,,,,1.0,No,2.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Catholic,White Born-again/Evangelical Christians,All others,3.0,4.0,5.0,7.0,4.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.38359117507935
1229731.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,Call 1,1.0,1.0,High school graduate,2.0,1.0,1.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,,2.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,3.0,1.0,Version 1,No,2.0,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.53907108306885
1223087.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,,,,,,Not complete,1.0,1.0,,Call 1,1.0,,,1.0,1.0,1.0,,,,,,1.0,No,,Good,Excellent/Good,18-64,,,,,,,3.0,White,State questionnaire,White,East,,,,4.0,,,,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,,,,3.0,4.0,5.0,7.0,4.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.53907108306885
1223067.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,Call 1,1.0,1.0,Some college or associate degree,1.0,1.0,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,3.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,2.0,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.30930066108704
1223035.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,Call 1,1.0,2.0,Postgraduate study,1.0,1.0,1.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,4.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.17703258991241
1223047.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,2.0,1.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,Call 1,1.0,1.0,Some college or associate degree,2.0,1.0,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,2.0,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.53907108306885
1223123.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,No,Call 1,1.0,2.0,College graduate,1.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",3.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,1.0,White,State questionnaire,White,East,Something else,Something else,4.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Something else,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.17703258991241
1227906.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,Call 3,1.0,2.0,College graduate,2.0,1.0,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.17703258991241
1227861.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,Call 3,1.0,1.0,Some college or associate degree,1.0,1.0,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.17703258991241
1227831.0,1.0,1.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,Call 3,1.0,1.0,Some college or associate degree,2.0,1.0,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,2.0,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.17703258991241
1227907.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,Call 3,1.0,2.0,College graduate,2.0,1.0,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.17703258991241
1227645.0,9.0,9.0,30-59,45-59,50-64,50-59,,,3.0,2.0,Omit,Omit,Catholic/Do not attend weekly,Complete,2.0,1.0,,Call 3,1.0,1.0,Some college or associate degree,1.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",4.0,,3.0,Good,Excellent/Good,18-64,Independent/Something else,,,Independent,Conservative,4.0,3.0,,State questionnaire,,East,Catholic,Catholic,9.0,4.0,2.0,2.0,1.0,Male,,,,,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Non-white,,All others,3.0,3.0,5.0,6.0,,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.11798906326294
1223056.0,1.0,1.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,No,Call 1,1.0,2.0,Postgraduate study,2.0,1.0,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,99.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,9.0,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,0.448925286531448
1224742.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,Call 2,1.0,1.0,High school graduate,1.0,1.0,1.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,4.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,99.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,1.0,1.0,1.0,Version 1,No,9.0,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,0.499372899532318
1224741.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,Call 2,1.0,1.0,High school graduate,1.0,1.0,1.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,4.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,99.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,1.0,1.0,1.0,Version 1,No,9.0,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,0.499372899532318
1227756.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,No,Call 3,1.0,1.0,Some college or associate degree,4.0,2.0,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,1.0,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.08941686153412
1223094.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,,,Not complete,3.0,2.0,,Call 1,1.0,,,3.0,2.0,1.0,,,,,,4.0,,,Good,Excellent/Good,18-64,,,,,,,2.0,White,State questionnaire,White,East,,,,2.0,,,,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,1.0,,,,3.0,3.0,5.0,6.0,3.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,0.979361891746521
1227725.0,2.0,4.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,3.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Yes,Call 3,1.0,2.0,College graduate,3.0,2.0,1.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Black non Democrat,All Republicans,Republican,Conservative,5.0,2.0,Black,State questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,1.0,1.0,2.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,1.0,Non-white,All others,All others,2.0,2.0,4.0,4.0,6.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,0.417654871940613
1229754.0,2.0,3.0,60+,60+,50-64,60-64,,,,,,,,Not complete,4.0,2.0,,Call 2,1.0,,,4.0,2.0,1.0,,,,,,9.0,No,,Poor,Not so good/Poor,18-64,,,,,,,2.0,,State questionnaire,,East,,,,6.0,,,,Male,,,,,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,3.0,,,,3.0,4.0,5.0,7.0,,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,0.690612196922302
1229737.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,Never,Never,All others,Complete,3.0,2.0,No,Call 1,1.0,2.0,College graduate,4.0,2.0,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",9.0,No,2.0,Excellent,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,2.0,White,State questionnaire,White,East,Something else,Something else,4.0,99.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,9.0,Something else,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,61.0,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,0.448925286531448
1222620.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,Call 1,1.0,1.0,High school graduate,1.0,1.0,3.0,1.0,1.0,,,,4.0,No,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,1.0,1.0,1.0,Version 1,No,1.0,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,71.0,Low Density Rural,Rural,Rural,Very upscale,5673.0,0.717055976390839
1222784.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,No,Call 1,1.0,1.0,High school graduate,1.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,3.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,71.0,Low Density Rural,Rural,Rural,Very upscale,5673.0,0.693018138408661
1222791.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,Call 1,1.0,1.0,High school graduate,1.0,1.0,3.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,No,3.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,9.0,White,State questionnaire,White,East,Something else,Something else,4.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Something else,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,71.0,Low Density Rural,Rural,Rural,Very upscale,5673.0,0.693018138408661
1222783.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,No,Call 1,1.0,1.0,High school graduate,1.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,3.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,71.0,Low Density Rural,Rural,Rural,Very upscale,5673.0,0.693018138408661
1222714.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,Call 1,1.0,1.0,High school graduate,2.0,1.0,3.0,1.0,2.0,,,,4.0,No,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,71.0,Low Density Rural,Rural,Rural,Very upscale,5673.0,0.693018138408661
