ID,ABORT2,ABORTION,AGEISS,AGEISS2,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,FAVMCCN,FAVMCCN2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,LATINO,MCCONSRV,NEC,NEC2,OHRPRS08,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATHUCK,SATISREPTX,SATMCCN,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1221762.0,1.0,2.0,2.0,1.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,No,Call 1,13.0,1.0,High school graduate,4.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",4.0,No,1.0,Good,Excellent/Good,3.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,90.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,6.0,2.0,2.0,1.0,,,,,Non white,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44055.0,1.28968119621277
1225002.0,9.0,9.0,3.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,Call 2,12.0,1.0,Some college or associate degree,4.0,2.0,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,2.0,Poor,Not so good/Poor,3.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,51.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,6.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43017.0,0.254370540380478
1224943.0,1.0,2.0,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Yes,Call 2,18.0,2.0,College graduate,4.0,2.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,1.0,Poor,Not so good/Poor,3.0,Independent/Something else,Non black non Democrat,White Independents,Something else,Liberal,1.0,110.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43701.0,0.825081765651703
1224933.0,1.0,2.0,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,No,Call 2,18.0,1.0,High school graduate,4.0,2.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,1.0,Poor,Not so good/Poor,3.0,,,,,Moderate,3.0,110.0,1.0,White,State questionnaire,White,Midwest,Something else,Something else,4.0,6.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Something else,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43701.0,0.897691249847412
1227494.0,1.0,2.0,2.0,1.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,No,Call 3,18.0,1.0,High school graduate,4.0,2.0,3.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,No,1.0,Not so good,Not so good/Poor,3.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,110.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43701.0,0.897691249847412
1228191.0,1.0,2.0,3.0,2.0,Never,Never,All others,Complete,4.0,2.0,No,Call 3,3.0,2.0,College graduate,4.0,2.0,5.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,9.0,Poor,Not so good/Poor,3.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,145.0,1.0,White,State questionnaire,White,Midwest,None,None,5.0,6.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,None,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,45066.0,1.18109619617462
1222326.0,2.0,4.0,3.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,Call 1,13.0,1.0,Some college or associate degree,4.0,2.0,1.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,9.0,Not so good,Not so good/Poor,3.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,20.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44147.0,1.01697838306427
1222304.0,1.0,2.0,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,Call 1,7.0,2.0,College graduate,4.0,2.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,1.0,Poor,Not so good/Poor,3.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,44.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,6.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43232.0,0.0498957596719265
1222175.0,2.0,3.0,3.0,2.0,Never,Never,All others,Complete,9.0,9.0,No,Call 1,15.0,1.0,Some college or associate degree,4.0,2.0,3.0,2.0,3.0,,,,3.0,No,9.0,Poor,Not so good/Poor,3.0,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,4.0,48.0,2.0,White,State questionnaire,White,Midwest,None,None,5.0,6.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,None,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43228.0,0.662095308303833
1222174.0,2.0,3.0,3.0,2.0,Never,Never,All others,Complete,9.0,9.0,No,Call 1,15.0,1.0,Some college or associate degree,4.0,2.0,3.0,2.0,3.0,,,,3.0,No,9.0,Poor,Not so good/Poor,3.0,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,4.0,48.0,2.0,White,State questionnaire,White,Midwest,None,None,5.0,6.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,None,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43228.0,0.662095308303833
1225368.0,2.0,4.0,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,Call 2,16.0,1.0,Some college or associate degree,4.0,2.0,2.0,2.0,1.0,,,,3.0,No,2.0,Not so good,Not so good/Poor,9.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,129.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,99.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44720.0,2.71600341796875
1224873.0,9.0,9.0,3.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,Call 2,12.0,2.0,College graduate,9.0,9.0,3.0,2.0,9.0,Less than 100k,50k or more,"$50,000-$74,999",9.0,No,2.0,Omit,Omit,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,56.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,9.0,9.0,9.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43068.0,1.15188848972321
1225737.0,1.0,1.0,9.0,9.0,Omit,Omit,Omit,Complete,9.0,9.0,,Call 2,13.0,,,9.0,9.0,2.0,,3.0,,,,2.0,,3.0,Poor,Not so good/Poor,1.0,,,,,,,87.0,9.0,White,State questionnaire,White,Midwest,,,9.0,2.0,9.0,9.0,9.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,3.0,1.0,Version 1,,,All others,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44012.0,0.714084267616272
1225728.0,1.0,2.0,1.0,1.0,Omit,Omit,Catholic/Do not attend weekly,Complete,9.0,9.0,,Call 2,13.0,,,9.0,9.0,2.0,,9.0,,,,3.0,,1.0,Not so good,Not so good/Poor,1.0,,,,,Liberal,2.0,87.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,1.0,2.0,1.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44012.0,0.586126685142517
1225709.0,1.0,1.0,2.0,1.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,,Call 2,13.0,2.0,Postgraduate study,9.0,9.0,2.0,2.0,9.0,,,,2.0,,9.0,Good,Excellent/Good,1.0,Republican,Non black non Democrat,All Republicans,Republican,,,87.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,9.0,9.0,9.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,1.0,1.0,1.0,Version 1,,Catholic,All others,All others,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44012.0,0.714084267616272
1227958.0,2.0,3.0,2.0,1.0,Omit,Omit,Catholic/Do not attend weekly,Complete,1.0,1.0,No,Call 3,13.0,1.0,Did not complete high school,9.0,9.0,2.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,Yes,1.0,Excellent,Excellent/Good,1.0,,,,,,,87.0,3.0,White,State questionnaire,Hispanic/Latino,Midwest,Catholic,Catholic,9.0,2.0,2.0,4.0,2.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,Ohio,Election day exit poll,1.0,2.0,1.0,Version 1,No,Non-white,All others,All others,3.0,3.0,4.0,5.0,11.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44012.0,0.586126685142517
1228467.0,9.0,9.0,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,Call 3,5.0,2.0,Postgraduate study,9.0,9.0,4.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,9.0,Not so good,Not so good/Poor,3.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,148.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43551.0,0.489182561635971
1225487.0,2.0,4.0,3.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,Call 2,9.0,2.0,Postgraduate study,1.0,1.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,3.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,93.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,43609.0,0.27307403087616
1225486.0,2.0,4.0,3.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,Call 2,9.0,2.0,Postgraduate study,1.0,1.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,3.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,93.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,43609.0,0.27307403087616
1222087.0,1.0,2.0,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,,Call 1,13.0,1.0,Some college or associate degree,1.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,No,3.0,Good,Excellent/Good,2.0,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,132.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,44301.0,0.697643160820007
1221966.0,1.0,2.0,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,Call 1,13.0,2.0,Postgraduate study,1.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,3.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,138.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,44221.0,0.628853976726532
1221848.0,2.0,3.0,1.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 1,9.0,1.0,High school graduate,1.0,1.0,4.0,1.0,3.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,2.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,94.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,43607.0,0.253221750259399
1221847.0,2.0,3.0,1.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 1,9.0,1.0,High school graduate,1.0,1.0,4.0,1.0,3.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,2.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,94.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,43607.0,0.253221750259399
1224997.0,1.0,2.0,3.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,Call 2,13.0,2.0,College graduate,1.0,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,3.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,138.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,44221.0,0.580501854419708
1224985.0,2.0,3.0,3.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,,Call 2,13.0,2.0,College graduate,1.0,1.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",4.0,No,3.0,Good,Excellent/Good,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,138.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,,4.0,4.0,6.0,9.0,4.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,44221.0,0.743104934692383
1224966.0,1.0,2.0,3.0,2.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,Call 2,13.0,2.0,College graduate,1.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,2.0,Poor,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,,,138.0,4.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,44221.0,0.491250783205032
1228256.0,1.0,2.0,3.0,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,Call 3,13.0,1.0,Some college or associate degree,1.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,3.0,Good,Excellent/Good,2.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,138.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,44221.0,0.491250783205032
1228227.0,9.0,9.0,3.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,No,Call 3,13.0,1.0,Some college or associate degree,1.0,1.0,2.0,2.0,1.0,,,,9.0,,3.0,Omit,Omit,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,138.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,9.0,9.0,9.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,44221.0,0.628853976726532
1222470.0,1.0,2.0,3.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,Call 1,9.0,1.0,High school graduate,1.0,1.0,4.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,3.0,Good,Excellent/Good,2.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,93.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,43609.0,0.400266468524933
1227302.0,2.0,3.0,2.0,1.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Yes,Call 3,13.0,1.0,High school graduate,1.0,1.0,2.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,No,3.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,132.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,44301.0,0.461196959018707
1222086.0,1.0,2.0,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,,Call 1,13.0,1.0,Some college or associate degree,1.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,No,3.0,Good,Excellent/Good,2.0,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,132.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,44301.0,0.697643160820007
1225525.0,2.0,3.0,3.0,2.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,Call 2,9.0,2.0,Postgraduate study,1.0,1.0,4.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,,2.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,93.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,43609.0,0.47298738360405
1225524.0,2.0,3.0,3.0,2.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,Call 2,9.0,2.0,Postgraduate study,1.0,1.0,4.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,,2.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,93.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,43609.0,0.47298738360405
1222519.0,1.0,2.0,3.0,2.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,No,Call 1,9.0,1.0,High school graduate,1.0,1.0,4.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,No,2.0,Good,Excellent/Good,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,93.0,3.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,43609.0,0.47298738360405
