ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ALRPRS08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHAREREL,SHARERL2,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1109776.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,4.0,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 1,5.0,4.0,1.0,4.0,Some college or associate degree,5.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,50.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,4.0,2.0,Suburbs,Suburbs,Alabama,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,35749.0,0.508849084377289
1109739.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,4.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,4.0,2.0,Call 1,5.0,4.0,2.0,4.0,Postgraduate study,5.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,50.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,2.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,Urban Perimeter,Very upscale,35749.0,0.551074326038361
1128398.0,2.0,3.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,4.0,A few times a month,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,3.0,2.0,Call 3,2.0,4.0,1.0,4.0,Some college or associate degree,4.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Black non Democrat,All Republicans,Republican,Moderate,3.0,24.0,1.0,Black,State questionnaire,Black,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,6.0,4.0,Female,Black female,Black women,Non white female,Non white,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,2.0,2.0,4.0,4.0,6.0,17-64,Suburb,Urban,Urban Core,Upscale,36301.0,0.514945089817047
1116726.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,4.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,4.0,2.0,Call 2,2.0,4.0,2.0,4.0,Postgraduate study,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,20.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,2.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,36092.0,1.0890429019928
1116699.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,3.0,2.0,Call 2,7.0,3.0,2.0,5.0,College graduate,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,2.0,My candidates position on the issues,,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,76.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,35404.0,1.21158277988434
1128260.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,4.0,A few times a month,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,2.0,1.0,Call 3,2.0,3.0,1.0,3.0,Some college or associate degree,4.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat disapprove,Disapprove,2.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,24.0,3.0,Other,State questionnaire,Other,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,6.0,4.0,Male,Non black male,All other races,Non white male,Non white,3.0,2.0,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,13.0,17-64,Suburb,Urban,Urban Core,Upscale,36301.0,0.329961746931076
1116382.0,2.0,4.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,4.0,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,4.0,2.0,Call 2,2.0,4.0,2.0,4.0,College graduate,4.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Something else,Moderate,3.0,10.0,4.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,,,9.0,6.0,4.0,Male,Non black male,Latino men,Non white male,Non white,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,1.0,1.0,2.0,2.0,9.0,17-64,Low Density Rural,Rural,Rural,Very upscale,36330.0,0.389475136995316
1118698.0,2.0,3.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,4.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Yes,4.0,2.0,Call 2,2.0,4.0,1.0,4.0,Some college or associate degree,3.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,1.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,4.0,2.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,36066.0,0.750887334346771
1116358.0,9.0,9.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,4.0,Never,Never,All others,Complete,4.0,2.0,No,4.0,2.0,Call 2,6.0,4.0,1.0,4.0,Some college or associate degree,1.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,36.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,4.0,2.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,35216.0,1.12882936000824
1109229.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,1.0,1.0,Call 1,6.0,4.0,1.0,4.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,73.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35475.0,0.940919935703278
1123177.0,1.0,2.0,60+,60+,50-64,60-64,Non black 60+,White 60+,4.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Yes,3.0,2.0,Call 3,5.0,4.0,1.0,5.0,Some college or associate degree,5.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,46.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,2.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35613.0,0.451045632362366
1116115.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,4.0,Never,Never,All others,Complete,4.0,2.0,No,4.0,2.0,Call 2,2.0,4.0,2.0,4.0,College graduate,4.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,24.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,3.0,2.0,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,36301.0,0.329961746931076
1116105.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,3.0,2.0,Call 2,2.0,4.0,2.0,4.0,College graduate,4.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,10.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Female,Non black female,White women,White female,White female,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Very upscale,36330.0,0.389475136995316
1123073.0,1.0,2.0,60+,60+,50-64,60-64,Non black 60+,White 60+,4.0,A few times a year,A few times a month/A few times a year,All others,Complete,9.0,9.0,Yes,3.0,2.0,Call 3,5.0,4.0,1.0,4.0,High school graduate,5.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly disapprove,Disapprove,1.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,46.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,4.0,Female,Non black female,White women,White female,White female,3.0,2.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35613.0,0.415907710790634
1116035.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,4.0,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,4.0,2.0,Call 2,2.0,4.0,2.0,4.0,College graduate,4.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Independent,Conservative,4.0,10.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,6.0,4.0,Male,Non black male,Latino men,Non white male,Non white,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,1.0,1.0,1.0,1.0,9.0,17-64,Low Density Rural,Rural,Rural,Very upscale,36330.0,0.389475136995316
1111311.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,4.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,1.0,1.0,Call 1,2.0,3.0,2.0,1.0,College graduate,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,2.0,My candidates position on the issues,No,Excellent,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,10.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Very upscale,36330.0,0.389475136995316
1122855.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,3.0,2.0,Call 3,5.0,3.0,2.0,4.0,Postgraduate study,5.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,2.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,46.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35613.0,0.416484981775284
1111171.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,4.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 1,2.0,3.0,2.0,1.0,Postgraduate study,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,Yes,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,10.0,2.0,White,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,6.0,4.0,Male,Non black male,Latino men,Non white male,Non white,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,4.0,2.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,10.0,17-64,Low Density Rural,Rural,Rural,Very upscale,36330.0,0.389475136995316
1113482.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,4.0,Never,Never,Catholic/Do not attend weekly,Complete,2.0,1.0,No,3.0,2.0,Call 2,5.0,4.0,2.0,2.0,Postgraduate study,5.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,2.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,50.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,6.0,4.0,Male,Non black male,White men,White male,White male,3.0,2.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,35749.0,0.508849084377289
1113481.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,4.0,Never,Never,Catholic/Do not attend weekly,Complete,2.0,1.0,No,3.0,2.0,Call 2,5.0,4.0,2.0,2.0,Postgraduate study,5.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,2.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,50.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,6.0,4.0,Male,Non black male,White men,White male,White male,3.0,2.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,35749.0,0.508849084377289
1111102.0,1.0,2.0,60+,60+,50-64,60-64,Non black 60+,White 60+,4.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,,2.0,1.0,Call 1,2.0,9.0,2.0,2.0,College graduate,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Omit,Omit,1.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,10.0,1.0,White,State questionnaire,White,South,,,9.0,6.0,4.0,Male,Non black male,White men,White male,White male,9.0,9.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,3.0,1.0,Version 1,No,,All others,,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Very upscale,36330.0,0.389475136995316
1115726.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,4.0,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,2.0,1.0,Call 2,2.0,4.0,1.0,4.0,Some college or associate degree,4.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,1.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,24.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,36301.0,0.329961746931076
1110999.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,4.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,1.0,1.0,Call 1,2.0,3.0,2.0,1.0,Postgraduate study,4.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,2.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,10.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,Very upscale,36330.0,0.389475136995316
1110913.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,4.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,2.0,1.0,Call 1,2.0,3.0,1.0,3.0,High school graduate,4.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,10.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,Very upscale,36330.0,0.389475136995316
1110876.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,Latino 30-44,4.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,,2.0,1.0,Call 1,2.0,3.0,1.0,1.0,Some college or associate degree,4.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,9.0,My candidates position on the issues,Yes,Excellent,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,10.0,2.0,White,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,6.0,4.0,Male,Non black male,Latino men,Non white male,Non white,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,1.0,1.0,1.0,Version 1,No,Non-white,All others,All others,2.0,2.0,4.0,4.0,10.0,17-64,Low Density Rural,Rural,Rural,Very upscale,36330.0,0.389475136995316
1110795.0,9.0,9.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,4.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Yes,4.0,2.0,Call 1,2.0,4.0,1.0,1.0,Some college or associate degree,4.0,2.0,3.0,,,,Strongly disapprove,Disapprove,1.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,10.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,6.0,4.0,Female,Non black female,Latino women,Non white female,Non white,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,1.0,2.0,1.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,10.0,17-64,Low Density Rural,Rural,Rural,Very upscale,36330.0,0.389475136995316
1110672.0,1.0,1.0,60+,60+,65+,65-74,Non black 60+,White 60+,4.0,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,No,3.0,2.0,Call 1,2.0,1.0,2.0,5.0,Postgraduate study,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,Good,Excellent/Good,65+,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,24.0,2.0,White,State questionnaire,White,South,None,None,5.0,6.0,4.0,Male,Non black male,White men,White male,White male,4.0,2.0,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,None,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Upscale,36301.0,0.329961746931076
1110671.0,1.0,1.0,60+,60+,65+,65-74,Non black 60+,White 60+,4.0,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,No,3.0,2.0,Call 1,2.0,1.0,2.0,5.0,Postgraduate study,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,Good,Excellent/Good,65+,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,24.0,2.0,White,State questionnaire,White,South,None,None,5.0,6.0,4.0,Male,Non black male,White men,White male,White male,4.0,2.0,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,None,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Upscale,36301.0,0.329961746931076
1124513.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 3,4.0,4.0,1.0,5.0,High school graduate,5.0,1.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Strongly approve,Approve,4.0,My candidates position on the issues,No,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,65.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Female,Non black female,White women,White female,White female,2.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,35619.0,0.301975548267365
