ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CLINVSMCCN,COLLEDUC,DPRS08,ECONCLIN,ECONDEM,ECONOBAM,EDUC,GENDISS,GENDISS2,GENDISS4,GEOCODE,GUNOWNER,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,INTOUCH,INTOUCHCLIN,INTOUCHOBAM,ISSIA08D,LATINO,OBAMVSMCCN,OVER65,PADPRS08,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,RACEISS5,RECESS2,RECESSION,REGION,REGPADEM,REGPADEM1,REGPADEM2,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,WHITEREL,WINNOM,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
3633514.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 1,2.0,3.0,1.0,8.0,2.0,2.0,1.0,High school graduate,3.0,2.0,2.0,1.0,Yes,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,2.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,151.0,3.0,Black,State questionnaire,Black,1.0,1.0,3.0,1.0,3.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Other Christian,,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,High Density Urban,Urban,Urban Core,Downscale,19131.0,0.785882532596588
3633513.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 1,2.0,1.0,2.0,8.0,2.0,2.0,1.0,College graduate,3.0,2.0,2.0,1.0,Yes,2.0,2.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",3.0,1.0,Barack Obama is,1.0,No,1.0,65+,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,157.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Extremely High Density Urban,Urban,Urban Core,Very upscale,19103.0,1.13033354282379
3633512.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 1,2.0,1.0,2.0,8.0,2.0,2.0,1.0,College graduate,3.0,2.0,2.0,1.0,Yes,2.0,2.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",3.0,1.0,Barack Obama is,1.0,No,1.0,65+,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,157.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Extremely High Density Urban,Urban,Urban Core,Very upscale,19103.0,1.13033354282379
3633510.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 1,1.0,3.0,1.0,8.0,2.0,2.0,1.0,Some college or associate degree,3.0,2.0,2.0,1.0,No,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,152.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,1.0,3.0,East,2.0,1.0,1.0,None,None,,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,6.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,19141.0,1.26523959636688
3633509.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Call 1,3.0,3.0,1.0,8.0,9.0,9.0,9.0,High school graduate,3.0,2.0,4.0,4.0,No,2.0,2.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,Barack Obama is,3.0,No,1.0,18-64,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,78.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Catholic,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,16511.0,0.64928537607193
3633507.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 1,1.0,3.0,1.0,8.0,2.0,2.0,1.0,Some college or associate degree,3.0,2.0,2.0,1.0,No,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,2.0,Barack Obama is,2.0,Yes,1.0,18-64,2.0,Democrat,Non black Democrat,Latino Democrats,Democrat,Conservative,5.0,152.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,5.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Other Christian,,2.0,2.0,1.0,Male,Non black male,Latino men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,10.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,19141.0,1.2460652589798
3633506.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 1,2.0,1.0,2.0,8.0,1.0,3.0,1.0,College graduate,3.0,2.0,4.0,1.0,No,2.0,2.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,2.0,Barack Obama is,2.0,No,1.0,18-64,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,157.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,3.0,East,2.0,1.0,1.0,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,19103.0,0.929658472537994
3633505.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 1,3.0,1.0,1.0,8.0,1.0,3.0,1.0,High school graduate,3.0,2.0,2.0,4.0,No,2.0,2.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,78.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,1.0,2.0,East,1.0,3.0,2.0,Protestant/Other Non-Catholic Christian,Other Christian,,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,16511.0,0.801587164402008
3633503.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 1,1.0,1.0,2.0,8.0,1.0,3.0,1.0,College graduate,3.0,2.0,4.0,1.0,No,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,152.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Other Christian,,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,6.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,19141.0,1.04061388969421
3633502.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Call 1,2.0,1.0,2.0,8.0,1.0,3.0,1.0,Postgraduate study,3.0,2.0,2.0,1.0,No,2.0,2.0,1.0,2.0,,,,2.0,2.0,Barack Obama is,2.0,No,1.0,18-64,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,157.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,19103.0,0.970365643501282
3633501.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 1,2.0,1.0,2.0,8.0,1.0,3.0,1.0,Postgraduate study,3.0,2.0,4.0,1.0,No,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,151.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,1.0,2.0,East,2.0,1.0,1.0,Something else,Something else,,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,High Density Urban,Urban,Urban Core,Downscale,19131.0,0.646359980106354
3633500.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Call 1,3.0,2.0,1.0,8.0,2.0,4.0,2.0,Some college or associate degree,2.0,1.0,1.0,4.0,Yes,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",4.0,2.0,Barack Obama is not,1.0,No,2.0,65+,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,78.0,2.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,3.0,East,2.0,1.0,1.0,Catholic,Catholic,2.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Catholic,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Upscale,16511.0,0.919581055641174
3633499.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 1,9.0,2.0,2.0,8.0,1.0,3.0,1.0,Postgraduate study,3.0,2.0,4.0,5.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,1.0,Barack Obama is,1.0,No,1.0,65+,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,32.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,3.0,2.0,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Town,60s Suburbs,Urban Perimeter,Upscale,16648.0,0.924159467220306
3633498.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 1,2.0,1.0,2.0,8.0,1.0,3.0,1.0,Postgraduate study,3.0,2.0,4.0,1.0,No,2.0,2.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,157.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Jewish,Jewish,3.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Jewish,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,19103.0,0.835182785987854
3633497.0,18-29,18-29,18-24,18-24,Black 18-29,Black 18-29,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 1,1.0,1.0,1.0,8.0,2.0,2.0,1.0,High school graduate,3.0,2.0,4.0,1.0,No,2.0,2.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,5.0,152.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,1.0,3.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Other Christian,,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,5.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,19141.0,1.08897745609283
3633494.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,3.0,2.0,Call 1,9.0,1.0,2.0,8.0,1.0,3.0,1.0,College graduate,3.0,2.0,4.0,5.0,No,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,32.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,None,None,5.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,None,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Town,60s Suburbs,Urban Perimeter,Upscale,16648.0,0.830242574214935
3633493.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 1,2.0,3.0,1.0,8.0,2.0,2.0,1.0,High school graduate,3.0,2.0,4.0,1.0,Yes,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,2.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,151.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,2.0,1.0,East,2.0,1.0,1.0,Catholic,Catholic,,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,High Density Urban,Urban,Urban Core,Downscale,19131.0,0.646359980106354
3633492.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 1,2.0,2.0,1.0,8.0,2.0,2.0,1.0,Did not complete high school,2.0,1.0,1.0,1.0,No,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,142.0,1.0,Black,State questionnaire,Black,2.0,1.0,3.0,1.0,2.0,East,2.0,1.0,1.0,Catholic,Catholic,,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,19132.0,0.867029547691345
3633491.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 1,2.0,2.0,1.0,8.0,2.0,2.0,1.0,Did not complete high school,2.0,1.0,1.0,1.0,No,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,142.0,1.0,Black,State questionnaire,Black,2.0,1.0,3.0,1.0,2.0,East,2.0,1.0,1.0,Catholic,Catholic,,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,19132.0,0.867029547691345
3633490.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 1,3.0,1.0,1.0,8.0,2.0,2.0,1.0,High school graduate,3.0,2.0,4.0,4.0,Yes,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,78.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,16511.0,0.756322145462036
3633488.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 1,9.0,3.0,1.0,8.0,2.0,2.0,1.0,High school graduate,3.0,2.0,2.0,5.0,Yes,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,Barack Obama is,2.0,No,1.0,65+,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,32.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Town,60s Suburbs,Urban Perimeter,Upscale,16648.0,1.12364745140076
3633487.0,18-29,18-29,18-24,18-24,Black 18-29,Black 18-29,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 1,2.0,2.0,1.0,8.0,2.0,2.0,1.0,High school graduate,2.0,1.0,3.0,1.0,No,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,Barack Obama is,2.0,No,1.0,18-64,2.0,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,151.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Other Christian,,1.0,1.0,2.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,5.0,17-64,High Density Urban,Urban,Urban Core,Downscale,19131.0,0.676400303840637
3633485.0,,,,,,,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 1,2.0,1.0,1.0,8.0,1.0,3.0,1.0,Some college or associate degree,3.0,2.0,4.0,1.0,No,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,Barack Obama is not,2.0,No,1.0,,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,142.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,2.0,1.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Other Christian,,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Non-white,2.0,,,,,,,Extremely High Density Urban,Urban,Urban Core,Very downscale,19132.0,0.726474583148956
3633484.0,60+,60+,50-64,60-64,Non black 60+,Latino 60+,,,,Not complete,9.0,9.0,Call 1,13.0,,,8.0,,,,,,,,2.0,,,,,,,,,,,,1.0,Yes,,18-64,2.0,,,,,,,128.0,1.0,Black,State questionnaire,Hispanic/Latino,,,,1.0,3.0,East,2.0,1.0,1.0,,,,2.0,2.0,1.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,,,,"Yes, I do",Yes,I am,Yes,Version 1,,2.0,3.0,4.0,5.0,7.0,12.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,19002.0,0.903270304203033
3633483.0,60+,60+,50-64,60-64,Non black 60+,Latino 60+,,,,Not complete,9.0,9.0,Call 1,13.0,,,8.0,,,,,,,,2.0,,,,,,,,,,,,1.0,Yes,,18-64,2.0,,,,,,,128.0,1.0,Black,State questionnaire,Hispanic/Latino,,,,1.0,3.0,East,2.0,1.0,1.0,,,,2.0,2.0,1.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,,,,"Yes, I do",Yes,I am,Yes,Version 1,,2.0,3.0,4.0,5.0,7.0,12.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,19002.0,0.903270304203033
3633482.0,60+,60+,65+,75 or over,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 1,9.0,2.0,1.0,8.0,2.0,2.0,1.0,High school graduate,2.0,1.0,3.0,5.0,Yes,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,Barack Obama is,1.0,No,2.0,65+,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,32.0,2.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Town,60s Suburbs,Urban Perimeter,Upscale,16648.0,0.924159467220306
3633479.0,18-29,18-29,18-24,18-24,Black 18-29,Black 18-29,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 1,13.0,3.0,1.0,8.0,2.0,2.0,1.0,High school graduate,3.0,2.0,4.0,2.0,Yes,2.0,2.0,1.0,1.0,,,,1.0,1.0,Barack Obama is not,2.0,No,2.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,128.0,2.0,Black,State questionnaire,Black,3.0,2.0,4.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,4.0,2.0,2.0,2.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,5.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,19002.0,0.811476290225983
