ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,AGEISS,AGEISS2,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKREP2,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,FAVMCCN,FAVMCCN2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,LATINO,LATINOS,MCCONSRV,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATHUCK,SATISREPTX,SATMCCN,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,TXRPRS08,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1224190.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,9.0,No,Call 1,21.0,2.0,Postgraduate study,1.0,1.0,5.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,No,No,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,20.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,78132.0,2.43078970909119
1229546.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Yes,Call 3,21.0,2.0,College graduate,2.0,1.0,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,2.0,Excellent,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,20.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,78132.0,1.90354073047638
1229538.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Yes,Call 3,21.0,2.0,College graduate,2.0,1.0,5.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,20.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,78132.0,2.43078970909119
1229545.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Yes,Call 3,21.0,1.0,High school graduate,4.0,2.0,5.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,2.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,20.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,3.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,78132.0,0.694642245769501
1229540.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,Call 3,21.0,1.0,Some college or associate degree,4.0,2.0,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,2.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,5.0,20.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,78132.0,0.694642245769501
1224313.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,Never,Never,All others,Complete,9.0,9.0,No,Call 1,21.0,2.0,Postgraduate study,1.0,1.0,5.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,No,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,20.0,1.0,White,State questionnaire,White,South,None,None,5.0,99.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,9.0,Version 1,No,None,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,78132.0,3.78275179862976
1229001.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,Call 3,17.0,1.0,Some college or associate degree,3.0,2.0,4.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,15.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.725798785686493
1229000.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,Call 3,17.0,1.0,Some college or associate degree,3.0,2.0,4.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,15.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.725798785686493
1228997.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,Call 3,17.0,1.0,Some college or associate degree,2.0,1.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,2.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,15.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.626749813556671
1228996.0,2.0,4.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 3,17.0,1.0,Some college or associate degree,2.0,1.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,15.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.772268056869507
1228991.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,Call 3,17.0,2.0,Postgraduate study,3.0,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,15.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.894314110279083
1228989.0,2.0,4.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,3.0,2.0,Never,Never,All others,Complete,1.0,1.0,No,Call 3,17.0,1.0,Some college or associate degree,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,15.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.894314110279083
1228981.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,Call 3,17.0,1.0,Some college or associate degree,2.0,1.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,15.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.626749813556671
1228977.0,2.0,4.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 3,17.0,2.0,College graduate,2.0,1.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,15.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,9.0,9.0,9.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.772268056869507
1224101.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,Call 1,17.0,1.0,Some college or associate degree,2.0,1.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,15.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.725798785686493
1224100.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,Call 1,17.0,1.0,Some college or associate degree,2.0,1.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,15.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.725798785686493
1224096.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,Call 1,17.0,2.0,Postgraduate study,1.0,1.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,15.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.725798785686493
1224095.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 1,17.0,1.0,Some college or associate degree,4.0,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,15.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.772268056869507
1224092.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,Call 1,17.0,1.0,Some college or associate degree,3.0,2.0,4.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,15.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,Version 1,No,Catholic,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.772268056869507
1228985.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 3,17.0,2.0,College graduate,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,2.0,Excellent,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,15.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.725798785686493
1229002.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,Call 3,17.0,1.0,Some college or associate degree,3.0,2.0,4.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,15.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.725798785686493
1228942.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,Call 3,17.0,1.0,Some college or associate degree,1.0,1.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,15.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.635229647159576
1228937.0,2.0,4.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,Call 3,17.0,2.0,College graduate,2.0,1.0,4.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,15.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.782716691493988
1224075.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,No,Call 1,17.0,1.0,High school graduate,1.0,1.0,4.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,15.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.735618710517883
1224066.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,9.0,9.0,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,Call 1,17.0,2.0,Postgraduate study,1.0,1.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",9.0,No,No,3.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,15.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.782716691493988
1224062.0,1.0,2.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,Call 1,17.0,1.0,High school graduate,1.0,1.0,4.0,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,No,No,2.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,15.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.939372777938843
1226149.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,Call 2,17.0,2.0,Postgraduate study,1.0,1.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,15.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.939372777938843
1226136.0,1.0,1.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,3.0,2.0,A few times a month,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,Call 2,17.0,2.0,Postgraduate study,1.0,1.0,4.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,3.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,15.0,2.0,White,State questionnaire,White,South,None,None,5.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,Version 1,No,None,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.782716691493988
1228964.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,Call 3,17.0,1.0,Some college or associate degree,1.0,1.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,15.0,9.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,77801.0,0.635229647159576
