ID,ABORT2,ABORTION,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEMVA,BREAKREP,BREAKRP2,BRNAGAIN,CALL,CDNUM,CHIEFREPLA,COLLEDUC,ECONREPLA,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,MCCONSRV,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATISMCCN,SATMCCN2,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TLKRADIO,TLKRADI2,VARPRS08,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1163917.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,No,Call 3,6.0,2.0,2.0,4.0,College graduate,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,2.0,3.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,73.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,24503.0,1.43418180942535
1163916.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,No,Call 3,6.0,2.0,2.0,4.0,College graduate,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,2.0,3.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,73.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,24503.0,1.43418180942535
1163906.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,4.0,2.0,No,Call 3,4.0,2.0,2.0,4.0,College graduate,3.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,3.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,12.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,4.0,2.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23831.0,1.08444237709045
1163903.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,1.0,No,Call 3,4.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly disapprove,Disapprove,3.0,3.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,11.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,2.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Downscale,23234.0,0.742600619792938
1163900.0,1.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,4.0,2.0,No,Call 3,3.0,2.0,2.0,2.0,College graduate,3.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,3.0,3.0,Not so good,Not so good/Poor,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,83.0,1.0,Black,State questionnaire,Black,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,1.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,3.0,1.0,4.0,2.0,2.0,Version 1,No,Non-white,All others,All others,1.0,1.0,2.0,2.0,5.0,17-64,Suburb,Urban,Urban Core,Downscale,23225.0,0.146862000226974
1163899.0,2.0,4.0,,,,Not complete,2.0,9.0,9.0,,Call 3,7.0,,,,,3.0,,,,,,Somewhat approve,Approve,3.0,,Not so good,Not so good/Poor,,,,,,,8.0,3.0,White,State questionnaire,White,South,,,,4.0,,,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Virginia,Election day exit poll,1.0,2.0,1.0,,,2.0,Version 1,No,,,,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,22546.0,0.896907210350037
1163895.0,1.0,2.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,3.0,2.0,No,Call 3,4.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,2.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,11.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,Urban,Urban Core,Downscale,23234.0,0.742600619792938
1163893.0,2.0,3.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,Yes,Call 3,5.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,2.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,27.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,1.0,1.0,1.0,1.0,1.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,24121.0,0.883466720581055
1162789.0,2.0,4.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,3.0,2.0,No,Call 2,10.0,2.0,1.0,3.0,Some college or associate degree,1.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,1.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,17.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,1.0,2.0,1.0,3.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,22033.0,1.19257259368896
1162788.0,2.0,4.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,3.0,2.0,No,Call 2,10.0,2.0,1.0,3.0,Some college or associate degree,1.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,1.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,17.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,1.0,2.0,1.0,3.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,22033.0,1.19257259368896
1163890.0,1.0,2.0,,,,Not complete,2.0,4.0,2.0,,Call 3,4.0,,,,,3.0,,,,,,Strongly approve,Approve,4.0,,Good,Excellent/Good,,,,,,,12.0,2.0,White,State questionnaire,White,South,,,,4.0,,,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,,,2.0,Version 1,No,,,,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23831.0,1.08444237709045
1163882.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,Yes,Call 3,4.0,2.0,2.0,2.0,College graduate,3.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Strongly approve,Approve,2.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,12.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,3.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23831.0,1.08444237709045
1163881.0,1.0,1.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,3.0,2.0,No,Call 3,3.0,2.0,2.0,1.0,College graduate,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,3.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,83.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,4.0,2.0,3.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,23225.0,0.146862000226974
1162775.0,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,4.0,2.0,No,Call 2,8.0,2.0,2.0,9.0,Postgraduate study,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,3.0,3.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,25.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,3.0,1.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,22312.0,0.896027565002441
1163870.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,4.0,2.0,No,Call 3,3.0,2.0,2.0,2.0,Postgraduate study,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,2.0,3.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,83.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,1.0,1.0,1.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,23225.0,0.146862000226974
1163809.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,4.0,2.0,Yes,Call 3,6.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,1.0,2.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,5.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,3.0,1.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,24122.0,0.895301222801209
1162769.0,1.0,1.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,4.0,2.0,No,Call 2,8.0,2.0,2.0,2.0,College graduate,1.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",Strongly approve,Approve,2.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,23.0,1.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,4.0,2.0,3.0,2.0,2.0,Version 1,Yes,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,20191.0,1.43960559368134
1163863.0,1.0,2.0,Never,Never,All others,Complete,2.0,9.0,9.0,No,Call 3,7.0,2.0,1.0,2.0,Did not complete high school,3.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,4.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,8.0,3.0,White,State questionnaire,White,South,None,None,5.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,2.0,Version 1,No,None,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,22546.0,0.896907210350037
1163861.0,2.0,4.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,3.0,2.0,No,Call 3,5.0,4.0,1.0,4.0,Some college or associate degree,3.0,2.0,3.0,,,,Somewhat disapprove,Disapprove,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,27.0,4.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,1.0,1.0,1.0,1.0,1.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,24121.0,0.883466720581055
1162756.0,2.0,3.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,4.0,2.0,No,Call 2,6.0,2.0,2.0,4.0,College graduate,3.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,2.0,Good,Excellent/Good,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,73.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,3.0,1.0,1.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,24503.0,1.43418180942535
1162752.0,9.0,9.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,3.0,2.0,No,Call 2,10.0,1.0,2.0,4.0,College graduate,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,36.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,1.0,1.0,1.0,2.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20152.0,0.891215980052948
1162749.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,Yes,Call 2,8.0,2.0,2.0,4.0,College graduate,1.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,2.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,23.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,3.0,1.0,2.0,1.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,20191.0,1.43960559368134
1163851.0,1.0,1.0,Never,Never,All others,Complete,2.0,3.0,2.0,No,Call 3,7.0,2.0,2.0,2.0,College graduate,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,8.0,1.0,White,State questionnaire,White,South,Something else,Something else,4.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,2.0,Version 1,,Something else,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,22546.0,0.896907210350037
1162776.0,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,4.0,2.0,No,Call 2,8.0,2.0,2.0,9.0,Postgraduate study,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,3.0,3.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,25.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,3.0,1.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,22312.0,0.896027565002441
1162770.0,2.0,3.0,Never,Never,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,No,Call 2,8.0,2.0,2.0,2.0,Postgraduate study,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,2.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,25.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,2.0,1.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,22312.0,0.896027565002441
1162768.0,1.0,1.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,4.0,2.0,No,Call 2,8.0,2.0,2.0,2.0,College graduate,1.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",Strongly approve,Approve,2.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,23.0,1.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,4.0,2.0,3.0,2.0,2.0,Version 1,Yes,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,20191.0,1.43960559368134
1162765.0,2.0,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,3.0,2.0,No,Call 2,8.0,2.0,2.0,2.0,Postgraduate study,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,3.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,23.0,1.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,1.0,1.0,1.0,3.0,2.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,20191.0,1.43960559368134
1162764.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,3.0,2.0,No,Call 2,8.0,2.0,2.0,2.0,College graduate,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,3.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,25.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,22312.0,0.896027565002441
1162734.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,3.0,2.0,Yes,Call 2,6.0,2.0,2.0,2.0,College graduate,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,1.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,73.0,9.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,3.0,1.0,3.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Suburb,Urban,Urban Core,Very upscale,24503.0,1.43418180942535
1162758.0,2.0,4.0,,,,Not complete,2.0,3.0,2.0,,Call 2,6.0,,,,,3.0,,,,,,Somewhat approve,Approve,1.0,,Not so good,Not so good/Poor,,,,,,,5.0,3.0,White,State questionnaire,White,South,,,,4.0,,,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,4.0,2.0,,,2.0,Version 1,No,,,,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,24122.0,0.895301222801209
1163831.0,2.0,4.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,3.0,2.0,Yes,Call 3,8.0,2.0,2.0,2.0,College graduate,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,4.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,25.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,22312.0,0.896027565002441
1162753.0,9.0,9.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,3.0,2.0,No,Call 2,10.0,1.0,2.0,4.0,College graduate,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,36.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,1.0,1.0,1.0,2.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20152.0,0.891215980052948
1163824.0,2.0,3.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,1.0,Yes,Call 3,6.0,2.0,2.0,2.0,College graduate,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,4.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,5.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,4.0,2.0,3.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,24122.0,0.895301222801209
1162720.0,2.0,4.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,4.0,2.0,No,Call 2,10.0,2.0,2.0,2.0,College graduate,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,3.0,Good,Excellent/Good,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,36.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,1.0,1.0,1.0,4.0,2.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20152.0,0.891215980052948
