ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEM,BORNINSC,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHANGEREP,COLLEDUC,EDUC,GEOCODE,GETAHEAD,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,ISSVQUAL,MOVETOSC,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SCRPRS08,SEX,SEXRACE,SEXWHITE,SHAREREL,SHARERL2,SIZEPLAC,SIZEPLC3,STANUM,TAXPREF,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
536213.0,9.0,9.0,60+,60+,65+,65-74,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,9.0,2.0,9.0,9.0,No,3.0,2.0,Call 2,2.0,5.0,2.0,Postgraduate study,2.0,2.0,2.0,9.0,100k or more,50k or more,"$100,000-$149,999",3.0,Omit,4.0,65+,Independent/Something else,Independent,Moderate,3.0,98.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,6.0,Female,White female,White female,4.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,9.0,9.0,9.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29063.0,0.658940076828003
536140.0,2.0,4.0,30-59,30-44,40-49,40-44,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,2.0,4.0,2.0,Yes,1.0,1.0,Call 2,3.0,5.0,2.0,Postgraduate study,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Conservative,4.0,61.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,6.0,Male,White male,White male,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,1.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,2.0,2.0,4.0,4.0,17-64,Town,Rural,Rural,Upscale,29649.0,0.846547842025757
536139.0,2.0,4.0,30-59,30-44,40-49,40-44,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,2.0,4.0,2.0,Yes,1.0,1.0,Call 2,3.0,5.0,2.0,Postgraduate study,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Conservative,4.0,61.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,6.0,Male,White male,White male,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,1.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,2.0,2.0,4.0,4.0,17-64,Town,Rural,Rural,Upscale,29649.0,0.846547842025757
536136.0,2.0,4.0,30-59,30-44,30-39,30-39,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,2.0,1.0,Yes,2.0,1.0,Call 2,2.0,5.0,2.0,College graduate,2.0,2.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",3.0,My candidates leadership/personal qualities,3.0,18-64,Independent/Something else,Independent,Conservative,5.0,100.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,6.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29036.0,0.758536636829376
536131.0,2.0,3.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,2.0,3.0,2.0,No,1.0,1.0,Call 2,2.0,5.0,2.0,College graduate,2.0,2.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",2.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Conservative,5.0,98.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,6.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29063.0,0.550310909748077
536122.0,2.0,3.0,60+,60+,65+,75 or over,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,1.0,2.0,1.0,Yes,2.0,1.0,Call 2,6.0,5.0,1.0,Some college or associate degree,2.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,My candidates leadership/personal qualities,1.0,65+,Republican,Republican,Conservative,5.0,15.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,6.0,Female,White female,White female,1.0,1.0,Rural,Small Cities/Rural,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,65+,Low Density Rural,Rural,Rural,Downscale,29135.0,0.746798694133759
536118.0,2.0,4.0,30-59,30-44,40-49,40-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,5.0,2.0,3.0,2.0,No,2.0,1.0,Call 2,3.0,5.0,1.0,Some college or associate degree,1.0,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Conservative,4.0,61.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,6.0,Female,White female,White female,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,2.0,Election day exit poll,1.0,2.0,1.0,Version 1,No,Catholic,All others,All others,2.0,2.0,4.0,4.0,17-64,Town,Rural,Rural,Upscale,29649.0,0.86708652973175
536112.0,1.0,2.0,60+,60+,65+,65-74,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,5.0,1.0,2.0,1.0,Yes,2.0,1.0,Call 2,2.0,5.0,2.0,Postgraduate study,2.0,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates leadership/personal qualities,1.0,65+,Republican,Republican,Conservative,5.0,100.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,6.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29036.0,0.908268690109253
536091.0,2.0,3.0,60+,60+,65+,75 or over,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,2.0,2.0,1.0,Yes,2.0,1.0,Call 2,6.0,5.0,1.0,Some college or associate degree,2.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,My candidates leadership/personal qualities,4.0,65+,Republican,Republican,Conservative,5.0,15.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,6.0,Male,White male,White male,1.0,1.0,Rural,Small Cities/Rural,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,65+,Low Density Rural,Rural,Rural,Downscale,29135.0,0.729109346866608
536088.0,2.0,3.0,60+,60+,65+,75 or over,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,1.0,4.0,2.0,Yes,2.0,1.0,Call 2,2.0,5.0,2.0,Postgraduate study,2.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates leadership/personal qualities,1.0,65+,Republican,Republican,Conservative,4.0,100.0,4.0,Black,State questionnaire,Black,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,7.0,6.0,Male,Non white male,Non white,1.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Non-white,All others,All others,4.0,4.0,6.0,9.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29036.0,1.00825977325439
536069.0,1.0,2.0,30-59,30-44,30-39,30-39,Once a week,More than once a week/Once a week,All others,Complete,5.0,1.0,2.0,1.0,,2.0,1.0,Call 2,2.0,5.0,1.0,Some college or associate degree,2.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates leadership/personal qualities,1.0,18-64,Independent/Something else,Independent,Moderate,3.0,100.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,6.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,,2.0,2.0,3.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29036.0,0.758536636829376
534537.0,2.0,3.0,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,1.0,3.0,2.0,Yes,2.0,1.0,Call 1,6.0,5.0,2.0,College graduate,2.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Conservative,5.0,15.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,6.0,Male,White male,White male,2.0,1.0,Rural,Small Cities/Rural,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,29135.0,0.608912467956543
534529.0,2.0,4.0,18-29,18-29,25-29,25-29,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,2.0,2.0,1.0,No,1.0,1.0,Call 1,6.0,5.0,1.0,Some college or associate degree,2.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,My candidates position on the issues,2.0,18-64,Republican,Republican,Conservative,5.0,15.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,6.0,Female,White female,White female,3.0,2.0,Rural,Small Cities/Rural,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,29135.0,0.713409006595612
536049.0,2.0,3.0,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,2.0,2.0,1.0,No,2.0,1.0,Call 2,2.0,5.0,1.0,High school graduate,2.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",3.0,My candidates leadership/personal qualities,2.0,65+,Republican,Republican,Moderate,3.0,100.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,6.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29036.0,0.88675457239151
534521.0,1.0,2.0,30-59,45-59,50-64,50-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,5.0,2.0,2.0,1.0,Yes,2.0,1.0,Call 1,2.0,5.0,1.0,Some college or associate degree,2.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",1.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Conservative,4.0,74.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,6.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,29033.0,0.584705352783203
536037.0,2.0,3.0,30-59,45-59,40-49,45-49,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,5.0,2.0,4.0,2.0,Yes,3.0,2.0,Call 2,2.0,5.0,2.0,Postgraduate study,2.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",2.0,My candidates position on the issues,4.0,18-64,Independent/Something else,Something else,Moderate,3.0,98.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,6.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29063.0,0.550310909748077
536027.0,2.0,3.0,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,All others,Complete,5.0,1.0,2.0,1.0,Yes,2.0,1.0,Call 2,2.0,5.0,1.0,Some college or associate degree,2.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Conservative,5.0,100.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,6.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29036.0,0.740569233894348
536024.0,2.0,3.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,2.0,3.0,2.0,No,2.0,1.0,Call 2,2.0,5.0,2.0,Postgraduate study,2.0,2.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",4.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Conservative,4.0,98.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,6.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29063.0,0.537275731563568
535999.0,2.0,3.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,1.0,1.0,Yes,2.0,1.0,Call 2,2.0,2.0,2.0,Postgraduate study,2.0,2.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",3.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Moderate,3.0,100.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,6.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29036.0,0.758536636829376
535980.0,2.0,3.0,18-29,18-29,18-24,18-24,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,1.0,1.0,No,3.0,2.0,Call 2,4.0,5.0,2.0,College graduate,1.0,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates position on the issues,2.0,18-64,Independent/Something else,Independent,Conservative,5.0,111.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,6.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,1.0,2.0,1.0,Version 1,No,Catholic,All others,All others,1.0,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0,1.07592451572418
535971.0,2.0,3.0,30-59,30-44,30-39,30-39,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,1.0,2.0,1.0,No,1.0,1.0,Call 2,2.0,5.0,2.0,College graduate,2.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Conservative,4.0,100.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,6.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29036.0,0.740569233894348
536925.0,1.0,2.0,30-59,30-44,40-49,40-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,5.0,2.0,3.0,2.0,No,2.0,1.0,Call 2,2.0,5.0,1.0,Some college or associate degree,2.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates leadership/personal qualities,4.0,18-64,Republican,Republican,Moderate,3.0,97.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,6.0,Female,White female,White female,3.0,2.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,1.0,2.0,1.0,Version 1,No,Catholic,All others,All others,2.0,2.0,4.0,4.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29223.0,0.539727985858917
535954.0,1.0,2.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,All others,Complete,5.0,1.0,3.0,2.0,Yes,2.0,1.0,Call 2,4.0,5.0,2.0,College graduate,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Conservative,4.0,111.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,6.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0,0.940608739852905
535945.0,1.0,2.0,30-59,45-59,50-64,50-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,5.0,2.0,3.0,2.0,No,2.0,1.0,Call 2,2.0,5.0,2.0,College graduate,2.0,2.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",1.0,My candidates leadership/personal qualities,4.0,18-64,Republican,Republican,Conservative,4.0,98.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,6.0,Female,White female,White female,3.0,2.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29063.0,0.550310909748077
535942.0,2.0,3.0,18-29,18-29,18-24,18-24,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,5.0,2.0,3.0,2.0,No,2.0,1.0,Call 2,2.0,5.0,2.0,College graduate,2.0,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Conservative,5.0,100.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,6.0,Female,White female,White female,3.0,2.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29036.0,0.867659568786621
535932.0,2.0,3.0,30-59,45-59,40-49,45-49,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,5.0,2.0,2.0,1.0,Yes,2.0,1.0,Call 2,2.0,2.0,1.0,Some college or associate degree,2.0,3.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates leadership/personal qualities,4.0,18-64,Republican,Republican,Conservative,4.0,92.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,6.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29063.0,0.475692480802536
535930.0,2.0,3.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,5.0,1.0,1.0,1.0,Yes,1.0,1.0,Call 2,6.0,3.0,2.0,College graduate,4.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Conservative,4.0,20.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,6.0,Male,White male,White male,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Very downscale,29405.0,0.680863440036774
535920.0,2.0,4.0,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,1.0,3.0,2.0,Yes,2.0,1.0,Call 2,2.0,5.0,2.0,College graduate,2.0,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Conservative,5.0,100.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,6.0,Female,White female,White female,4.0,2.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29036.0,0.758536636829376
535911.0,2.0,4.0,30-59,45-59,40-49,45-49,Once a week,More than once a week/Once a week,All others,Complete,5.0,1.0,2.0,1.0,Yes,2.0,1.0,Call 2,6.0,5.0,1.0,Some college or associate degree,4.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Conservative,5.0,20.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,6.0,Female,White female,White female,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000",South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Suburb,Urban,Urban Core,Very downscale,29405.0,0.697382271289825
535894.0,1.0,2.0,30-59,45-59,40-49,45-49,A few times a year,A few times a month/A few times a year,All others,Complete,5.0,2.0,4.0,2.0,No,1.0,1.0,Call 2,2.0,5.0,1.0,High school graduate,2.0,1.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",1.0,My candidates leadership/personal qualities,4.0,18-64,Republican,Republican,Conservative,4.0,100.0,3.0,Black,State questionnaire,Black,South,None,None,9.0,7.0,6.0,Male,Non white male,Non white,4.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,4.0,5.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29036.0,0.842043697834015
535885.0,1.0,2.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,9.0,2.0,3.0,2.0,No,2.0,1.0,Call 2,2.0,9.0,2.0,College graduate,2.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates leadership/personal qualities,4.0,18-64,Republican,Republican,Conservative,4.0,98.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,6.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs,South Carolina,9.0,Election day exit poll,2.0,3.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29063.0,0.550310909748077
535865.0,1.0,2.0,60+,60+,65+,65-74,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,5.0,1.0,2.0,1.0,No,3.0,2.0,Call 2,2.0,5.0,1.0,Some college or associate degree,2.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates leadership/personal qualities,1.0,65+,Republican,Republican,Moderate,3.0,98.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,6.0,Female,White female,White female,4.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29063.0,0.658940076828003
535851.0,,,,,,,,,,Not complete,,9.0,9.0,9.0,,9.0,9.0,Call 2,4.0,,,,1.0,,,,,,,9.0,Omit,9.0,,,,,,48.0,9.0,White,State questionnaire,White,South,,,,7.0,6.0,Female,White female,White female,9.0,9.0,Suburbs,Suburbs,South Carolina,,Election day exit poll,9.0,9.0,9.0,Version 1,,,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,29687.0,1.24740695953369
