ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,FAVBILL,FAVBILL2,GADPRS08,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1121078.0,30-59,30-44,40-49,40-44,Non black 30-44,All other,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,6.0,3.0,2.0,8.0,3.0,Postgraduate study,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,80.0,1.0,Asian,State questionnaire,Asian,3.0,2.0,South,None,None,9.0,1.0,1.0,2.0,Male,Non black male,All other races,Non white male,Married men,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,1.0,2.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,13.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30005.0,0.797359943389893
1121076.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Call 3,1.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,3.0,3.0,2.0,5.0,3.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,1.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Something else,Something else,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Rural,Small Cities/Rural, Georgia,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,6.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,31650.0,0.457013487815857
1107077.0,18-29,18-29,18-24,18-24,Black 18-29,Black 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 1,5.0,1.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Something else,Conservative,4.0,74.0,2.0,Black,State questionnaire,Black,3.0,2.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,"Cities 50,000-500,000","Cities over 50,000", Georgia,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,5.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,30303.0,0.947430074214935
1121073.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 3,4.0,3.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,53.0,1.0,Black,State questionnaire,Black,2.0,1.0,South,Something else,Something else,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,6.0,17-64,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0,1.09707570075989
1121071.0,30-59,45-59,40-49,45-49,,,,,,Not complete,1.0,1.0,Call 3,7.0,,,8.0,3.0,,,,3.0,,,2.0,,,,,,1.0,No,,Not so good,Not so good/Poor,18-64,,,,,,,73.0,1.0,,State questionnaire,,,,South,,,,,,,Female,,,,,,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,,Version 1,,,3.0,3.0,4.0,5.0,,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30041.0,0.357259750366211
1123402.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,,,,Not complete,3.0,2.0,Call 3,13.0,,,8.0,3.0,,,,3.0,,,2.0,,,,,,1.0,No,,Poor,Not so good/Poor,18-64,,,,,,,33.0,1.0,Black,State questionnaire,Black,,,South,,,,,,,Male,Black male,Black men,Non white male,,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,,Version 1,,,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Upscale,30106.0,0.989008843898773
1121066.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 3,2.0,3.0,2.0,8.0,3.0,College graduate,1.0,1.0,3.0,3.0,2.0,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,112.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,6.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,31763.0,0.445203810930252
1121062.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,9.0,3.0,1.0,8.0,3.0,Some college or associate degree,4.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,141.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,30739.0,1.39929687976837
1120956.0,60+,60+,50-64,60-64,Black 60+,Black 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 3,10.0,3.0,2.0,8.0,3.0,Postgraduate study,1.0,1.0,3.0,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,,,130.0,1.0,Black,State questionnaire,Black,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,"Cities 50,000-500,000","Cities over 50,000", Georgia,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,4.0,5.0,7.0,8.0,17-64,Suburb,Urban,Urban Core,Upscale,30909.0,2.15783786773682
1121051.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,,,,Not complete,1.0,1.0,Call 3,2.0,,,8.0,3.0,,,,3.0,,,5.0,,,,,,1.0,No,,Poor,Not so good/Poor,18-64,,,,,,,134.0,1.0,Black,State questionnaire,Black,,,South,,,,,,,Female,Black female,Black women,Non white female,,Non white,"Cities 10,000-50,000",Small Cities/Rural, Georgia,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,,Version 1,,,3.0,3.0,5.0,6.0,7.0,17-64,Low Density Rural,Rural,Rural,Downscale,31792.0,0.75161075592041
1105162.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 1,9.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,137.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Rural,Small Cities/Rural, Georgia,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,30512.0,2.24292159080505
1121047.0,60+,60+,50-64,60-64,Black 60+,Black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 3,4.0,3.0,2.0,8.0,3.0,College graduate,1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,53.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,2.0,Male,Black male,Black men,Non white male,Married men,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,4.0,5.0,7.0,8.0,17-64,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0,1.2721563577652
1121046.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,,,,Not complete,4.0,2.0,Call 3,7.0,,,8.0,3.0,,,,3.0,,,2.0,,,,,,2.0,No,,Not so good,Not so good/Poor,18-64,,,,,,,73.0,1.0,Black,State questionnaire,Black,,,South,,,,,,,Female,Black female,Black women,Non white female,,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,,Version 1,,,2.0,2.0,3.0,3.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30041.0,0.417550981044769
1114045.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,All others,Complete,9.0,9.0,Call 2,13.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,33.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Upscale,30106.0,0.882076501846313
1121043.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 3,4.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,50.0,1.0,Black,State questionnaire,Black,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000", Georgia,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,30307.0,1.16816842556
1121042.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 3,2.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,3.0,3.0,2.0,5.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,112.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,31763.0,0.445203810930252
1105150.0,18-29,18-29,18-24,18-24,Black 18-29,Black 18-29,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 1,6.0,3.0,1.0,8.0,3.0,Did not complete high school,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,Omit,Omit,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,35.0,2.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,"Cities 50,000-500,000","Cities over 50,000", Georgia,Election day exit poll,2.0,4.0,2.0,9.0,9.0,Omit,No one does,No,No,No,3.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,5.0,17-64,Suburb,Urban,Urban Core,Very upscale,30067.0,1.01125514507294
1112153.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Call 2,13.0,3.0,2.0,8.0,3.0,Postgraduate study,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,32.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,6.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,30082.0,1.1480153799057
1121033.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,More than once a week,More than once a week/Once a week,All others,Complete,9.0,9.0,Call 3,6.0,3.0,2.0,8.0,3.0,College graduate,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,80.0,1.0,Asian,State questionnaire,Asian,3.0,2.0,South,Something else,Muslim,9.0,1.0,3.0,1.0,Female,Non black female,All other races,Non white female,Married women,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,3.0,1.0,9.0,9.0,Omit,,,,,3.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,13.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30005.0,0.711148798465729
1111931.0,18-29,18-29,18-24,18-24,Black 18-29,Black 18-29,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 2,7.0,3.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,93.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,9.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,5.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30519.0,0.641871929168701
1121030.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,,,,Not complete,1.0,1.0,Call 3,7.0,,,8.0,3.0,,,,3.0,,,2.0,,,,,,1.0,No,,Poor,Not so good/Poor,18-64,,,,,,,73.0,1.0,Black,State questionnaire,Black,,,South,,,,,,,Female,Black female,Black women,Non white female,,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,,Version 1,,,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30041.0,0.417550981044769
1121029.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 3,2.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,3.0,3.0,2.0,5.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,134.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Something else,Something else,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities 10,000-50,000",Small Cities/Rural, Georgia,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,Low Density Rural,Rural,Rural,Downscale,31792.0,0.75161075592041
1104696.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,All others,Complete,2.0,1.0,Call 1,10.0,2.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,116.0,1.0,White,State questionnaire,White,3.0,2.0,South,None,None,5.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000", Georgia,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Urban,Urban Core,Downscale,30646.0,1.0749819278717
1104692.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 1,1.0,3.0,1.0,8.0,3.0,High school graduate,2.0,1.0,3.0,3.0,2.0,5.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,1.0,1.0,Black,State questionnaire,Black,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,Rural,Small Cities/Rural, Georgia,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,6.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,31650.0,0.512416303157806
1107022.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 1,5.0,3.0,2.0,8.0,3.0,College graduate,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,74.0,1.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000", Georgia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,30303.0,0.970688998699188
1121019.0,18-29,18-29,18-24,18-24,Black 18-29,Black 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,6.0,3.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,35.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000", Georgia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,5.0,17-64,Suburb,Urban,Urban Core,Very upscale,30067.0,0.901917457580566
1104687.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 1,10.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,Yes,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,130.0,1.0,Black,State questionnaire,Hispanic/Latino,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000", Georgia,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,10.0,17-64,Suburb,Urban,Urban Core,Upscale,30909.0,1.68613135814667
1105126.0,18-29,18-29,18-24,18-24,Black 18-29,Black 18-29,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 1,4.0,2.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,,,,2.0,No,No,Good,Excellent/Good,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,49.0,1.0,Black,State questionnaire,Black,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,4.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,5.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Very upscale,30088.0,0.84831714630127
1121012.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 3,2.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,3.0,3.0,2.0,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,112.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,None,None,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,6.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,31763.0,0.499174982309341
1121009.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,4.0,2.0,Call 3,7.0,,,8.0,3.0,,,,3.0,,,2.0,,,,,,2.0,No,,Poor,Not so good/Poor,18-64,,,,,,,73.0,1.0,White,State questionnaire,White,,,South,,,,,,,Male,Non black male,White men,White male,,White male,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,,Version 1,,,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30041.0,0.481255799531937
1121007.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 3,4.0,3.0,2.0,8.0,3.0,Postgraduate study,4.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,53.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,17-64,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0,1.09707570075989
